gene	perc	gid	chr	lqqogCPM	logFC.A1.A2	FDR.A1.A2
MvSl-1064-A1-R4_MC09-2g09556	100.000	MvSl-1064-A1-R4_MC09-2g09556	Chr10	5.67559120361257	0.348275788255068	0.618857914838784
MvSl-1064-A1-R4_MC09-2g09557	100.000	MvSl-1064-A1-R4_MC09-2g09557	Chr10	7.46422198905464	0.0456738007017646	0.999958419202852
MvSl-1064-A1-R4_MC09-2g09558	100.000	MvSl-1064-A1-R4_MC09-2g09558	Chr10	6.44951016754145	-0.016036465100928	0.999958419202852
MvSl-1064-A1-R4_MC09-2g09559	100.000	MvSl-1064-A1-R4_MC09-2g09559	Chr10	5.74443557758429	-0.104531820579251	0.999958419202852
MvSl-1064-A1-R4_MC09-2g09560	100.000	MvSl-1064-A1-R4_MC09-2g09560	Chr10	7.23951190254988	0.197242855534963	0.985153677522191
MvSl-1064-A1-R4_MC09-2g09561	100.000	MvSl-1064-A1-R4_MC09-2g09561	Chr10	5.51449828984258	-0.345886197942854	0.754394361273798
MvSl-1064-A1-R4_MC09-2g09562	100.000	MvSl-1064-A1-R4_MC09-2g09562	Chr10	7.31003903753985	0.294302607905228	0.722829029283184
MvSl-1064-A1-R4_MC09-2g09563	100.000	MvSl-1064-A1-R4_MC09-2g09563	Chr10	3.26384234820171	0.00920536233441271	0.999958419202852
MvSl-1064-A1-R4_MC09-2g09564	100.000	MvSl-1064-A1-R4_MC09-2g09564	Chr10	6.81956769648714	-0.0123774514610604	0.999958419202852
MvSl-1064-A1-R4_MC09-2g09565	100.000	MvSl-1064-A1-R4_MC09-2g09565	Chr10	4.86915787665409	-0.364391793373447	0.86119497328009
MvSl-1064-A1-R4_MC09-2g09566	100.000	MvSl-1064-A1-R4_MC09-2g09566	Chr10	0.392643735472723	-3.14377603066775	1.54389990247465e-05
MvSl-1064-A1-R4_MC09-2g09567	100.000	MvSl-1064-A1-R4_MC09-2g09567	Chr10	3.98019047454428	0.0371203512844839	0.999958419202852
MvSl-1064-A1-R4_MC09-2g09569	100.000	MvSl-1064-A1-R4_MC09-2g09569	Chr10	4.87966792776713	-0.210351503832299	0.985919017348943
MvSl-1064-A1-R4_MC09-2g09580	100.000	MvSl-1064-A1-R4_MC09-2g09580	Chr01	1.23101597764574	0.876887984808989	0.418578881101168
MvSl-1064-A1-R4_MC10-1g09587	100.000	MvSl-1064-A1-R4_MC10-1g09587	Chr10	5.31036956465447	0.0321594751011603	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09588	100.000	MvSl-1064-A1-R4_MC10-1g09588	Chr10	5.30039281345473	-0.0818788158525005	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09590	100.000	MvSl-1064-A1-R4_MC10-1g09590	Chr10	4.69309778823825	-0.251084717337229	0.941690387543478
MvSl-1064-A1-R4_MC10-1g09591	100.000	MvSl-1064-A1-R4_MC10-1g09591	Chr10	4.93028331576622	0.0519549394223234	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09592	100.000	MvSl-1064-A1-R4_MC10-1g09592	Chr10	1.23862514315083	-0.608605959451778	0.735095970264948
MvSl-1064-A1-R4_MC10-1g09593	100.000	MvSl-1064-A1-R4_MC10-1g09593	Chr10	0.708788340028674	-0.117922945085833	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09595	100.000	MvSl-1064-A1-R4_MC10-1g09595	Chr10	4.91438697967267	-0.0149233596046395	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09596	100.000	MvSl-1064-A1-R4_MC10-1g09596	Chr10	3.66282652512601	-0.103844478604958	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09597	100.000	MvSl-1064-A1-R4_MC10-1g09597	Chr10	6.66049559541154	-0.195267001202525	0.941690387543478
MvSl-1064-A1-R4_MC10-1g09598	100.000	MvSl-1064-A1-R4_MC10-1g09598	Chr10	4.31075681161717	-0.19239645684625	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09600	100.000	MvSl-1064-A1-R4_MC10-1g09600	Chr10	6.33367893203354	-0.0922294977020933	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09601	100.000	MvSl-1064-A1-R4_MC10-1g09601	Chr10	6.20980304556372	0.16255349355054	0.998215609915416
MvSl-1064-A1-R4_MC10-1g09602	100.000	MvSl-1064-A1-R4_MC10-1g09602	Chr10	8.2950285404219	-0.0666873181805035	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09603	100.000	MvSl-1064-A1-R4_MC10-1g09603	Chr10	6.98922751226212	0.150259262321344	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09604	100.000	MvSl-1064-A1-R4_MC10-1g09604	Chr10	6.31080105197954	0.286227939277918	0.711749332601962
MvSl-1064-A1-R4_MC10-1g09605	100.000	MvSl-1064-A1-R4_MC10-1g09605	Chr10	2.21722472510557	-0.187651579940507	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09606	100.000	MvSl-1064-A1-R4_MC10-1g09606	Chr10	7.59515895313201	0.0569177323604986	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09607	100.000	MvSl-1064-A1-R4_MC10-1g09607	Chr10	5.62117358214274	-0.310341440597689	0.748549548699198
MvSl-1064-A1-R4_MC10-1g09608	100.000	MvSl-1064-A1-R4_MC10-1g09608	Chr10	5.71176025727564	0.130975340382567	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09609	100.000	MvSl-1064-A1-R4_MC10-1g09609	Chr10	7.82563115886914	0.147932323011046	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09610	100.000	MvSl-1064-A1-R4_MC10-1g09610	Chr10	5.99357864557604	0.0950907865204524	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09611	100.000	MvSl-1064-A1-R4_MC10-1g09611	Chr10	3.33513269085289	0.0840194835198421	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09612	100.000	MvSl-1064-A1-R4_MC10-1g09612	Chr10	6.37432398465891	-0.182261843616607	0.958051721850915
MvSl-1064-A1-R4_MC10-1g09613	100.000	MvSl-1064-A1-R4_MC10-1g09613	Chr10	7.99782755382219	0.0737956303609066	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09614	100.000	MvSl-1064-A1-R4_MC10-1g09614	Chr10	1.17435499128443	-0.458103236163312	0.963441075286391
MvSl-1064-A1-R4_MC10-1g09615	100.000	MvSl-1064-A1-R4_MC10-1g09615	Chr10	4.33820372631473	-0.173208429979748	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09617	100.000	MvSl-1064-A1-R4_MC10-1g09617	Chr10	3.32347325148827	0.296164990256761	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09618	100.000	MvSl-1064-A1-R4_MC10-1g09618	Chr10	8.34230883790862	-0.374352561474832	0.667061756513955
MvSl-1064-A1-R4_MC10-1g09619	100.000	MvSl-1064-A1-R4_MC10-1g09619	Chr10	1.73368978753404	0.533419438791178	0.842192582238138
MvSl-1064-A1-R4_MC10-1g09620	100.000	MvSl-1064-A1-R4_MC10-1g09620	Chr10	3.25981878909045	1.10804641603316	0.0136708839447537
MvSl-1064-A1-R4_MC10-1g09621	100.000	MvSl-1064-A1-R4_MC10-1g09621	Chr10	6.29686143974897	-0.303121188987723	0.939766940058334
MvSl-1064-A1-R4_MC10-1g09625	100.000	MvSl-1064-A1-R4_MC10-1g09625	Chr10	2.76579927081577	0.558213594664809	0.603744492068697
MvSl-1064-A1-R4_MC10-1g09627	99.931	MvSl-1064-A1-R4_MC10-1g09627	Chr10	6.60961844040595	-0.0108717455527673	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09628	100.000	MvSl-1064-A1-R4_MC10-1g09628	Chr10	6.14770551449126	0.14291792953168	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09629	100.000	MvSl-1064-A1-R4_MC10-1g09629	Chr10	5.91975798795141	-0.132673018635831	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09630	100.000	MvSl-1064-A1-R4_MC10-1g09630	Chr10	7.22748791767091	0.241729665275102	0.931729281572076
MvSl-1064-A1-R4_MC10-1g09631	100.000	MvSl-1064-A1-R4_MC10-1g09631	Chr10	3.38795253257995	0.485242750186374	0.655705438743148
MvSl-1064-A1-R4_MC10-1g09632	100.000	MvSl-1064-A1-R4_MC10-1g09632	Chr10	6.80717573538465	0.13239155042054	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09633	100.000	MvSl-1064-A1-R4_MC10-1g09633	Chr10	8.24196983915177	0.516318525815695	0.454044687350547
MvSl-1064-A1-R4_MC10-1g09634	100.000	MvSl-1064-A1-R4_MC10-1g09634	Chr10	4.61038077549914	-0.288490474096265	0.885496765184385
MvSl-1064-A1-R4_MC10-1g09635	100.000	MvSl-1064-A1-R4_MC10-1g09635	Chr10	4.71676548892122	-0.00458728180761196	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09636	100.000	MvSl-1064-A1-R4_MC10-1g09636	Chr10	3.81406438930507	0.136610940416626	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09637	100.000	MvSl-1064-A1-R4_MC10-1g09637	Chr10	1.88048555112846	-0.732093987035553	0.539477726463637
MvSl-1064-A1-R4_MC10-1g09638	100.000	MvSl-1064-A1-R4_MC10-1g09638	Chr10	4.25983753364917	0.0890265152671141	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09639	100.000	MvSl-1064-A1-R4_MC10-1g09639	Chr10	5.59839364870693	-0.00783416336799128	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09640	100.000	MvSl-1064-A1-R4_MC10-1g09640	Chr10	7.87142794542286	0.61220204496508	0.141296252725706
MvSl-1064-A1-R4_MC10-1g09641	100.000	MvSl-1064-A1-R4_MC10-1g09641	Chr10	5.75562572104788	-0.0421675025272824	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09642	100.000	MvSl-1064-A1-R4_MC10-1g09642	Chr10	4.60970114689512	0.371464407391581	0.762595893428536
MvSl-1064-A1-R4_MC10-1g09643	100.000	MvSl-1064-A1-R4_MC10-1g09643	Chr10	5.29970924814442	-0.0276619816362272	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09644	100.000	MvSl-1064-A1-R4_MC10-1g09644	Chr10	5.84656757117932	-0.0212234660276264	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09645	100.000	MvSl-1064-A1-R4_MC10-1g09645	Chr10	6.92304603388293	0.278616998391118	0.870622395391308
MvSl-1064-A1-R4_MC10-1g09646	100.000	MvSl-1064-A1-R4_MC10-1g09646	Chr10	6.60108068676564	0.0107347157214433	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09647	100.000	MvSl-1064-A1-R4_MC10-1g09647	Chr10	9.70151613494238	0.0659217764950292	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09648	100.000	MvSl-1064-A1-R4_MC10-1g09648	Chr10	6.80198579710278	0.131252020042375	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09649	100.000	MvSl-1064-A1-R4_MC10-1g09649	Chr10	6.06228544797583	-0.014914996794956	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09650	100.000	MvSl-1064-A1-R4_MC10-1g09650	Chr10	2.74715059241644	0.168392163045459	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09651	100.000	MvSl-1064-A1-R4_MC10-1g09651	Chr10	1.43017548277587	0.729689680557845	0.626275993552971
MvSl-1064-A1-R4_MC10-1g09652	100.000	MvSl-1064-A1-R4_MC10-1g09652	Chr10	2.93572264960357	0.112136911328396	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09654	100.000	MvSl-1064-A1-R4_MC10-1g09654	Chr10	0.484266380980762	-0.264973962658476	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09655	100.000	MvSl-1064-A1-R4_MC10-1g09655	Chr10	7.92522069301432	-0.114241495399438	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09656	100.000	MvSl-1064-A1-R4_MC10-1g09656	Chr10	5.47685737484105	-0.168419933239883	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09657	100.000	MvSl-1064-A1-R4_MC10-1g09657	Chr10	7.61898997426352	0.144662043521255	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09658	100.000	MvSl-1064-A1-R4_MC10-1g09658	Chr10	8.01920074334942	0.0104228960880283	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09659	100.000	MvSl-1064-A1-R4_MC10-1g09659	Chr10	8.75584574126812	-0.0409820041749949	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09660	100.000	MvSl-1064-A1-R4_MC10-1g09660	Chr10	9.34179451236602	-0.0963600021838659	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09661	100.000	MvSl-1064-A1-R4_MC10-1g09661	Chr10	7.50340149094505	-0.0400171743234623	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09662	100.000	MvSl-1064-A1-R4_MC10-1g09662	Chr10	5.87219266481656	0.322542726782979	0.671188872604568
MvSl-1064-A1-R4_MC10-1g09663	100.000	MvSl-1064-A1-R4_MC10-1g09663	Chr10	6.73131548353914	-0.0974876817294706	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09664	100.000	MvSl-1064-A1-R4_MC10-1g09664	Chr10	5.00202935137802	-0.163738577905396	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09665	98.333	MvSl-1064-A1-R4_MC10-1g09665	Chr10	7.82840817541279	-0.0999660810242995	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09666	100.000	MvSl-1064-A1-R4_MC10-1g09666	Chr10	4.634034988686	-0.209036198441636	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09667	100.000	MvSl-1064-A1-R4_MC10-1g09667	Chr10	7.37976067648603	-0.0881732818351695	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09668	100.000	MvSl-1064-A1-R4_MC10-1g09668	Chr10	2.3198339378477	0.238105828051944	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09669	100.000	MvSl-1064-A1-R4_MC10-1g09669	Chr10	5.13807742097561	-0.0588761258132651	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09670	100.000	MvSl-1064-A1-R4_MC10-1g09670	Chr10	7.34475674820168	0.246822457600766	0.842192582238138
MvSl-1064-A1-R4_MC10-1g09671	100.000	MvSl-1064-A1-R4_MC10-1g09671	Chr10	8.80148650139074	-0.187542914475061	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09673	100.000	MvSl-1064-A1-R4_MC10-1g09673	Chr10	1.76772843686892	0.0371762087019753	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09674	100.000	MvSl-1064-A1-R4_MC10-1g09674	Chr10	2.55218794151619	-0.284502924923655	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09675	100.000	MvSl-1064-A1-R4_MC10-1g09675	Chr10	3.46135775077151	-0.0483581713511843	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09676	100.000	MvSl-1064-A1-R4_MC10-1g09676	Chr10	1.04801948217027	-0.733785554644674	0.605114055678614
MvSl-1064-A1-R4_MC10-1g09677	100.000	MvSl-1064-A1-R4_MC10-1g09677	Chr10	6.86700517250299	0.106418657665609	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09679	100.000	MvSl-1064-A1-R4_MC10-1g09679	Chr10	4.51385532798724	-0.104532985463342	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09680	100.000	MvSl-1064-A1-R4_MC10-1g09680	Chr10	3.29629758092597	-0.282116491816393	0.988867199848635
MvSl-1064-A1-R4_MC10-1g09683	100.000	MvSl-1064-A1-R4_MC10-1g09683	Chr10	7.78564746756866	-0.0317865515172667	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09684	100.000	MvSl-1064-A1-R4_MC10-1g09684	Chr10	5.77487164280109	0.0619441557740119	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09685	100.000	MvSl-1064-A1-R4_MC10-1g09685	Chr10	4.73648312572736	-0.109509141959856	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09686	100.000	MvSl-1064-A1-R4_MC10-1g09686	Chr10	7.0709826990085	0.48366421444438	0.524515549834309
MvSl-1064-A1-R4_MC10-1g09687	100.000	MvSl-1064-A1-R4_MC10-1g09687	Chr10	7.03738117570369	0.599663839823069	0.0933473468376229
MvSl-1064-A1-R4_MC10-1g09689	100.000	MvSl-1064-A1-R4_MC10-1g09689	Chr10	6.45671633942409	0.142087674284333	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09690	100.000	MvSl-1064-A1-R4_MC10-1g09690	Chr10	6.40523766035483	0.0881593573634611	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09691	100.000	MvSl-1064-A1-R4_MC10-1g09691	Chr10	4.33049157386883	-0.1035291651031	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09692	100.000	MvSl-1064-A1-R4_MC10-1g09692	Chr10	8.2683980920686	0.00277993348657194	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09693	100.000	MvSl-1064-A1-R4_MC10-1g09693	Chr10	10.0675144151584	-0.256038231350385	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09694	100.000	MvSl-1064-A1-R4_MC10-1g09694	Chr10	6.32670247978091	-0.228053373888834	0.870622395391308
MvSl-1064-A1-R4_MC10-1g09695	100.000	MvSl-1064-A1-R4_MC10-1g09695	Chr10	7.80084956423089	-0.0212901156723251	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09696	100.000	MvSl-1064-A1-R4_MC10-1g09696	Chr10	6.53642959825033	-0.0665596594859088	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09697	100.000	MvSl-1064-A1-R4_MC10-1g09697	Chr10	5.511159437555	-0.479525031310137	0.633231303210471
MvSl-1064-A1-R4_MC10-1g09698	100.000	MvSl-1064-A1-R4_MC10-1g09698	Chr10	9.05281790886561	-0.465612669057952	0.712444311480701
MvSl-1064-A1-R4_MC10-1g09699	100.000	MvSl-1064-A1-R4_MC10-1g09699	Chr10	7.39878296795065	-0.186195001935097	0.985919017348943
MvSl-1064-A1-R4_MC10-1g09700	100.000	MvSl-1064-A1-R4_MC10-1g09700	Chr10	4.26773810655357	-0.0442117633484638	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09701	100.000	MvSl-1064-A1-R4_MC10-1g09701	Chr10	6.7913439582396	-0.407411402295522	0.347651664423074
MvSl-1064-A1-R4_MC10-1g09702	100.000	MvSl-1064-A1-R4_MC10-1g09702	Chr10	7.08801715258901	-0.117762606771885	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09703	100.000	MvSl-1064-A1-R4_MC10-1g09703	Chr10	6.5660201545157	-0.158599410133096	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09704	100.000	MvSl-1064-A1-R4_MC10-1g09704	Chr10	5.81996270709238	0.0460970338641381	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09705	100.000	MvSl-1064-A1-R4_MC10-1g09705	Chr10	6.04680182113136	0.122613967333088	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09706	100.000	MvSl-1064-A1-R4_MC10-1g09706	Chr10	8.24962716108282	-0.10600996258481	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09709	100.000	MvSl-1064-A1-R4_MC10-1g09709	Chr10	7.22918147917421	-0.120346560671011	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09710	100.000	MvSl-1064-A1-R4_MC10-1g09710	Chr10	7.22761420992101	0.0160715406073863	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09711	100.000	MvSl-1064-A1-R4_MC10-1g09711	Chr10	7.60722045202539	0.0628986733068998	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09712	100.000	MvSl-1064-A1-R4_MC10-1g09712	Chr10	4.38366572100428	0.0120599540228528	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09713	100.000	MvSl-1064-A1-R4_MC10-1g09713	Chr10	8.02662311642766	0.388099976293337	0.721352090698993
MvSl-1064-A1-R4_MC10-1g09714	100.000	MvSl-1064-A1-R4_MC10-1g09714	Chr10	7.2339483276855	0.199985833278452	0.953597750818401
MvSl-1064-A1-R4_MC10-1g09716	100.000	MvSl-1064-A1-R4_MC10-1g09716	Chr10	6.10908818766124	-0.516458754257786	0.180638942318138
MvSl-1064-A1-R4_MC10-1g09717	100.000	MvSl-1064-A1-R4_MC10-1g09717	Chr10	2.91050060869995	0.315168223494835	0.96231817891206
MvSl-1064-A1-R4_MC10-1g09718	100.000	MvSl-1064-A1-R4_MC10-1g09718	Chr10	6.93010415129803	0.784862468399961	0.021400501959658
MvSl-1064-A1-R4_MC10-1g09719	100.000	MvSl-1064-A1-R4_MC10-1g09719	Chr10	5.70857451937161	-0.0573822292146586	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09720	100.000	MvSl-1064-A1-R4_MC10-1g09720	Chr10	5.55900048011442	-0.0532355818627322	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09721	100.000	MvSl-1064-A1-R4_MC10-1g09721	Chr10	6.75585001185827	0.022027670743091	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09722	100.000	MvSl-1064-A1-R4_MC10-1g09722	Chr10	7.78963482359759	0.192748229593598	0.969431244023445
MvSl-1064-A1-R4_MC10-1g09723	100.000	MvSl-1064-A1-R4_MC10-1g09723	Chr10	6.91630725368593	-0.100130985750462	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09724	100.000	MvSl-1064-A1-R4_MC10-1g09724	Chr10	1.8857192775994	-0.214817143786049	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09725	100.000	MvSl-1064-A1-R4_MC10-1g09725	Chr10	5.82609078861834	-0.0886951720029153	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09726	100.000	MvSl-1064-A1-R4_MC10-1g09726	Chr10	5.70723001562194	-0.316013399388827	0.732603031750401
MvSl-1064-A1-R4_MC10-1g09727	100.000	MvSl-1064-A1-R4_MC10-1g09727	Chr10	5.12749582835554	-0.974000632546367	0.00138934016555656
MvSl-1064-A1-R4_MC10-1g09728	100.000	MvSl-1064-A1-R4_MC10-1g09728	Chr10	3.60134191227048	-0.84020493280466	0.127243508427834
MvSl-1064-A1-R4_MC10-1g09729	100.000	MvSl-1064-A1-R4_MC10-1g09729	Chr10	3.01367262093239	-0.970606413915135	0.0506956798564141
MvSl-1064-A1-R4_MC10-1g09730	100.000	MvSl-1064-A1-R4_MC10-1g09730	Chr10	4.40291921135671	-1.67589180208005	4.45444910253521e-07
MvSl-1064-A1-R4_MC10-1g09731	100.000	MvSl-1064-A1-R4_MC10-1g09731	Chr10	2.80874830798913	-0.110544137224962	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09732	100.000	MvSl-1064-A1-R4_MC10-1g09732	Chr10	4.67222790345416	-1.14380270804224	0.00150528379076124
MvSl-1064-A1-R4_MC10-1g09733	100.000	MvSl-1064-A1-R4_MC10-1g09733	Chr10	2.63705123740228	1.24401964833127	0.0168876101348601
MvSl-1064-A1-R4_MC10-1g09734	100.000	MvSl-1064-A1-R4_MC10-1g09734	Chr10	7.8373443521297	1.01224409985496	0.00273754002134132
MvSl-1064-A1-R4_MC10-1g09736	100.000	MvSl-1064-A1-R4_MC10-1g09736	Chr10	0.289194660995576	1.57930704205434	0.12378634105985
MvSl-1064-A1-R4_MC10-1g09737	100.000	MvSl-1064-A1-R4_MC10-1g09737	Chr10	4.77051092896538	0.0800498937473292	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09738	100.000	MvSl-1064-A1-R4_MC10-1g09738	Chr10	7.93724562192306	-0.00999756251089899	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09739	100.000	MvSl-1064-A1-R4_MC10-1g09739	Chr10	8.76546708412839	0.254194531002617	0.944641084140873
MvSl-1064-A1-R4_MC10-1g09741	100.000	MvSl-1064-A1-R4_MC10-1g09741	Chr10	5.67556992579565	0.0567397057087661	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09742	100.000	MvSl-1064-A1-R4_MC10-1g09742	Chr10	6.10708278305771	0.0327250532031578	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09743	100.000	MvSl-1064-A1-R4_MC10-1g09743	Chr10	7.31409928367927	-0.0182015544714138	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09745	100.000	MvSl-1064-A1-R4_MC10-1g09745	Chr10	6.64886172933464	-0.118667907159174	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09746	100.000	MvSl-1064-A1-R4_MC10-1g09746	Chr10	7.00075057241152	0.204263943301173	0.955582619676638
MvSl-1064-A1-R4_MC10-1g09747	100.000	MvSl-1064-A1-R4_MC10-1g09747	Chr10	5.47169941101773	0.174537761417469	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09748	100.000	MvSl-1064-A1-R4_MC10-1g09748	Chr10	6.58916912567766	-0.287071783053635	0.772579703063764
MvSl-1064-A1-R4_MC10-1g09749	100.000	MvSl-1064-A1-R4_MC10-1g09749	Chr10	5.52578314309665	-0.17393066568832	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09750	100.000	MvSl-1064-A1-R4_MC10-1g09750	Chr10	5.51855389080583	-0.299877854336624	0.816153424739678
MvSl-1064-A1-R4_MC10-1g09751	100.000	MvSl-1064-A1-R4_MC10-1g09751	Chr10	6.42115050445684	-0.061406644157119	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09753	100.000	MvSl-1064-A1-R4_MC10-1g09753	Chr10	7.07953717856899	0.17316266011528	0.988867199848635
MvSl-1064-A1-R4_MC10-1g09754	100.000	MvSl-1064-A1-R4_MC10-1g09754	Chr10	1.83186023413307	-0.499740841633719	0.821341171822889
MvSl-1064-A1-R4_MC10-1g09755	100.000	MvSl-1064-A1-R4_MC10-1g09755	Chr10	8.58268556111682	0.127669978778738	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09756	100.000	MvSl-1064-A1-R4_MC10-1g09756	Chr10	6.37302325989742	0.000154610576777896	0.999967089573148
MvSl-1064-A1-R4_MC10-1g09757	100.000	MvSl-1064-A1-R4_MC10-1g09757	Chr10	7.03201669042127	-0.110325520419118	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09758	100.000	MvSl-1064-A1-R4_MC10-1g09758	Chr10	6.71927083525566	0.280111550927053	0.775963892616936
MvSl-1064-A1-R4_MC10-1g09759	100.000	MvSl-1064-A1-R4_MC10-1g09759	Chr10	5.73657692153546	0.249321356800733	0.931558813601799
MvSl-1064-A1-R4_MC10-1g09760	100.000	MvSl-1064-A1-R4_MC10-1g09760	Chr10	6.0253659882572	0.358920267639228	0.548965259319953
MvSl-1064-A1-R4_MC10-1g09761	100.000	MvSl-1064-A1-R4_MC10-1g09761	Chr10	7.67640597540631	0.656739034811258	0.44380694919784
MvSl-1064-A1-R4_MC10-1g09762	100.000	MvSl-1064-A1-R4_MC10-1g09762	Chr10	6.00705687319943	0.16660976456031	0.988867199848635
MvSl-1064-A1-R4_MC10-1g09763	100.000	MvSl-1064-A1-R4_MC10-1g09763	Chr10	5.29852209378255	0.0978366023978008	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09764	100.000	MvSl-1064-A1-R4_MC10-1g09764	Chr10	5.43808605783653	-0.0119895063364637	0.999958419202852
MvSl-1064-A1-R4_MC10-1g09765	100.000	MvSl-1064-A1-R4_MC10-1g09765	Chr10	2.91139404420604	-0.41488157220134	0.859012644268271
MvSl-1064-A1-R4_MC10-1g09766	100.000	MvSl-1064-A1-R4_MC10-1g09766	Chr10	7.83670346275702	0.299148757891927	0.939766940058334
MvSl-1064-A1-R4_MC10-1g09767	100.000	MvSl-1064-A1-R4_MC10-1g09767	Chr10	4.62497986564738	-0.0478641284028044	0.999958419202852
