#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore
prot:Minter-1389-PBcR_C11g06408	MvSl-1064-A2-R4_MC03g04820	196	202	100	100	202	80.693	281
prot:Minter-1389-PBcR_C11g06410	MvSl-1064-A2-R4_MC03g04822	137	138	100	100	138	97.826	272
prot:Minter-1389-PBcR_C11g06411	MvSl-1064-A2-R4_MC03g04823	223	283	95	96	272	60.662	307
prot:Minter-1389-PBcR_C11g06412	MvSl-1064-A2-R4_MC03g04824	93	88	89	94	83	75.904	108
prot:Minter-1389-PBcR_C11g06418	MvSl-1064-A2-R4_MC03g04830	530	518	99	99	529	91.115	978
prot:Minter-1389-PBcR_C11g06419	MvSl-1064-A2-R4_MC03g04831	1558	1562	99	100	1564	76.500	2005
prot:Minter-1389-PBcR_C11g06420	MvSl-1064-A2-R4_MC03g04832	233	231	96	98	227	66.960	248
prot:Minter-1389-PBcR_C11g06421	MvSl-1064-A2-R4_MC03g04833	121	132	100	100	132	84.091	222
prot:Minter-1389-PBcR_C11g06422	MvSl-1064-A2-R4_MC03g04836	868	823	97	99	868	89.516	1556
prot:Minter-1389-PBcR_C11g06423	MvSl-1064-A2-R4_MC03g04837	724	693	100	99	729	80.247	950
prot:Minter-1389-PBcR_C11g06424	MvSl-1064-A2-R4_MC03g04838	532	539	99	99	538	84.944	766
prot:Minter-1389-PBcR_C11g06430	MvSl-1064-A2-R4_MC03g05168	960	933	99	100	967	73.423	1209
prot:Minter-1389-PBcR_C11g06433	MvSl-1064-A2-R4_MC03g05166	729	732	99	99	729	89.712	1281
prot:Minter-1389-PBcR_C11g06438	MvSl-1064-A2-R4_MC03g05150	1572	1614	100	100	1636	83.068	2520
prot:Minter-1389-PBcR_C11g06439	MvSl-1064-A2-R4_MC03g05148	357	385	96	89	343	90.671	639
prot:Minter-1389-PBcR_C11g06440	MvSl-1064-A2-R4_MC03g05147	701	736	100	90	679	83.721	1037
prot:Minter-1389-PBcR_C11g06441	MvSl-1064-A2-R4_MC03g05146	211	139	66	100	139	93.525	273
prot:Minter-1389-PBcR_C11g06442	MvSl-1064-A2-R4_MC03g05136	358	337	100	99	358	86.592	633
prot:Minter-1389-PBcR_C11g06443	MvSl-1064-A2-R4_MC03g05135	1220	1154	93	99	1173	61.125	1193
prot:Minter-1389-PBcR_C11g06444	MvSl-1064-A2-R4_MC03g05134	537	532	86	86	464	94.612	892
prot:Minter-1389-PBcR_C11g06445	MvSl-1064-A2-R4_MC03g05133	296	313	94	88	277	91.697	489
prot:Minter-1389-PBcR_C11g06446	MvSl-1064-A2-R4_MC03g05132	609	628	100	100	656	82.165	1013
prot:Minter-1389-PBcR_C11g06448	MvSl-1064-A2-R4_MC03g05130	121	121	100	100	121	87.603	196
prot:Minter-1389-PBcR_C11g06449	MvSl-1064-A2-R4_MC03g05129	584	585	100	100	585	93.162	1016
prot:Minter-1389-PBcR_C11g06450	MvSl-1064-A2-R4_MC03g05128	428	382	100	100	428	81.542	669
prot:Minter-1389-PBcR_C11g06452	MvSl-1064-A2-R4_MC03g05126	272	268	100	100	272	84.559	473
prot:Minter-1389-PBcR_C11g06453	MvSl-1064-A2-R4_MC03g05124	433	395	100	100	434	81.106	622
prot:Minter-1389-PBcR_C11g06458	MvSl-1064-A2-R4_MC03g05091	455	456	100	100	456	93.860	747
prot:Minter-1389-PBcR_C11g06459	MvSl-1064-A2-R4_MC03g05092	836	832	97	98	820	72.927	1018
prot:Minter-1389-PBcR_C11g06461	MvSl-1064-A2-R4_MC03g05095	566	568	100	100	576	86.979	910
prot:Minter-1389-PBcR_C11g06462	MvSl-1064-A2-R4_MC03g05096	453	454	99	99	452	84.956	774
prot:Minter-1389-PBcR_C11g06463	MvSl-1064-A2-R4_MC03g05098	329	201	61	100	201	93.035	385
prot:Minter-1389-PBcR_C11g06464	MvSl-1064-A2-R4_MC03g05099	547	544	99	99	564	86.348	964
prot:Minter-1389-PBcR_C11g06465	MvSl-1064-A2-R4_MC03g05101	503	520	100	99	520	87.885	854
prot:Minter-1389-PBcR_C11g06466	MvSl-1064-A2-R4_MC03g05102	260	250	100	100	260	86.923	452
prot:Minter-1389-PBcR_C11g06467	MvSl-1064-A2-R4_MC03g05103	1613	1601	99	99	1603	88.646	2823
prot:Minter-1389-PBcR_C11g06468	MvSl-1064-A2-R4_MC03g05104	346	263	70	92	242	98.347	483
prot:Minter-1389-PBcR_C11g06469	MvSl-1064-A2-R4_MC03g05105	1306	1314	100	100	1329	83.145	2013
prot:Minter-1389-PBcR_C11g06470	MvSl-1064-A2-R4_MC03g05106	356	383	99	100	384	62.240	346
prot:Minter-1389-PBcR_C11g06471	MvSl-1064-A2-R4_MC03g05107	245	247	100	100	247	80.567	336
prot:Minter-1389-PBcR_C11g06472	MvSl-1064-A2-R4_MC03g05108	357	348	100	100	359	62.396	363
prot:Minter-1389-PBcR_C11g06473	MvSl-1064-A2-R4_MC03g05115	477	470	100	100	481	86.279	808
prot:Minter-1389-PBcR_C11g06474	MvSl-1064-A2-R4_MC03g05114	690	463	64	98	455	75.824	481
prot:Minter-1389-PBcR_C11g06475	MvSl-1064-A2-R4_MC03g05112	636	607	98	98	624	80.769	862
prot:Minter-1389-PBcR_C11g06476	MvSl-1064-A2-R4_MC03g05116	729	727	100	100	745	76.242	996
prot:Minter-1389-PBcR_C11g06478	MvSl-1064-A2-R4_MC03g05088	330	330	99	99	329	82.675	566
prot:Minter-1389-PBcR_C11g06479	MvSl-1064-A2-R4_MC03g05087	1029	1062	100	100	1073	81.361	1600
prot:Minter-1389-PBcR_C11g06480	MvSl-1064-A2-R4_MC03g05082	477	478	100	99	477	78.407	759
prot:Minter-1389-PBcR_C11g06481	MvSl-1064-A2-R4_MC03g05081	214	208	77	80	168	86.310	290
prot:Minter-1389-PBcR_C11g06482	MvSl-1064-A2-R4_MC03g05080	812	804	99	99	807	74.969	1139
prot:Minter-1389-PBcR_C11g06484	MvSl-1064-A2-R4_MC03g05078	864	974	97	85	835	84.072	1415
prot:Minter-1389-PBcR_C11g06485	MvSl-1064-A2-R4_MC03g05077	163	133	100	100	163	76.687	246
prot:Minter-1389-PBcR_C11g06486	MvSl-1064-A2-R4_MC03g05076	835	852	99	99	843	78.885	1206
prot:Minter-1389-PBcR_C11g06488	MvSl-1064-A2-R4_MC03g05075	865	988	99	99	1009	65.411	1213
prot:Minter-1389-PBcR_C11g06489	MvSl-1064-A2-R4_MC03g05074	1311	1267	96	99	1301	82.782	2076
prot:Minter-1389-PBcR_C11g06490	MvSl-1064-A2-R4_MC03g05073	844	840	99	100	875	86.857	1469
prot:Minter-1389-PBcR_C11g06491	MvSl-1064-A2-R4_MC03g05072	100	100	100	100	100	93.000	198
prot:Minter-1389-PBcR_C11g06492	MvSl-1064-A2-R4_MC03g05067	527	538	100	100	538	93.680	1040
prot:Minter-1389-PBcR_C11g06493	MvSl-1064-A2-R4_MC03g05066	208	175	99	99	207	70.531	285
prot:Minter-1389-PBcR_C11g06494	MvSl-1064-A2-R4_MC03g05065	434	418	96	99	416	97.837	818
prot:Minter-1389-PBcR_C11g06495	MvSl-1064-A2-R4_MC03g05064	2026	1977	98	99	1996	87.625	3412
prot:Minter-1389-PBcR_C11g06496	MvSl-1064-A2-R4_MC03g05063	529	562	100	100	562	91.281	1051
prot:Minter-1389-PBcR_C11g06497	MvSl-1064-A2-R4_MC03g05062	488	472	100	99	491	80.244	795
prot:Minter-1389-PBcR_C11g06498	MvSl-1064-A2-R4_MC03g05059	1130	1133	100	100	1165	85.322	1946
prot:Minter-1389-PBcR_C11g06500	MvSl-1064-A2-R4_MC03g05057	429	391	82	96	379	71.768	486
prot:Minter-1389-PBcR_C11g06501	MvSl-1064-A2-R4_MC03g05056	1240	1247	100	100	1259	84.432	1876
prot:Minter-1389-PBcR_C11g06502	MvSl-1064-A2-R4_MC03g05054	763	773	99	100	773	79.431	1140
prot:Minter-1389-PBcR_C11g06503	MvSl-1064-A2-R4_MC03g05053	929	927	100	100	933	89.068	1664
prot:Minter-1389-PBcR_C11g06505	MvSl-1064-A2-R4_MC03g05052	536	487	99	99	534	84.270	857
prot:Minter-1389-PBcR_C11g06507	MvSl-1064-A2-R4_MC03g05050	201	207	100	100	207	84.058	292
prot:Minter-1389-PBcR_C11g06509	MvSl-1064-A2-R4_MC03g05047	258	261	99	99	260	66.923	309
prot:Minter-1389-PBcR_C11g06510	MvSl-1064-A2-R4_MC03g05046	637	711	100	100	712	85.534	1216
prot:Minter-1389-PBcR_C11g06511	MvSl-1064-A2-R4_MC03g05045	367	383	100	100	386	76.166	442
prot:Minter-1389-PBcR_C11g06516	MvSl-1064-A2-R4_MC03g05043	382	382	100	100	382	96.859	776
prot:Minter-1389-PBcR_C11g06517	MvSl-1064-A2-R4_MC03g05042	481	477	100	100	505	85.743	849
prot:Minter-1389-PBcR_C11g06518	MvSl-1064-A2-R4_MC03g05041	961	988	100	100	988	88.664	1799
prot:Minter-1389-PBcR_C11g06519	MvSl-1064-A2-R4_MC03g05040	69	72	100	100	72	69.444	80.9
prot:Minter-1389-PBcR_C11g06520	MvSl-1064-A2-R4_MC03g05039	399	411	100	100	423	86.052	711
prot:Minter-1389-PBcR_C11g06521	MvSl-1064-A2-R4_MC03g05035	604	579	100	100	604	90.728	1122
prot:Minter-1389-PBcR_C11g06522	MvSl-1064-A2-R4_MC03g05034	481	473	97	98	493	83.773	786
prot:Minter-1389-PBcR_C11g06523	MvSl-1064-A2-R4_MC03g05032	104	114	84	76	87	98.851	171
prot:Minter-1389-PBcR_C11g06526	MvSl-1064-A2-R4_MC03g05030	432	622	95	65	415	73.976	608
prot:Minter-1389-PBcR_C11g06527	MvSl-1064-A2-R4_MC03g05029	802	833	100	100	835	85.150	1424
prot:Minter-1389-PBcR_C11g06528	MvSl-1064-A2-R4_MC03g05028	882	892	100	100	895	91.061	1599
prot:Minter-1389-PBcR_C11g06529	MvSl-1064-A2-R4_MC03g05027	221	218	97	82	212	77.315	320
prot:Minter-1389-PBcR_C11g06531	MvSl-1064-A2-R4_MC03g05025	516	513	99	98	562	66.548	694
prot:Minter-1389-PBcR_C11g06532	MvSl-1064-A2-R4_MC03g05024	763	810	98	98	816	80.515	1234
prot:Minter-1389-PBcR_C11g06533	MvSl-1064-A2-R4_MC03g05022	145	140	99	60	86	65.278	80.5
prot:Minter-1389-PBcR_C11g06534	MvSl-1064-A2-R4_MC03g05023	242	227	100	100	242	88.430	427
prot:Minter-1389-PBcR_C11g06536	MvSl-1064-A2-R4_MC03g05021	502	532	100	100	532	81.579	833
prot:Minter-1389-PBcR_C11g06538	MvSl-1064-A2-R4_MC03g05017	746	745	98	99	745	73.020	1075
prot:Minter-1389-PBcR_C11g06539	MvSl-1064-A2-R4_MC03g05016	569	561	99	100	589	88.455	1042
prot:Minter-1389-PBcR_C11g06540	MvSl-1064-A2-R4_MC03g05015	306	313	100	100	313	79.872	404
prot:Minter-1389-PBcR_C11g06541	MvSl-1064-A2-R4_MC03g05014	2238	2185	100	100	2241	95.181	4374
prot:Minter-1389-PBcR_C11g06542	MvSl-1064-A2-R4_MC03g05013	238	235	98	99	270	63.704	310
prot:Minter-1389-PBcR_C11g06543	MvSl-1064-A2-R4_MC03g05012	677	762	99	83	729	72.428	970
prot:Minter-1389-PBcR_C11g06545	MvSl-1064-A2-R4_MC03g05009	914	849	93	99	854	81.616	1368
prot:Minter-1389-PBcR_C11g06546	MvSl-1064-A2-R4_MC03g05005	968	969	98	98	957	87.356	1627
prot:Minter-1389-PBcR_C11g06547	MvSl-1064-A2-R4_MC03g05004	679	646	100	100	689	65.022	700
prot:Minter-1389-PBcR_C11g06548	MvSl-1064-A2-R4_MC03g05003	345	348	100	97	356	60.504	334
prot:Minter-1389-PBcR_C11g06549	MvSl-1064-A2-R4_MC03g05002	780	759	96	100	771	85.084	1291
prot:Minter-1389-PBcR_C11g06550	MvSl-1064-A2-R4_MC03g05001	433	444	96	98	440	75.000	650
prot:Minter-1389-PBcR_C11g06551	MvSl-1064-A2-R4_MC03g05000	288	302	90	95	282	68.440	359
prot:Minter-1389-PBcR_C11g06552	MvSl-1064-A2-R4_MC03g04998	456	465	100	95	446	83.084	751
prot:Minter-1389-PBcR_C11g06553	MvSl-1064-A2-R4_MC03g04997	511	541	93	93	477	79.532	783
prot:Minter-1389-PBcR_C11g06554	MvSl-1064-A2-R4_MC03g04996	363	395	100	100	395	74.430	550
prot:Minter-1389-PBcR_C11g06557	MvSl-1064-A2-R4_MC03g04993	376	376	100	100	376	96.011	740
prot:Minter-1389-PBcR_C11g06558	MvSl-1064-A2-R4_MC03g04992	470	468	100	100	470	96.170	940
prot:Minter-1389-PBcR_C11g06559	MvSl-1064-A2-R4_MC03g04990	1030	637	63	99	648	87.191	1098
prot:Minter-1389-PBcR_C11g06560	MvSl-1064-A2-R4_MC03g04989	960	963	100	100	964	90.664	1623
prot:Minter-1389-PBcR_C11g06561	MvSl-1064-A2-R4_MC03g04988	124	124	100	100	124	94.355	246
prot:Minter-1389-PBcR_C11g06562	MvSl-1064-A2-R4_MC03g04987	61	61	100	100	61	96.721	121
prot:Minter-1389-PBcR_C11g06563	MvSl-1064-A2-R4_MC03g04986	1129	1174	99	99	1186	76.981	1486
prot:Minter-1389-PBcR_C11g06564	MvSl-1064-A2-R4_MC03g04983	160	185	100	100	185	76.216	273
prot:Minter-1389-PBcR_C11g06565	MvSl-1064-A2-R4_MC03g04982	1303	1317	99	99	1308	81.804	2052
prot:Minter-1389-PBcR_C11g06566	MvSl-1064-A2-R4_MC03g04981	428	447	100	100	447	85.682	788
prot:Minter-1389-PBcR_C11g06567	MvSl-1064-A2-R4_MC03g04980	172	172	100	100	172	97.674	342
prot:Minter-1389-PBcR_C11g06568	MvSl-1064-A2-R4_MC03g04979	604	604	100	100	604	94.536	1145
prot:Minter-1389-PBcR_C11g06569	MvSl-1064-A2-R4_MC03g04978	619	586	97	100	603	87.884	1012
prot:Minter-1389-PBcR_C11g06570	MvSl-1064-A2-R4_MC03g04977	869	916	100	100	917	84.188	1571
prot:Minter-1389-PBcR_C11g06571	MvSl-1064-A2-R4_MC03g04976	168	139	93	100	156	73.077	226
prot:Minter-1389-PBcR_C11g06572	MvSl-1064-A2-R4_MC03g04975	518	518	100	100	518	83.591	874
prot:Minter-1389-PBcR_C11g06573	MvSl-1064-A2-R4_MC03g04974	283	310	100	100	310	87.742	564
prot:Minter-1389-PBcR_C11g06574	MvSl-1064-A2-R4_MC03g04973	417	404	100	100	417	89.209	723
prot:Minter-1389-PBcR_C11g06575	MvSl-1064-A2-R4_MC03g04972	1087	1032	99	100	1094	72.486	1389
prot:Minter-1389-PBcR_C11g06576	MvSl-1064-A2-R4_MC03g04971	198	198	100	100	202	68.780	203
prot:Minter-1389-PBcR_C11g06577	MvSl-1064-A2-R4_MC03g04970	1174	1224	100	100	1253	67.917	1457
prot:Minter-1389-PBcR_C11g06578	MvSl-1064-A2-R4_MC03g04969	885	855	98	99	925	76.047	1265
prot:Minter-1389-PBcR_C11g06579	MvSl-1064-A2-R4_MC03g04968	753	859	90	78	695	82.014	1122
prot:Minter-1389-PBcR_C11g06580	MvSl-1064-A2-R4_MC03g04967	1274	1287	100	100	1305	79.310	1868
prot:Minter-1389-PBcR_C11g06581	MvSl-1064-A2-R4_MC03g04957	667	672	100	99	669	78.625	1054
prot:Minter-1389-PBcR_C11g06582	MvSl-1064-A2-R4_MC03g04964	208	215	100	100	215	79.535	317
prot:Minter-1389-PBcR_C11g06583	MvSl-1064-A2-R4_MC03g04963	313	353	100	100	353	83.286	547
prot:Minter-1389-PBcR_C11g06585	MvSl-1064-A2-R4_MC03g04958	384	385	100	100	392	84.184	583
prot:Minter-1389-PBcR_C11g06586	MvSl-1064-A2-R4_MC03g04956	1508	1512	100	98	1507	87.891	2673
prot:Minter-1389-PBcR_C11g06587	MvSl-1064-A2-R4_MC03g04955	293	293	99	99	308	70.779	403
prot:Minter-1389-PBcR_C11g06589	MvSl-1064-A2-R4_MC03g04953	140	135	100	100	140	75.000	195
prot:Minter-1389-PBcR_C11g06590	MvSl-1064-A2-R4_MC03g04952	177	180	100	100	180	65.000	215
prot:Minter-1389-PBcR_C11g06591	MvSl-1064-A2-R4_MC03g04951	1069	1075	99	99	1083	79.132	1629
prot:Minter-1389-PBcR_C11g06592	MvSl-1064-A2-R4_MC03g04950	526	533	99	100	531	81.750	749
prot:Minter-1389-PBcR_C11g06593	MvSl-1064-A2-R4_MC03g04949	209	197	99	99	207	85.507	361
prot:Minter-1389-PBcR_C11g06596	MvSl-1064-A2-R4_MC03g04948	1107	1087	94	100	1087	84.453	1776
prot:Minter-1389-PBcR_C11g06597	MvSl-1064-A2-R4_MC03g04947	157	160	100	100	161	80.745	245
prot:Minter-1389-PBcR_C11g06598	MvSl-1064-A2-R4_MC03g04946	382	393	100	96	382	84.293	622
prot:Minter-1389-PBcR_C11g06599	MvSl-1064-A2-R4_MC03g04945	935	931	100	100	938	84.968	1331
prot:Minter-1389-PBcR_C11g06600	MvSl-1064-A2-R4_MC03g04942	584	561	99	99	585	78.120	835
prot:Minter-1389-PBcR_C11g06601	MvSl-1064-A2-R4_MC03g04941	422	528	100	82	438	71.973	539
prot:Minter-1389-PBcR_C11g06604	MvSl-1064-A2-R4_MC03g04939	1275	1163	87	94	1107	90.342	2031
prot:Minter-1389-PBcR_C11g06605	MvSl-1064-A2-R4_MC03g04938	1440	1468	99	96	1444	85.873	2358
prot:Minter-1389-PBcR_C11g06606	MvSl-1064-A2-R4_MC03g04937	552	571	98	100	571	84.588	906
prot:Minter-1389-PBcR_C11g06610	MvSl-1064-A2-R4_MC03g04933	484	484	100	100	484	98.347	991
prot:Minter-1389-PBcR_C11g06611	MvSl-1064-A2-R4_MC03g04932	372	372	100	100	372	88.710	697
prot:Minter-1389-PBcR_C11g06612	MvSl-1064-A2-R4_MC03g04931	365	365	100	100	365	89.863	627
prot:Minter-1389-PBcR_C11g06613	MvSl-1064-A2-R4_MC03g04930	260	311	98	90	284	60.915	320
prot:Minter-1389-PBcR_C11g06615	MvSl-1064-A2-R4_MC03g04927	985	1006	100	100	1012	92.885	1870
prot:Minter-1389-PBcR_C11g06616	MvSl-1064-A2-R4_MC03g04926	842	866	100	100	895	82.235	1402
prot:Minter-1389-PBcR_C11g06617	MvSl-1064-A2-R4_MC03g04925	656	581	100	98	646	81.734	945
prot:Minter-1389-PBcR_C11g06618	MvSl-1064-A2-R4_MC03g04924	797	795	98	99	822	67.153	917
prot:Minter-1389-PBcR_C11g06619	MvSl-1064-A2-R4_MC03g04923	211	217	96	99	220	60.000	224
prot:Minter-1389-PBcR_C11g06620	MvSl-1064-A2-R4_MC03g04922	286	277	93	97	280	78.929	394
prot:Minter-1389-PBcR_C11g06621	MvSl-1064-A2-R4_MC03g04921	318	345	100	92	318	92.138	628
prot:Minter-1389-PBcR_C11g06622	MvSl-1064-A2-R4_MC03g04920	552	553	99	99	550	92.182	997
prot:Minter-1389-PBcR_C11g06623	MvSl-1064-A2-R4_MC03g04918	351	350	100	100	351	88.604	631
prot:Minter-1389-PBcR_C11g06624	MvSl-1064-A2-R4_MC03g04917	226	258	100	87	226	97.345	390
prot:Minter-1389-PBcR_C11g06625	MvSl-1064-A2-R4_MC03g04916	1017	861	84	99	871	61.194	893
prot:Minter-1389-PBcR_C11g06626	MvSl-1064-A2-R4_MC03g04914	656	739	100	92	681	86.784	1233
prot:Minter-1389-PBcR_C11g06627	MvSl-1064-A2-R4_MC03g04913	777	743	100	100	789	70.089	849
prot:Minter-1389-PBcR_C11g06628	MvSl-1064-A2-R4_MC03g04912	1183	1213	99	99	1233	76.237	1796
prot:Minter-1389-PBcR_C11g06629	MvSl-1064-A2-R4_MC03g04911	1037	1028	99	99	1036	92.085	1861
prot:Minter-1389-PBcR_C11g06630	MvSl-1064-A2-R4_MC03g04910	416	431	99	97	422	86.730	590
prot:Minter-1389-PBcR_C11g06631	MvSl-1064-A2-R4_MC03g04909	419	416	98	99	410	97.805	841
prot:Minter-1389-PBcR_C11g06632	MvSl-1064-A2-R4_MC03g04908	117	126	91	98	123	70.732	167
prot:Minter-1389-PBcR_C11g06634	MvSl-1064-A2-R4_MC03g04904	431	431	100	100	432	91.204	785
prot:Minter-1389-PBcR_C11g06636	MvSl-1064-A2-R4_MC03g04902	119	92	72	93	86	80.233	142
prot:Minter-1389-PBcR_C11g06641	MvSl-1064-A2-R4_MC03g04898	361	337	100	100	361	86.704	620
prot:Minter-1389-PBcR_C11g06642	MvSl-1064-A2-R4_MC03g04897	302	305	100	100	308	71.429	333
prot:Minter-1389-PBcR_C11g06644	MvSl-1064-A2-R4_MC03g04893	324	327	99	99	326	77.607	447
prot:Minter-1389-PBcR_C11g06645	MvSl-1064-A2-R4_MC03g04892	2095	2278	100	91	2101	88.910	3563
prot:Minter-1389-PBcR_C11g06646	MvSl-1064-A2-R4_MC03g04891	619	608	100	100	626	70.288	782
prot:Minter-1389-PBcR_C11g06647	MvSl-1064-A2-R4_MC03g04889	455	322	69	96	330	76.970	489
prot:Minter-1389-PBcR_C11g06648	MvSl-1064-A2-R4_MC03g04888	385	353	91	97	352	92.898	661
prot:Minter-1389-PBcR_C11g06649	MvSl-1064-A2-R4_MC03g04885	469	462	100	100	469	87.207	801
prot:Minter-1389-PBcR_C11g06650	MvSl-1064-A2-R4_MC03g04884	1522	1593	100	96	1547	85.262	2550
prot:Minter-1389-PBcR_C11g06651	MvSl-1064-A2-R4_MC03g04881	831	894	98	93	831	73.653	1003
prot:Minter-1389-PBcR_C11g06652	MvSl-1064-A2-R4_MC03g04880	677	480	75	99	518	75.483	736
prot:Minter-1389-PBcR_C11g06654	MvSl-1064-A2-R4_MC03g04879	950	973	98	98	963	82.139	1467
prot:Minter-1389-PBcR_C11g06655	MvSl-1064-A2-R4_MC03g04877	1079	851	77	97	829	89.234	1374
prot:Minter-1389-PBcR_C11g06656	MvSl-1064-A2-R4_MC03g04876	1046	1053	97	97	1060	79.811	1347
prot:Minter-1389-PBcR_C11g06657	MvSl-1064-A2-R4_MC03g04875	397	397	100	100	397	93.703	759
prot:Minter-1389-PBcR_C11g06658	MvSl-1064-A2-R4_MC03g04874	297	298	100	100	302	72.185	311
prot:Minter-1389-PBcR_C11g06659	MvSl-1064-A2-R4_MC03g04855	1178	1183	100	100	1193	75.775	1693
prot:Minter-1389-PBcR_C11g06660	MvSl-1064-A2-R4_MC03g04854	496	508	99	98	504	68.047	597
prot:Minter-1389-PBcR_C11g06661	MvSl-1064-A2-R4_MC03g04853	427	559	100	89	517	67.118	552
prot:Minter-1389-PBcR_C11g06662	MvSl-1064-A2-R4_MC03g04852	237	264	99	99	276	71.377	378
prot:Minter-1389-PBcR_C11g06663	MvSl-1064-A2-R4_MC03g04851	477	470	100	99	477	82.180	756
prot:Minter-1389-PBcR_C11g06664	MvSl-1064-A2-R4_MC03g04850	144	146	95	94	137	99.270	283
prot:Minter-1389-PBcR_C11g06665	MvSl-1064-A2-R4_MC03g04849	551	555	100	100	591	71.574	776
prot:Minter-1389-PBcR_C11g06666	MvSl-1064-A2-R4_MC03g04848	330	335	100	100	335	98.507	679
prot:Minter-1389-PBcR_C11g06668	MvSl-1064-A2-R4_MC03g04866	318	356	100	100	358	68.871	410
prot:Minter-1389-PBcR_C11g06669	MvSl-1064-A2-R4_MC03g04867	290	251	100	100	290	79.310	464
prot:Minter-1389-PBcR_C11g06670	MvSl-1064-A2-R4_MC03g04868	521	529	100	100	542	79.520	768
prot:Minter-1389-PBcR_C11g06674	MvSl-1064-A2-R4_MC07g08292	1942	1855	84	90	1680	80.783	2623
prot:Minter-1389-PBcR_C11g06676	MvSl-1064-A2-R4_MC03g05213	470	453	100	100	470	88.511	722
prot:Minter-1389-PBcR_C11g06678	MvSl-1064-A2-R4_MC03g05207	752	679	100	100	762	66.273	803
prot:Minter-1389-PBcR_C11g06679	MvSl-1064-A2-R4_MC03g05206	212	212	100	100	212	84.434	363
prot:Minter-1389-PBcR_C11g06681	MvSl-1064-A2-R4_MC03g05205	298	305	100	91	298	86.913	461
prot:Minter-1389-PBcR_C11g06682	MvSl-1064-A2-R4_MC03g05204	357	387	100	100	387	83.463	639
prot:Minter-1389-PBcR_C11g06683	MvSl-1064-A2-R4_MC03g05203	317	344	100	100	344	85.756	570
prot:Minter-1389-PBcR_C11g06684	MvSl-1064-A2-R4_MC03g05202	671	693	98	99	692	75.434	949
prot:Minter-1389-PBcR_C11g06685	MvSl-1064-A2-R4_MC03g05201	1143	1145	100	100	1154	83.882	1902
prot:Minter-1389-PBcR_C11g06686	MvSl-1064-A2-R4_MC03g05200	257	275	94	90	248	75.403	334
prot:Minter-1389-PBcR_C11g06687	MvSl-1064-A2-R4_MC03g05199	662	724	98	99	735	69.252	892
prot:Minter-1389-PBcR_C11g06688	MvSl-1064-A2-R4_MC03g05198	736	718	89	91	661	88.502	1098
prot:Minter-1389-PBcR_C11g06689	MvSl-1064-A2-R4_MC03g05197	291	188	60	94	180	93.333	325
prot:Minter-1389-PBcR_C11g06690	MvSl-1064-A2-R4_MC03g05196	456	466	98	96	454	76.872	672
prot:Minter-1389-PBcR_C11g06691	MvSl-1064-A2-R4_MC03g05195	1071	1165	100	100	1182	73.350	1554
prot:Minter-1389-PBcR_C11g06692	MvSl-1064-A2-R4_MC03g05194	591	583	99	100	597	69.849	758
prot:Minter-1389-PBcR_C11g06694	MvSl-1064-A2-R4_MC03g05287	1541	1554	100	100	1589	79.673	2428
prot:Minter-1389-PBcR_C11g06695	MvSl-1064-A2-R4_MC03g05286	219	260	97	80	208	89.545	398
prot:Minter-1389-PBcR_C11g06697	MvSl-1064-A2-R4_MC03g05284	478	466	100	100	479	81.628	676
prot:Minter-1389-PBcR_C11g06698	MvSl-1064-A2-R4_MC03g05283	207	207	100	100	207	91.304	397
prot:Minter-1389-PBcR_C11g06699	MvSl-1064-A2-R4_MC03g05282	467	467	100	100	467	97.216	947
prot:Minter-1389-PBcR_C11g06700	MvSl-1064-A2-R4_MC03g05281	510	523	99	99	523	70.611	580
prot:Minter-1389-PBcR_C11g06701	MvSl-1064-A2-R4_MC03g05280	360	315	95	100	341	85.924	585
prot:Minter-1389-PBcR_C11g06702	MvSl-1064-A2-R4_MC03g05278	443	460	98	99	458	88.210	815
prot:Minter-1389-PBcR_C11g06703	MvSl-1064-A2-R4_MC03g05277	567	561	95	99	551	68.021	691
prot:Minter-1389-PBcR_C11g06704	MvSl-1064-A2-R4_MC03g05276	265	231	83	86	223	61.702	202
prot:Minter-1389-PBcR_C11g06705	MvSl-1064-A2-R4_MC03g05275	852	1446	100	63	922	63.883	927
prot:Minter-1389-PBcR_C11g06707	MvSl-1064-A2-R4_MC03g05274	469	470	100	100	470	93.404	832
prot:Minter-1389-PBcR_C11g06708	MvSl-1064-A2-R4_MC03g05311	444	436	95	93	434	72.811	543
prot:Minter-1389-PBcR_C11g06709	MvSl-1064-A2-R4_MC03g05308	1346	1341	99	100	1359	82.634	2133
prot:Minter-1389-PBcR_C11g06710	MvSl-1064-A2-R4_MC03g05307	664	665	100	100	665	98.195	1320
prot:Minter-1389-PBcR_C11g06712	MvSl-1064-A2-R4_MC03g05303	213	242	100	100	242	79.752	392
prot:Minter-1389-PBcR_C11g06713	MvSl-1064-A2-R4_MC03g05302	284	286	99	99	284	83.803	488
prot:Minter-1389-PBcR_C11g06715	MvSl-1064-A2-R4_MC03g05301	74	74	100	100	74	89.189	115
prot:Minter-1389-PBcR_C11g06716	MvSl-1064-A2-R4_MC03g05300	326	322	99	100	322	94.720	572
prot:Minter-1389-PBcR_C11g06718	MvSl-1064-A2-R4_MC03g05242	661	648	100	99	665	77.143	900
