gene	genename	chr	start	end
MinSal-1389-A1-17072018_C003g02456	MinSal-1389-A1-17072018_C003	Chr03	1240985	1242022
MinSal-1389-A1-17072018_C003g02459	MinSal-1389-A1-17072018_C003	Chr03	1244477	1245899
MinSal-1389-A1-17072018_C003g02460	MinSal-1389-A1-17072018_C003	Chr03	1247556	1250274
MinSal-1389-A1-17072018_C003g02461	MinSal-1389-A1-17072018_C003	Chr03	1251383	1252938
MinSal-1389-A1-17072018_C003g02462	MinSal-1389-A1-17072018_C003	Chr03	1253565	1255311
MinSal-1389-A1-17072018_C003g02463	MinSal-1389-A1-17072018_C003	Chr03	1255753	1256043
MinSal-1389-A1-17072018_C003g02464	MinSal-1389-A1-17072018_C003	Chr03	1257700	1257876
MinSal-1389-A1-17072018_C003g02465	MinSal-1389-A1-17072018_C003	Chr03	1258226	1260331
MinSal-1389-A1-17072018_C003g02466	MinSal-1389-A1-17072018_C003	Chr03	1262027	1263145
MinSal-1389-A1-17072018_C003g02469	MinSal-1389-A1-17072018_C003	Chr03	1265965	1268977
MinSal-1389-A1-17072018_C003g02471	MinSal-1389-A1-17072018_C003	Chr03	1271934	1273679
MinSal-1389-A1-17072018_C003g02476	MinSal-1389-A1-17072018_C003	Chr03	1278683	1280232
MinSal-1389-A1-17072018_C003g02477	MinSal-1389-A1-17072018_C003	Chr03	1280442	1282223
MinSal-1389-A1-17072018_C003g02481	MinSal-1389-A1-17072018_C003	Chr03	1284313	1288004
MinSal-1389-A1-17072018_C003g02482	MinSal-1389-A1-17072018_C003	Chr03	1288739	1289301
MinSal-1389-A1-17072018_C003g02483	MinSal-1389-A1-17072018_C003	Chr03	1289729	1291612
MinSal-1389-A1-17072018_C003g02484	MinSal-1389-A1-17072018_C003	Chr03	1292130	1293698
MinSal-1389-A1-17072018_C003g02485	MinSal-1389-A1-17072018_C003	Chr03	1295503	1296849
MinSal-1389-A1-17072018_C003g02486	MinSal-1389-A1-17072018_C003	Chr03	1298840	1300572
MinSal-1389-A1-17072018_C003g02487	MinSal-1389-A1-17072018_C003	Chr03	1302327	1304650
MinSal-1389-A1-17072018_C003g02488	MinSal-1389-A1-17072018_C003	Chr03	1306726	1308594
MinSal-1389-A1-17072018_C003g02489	MinSal-1389-A1-17072018_C003	Chr03	1309168	1312377
MinSal-1389-A1-17072018_C003g02491	MinSal-1389-A1-17072018_C003	Chr03	1314402	1315202
MinSal-1389-A1-17072018_C003g02492	MinSal-1389-A1-17072018_C003	Chr03	1315695	1320664
MinSal-1389-A1-17072018_C003g02493	MinSal-1389-A1-17072018_C003	Chr03	1322197	1322847
MinSal-1389-A1-17072018_C003g02494	MinSal-1389-A1-17072018_C003	Chr03	1323168	1324147
MinSal-1389-A1-17072018_C003g02495	MinSal-1389-A1-17072018_C003	Chr03	1324337	1326356
MinSal-1389-A1-17072018_C003g02496	MinSal-1389-A1-17072018_C003	Chr03	1326569	1328345
MinSal-1389-A1-17072018_C003g02497	MinSal-1389-A1-17072018_C003	Chr03	1328669	1331307
MinSal-1389-A1-17072018_C003g02500	MinSal-1389-A1-17072018_C003	Chr03	1338569	1341467
MinSal-1389-A1-17072018_C003g02501	MinSal-1389-A1-17072018_C003	Chr03	1342195	1345128
MinSal-1389-A1-17072018_C003g02502	MinSal-1389-A1-17072018_C003	Chr03	1345250	1346776
MinSal-1389-A1-17072018_C003g02505	MinSal-1389-A1-17072018_C003	Chr03	1350104	1352456
MinSal-1389-A1-17072018_C003g02506	MinSal-1389-A1-17072018_C003	Chr03	1355819	1359303
MinSal-1389-A1-17072018_C003g02507	MinSal-1389-A1-17072018_C003	Chr03	1360266	1363065
MinSal-1389-A1-17072018_C003g02508	MinSal-1389-A1-17072018_C003	Chr03	1364611	1366950
MinSal-1389-A1-17072018_C003g02510	MinSal-1389-A1-17072018_C003	Chr03	1374862	1375843
MinSal-1389-A1-17072018_C003g02511	MinSal-1389-A1-17072018_C003	Chr03	1376080	1380834
MinSal-1389-A1-17072018_C003g02512	MinSal-1389-A1-17072018_C003	Chr03	1381238	1382718
MinSal-1389-A1-17072018_C003g02513	MinSal-1389-A1-17072018_C003	Chr03	1382908	1386309
MinSal-1389-A1-17072018_C003g02514	MinSal-1389-A1-17072018_C003	Chr03	1387491	1388734
MinSal-1389-A1-17072018_C003g02519	MinSal-1389-A1-17072018_C003	Chr03	1394277	1394435
MinSal-1389-A1-17072018_C003g02520	MinSal-1389-A1-17072018_C003	Chr03	1396241	1396975
MinSal-1389-A1-17072018_C003g02521	MinSal-1389-A1-17072018_C003	Chr03	1397742	1400086
MinSal-1389-A1-17072018_C003g02522	MinSal-1389-A1-17072018_C003	Chr03	1400270	1402851
MinSal-1389-A1-17072018_C003g02523	MinSal-1389-A1-17072018_C003	Chr03	1403489	1405986
MinSal-1389-A1-17072018_C003g02527	MinSal-1389-A1-17072018_C003	Chr03	1409705	1410799
MinSal-1389-A1-17072018_C003g02528	MinSal-1389-A1-17072018_C003	Chr03	1411508	1412221
MinSal-1389-A1-17072018_C003g02529	MinSal-1389-A1-17072018_C003	Chr03	1412471	1414572
MinSal-1389-A1-17072018_C003g02530	MinSal-1389-A1-17072018_C003	Chr03	1414707	1419008
MinSal-1389-A1-17072018_C003g02531	MinSal-1389-A1-17072018_C003	Chr03	1419278	1420182
MinSal-1389-A1-17072018_C003g02532	MinSal-1389-A1-17072018_C003	Chr03	1420679	1422489
MinSal-1389-A1-17072018_C003g02540	MinSal-1389-A1-17072018_C003	Chr03	1439891	1442450
MinSal-1389-A1-17072018_C003g02541	MinSal-1389-A1-17072018_C003	Chr03	1442780	1443814
MinSal-1389-A1-17072018_C003g02543	MinSal-1389-A1-17072018_C003	Chr03	1444787	1446407
MinSal-1389-A1-17072018_C003g02544	MinSal-1389-A1-17072018_C003	Chr03	1446934	1449316
MinSal-1389-A1-17072018_C003g02548	MinSal-1389-A1-17072018_C003	Chr03	1453456	1453908
MinSal-1389-A1-17072018_C003g02549	MinSal-1389-A1-17072018_C003	Chr03	1454434	1457016
MinSal-1389-A1-17072018_C003g02551	MinSal-1389-A1-17072018_C003	Chr03	1465122	1468316
MinSal-1389-A1-17072018_C003g02552	MinSal-1389-A1-17072018_C003	Chr03	1468965	1470024
MinSal-1389-A1-17072018_C003g02553	MinSal-1389-A1-17072018_C003	Chr03	1470351	1471887
MinSal-1389-A1-17072018_C003g02554	MinSal-1389-A1-17072018_C003	Chr03	1472211	1474169
MinSal-1389-A1-17072018_C003g02555	MinSal-1389-A1-17072018_C003	Chr03	1474386	1476185
MinSal-1389-A1-17072018_C003g02556	MinSal-1389-A1-17072018_C003	Chr03	1476683	1477564
MinSal-1389-A1-17072018_C003g02558	MinSal-1389-A1-17072018_C003	Chr03	1480167	1483939
MinSal-1389-A1-17072018_C003g02559	MinSal-1389-A1-17072018_C003	Chr03	1484216	1484962
MinSal-1389-A1-17072018_C003g02561	MinSal-1389-A1-17072018_C003	Chr03	1487639	1489318
MinSal-1389-A1-17072018_C003g02562	MinSal-1389-A1-17072018_C003	Chr03	1489726	1491900
MinSal-1389-A1-17072018_C003g02563	MinSal-1389-A1-17072018_C003	Chr03	1492456	1493082
MinSal-1389-A1-17072018_C003g02564	MinSal-1389-A1-17072018_C003	Chr03	1493520	1495361
MinSal-1389-A1-17072018_C003g02565	MinSal-1389-A1-17072018_C003	Chr03	1497060	1498906
MinSal-1389-A1-17072018_C003g02566	MinSal-1389-A1-17072018_C003	Chr03	1499072	1502803
MinSal-1389-A1-17072018_C003g02567	MinSal-1389-A1-17072018_C003	Chr03	1503106	1507418
MinSal-1389-A1-17072018_C003g02568	MinSal-1389-A1-17072018_C003	Chr03	1507654	1510068
MinSal-1389-A1-17072018_C003g02569	MinSal-1389-A1-17072018_C003	Chr03	1510329	1512225
MinSal-1389-A1-17072018_C003g02570	MinSal-1389-A1-17072018_C003	Chr03	1512423	1515911
MinSal-1389-A1-17072018_C003g02571	MinSal-1389-A1-17072018_C003	Chr03	1516556	1518698
MinSal-1389-A1-17072018_C003g02572	MinSal-1389-A1-17072018_C003	Chr03	1518921	1519623
MinSal-1389-A1-17072018_C003g02573	MinSal-1389-A1-17072018_C003	Chr03	1519968	1521786
MinSal-1389-A1-17072018_C003g02574	MinSal-1389-A1-17072018_C003	Chr03	1522252	1523488
MinSal-1389-A1-17072018_C003g02575	MinSal-1389-A1-17072018_C003	Chr03	1526394	1529852
MinSal-1389-A1-17072018_C003g02576	MinSal-1389-A1-17072018_C003	Chr03	1530272	1530920
MinSal-1389-A1-17072018_C003g02577	MinSal-1389-A1-17072018_C003	Chr03	1531200	1532539
MinSal-1389-A1-17072018_C003g02578	MinSal-1389-A1-17072018_C003	Chr03	1532855	1537909
MinSal-1389-A1-17072018_C003g02579	MinSal-1389-A1-17072018_C003	Chr03	1540220	1541121
MinSal-1389-A1-17072018_C003g02580	MinSal-1389-A1-17072018_C003	Chr03	1541473	1543667
MinSal-1389-A1-17072018_C003g02581	MinSal-1389-A1-17072018_C003	Chr03	1544191	1545264
MinSal-1389-A1-17072018_C003g02582	MinSal-1389-A1-17072018_C003	Chr03	1545463	1547223
MinSal-1389-A1-17072018_C003g02583	MinSal-1389-A1-17072018_C003	Chr03	1547729	1549449
MinSal-1389-A1-17072018_C003g02584	MinSal-1389-A1-17072018_C003	Chr03	1549611	1551771
MinSal-1389-A1-17072018_C003g02585	MinSal-1389-A1-17072018_C003	Chr03	1552065	1553125
MinSal-1389-A1-17072018_C003g02586	MinSal-1389-A1-17072018_C003	Chr03	1553192	1553461
MinSal-1389-A1-17072018_C003g02588	MinSal-1389-A1-17072018_C003	Chr03	1555793	1556549
MinSal-1389-A1-17072018_C003g02590	MinSal-1389-A1-17072018_C003	Chr03	1557907	1558083
MinSal-1389-A1-17072018_C003g02591	MinSal-1389-A1-17072018_C003	Chr03	1558368	1561886
MinSal-1389-A1-17072018_C003g02592	MinSal-1389-A1-17072018_C003	Chr03	1562336	1563000
MinSal-1389-A1-17072018_C003g02593	MinSal-1389-A1-17072018_C003	Chr03	1563591	1563776
MinSal-1389-A1-17072018_C003g02594	MinSal-1389-A1-17072018_C003	Chr03	1563832	1564338
MinSal-1389-A1-17072018_C003g02595	MinSal-1389-A1-17072018_C003	Chr03	1564582	1566318
MinSal-1389-A1-17072018_C003g02596	MinSal-1389-A1-17072018_C003	Chr03	1566892	1569509
MinSal-1389-A1-17072018_C003g02597	MinSal-1389-A1-17072018_C003	Chr03	1569937	1571257
MinSal-1389-A1-17072018_C003g02603	MinSal-1389-A1-17072018_C003	Chr03	1577905	1579899
MinSal-1389-A1-17072018_C003g02604	MinSal-1389-A1-17072018_C003	Chr03	1580183	1582527
MinSal-1389-A1-17072018_C003g02605	MinSal-1389-A1-17072018_C003	Chr03	1583044	1589102
MinSal-1389-A1-17072018_C003g02606	MinSal-1389-A1-17072018_C003	Chr03	1592850	1593134
MinSal-1389-A1-17072018_C003g02608	MinSal-1389-A1-17072018_C003	Chr03	1595311	1595469
MinSal-1389-A1-17072018_C003g02610	MinSal-1389-A1-17072018_C003	Chr03	1599474	1599686
MinSal-1389-A1-17072018_C003g02614	MinSal-1389-A1-17072018_C003	Chr03	1610056	1614855
MinSal-1389-A1-17072018_C003g02623	MinSal-1389-A1-17072018_C003	Chr03	1636041	1636673
MinSal-1389-A1-17072018_C003g02624	MinSal-1389-A1-17072018_C003	Chr03	1637129	1637793
MinSal-1389-A1-17072018_C003g02625	MinSal-1389-A1-17072018_C003	Chr03	1638928	1641292
MinSal-1389-A1-17072018_C003g02627	MinSal-1389-A1-17072018_C003	Chr03	1643374	1645448
MinSal-1389-A1-17072018_C003g02628	MinSal-1389-A1-17072018_C003	Chr03	1646089	1647138
MinSal-1389-A1-17072018_C003g02629	MinSal-1389-A1-17072018_C003	Chr03	1647201	1649985
MinSal-1389-A1-17072018_C003g02630	MinSal-1389-A1-17072018_C003	Chr03	1650434	1652097
MinSal-1389-A1-17072018_C003g02631	MinSal-1389-A1-17072018_C003	Chr03	1652701	1657534
MinSal-1389-A1-17072018_C003g02632	MinSal-1389-A1-17072018_C003	Chr03	1657783	1661551
MinSal-1389-A1-17072018_C003g02633	MinSal-1389-A1-17072018_C003	Chr03	1661790	1663827
MinSal-1389-A1-17072018_C003g02634	MinSal-1389-A1-17072018_C003	Chr03	1664686	1666009
MinSal-1389-A1-17072018_C003g02635	MinSal-1389-A1-17072018_C003	Chr03	1666748	1669307
MinSal-1389-A1-17072018_C003g02637	MinSal-1389-A1-17072018_C003	Chr03	1672776	1676525
MinSal-1389-A1-17072018_C003g02638	MinSal-1389-A1-17072018_C003	Chr03	1676859	1678594
MinSal-1389-A1-17072018_C003g02639	MinSal-1389-A1-17072018_C003	Chr03	1679277	1680756
MinSal-1389-A1-17072018_C003g02640	MinSal-1389-A1-17072018_C003	Chr03	1682476	1684305
MinSal-1389-A1-17072018_C003g02641	MinSal-1389-A1-17072018_C003	Chr03	1685075	1686070
MinSal-1389-A1-17072018_C003g02642	MinSal-1389-A1-17072018_C003	Chr03	1686237	1687273
MinSal-1389-A1-17072018_C003g02643	MinSal-1389-A1-17072018_C003	Chr03	1687919	1689582
MinSal-1389-A1-17072018_C003g02644	MinSal-1389-A1-17072018_C003	Chr03	1690050	1694231
MinSal-1389-A1-17072018_C003g02645	MinSal-1389-A1-17072018_C003	Chr03	1694785	1696003
MinSal-1389-A1-17072018_C003g02646	MinSal-1389-A1-17072018_C003	Chr03	1696498	1699680
MinSal-1389-A1-17072018_C003g02647	MinSal-1389-A1-17072018_C003	Chr03	1699974	1701924
MinSal-1389-A1-17072018_C003g02648	MinSal-1389-A1-17072018_C003	Chr03	1702397	1702604
MinSal-1389-A1-17072018_C003g02649	MinSal-1389-A1-17072018_C003	Chr03	1703460	1705798
MinSal-1389-A1-17072018_C003g02650	MinSal-1389-A1-17072018_C003	Chr03	1706142	1709812
MinSal-1389-A1-17072018_C003g02651	MinSal-1389-A1-17072018_C003	Chr03	1710135	1711928
MinSal-1389-A1-17072018_C003g02652	MinSal-1389-A1-17072018_C003	Chr03	1712656	1715907
MinSal-1389-A1-17072018_C003g02653	MinSal-1389-A1-17072018_C003	Chr03	1716357	1718151
MinSal-1389-A1-17072018_C003g02654	MinSal-1389-A1-17072018_C003	Chr03	1718747	1719158
MinSal-1389-A1-17072018_C003g02656	MinSal-1389-A1-17072018_C003	Chr03	1719758	1720329
MinSal-1389-A1-17072018_C003g02657	MinSal-1389-A1-17072018_C003	Chr03	1720679	1721595
MinSal-1389-A1-17072018_C003g02658	MinSal-1389-A1-17072018_C003	Chr03	1722353	1726337
MinSal-1389-A1-17072018_C003g02659	MinSal-1389-A1-17072018_C003	Chr03	1727093	1727868
MinSal-1389-A1-17072018_C003g02660	MinSal-1389-A1-17072018_C003	Chr03	1728835	1729316
MinSal-1389-A1-17072018_C003g02661	MinSal-1389-A1-17072018_C003	Chr03	1729545	1733102
MinSal-1389-A1-17072018_C003g02664	MinSal-1389-A1-17072018_C003	Chr03	1736303	1737432
MinSal-1389-A1-17072018_C003g02665	MinSal-1389-A1-17072018_C003	Chr03	1737597	1738179
MinSal-1389-A1-17072018_C003g02667	MinSal-1389-A1-17072018_C003	Chr03	1740214	1741863
MinSal-1389-A1-17072018_C003g02668	MinSal-1389-A1-17072018_C003	Chr03	1742457	1744592
MinSal-1389-A1-17072018_C003g02671	MinSal-1389-A1-17072018_C003	Chr03	1748346	1750986
MinSal-1389-A1-17072018_C003g02672	MinSal-1389-A1-17072018_C003	Chr03	1751797	1754238
MinSal-1389-A1-17072018_C003g02673	MinSal-1389-A1-17072018_C003	Chr03	1755283	1755935
MinSal-1389-A1-17072018_C003g02674	MinSal-1389-A1-17072018_C003	Chr03	1756681	1758033
MinSal-1389-A1-17072018_C003g02675	MinSal-1389-A1-17072018_C003	Chr03	1758612	1761118
MinSal-1389-A1-17072018_C003g02677	MinSal-1389-A1-17072018_C003	Chr03	1764117	1767082
MinSal-1389-A1-17072018_C003g02678	MinSal-1389-A1-17072018_C003	Chr03	1767574	1770612
MinSal-1389-A1-17072018_C003g02679	MinSal-1389-A1-17072018_C003	Chr03	1770848	1772019
MinSal-1389-A1-17072018_C003g02680	MinSal-1389-A1-17072018_C003	Chr03	1772883	1776577
MinSal-1389-A1-17072018_C003g02683	MinSal-1389-A1-17072018_C003	Chr03	1780413	1784240
MinSal-1389-A1-17072018_C003g02684	MinSal-1389-A1-17072018_C003	Chr03	1784682	1785145
MinSal-1389-A1-17072018_C003g02685	MinSal-1389-A1-17072018_C003	Chr03	1785641	1787118
MinSal-1389-A1-17072018_C003g02686	MinSal-1389-A1-17072018_C003	Chr03	1787461	1788939
MinSal-1389-A1-17072018_C003g02687	MinSal-1389-A1-17072018_C003	Chr03	1790570	1792850
MinSal-1389-A1-17072018_C003g02688	MinSal-1389-A1-17072018_C003	Chr03	1793167	1793573
MinSal-1389-A1-17072018_C003g02689	MinSal-1389-A1-17072018_C003	Chr03	1794177	1795264
MinSal-1389-A1-17072018_C003g02697	MinSal-1389-A1-17072018_C003	Chr03	1806556	1807824
MinSal-1389-A1-17072018_C003g02698	MinSal-1389-A1-17072018_C003	Chr03	1808616	1811148
MinSal-1389-A1-17072018_C003g02699	MinSal-1389-A1-17072018_C003	Chr03	1812182	1814854
MinSal-1389-A1-17072018_C003g02700	MinSal-1389-A1-17072018_C003	Chr03	1815056	1817086
MinSal-1389-A1-17072018_C003g02701	MinSal-1389-A1-17072018_C003	Chr03	1817417	1818512
MinSal-1389-A1-17072018_C003g02702	MinSal-1389-A1-17072018_C003	Chr03	1818660	1820673
MinSal-1389-A1-17072018_C003g02703	MinSal-1389-A1-17072018_C003	Chr03	1822081	1825774
MinSal-1389-A1-17072018_C003g02704	MinSal-1389-A1-17072018_C003	Chr03	1826181	1827874
MinSal-1389-A1-17072018_C003g02705	MinSal-1389-A1-17072018_C003	Chr03	1828390	1829395
MinSal-1389-A1-17072018_C003g02706	MinSal-1389-A1-17072018_C003	Chr03	1830207	1833563
MinSal-1389-A1-17072018_C003g02707	MinSal-1389-A1-17072018_C003	Chr03	1833871	1834623
MinSal-1389-A1-17072018_C003g02708	MinSal-1389-A1-17072018_C003	Chr03	1835241	1836034
MinSal-1389-A1-17072018_C003g02709	MinSal-1389-A1-17072018_C003	Chr03	1837632	1840243
MinSal-1389-A1-17072018_C003g02710	MinSal-1389-A1-17072018_C003	Chr03	1840654	1846516
MinSal-1389-A1-17072018_C003g02712	MinSal-1389-A1-17072018_C003	Chr03	1847786	1848192
MinSal-1389-A1-17072018_C003g02714	MinSal-1389-A1-17072018_C003	Chr03	1848893	1852462
MinSal-1389-A1-17072018_C003g02715	MinSal-1389-A1-17072018_C003	Chr03	1852664	1853494
MinSal-1389-A1-17072018_C003g02716	MinSal-1389-A1-17072018_C003	Chr03	1853976	1856973
MinSal-1389-A1-17072018_C003g02717	MinSal-1389-A1-17072018_C003	Chr03	1857587	1859300
MinSal-1389-A1-17072018_C003g02718	MinSal-1389-A1-17072018_C003	Chr03	1859512	1860836
MinSal-1389-A1-17072018_C003g02719	MinSal-1389-A1-17072018_C003	Chr03	1861353	1862246
MinSal-1389-A1-17072018_C003g02721	MinSal-1389-A1-17072018_C003	Chr03	1864356	1869321
MinSal-1389-A1-17072018_C003g02723	MinSal-1389-A1-17072018_C003	Chr03	1871959	1873913
MinSal-1389-A1-17072018_C003g02724	MinSal-1389-A1-17072018_C003	Chr03	1874226	1875107
MinSal-1389-A1-17072018_C003g02725	MinSal-1389-A1-17072018_C003	Chr03	1876130	1879251
MinSal-1389-A1-17072018_C003g02726	MinSal-1389-A1-17072018_C003	Chr03	1879957	1881924
MinSal-1389-A1-17072018_C003g02727	MinSal-1389-A1-17072018_C003	Chr03	1882523	1883059
MinSal-1389-A1-17072018_C003g02728	MinSal-1389-A1-17072018_C003	Chr03	1883889	1885016
MinSal-1389-A1-17072018_C003g02729	MinSal-1389-A1-17072018_C003	Chr03	1885301	1887750
MinSal-1389-A1-17072018_C003g02735	MinSal-1389-A1-17072018_C003	Chr03	1895331	1900345
MinSal-1389-A1-17072018_C003g02736	MinSal-1389-A1-17072018_C003	Chr03	1900706	1902791
MinSal-1389-A1-17072018_C003g02737	MinSal-1389-A1-17072018_C003	Chr03	1904250	1909073
MinSal-1389-A1-17072018_C003g02739	MinSal-1389-A1-17072018_C003	Chr03	1913190	1913949
MinSal-1389-A1-17072018_C003g02740	MinSal-1389-A1-17072018_C003	Chr03	1915742	1918059
MinSal-1389-A1-17072018_C003g02741	MinSal-1389-A1-17072018_C003	Chr03	1918765	1922769
MinSal-1389-A1-17072018_C003g02742	MinSal-1389-A1-17072018_C003	Chr03	1922818	1924065
MinSal-1389-A1-17072018_C003g02743	MinSal-1389-A1-17072018_C003	Chr03	1924331	1928156
MinSal-1389-A1-17072018_C003g02745	MinSal-1389-A1-17072018_C003	Chr03	1929651	1931011
MinSal-1389-A1-17072018_C003g02746	MinSal-1389-A1-17072018_C003	Chr03	1931532	1932140
MinSal-1389-A1-17072018_C003g02747	MinSal-1389-A1-17072018_C003	Chr03	1932789	1934157
MinSal-1389-A1-17072018_C003g02748	MinSal-1389-A1-17072018_C003	Chr03	1934511	1936882
MinSal-1389-A1-17072018_C003g02749	MinSal-1389-A1-17072018_C003	Chr03	1937179	1939934
MinSal-1389-A1-17072018_C003g02750	MinSal-1389-A1-17072018_C003	Chr03	1940295	1942670
MinSal-1389-A1-17072018_C003g02751	MinSal-1389-A1-17072018_C003	Chr03	1943422	1944910
MinSal-1389-A1-17072018_C003g02752	MinSal-1389-A1-17072018_C003	Chr03	1945780	1950062
MinSal-1389-A1-17072018_C003g02753	MinSal-1389-A1-17072018_C003	Chr03	1951092	1954090
MinSal-1389-A1-17072018_C003g02754	MinSal-1389-A1-17072018_C003	Chr03	1955023	1956741
MinSal-1389-A1-17072018_C003g02755	MinSal-1389-A1-17072018_C003	Chr03	1957566	1959055
MinSal-1389-A1-17072018_C003g02756	MinSal-1389-A1-17072018_C003	Chr03	1959613	1963151
MinSal-1389-A1-17072018_C003g02758	MinSal-1389-A1-17072018_C003	Chr03	1966027	1966308
MinSal-1389-A1-17072018_C003g02759	MinSal-1389-A1-17072018_C003	Chr03	1967812	1970305
MinSal-1389-A1-17072018_C003g02760	MinSal-1389-A1-17072018_C003	Chr03	1970888	1972254
MinSal-1389-A1-17072018_C003g02763	MinSal-1389-A1-17072018_C003	Chr03	1976755	1980606
MinSal-1389-A1-17072018_C003g02764	MinSal-1389-A1-17072018_C003	Chr03	1981213	1982468
MinSal-1389-A1-17072018_C003g02765	MinSal-1389-A1-17072018_C003	Chr03	1983149	1988426
MinSal-1389-A1-17072018_C003g02766	MinSal-1389-A1-17072018_C003	Chr03	1989080	1992335
MinSal-1389-A1-17072018_C003g02768	MinSal-1389-A1-17072018_C003	Chr03	1995782	1997857
MinSal-1389-A1-17072018_C003g02769	MinSal-1389-A1-17072018_C003	Chr03	1999572	2003233
MinSal-1389-A1-17072018_C003g02770	MinSal-1389-A1-17072018_C003	Chr03	2003520	2004221
MinSal-1389-A1-17072018_C003g02771	MinSal-1389-A1-17072018_C003	Chr03	2004684	2006078
MinSal-1389-A1-17072018_C003g02772	MinSal-1389-A1-17072018_C003	Chr03	2006680	2007759
MinSal-1389-A1-17072018_C003g02775	MinSal-1389-A1-17072018_C003	Chr03	2014063	2014734
MinSal-1389-A1-17072018_C003g02776	MinSal-1389-A1-17072018_C003	Chr03	2015333	2018388
MinSal-1389-A1-17072018_C003g02777	MinSal-1389-A1-17072018_C003	Chr03	2019527	2022183
MinSal-1389-A1-17072018_C003g02778	MinSal-1389-A1-17072018_C003	Chr03	2022586	2024607
MinSal-1389-A1-17072018_C003g02779	MinSal-1389-A1-17072018_C003	Chr03	2028027	2031459
MinSal-1389-A1-17072018_C003g02780	MinSal-1389-A1-17072018_C003	Chr03	2032749	2034285
MinSal-1389-A1-17072018_C003g02781	MinSal-1389-A1-17072018_C003	Chr03	2034365	2036793
MinSal-1389-A1-17072018_C003g02791	MinSal-1389-A1-17072018_C003	Chr03	2046964	2050525
MinSal-1389-A1-17072018_C003g02792	MinSal-1389-A1-17072018_C003	Chr03	2051449	2053292
MinSal-1389-A1-17072018_C002g01120	MinSal-1389-A1-17072018_C002	Chr02	9597	10934
MinSal-1389-A1-17072018_C002g01121	MinSal-1389-A1-17072018_C002	Chr02	11267	12879
MinSal-1389-A1-17072018_C002g01122	MinSal-1389-A1-17072018_C002	Chr02	13452	15056
MinSal-1389-A1-17072018_C002g01124	MinSal-1389-A1-17072018_C002	Chr02	16878	18201
MinSal-1389-A1-17072018_C002g01125	MinSal-1389-A1-17072018_C002	Chr02	20258	21417
MinSal-1389-A1-17072018_C002g01126	MinSal-1389-A1-17072018_C002	Chr02	22882	24619
MinSal-1389-A1-17072018_C002g01127	MinSal-1389-A1-17072018_C002	Chr02	25140	25414
MinSal-1389-A1-17072018_C002g01129	MinSal-1389-A1-17072018_C002	Chr02	30857	32280
MinSal-1389-A1-17072018_C002g01130	MinSal-1389-A1-17072018_C002	Chr02	32671	34501
MinSal-1389-A1-17072018_C002g01131	MinSal-1389-A1-17072018_C002	Chr02	34853	37077
MinSal-1389-A1-17072018_C002g01132	MinSal-1389-A1-17072018_C002	Chr02	37962	40992
MinSal-1389-A1-17072018_C002g01133	MinSal-1389-A1-17072018_C002	Chr02	41339	42226
MinSal-1389-A1-17072018_C002g01135	MinSal-1389-A1-17072018_C002	Chr02	44456	45667
MinSal-1389-A1-17072018_C002g01136	MinSal-1389-A1-17072018_C002	Chr02	48906	50240
MinSal-1389-A1-17072018_C002g01138	MinSal-1389-A1-17072018_C002	Chr02	53352	54976
MinSal-1389-A1-17072018_C002g01139	MinSal-1389-A1-17072018_C002	Chr02	55950	61282
MinSal-1389-A1-17072018_C002g01140	MinSal-1389-A1-17072018_C002	Chr02	62025	63492
MinSal-1389-A1-17072018_C002g01141	MinSal-1389-A1-17072018_C002	Chr02	63955	68083
MinSal-1389-A1-17072018_C002g01146	MinSal-1389-A1-17072018_C002	Chr02	75897	78576
MinSal-1389-A1-17072018_C002g01149	MinSal-1389-A1-17072018_C002	Chr02	88035	88526
MinSal-1389-A1-17072018_C002g01151	MinSal-1389-A1-17072018_C002	Chr02	94128	95521
MinSal-1389-A1-17072018_C002g01152	MinSal-1389-A1-17072018_C002	Chr02	95640	96946
MinSal-1389-A1-17072018_C002g01154	MinSal-1389-A1-17072018_C002	Chr02	99373	99931
MinSal-1389-A1-17072018_C002g01155	MinSal-1389-A1-17072018_C002	Chr02	101305	102773
MinSal-1389-A1-17072018_C002g01156	MinSal-1389-A1-17072018_C002	Chr02	105076	107902
MinSal-1389-A1-17072018_C002g01157	MinSal-1389-A1-17072018_C002	Chr02	108778	111778
MinSal-1389-A1-17072018_C002g01158	MinSal-1389-A1-17072018_C002	Chr02	112491	113683
MinSal-1389-A1-17072018_C002g01159	MinSal-1389-A1-17072018_C002	Chr02	115209	119584
MinSal-1389-A1-17072018_C002g01160	MinSal-1389-A1-17072018_C002	Chr02	120083	121039
MinSal-1389-A1-17072018_C002g01161	MinSal-1389-A1-17072018_C002	Chr02	121315	123096
MinSal-1389-A1-17072018_C002g01162	MinSal-1389-A1-17072018_C002	Chr02	123626	125072
MinSal-1389-A1-17072018_C002g01163	MinSal-1389-A1-17072018_C002	Chr02	125864	128643
MinSal-1389-A1-17072018_C002g01164	MinSal-1389-A1-17072018_C002	Chr02	129132	130549
MinSal-1389-A1-17072018_C002g01165	MinSal-1389-A1-17072018_C002	Chr02	131564	134272
MinSal-1389-A1-17072018_C002g01166	MinSal-1389-A1-17072018_C002	Chr02	134544	137020
MinSal-1389-A1-17072018_C002g01167	MinSal-1389-A1-17072018_C002	Chr02	137499	140453
