#A_id	pident
MvSl-1064-A1-R4_MC11g10209	100.000
MvSl-1064-A1-R4_MC11g10210	100.000
MvSl-1064-A1-R4_MC11g10212	100.000
MvSl-1064-A1-R4_MC11g10213	100.000
MvSl-1064-A1-R4_MC11g10214	100.000
MvSl-1064-A1-R4_MC11g10215	100.000
MvSl-1064-A1-R4_MC11g10216	100.000
MvSl-1064-A1-R4_MC11g10218	100.000
MvSl-1064-A1-R4_MC11g10219	100.000
MvSl-1064-A1-R4_MC11g10221	100.000
MvSl-1064-A1-R4_MC11g10222	100.000
MvSl-1064-A1-R4_MC11g10223	100.000
MvSl-1064-A1-R4_MC11g10224	100.000
MvSl-1064-A1-R4_MC11g10225	100.000
MvSl-1064-A1-R4_MC11g10226	100.000
MvSl-1064-A1-R4_MC11g10227	100.000
MvSl-1064-A1-R4_MC11g10228	100.000
MvSl-1064-A1-R4_MC11g10229	100.000
MvSl-1064-A1-R4_MC11g10230	100.000
MvSl-1064-A1-R4_MC11g10231	100.000
MvSl-1064-A1-R4_MC11g10232	100.000
MvSl-1064-A1-R4_MC11g10233	100.000
MvSl-1064-A1-R4_MC11g10234	100.000
MvSl-1064-A1-R4_MC11g10236	100.000
MvSl-1064-A1-R4_MC11g10237	100.000
MvSl-1064-A1-R4_MC11g10238	100.000
MvSl-1064-A1-R4_MC11g10239	100.000
MvSl-1064-A1-R4_MC11g10240	100.000
MvSl-1064-A1-R4_MC11g10241	100.000
MvSl-1064-A1-R4_MC11g10242	100.000
MvSl-1064-A1-R4_MC11g10243	100.000
MvSl-1064-A1-R4_MC11g10244	100.000
MvSl-1064-A1-R4_MC11g10245	100.000
MvSl-1064-A1-R4_MC11g10246	100.000
MvSl-1064-A1-R4_MC11g10247	100.000
MvSl-1064-A1-R4_MC11g10248	100.000
MvSl-1064-A1-R4_MC11g10249	100.000
MvSl-1064-A1-R4_MC11g10250	100.000
MvSl-1064-A1-R4_MC11g10251	100.000
MvSl-1064-A1-R4_MC11g10252	100.000
MvSl-1064-A1-R4_MC11g10253	100.000
MvSl-1064-A1-R4_MC11g10254	100.000
MvSl-1064-A1-R4_MC11g10255	100.000
MvSl-1064-A1-R4_MC11g10256	100.000
MvSl-1064-A1-R4_MC11g10257	100.000
MvSl-1064-A1-R4_MC11g10258	100.000
MvSl-1064-A1-R4_MC11g10259	100.000
MvSl-1064-A1-R4_MC11g10260	100.000
MvSl-1064-A1-R4_MC11g10261	100.000
MvSl-1064-A1-R4_MC11g10262	100.000
MvSl-1064-A1-R4_MC11g10263	100.000
MvSl-1064-A1-R4_MC11g10264	100.000
MvSl-1064-A1-R4_MC11g10265	100.000
MvSl-1064-A1-R4_MC11g10266	100.000
MvSl-1064-A1-R4_MC11g10267	100.000
MvSl-1064-A1-R4_MC11g10268	100.000
MvSl-1064-A1-R4_MC11g10269	100.000
MvSl-1064-A1-R4_MC11g10270	100.000
MvSl-1064-A1-R4_MC11g10271	100.000
MvSl-1064-A1-R4_MC11g10272	100.000
MvSl-1064-A1-R4_MC11g10273	100.000
MvSl-1064-A1-R4_MC11g10274	100.000
MvSl-1064-A1-R4_MC11g10275	100.000
MvSl-1064-A1-R4_MC11g10276	100.000
MvSl-1064-A1-R4_MC11g10277	100.000
MvSl-1064-A1-R4_MC11g10278	100.000
MvSl-1064-A1-R4_MC11g10279	100.000
MvSl-1064-A1-R4_MC11g10280	100.000
MvSl-1064-A1-R4_MC11g10281	100.000
MvSl-1064-A1-R4_MC11g10282	100.000
MvSl-1064-A1-R4_MC11g10283	100.000
MvSl-1064-A1-R4_MC11g10284	100.000
MvSl-1064-A1-R4_MC11g10285	100.000
MvSl-1064-A1-R4_MC11g10286	100.000
MvSl-1064-A1-R4_MC11g10287	100.000
MvSl-1064-A1-R4_MC11g10288	100.000
MvSl-1064-A1-R4_MC11g10289	100.000
MvSl-1064-A1-R4_MC11g10290	100.000
MvSl-1064-A1-R4_MC11g10291	100.000
MvSl-1064-A1-R4_MC11g10292	100.000
MvSl-1064-A1-R4_MC11g10293	100.000
MvSl-1064-A1-R4_MC11g10294	100.000
MvSl-1064-A1-R4_MC11g10295	100.000
MvSl-1064-A1-R4_MC11g10296	100.000
MvSl-1064-A1-R4_MC11g10297	100.000
MvSl-1064-A1-R4_MC11g10298	100.000
MvSl-1064-A1-R4_MC11g10299	100.000
MvSl-1064-A1-R4_MC11g10300	100.000
MvSl-1064-A1-R4_MC11g10301	100.000
MvSl-1064-A1-R4_MC11g10302	100.000
MvSl-1064-A1-R4_MC11g10303	100.000
MvSl-1064-A1-R4_MC11g10304	100.000
MvSl-1064-A1-R4_MC11g10305	100.000
MvSl-1064-A1-R4_MC11g10306	100.000
MvSl-1064-A1-R4_MC11g10307	100.000
MvSl-1064-A1-R4_MC11g10308	100.000
MvSl-1064-A1-R4_MC11g10309	100.000
MvSl-1064-A1-R4_MC11g10310	100.000
MvSl-1064-A1-R4_MC11g10311	100.000
MvSl-1064-A1-R4_MC11g10312	100.000
MvSl-1064-A1-R4_MC11g10313	100.000
MvSl-1064-A1-R4_MC11g10314	100.000
MvSl-1064-A1-R4_MC11g10315	100.000
MvSl-1064-A1-R4_MC11g10317	100.000
MvSl-1064-A1-R4_MC11g10318	100.000
MvSl-1064-A1-R4_MC11g10319	100.000
MvSl-1064-A1-R4_MC11g10320	100.000
MvSl-1064-A1-R4_MC11g10321	100.000
MvSl-1064-A1-R4_MC11g10322	100.000
MvSl-1064-A1-R4_MC11g10323	100.000
MvSl-1064-A1-R4_MC11g10324	100.000
MvSl-1064-A1-R4_MC11g10325	100.000
MvSl-1064-A1-R4_MC11g10326	100.000
MvSl-1064-A1-R4_MC11g10327	100.000
MvSl-1064-A1-R4_MC11g10328	100.000
MvSl-1064-A1-R4_MC11g10329	100.000
MvSl-1064-A1-R4_MC11g10330	100.000
MvSl-1064-A1-R4_MC11g10331	100.000
MvSl-1064-A1-R4_MC11g10332	100.000
MvSl-1064-A1-R4_MC11g10333	100.000
MvSl-1064-A1-R4_MC11g10334	100.000
MvSl-1064-A1-R4_MC11g10335	100.000
MvSl-1064-A1-R4_MC11g10336	100.000
MvSl-1064-A1-R4_MC11g10337	100.000
MvSl-1064-A1-R4_MC11g10338	100.000
MvSl-1064-A1-R4_MC11g10339	100.000
MvSl-1064-A1-R4_MC11g10340	100.000
MvSl-1064-A1-R4_MC11g10341	100.000
MvSl-1064-A1-R4_MC11g10342	100.000
MvSl-1064-A1-R4_MC11g10343	100.000
MvSl-1064-A1-R4_MC11g10344	100.000
MvSl-1064-A1-R4_MC11g10345	100.000
MvSl-1064-A1-R4_MC11g10346	100.000
MvSl-1064-A1-R4_MC11g10347	100.000
MvSl-1064-A1-R4_MC11g10348	100.000
MvSl-1064-A1-R4_MC11g10349	100.000
MvSl-1064-A1-R4_MC11g10350	100.000
MvSl-1064-A1-R4_MC11g10351	100.000
MvSl-1064-A1-R4_MC11g10352	100.000
MvSl-1064-A1-R4_MC11g10353	100.000
MvSl-1064-A1-R4_MC11g10354	100.000
MvSl-1064-A1-R4_MC11g10355	100.000
MvSl-1064-A1-R4_MC11g10356	100.000
MvSl-1064-A1-R4_MC11g10357	100.000
MvSl-1064-A1-R4_MC11g10359	100.000
MvSl-1064-A1-R4_MC11g10360	100.000
MvSl-1064-A1-R4_MC11g10361	100.000
MvSl-1064-A1-R4_MC11g10362	100.000
MvSl-1064-A1-R4_MC11g10363	100.000
MvSl-1064-A1-R4_MC11g10364	100.000
MvSl-1064-A1-R4_MC11g10365	100.000
MvSl-1064-A1-R4_MC11g10366	100.000
MvSl-1064-A1-R4_MC11g10367	100.000
MvSl-1064-A1-R4_MC11g10368	100.000
MvSl-1064-A1-R4_MC11g10369	100.000
MvSl-1064-A1-R4_MC11g10370	100.000
MvSl-1064-A1-R4_MC11g10371	100.000
MvSl-1064-A1-R4_MC11g10372	100.000
MvSl-1064-A1-R4_MC11g10373	100.000
MvSl-1064-A1-R4_MC11g10374	100.000
MvSl-1064-A1-R4_MC11g10375	100.000
MvSl-1064-A1-R4_MC11g10376	100.000
MvSl-1064-A1-R4_MC11g10377	100.000
MvSl-1064-A1-R4_MC11g10378	100.000
MvSl-1064-A1-R4_MC11g10379	100.000
MvSl-1064-A1-R4_MC11g10380	100.000
MvSl-1064-A1-R4_MC11g10381	100.000
MvSl-1064-A1-R4_MC11g10382	100.000
MvSl-1064-A1-R4_MC11g10383	100.000
MvSl-1064-A1-R4_MC11g10384	100.000
MvSl-1064-A1-R4_MC11g10385	100.000
MvSl-1064-A1-R4_MC11g10386	100.000
MvSl-1064-A1-R4_MC11g10387	100.000
MvSl-1064-A1-R4_MC11g10388	100.000
MvSl-1064-A1-R4_MC11g10389	100.000
MvSl-1064-A1-R4_MC11g10390	100.000
MvSl-1064-A1-R4_MC11g10391	100.000
MvSl-1064-A1-R4_MC11g10392	100.000
MvSl-1064-A1-R4_MC11g10393	100.000
MvSl-1064-A1-R4_MC11g10394	100.000
MvSl-1064-A1-R4_MC11g10395	100.000
MvSl-1064-A1-R4_MC11g10396	100.000
MvSl-1064-A1-R4_MC11g10397	100.000
MvSl-1064-A1-R4_MC11g10398	100.000
MvSl-1064-A1-R4_MC11g10399	100.000
MvSl-1064-A1-R4_MC11g10400	100.000
MvSl-1064-A1-R4_MC11g10401	100.000
MvSl-1064-A1-R4_MC11g10402	100.000
MvSl-1064-A1-R4_MC11g10403	100.000
MvSl-1064-A1-R4_MC11g10404	100.000
MvSl-1064-A1-R4_MC11g10405	100.000
MvSl-1064-A1-R4_MC11g10406	100.000
MvSl-1064-A1-R4_MC11g10407	100.000
MvSl-1064-A1-R4_MC11g10408	100.000
MvSl-1064-A1-R4_MC11g10409	100.000
MvSl-1064-A1-R4_MC11g10410	100.000
MvSl-1064-A1-R4_MC11g10411	100.000
MvSl-1064-A1-R4_MC11g10412	100.000
MvSl-1064-A1-R4_MC11g10413	100.000
MvSl-1064-A1-R4_MC11g10414	100.000
MvSl-1064-A1-R4_MC11g10415	100.000
MvSl-1064-A1-R4_MC11g10416	100.000
MvSl-1064-A1-R4_MC11g10417	100.000
MvSl-1064-A1-R4_MC11g10418	100.000
MvSl-1064-A1-R4_MC11g10419	100.000
MvSl-1064-A1-R4_MC11g10420	100.000
MvSl-1064-A1-R4_MC11g10421	100.000
MvSl-1064-A1-R4_MC11g10422	100.000
MvSl-1064-A1-R4_MC11g10423	100.000
MvSl-1064-A1-R4_MC11g10424	100.000
MvSl-1064-A1-R4_MC11g10425	100.000
MvSl-1064-A1-R4_MC11g10426	100.000
MvSl-1064-A1-R4_MC11g10427	100.000
MvSl-1064-A1-R4_MC11g10428	100.000
MvSl-1064-A1-R4_MC11g10429	100.000
MvSl-1064-A1-R4_MC11g10430	100.000
MvSl-1064-A1-R4_MC11g10431	100.000
MvSl-1064-A1-R4_MC11g10432	100.000
MvSl-1064-A1-R4_MC11g10433	100.000
MvSl-1064-A1-R4_MC11g10434	100.000
MvSl-1064-A1-R4_MC11g10435	100.000
MvSl-1064-A1-R4_MC11g10436	100.000
MvSl-1064-A1-R4_MC11g10437	100.000
MvSl-1064-A1-R4_MC11g10438	89.568
MvSl-1064-A1-R4_MC11g10439	100.000
MvSl-1064-A1-R4_MC11g10440	95.626
MvSl-1064-A1-R4_MC11g10441	100.000
MvSl-1064-A1-R4_MC11g10442	100.000
MvSl-1064-A1-R4_MC11g10443	100.000
MvSl-1064-A1-R4_MC11g10444	100.000
MvSl-1064-A1-R4_MC11g10445	100.000
MvSl-1064-A1-R4_MC11g10446	100.000
MvSl-1064-A1-R4_MC11g10447	100.000
MvSl-1064-A1-R4_MC11g10448	100.000
MvSl-1064-A1-R4_MC11g10449	100.000
MvSl-1064-A1-R4_MC11g10450	100.000
MvSl-1064-A1-R4_MC11g10451	100.000
MvSl-1064-A1-R4_MC11g10452	100.000
MvSl-1064-A1-R4_MC11g10453	100.000
MvSl-1064-A1-R4_MC11g10454	100.000
MvSl-1064-A1-R4_MC11g10455	100.000
MvSl-1064-A1-R4_MC11g10456	100.000
MvSl-1064-A1-R4_MC11g10457	100.000
MvSl-1064-A1-R4_MC11g10458	100.000
MvSl-1064-A1-R4_MC11g10459	100.000
MvSl-1064-A1-R4_MC11g10460	100.000
MvSl-1064-A1-R4_MC11g10461	100.000
MvSl-1064-A1-R4_MC11g10462	100.000
MvSl-1064-A1-R4_MC11g10463	100.000
MvSl-1064-A1-R4_MC11g10464	100.000
MvSl-1064-A1-R4_MC11g10465	100.000
MvSl-1064-A1-R4_MC11g10466	100.000
MvSl-1064-A1-R4_MC11g10467	100.000
MvSl-1064-A1-R4_MC11g10468	100.000
MvSl-1064-A1-R4_MC11g10469	100.000
MvSl-1064-A1-R4_MC11g10470	100.000
MvSl-1064-A1-R4_MC11g10471	100.000
MvSl-1064-A1-R4_MC11g10472	100.000
MvSl-1064-A1-R4_MC11g10473	100.000
MvSl-1064-A1-R4_MC11g10474	100.000
MvSl-1064-A1-R4_MC11g10475	100.000
MvSl-1064-A1-R4_MC11g10476	96.585
MvSl-1064-A1-R4_MC11g10477	100.000
MvSl-1064-A1-R4_MC11g10478	100.000
MvSl-1064-A1-R4_MC11g10479	100.000
MvSl-1064-A1-R4_MC11g10480	100.000
MvSl-1064-A1-R4_MC11g10481	100.000
MvSl-1064-A1-R4_MC11g10482	100.000
MvSl-1064-A1-R4_MC11g10483	100.000
MvSl-1064-A1-R4_MC11g10484	100.000
MvSl-1064-A1-R4_MC11g10485	100.000
MvSl-1064-A1-R4_MC11g10486	100.000
MvSl-1064-A1-R4_MC11g10487	100.000
MvSl-1064-A1-R4_MC11g10488	100.000
MvSl-1064-A1-R4_MC11g10489	100.000
MvSl-1064-A1-R4_MC11g10490	100.000
MvSl-1064-A1-R4_MC11g10491	100.000
MvSl-1064-A1-R4_MC11g10492	100.000
MvSl-1064-A1-R4_MC11g10493	100.000
MvSl-1064-A1-R4_MC11g10494	100.000
MvSl-1064-A1-R4_MC11g10495	100.000
MvSl-1064-A1-R4_MC11g10496	97.753
MvSl-1064-A1-R4_MC11g10497	100.000
MvSl-1064-A1-R4_MC11g10498	100.000
MvSl-1064-A1-R4_MC11g10499	100.000
MvSl-1064-A1-R4_MC11g10500	100.000
MvSl-1064-A1-R4_MC11g10501	100.000
MvSl-1064-A1-R4_MC11g10502	100.000
MvSl-1064-A1-R4_MC11g10503	100.000
MvSl-1064-A1-R4_MC11g10504	100.000
MvSl-1064-A1-R4_MC11g10505	100.000
MvSl-1064-A1-R4_MC11g10506	100.000
MvSl-1064-A1-R4_MC11g10507	100.000
MvSl-1064-A1-R4_MC11g10508	100.000
MvSl-1064-A1-R4_MC11g10509	100.000
MvSl-1064-A1-R4_MC11g10510	100.000
MvSl-1064-A1-R4_MC11g10511	100.000
MvSl-1064-A1-R4_MC11g10512	100.000
MvSl-1064-A1-R4_MC11g10513	100.000
MvSl-1064-A1-R4_MC11g10514	100.000
MvSl-1064-A1-R4_MC11g10515	100.000
MvSl-1064-A1-R4_MC11g10516	100.000
MvSl-1064-A1-R4_MC11g10517	100.000
MvSl-1064-A1-R4_MC11g10518	100.000
MvSl-1064-A1-R4_MC11g10519	100.000
MvSl-1064-A1-R4_MC11g10520	100.000
MvSl-1064-A1-R4_MC11g10521	100.000
MvSl-1064-A1-R4_MC11g10522	100.000
MvSl-1064-A1-R4_MC11g10523	100.000
MvSl-1064-A1-R4_MC11g10524	100.000
MvSl-1064-A1-R4_MC11g10525	100.000
MvSl-1064-A1-R4_MC11g10526	100.000
MvSl-1064-A1-R4_MC11g10527	100.000
MvSl-1064-A1-R4_MC11g10528	100.000
MvSl-1064-A1-R4_MC11g10529	100.000
MvSl-1064-A1-R4_MC11g10530	100.000
MvSl-1064-A1-R4_MC11g10531	100.000
MvSl-1064-A1-R4_MC11g10532	100.000
MvSl-1064-A1-R4_MC11g10533	100.000
MvSl-1064-A1-R4_MC11g10534	100.000
MvSl-1064-A1-R4_MC11g10535	100.000
MvSl-1064-A1-R4_MC11g10536	100.000
MvSl-1064-A1-R4_MC11g10537	100.000
MvSl-1064-A1-R4_MC11g10538	100.000
MvSl-1064-A1-R4_MC11g10539	100.000
MvSl-1064-A1-R4_MC11g10540	100.000
MvSl-1064-A1-R4_MC11g10541	100.000
MvSl-1064-A1-R4_MC11g10542	100.000
MvSl-1064-A1-R4_MC11g10543	100.000
MvSl-1064-A1-R4_MC11g10544	100.000
MvSl-1064-A1-R4_MC11g10545	100.000
MvSl-1064-A1-R4_MC11g10546	100.000
MvSl-1064-A1-R4_MC11g10547	100.000
MvSl-1064-A1-R4_MC11g10548	100.000
MvSl-1064-A1-R4_MC11g10549	100.000
MvSl-1064-A1-R4_MC11g10550	100.000
MvSl-1064-A1-R4_MC11g10551	100.000
MvSl-1064-A1-R4_MC11g10552	100.000
MvSl-1064-A1-R4_MC11g10553	100.000
MvSl-1064-A1-R4_MC11g10554	100.000
MvSl-1064-A1-R4_MC11g10558	100.000
MvSl-1064-A1-R4_MC11g10559	100.000
MvSl-1064-A1-R4_MC11g10560	100.000
MvSl-1064-A1-R4_MC11g10561	100.000
MvSl-1064-A1-R4_MC11g10562	100.000
MvSl-1064-A1-R4_MC11g10563	100.000
MvSl-1064-A1-R4_MC11g10564	100.000
MvSl-1064-A1-R4_MC11g10565	100.000
MvSl-1064-A1-R4_MC11g10566	100.000
MvSl-1064-A1-R4_MC11g10567	100.000
MvSl-1064-A1-R4_MC11g10568	100.000
MvSl-1064-A1-R4_MC11g10569	100.000
MvSl-1064-A1-R4_MC11g10570	100.000
MvSl-1064-A1-R4_MC11g10571	100.000
MvSl-1064-A1-R4_MC11g10572	100.000
MvSl-1064-A1-R4_MC11g10574	100.000
MvSl-1064-A1-R4_MC11g10575	100.000
MvSl-1064-A1-R4_MC11g10576	100.000
MvSl-1064-A1-R4_MC11g10577	100.000
MvSl-1064-A1-R4_MC11g10578	100.000
MvSl-1064-A1-R4_MC11g10579	100.000
MvSl-1064-A1-R4_MC11g10580	100.000
MvSl-1064-A1-R4_MC11g10581	100.000
MvSl-1064-A1-R4_MC11g10582	100.000
MvSl-1064-A1-R4_MC11g10583	100.000
MvSl-1064-A1-R4_MC11g10584	100.000
MvSl-1064-A1-R4_MC11g10585	100.000
MvSl-1064-A1-R4_MC11g10586	100.000
MvSl-1064-A1-R4_MC11g10587	100.000
MvSl-1064-A1-R4_MC11g10588	100.000
MvSl-1064-A1-R4_MC11g10589	100.000
MvSl-1064-A1-R4_MC11g10590	100.000
MvSl-1064-A1-R4_MC11g10591	100.000
MvSl-1064-A1-R4_MC11g10592	100.000
MvSl-1064-A1-R4_MC11g10593	100.000
MvSl-1064-A1-R4_MC11g10594	100.000
MvSl-1064-A1-R4_MC11g10595	100.000
MvSl-1064-A1-R4_MC11g10596	100.000
MvSl-1064-A1-R4_MC11g10597	100.000
MvSl-1064-A1-R4_MC11g10598	100.000
MvSl-1064-A1-R4_MC11g10599	100.000
MvSl-1064-A1-R4_MC11g10600	100.000
MvSl-1064-A1-R4_MC11g10601	100.000
MvSl-1064-A1-R4_MC11g10602	100.000
MvSl-1064-A1-R4_MC11g10603	100.000
MvSl-1064-A1-R4_MC11g10604	100.000
MvSl-1064-A1-R4_MC11g10605	100.000
MvSl-1064-A1-R4_MC11g10606	100.000
MvSl-1064-A1-R4_MC11g10607	100.000
MvSl-1064-A1-R4_MC11g10608	100.000
MvSl-1064-A1-R4_MC11g10609	100.000
MvSl-1064-A1-R4_MC11g10610	100.000
MvSl-1064-A1-R4_MC11g10611	100.000
MvSl-1064-A1-R4_MC11g10612	100.000
MvSl-1064-A1-R4_MC11g10613	100.000
MvSl-1064-A1-R4_MC11g10614	100.000
MvSl-1064-A1-R4_MC11g10615	100.000
MvSl-1064-A1-R4_MC11g10616	100.000
MvSl-1064-A1-R4_MC11g10617	100.000
MvSl-1064-A1-R4_MC11g10618	100.000
MvSl-1064-A1-R4_MC11g10619	100.000
MvSl-1064-A1-R4_MC11g10620	100.000
MvSl-1064-A1-R4_MC11g10621	100.000
MvSl-1064-A1-R4_MC11g10622	100.000
MvSl-1064-A1-R4_MC11g10623	100.000
MvSl-1064-A1-R4_MC11g10624	100.000
MvSl-1064-A1-R4_MC11g10625	100.000
MvSl-1064-A1-R4_MC11g10626	100.000
MvSl-1064-A1-R4_MC11g10627	100.000
MvSl-1064-A1-R4_MC11g10628	100.000
MvSl-1064-A1-R4_MC11g10629	100.000
MvSl-1064-A1-R4_MC11g10630	100.000
MvSl-1064-A1-R4_MC11g10631	100.000
MvSl-1064-A1-R4_MC11g10632	100.000
MvSl-1064-A1-R4_MC11g10633	100.000
MvSl-1064-A1-R4_MC11g10634	100.000
MvSl-1064-A1-R4_MC11g10635	100.000
MvSl-1064-A1-R4_MC11g10636	100.000
MvSl-1064-A1-R4_MC11g10637	100.000
MvSl-1064-A1-R4_MC11g10638	100.000
MvSl-1064-A1-R4_MC11g10639	100.000
MvSl-1064-A1-R4_MC11g10640	100.000
MvSl-1064-A1-R4_MC11g10641	100.000
MvSl-1064-A1-R4_MC11g10642	100.000
MvSl-1064-A1-R4_MC11g10644	100.000
MvSl-1064-A1-R4_MC11g10645	100.000
MvSl-1064-A1-R4_MC11g10647	100.000
MvSl-1064-A1-R4_MC11g10648	100.000
MvSl-1064-A1-R4_MC11g10649	100.000
MvSl-1064-A1-R4_MC11g10651	100.000
MvSl-1064-A1-R4_MC11g10652	100.000
MvSl-1064-A1-R4_MC11g10653	100.000
MvSl-1064-A1-R4_MC11g10654	100.000
MvSl-1064-A1-R4_MC11g10655	100.000
MvSl-1064-A1-R4_MC11g10656	100.000
MvSl-1064-A1-R4_MC11g10657	100.000
MvSl-1064-A1-R4_MC11g10658	100.000
MvSl-1064-A1-R4_MC11g10659	100.000
MvSl-1064-A1-R4_MC11g10660	100.000
MvSl-1064-A1-R4_MC11g10661	100.000
MvSl-1064-A1-R4_MC11g10662	100.000
MvSl-1064-A1-R4_MC11g10663	100.000
MvSl-1064-A1-R4_MC11g10664	100.000
MvSl-1064-A1-R4_MC11g10665	100.000
MvSl-1064-A1-R4_MC11g10666	100.000
MvSl-1064-A1-R4_MC11g10667	100.000
MvSl-1064-A1-R4_MC11g10668	100.000
MvSl-1064-A1-R4_MC11g10669	100.000
MvSl-1064-A1-R4_MC11g10670	100.000
MvSl-1064-A1-R4_MC11g10671	100.000
MvSl-1064-A1-R4_MC11g10672	100.000
MvSl-1064-A1-R4_MC11g10673	100.000
MvSl-1064-A1-R4_MC11g10674	100.000
MvSl-1064-A1-R4_MC11g10675	100.000
MvSl-1064-A1-R4_MC11g10676	100.000
MvSl-1064-A1-R4_MC11g10677	100.000
MvSl-1064-A1-R4_MC11g10678	100.000
MvSl-1064-A1-R4_MC11g10679	100.000
MvSl-1064-A1-R4_MC11g10680	100.000
MvSl-1064-A1-R4_MC11g10681	100.000
MvSl-1064-A1-R4_MC11g10682	100.000
MvSl-1064-A1-R4_MC11g10683	100.000
MvSl-1064-A1-R4_MC11g10684	100.000
MvSl-1064-A1-R4_MC11g10685	100.000
MvSl-1064-A1-R4_MC11g10686	100.000
MvSl-1064-A1-R4_MC11g10687	100.000
MvSl-1064-A1-R4_MC11g10688	100.000
MvSl-1064-A1-R4_MC11g10689	100.000
MvSl-1064-A1-R4_MC11g10690	100.000
MvSl-1064-A1-R4_MC11g10691	100.000
MvSl-1064-A1-R4_MC11g10692	100.000
MvSl-1064-A1-R4_MC11g10693	100.000
MvSl-1064-A1-R4_MC11g10694	100.000
MvSl-1064-A1-R4_MC11g10695	100.000
MvSl-1064-A1-R4_MC11g10696	100.000
MvSl-1064-A1-R4_MC11g10697	100.000
MvSl-1064-A1-R4_MC11g10698	100.000
MvSl-1064-A1-R4_MC11g10699	100.000
MvSl-1064-A1-R4_MC11g10701	100.000
MvSl-1064-A1-R4_MC11g10702	100.000
MvSl-1064-A1-R4_MC11g10703	100.000
MvSl-1064-A1-R4_MC11g10704	100.000
MvSl-1064-A1-R4_MC11g10705	99.844
MvSl-1064-A1-R4_MC11g10706	100.000
MvSl-1064-A1-R4_MC11g10707	100.000
MvSl-1064-A1-R4_MC11g10708	100.000
MvSl-1064-A1-R4_MC11g10709	100.000
MvSl-1064-A1-R4_MC11g10710	100.000
MvSl-1064-A1-R4_MC11g10711	100.000
MvSl-1064-A1-R4_MC11g10712	100.000
MvSl-1064-A1-R4_MC11g10713	100.000
MvSl-1064-A1-R4_MC11g10714	100.000
MvSl-1064-A1-R4_MC11g10715	100.000
MvSl-1064-A1-R4_MC11g10717	100.000
MvSl-1064-A1-R4_MC11g10718	100.000
MvSl-1064-A1-R4_MC11g10719	100.000
MvSl-1064-A1-R4_MC11g10720	100.000
MvSl-1064-A1-R4_MC11g10721	100.000
MvSl-1064-A1-R4_MC11g10722	100.000
MvSl-1064-A1-R4_MC11g10723	100.000
MvSl-1064-A1-R4_MC11g10724	100.000
MvSl-1064-A1-R4_MC11g10725	100.000
MvSl-1064-A1-R4_MC11g10726	100.000
MvSl-1064-A1-R4_MC11g10727	100.000
MvSl-1064-A1-R4_MC11g10728	100.000
MvSl-1064-A1-R4_MC11g10729	100.000
MvSl-1064-A1-R4_MC11g10730	100.000
MvSl-1064-A1-R4_MC11g10731	100.000
MvSl-1064-A1-R4_MC11g10732	100.000
MvSl-1064-A1-R4_MC11g10733	100.000
MvSl-1064-A1-R4_MC11g10735	100.000
MvSl-1064-A1-R4_MC11g10736	100.000
MvSl-1064-A1-R4_MC11g10737	100.000
MvSl-1064-A1-R4_MC11g10738	100.000
MvSl-1064-A1-R4_MC11g10739	100.000
MvSl-1064-A1-R4_MC11g10740	100.000
MvSl-1064-A1-R4_MC11g10741	100.000
MvSl-1064-A1-R4_MC11g10742	100.000
MvSl-1064-A1-R4_MC12g10749	100.000
MvSl-1064-A1-R4_MC12g10750	100.000
MvSl-1064-A1-R4_MC12g10751	100.000
MvSl-1064-A1-R4_MC12g10752	100.000
MvSl-1064-A1-R4_MC12g10753	100.000
MvSl-1064-A1-R4_MC12g10754	100.000
MvSl-1064-A1-R4_MC12g10755	100.000
MvSl-1064-A1-R4_MC12g10756	100.000
MvSl-1064-A1-R4_MC12g10757	100.000
MvSl-1064-A1-R4_MC12g10758	100.000
MvSl-1064-A1-R4_MC12g10759	100.000
MvSl-1064-A1-R4_MC12g10760	100.000
MvSl-1064-A1-R4_MC12g10761	100.000
MvSl-1064-A1-R4_MC12g10762	100.000
MvSl-1064-A1-R4_MC12g10763	100.000
MvSl-1064-A1-R4_MC12g10764	100.000
MvSl-1064-A1-R4_MC12g10765	100.000
MvSl-1064-A1-R4_MC12g10766	100.000
MvSl-1064-A1-R4_MC12g10767	100.000
MvSl-1064-A1-R4_MC12g10768	100.000
MvSl-1064-A1-R4_MC12g10769	100.000
MvSl-1064-A1-R4_MC12g10770	100.000
MvSl-1064-A1-R4_MC12g10771	100.000
MvSl-1064-A1-R4_MC12g10772	100.000
MvSl-1064-A1-R4_MC12g10773	100.000
MvSl-1064-A1-R4_MC12g10774	100.000
MvSl-1064-A1-R4_MC12g10775	100.000
MvSl-1064-A1-R4_MC12g10776	100.000
MvSl-1064-A1-R4_MC12g10777	100.000
MvSl-1064-A1-R4_MC12g10778	100.000
MvSl-1064-A1-R4_MC12g10779	100.000
MvSl-1064-A1-R4_MC12g10780	100.000
MvSl-1064-A1-R4_MC12g10781	100.000
MvSl-1064-A1-R4_MC12g10782	100.000
MvSl-1064-A1-R4_MC12g10783	100.000
MvSl-1064-A1-R4_MC12g10784	100.000
MvSl-1064-A1-R4_MC12g10785	100.000
MvSl-1064-A1-R4_MC12g10786	100.000
MvSl-1064-A1-R4_MC12g10787	100.000
MvSl-1064-A1-R4_MC12g10788	100.000
MvSl-1064-A1-R4_MC12g10789	100.000
