gene	genename	chr	start	end
MvSl-1064-A1-R4_MC09-2g09405	MvSl-1064-A1-R4_MC09-2	Chr09	1193186	1193703
MvSl-1064-A1-R4_MC09-2g09406	MvSl-1064-A1-R4_MC09-2	Chr09	1194199	1195350
MvSl-1064-A1-R4_MC09-2g09407	MvSl-1064-A1-R4_MC09-2	Chr09	1197673	1198967
MvSl-1064-A1-R4_MC09-2g09408	MvSl-1064-A1-R4_MC09-2	Chr09	1199582	1201096
MvSl-1064-A1-R4_MC09-2g09409	MvSl-1064-A1-R4_MC09-2	Chr09	1202368	1203263
MvSl-1064-A1-R4_MC09-2g09410	MvSl-1064-A1-R4_MC09-2	Chr09	1204953	1207375
MvSl-1064-A1-R4_MC09-2g09411	MvSl-1064-A1-R4_MC09-2	Chr09	1207913	1209729
MvSl-1064-A1-R4_MC09-2g09412	MvSl-1064-A1-R4_MC09-2	Chr09	1210624	1213642
MvSl-1064-A1-R4_MC09-2g09413	MvSl-1064-A1-R4_MC09-2	Chr09	1214893	1216040
MvSl-1064-A1-R4_MC09-2g09414	MvSl-1064-A1-R4_MC09-2	Chr09	1216138	1217981
MvSl-1064-A1-R4_MC09-2g09415	MvSl-1064-A1-R4_MC09-2	Chr09	1218276	1219870
MvSl-1064-A1-R4_MC09-2g09416	MvSl-1064-A1-R4_MC09-2	Chr09	1220140	1222139
MvSl-1064-A1-R4_MC09-2g09417	MvSl-1064-A1-R4_MC09-2	Chr09	1222572	1227697
MvSl-1064-A1-R4_MC09-2g09418	MvSl-1064-A1-R4_MC09-2	Chr09	1228544	1230112
MvSl-1064-A1-R4_MC09-2g09419	MvSl-1064-A1-R4_MC09-2	Chr09	1230554	1231842
MvSl-1064-A1-R4_MC09-2g09420	MvSl-1064-A1-R4_MC09-2	Chr09	1232899	1234733
MvSl-1064-A1-R4_MC09-2g09421	MvSl-1064-A1-R4_MC09-2	Chr09	1235176	1238008
MvSl-1064-A1-R4_MC09-2g09422	MvSl-1064-A1-R4_MC09-2	Chr09	1238218	1239252
MvSl-1064-A1-R4_MC09-2g09423	MvSl-1064-A1-R4_MC09-2	Chr09	1240002	1242290
MvSl-1064-A1-R4_MC09-2g09424	MvSl-1064-A1-R4_MC09-2	Chr09	1243206	1245836
MvSl-1064-A1-R4_MC09-2g09425	MvSl-1064-A1-R4_MC09-2	Chr09	1248328	1248662
MvSl-1064-A1-R4_MC09-2g09426	MvSl-1064-A1-R4_MC09-2	Chr09	1249142	1250572
MvSl-1064-A1-R4_MC09-2g09427	MvSl-1064-A1-R4_MC09-2	Chr09	1250739	1253234
MvSl-1064-A1-R4_MC09-2g09428	MvSl-1064-A1-R4_MC09-2	Chr09	1253652	1255530
MvSl-1064-A1-R4_MC09-2g09429	MvSl-1064-A1-R4_MC09-2	Chr09	1255971	1257918
MvSl-1064-A1-R4_MC09-2g09430	MvSl-1064-A1-R4_MC09-2	Chr09	1258082	1258828
MvSl-1064-A1-R4_MC09-2g09431	MvSl-1064-A1-R4_MC09-2	Chr09	1260012	1265331
MvSl-1064-A1-R4_MC09-2g09432	MvSl-1064-A1-R4_MC09-2	Chr09	1267622	1269251
MvSl-1064-A1-R4_MC09-2g09433	MvSl-1064-A1-R4_MC09-2	Chr09	1271188	1291477
MvSl-1064-A1-R4_MC09-2g09434	MvSl-1064-A1-R4_MC09-2	Chr09	1291860	1297234
MvSl-1064-A1-R4_MC09-2g09435	MvSl-1064-A1-R4_MC09-2	Chr09	1297785	1298553
MvSl-1064-A1-R4_MC09-2g09436	MvSl-1064-A1-R4_MC09-2	Chr09	1298638	1298997
MvSl-1064-A1-R4_MC09-2g09437	MvSl-1064-A1-R4_MC09-2	Chr09	1299211	1299696
MvSl-1064-A1-R4_MC09-2g09438	MvSl-1064-A1-R4_MC09-2	Chr09	1299773	1300263
MvSl-1064-A1-R4_MC09-2g09439	MvSl-1064-A1-R4_MC09-2	Chr09	1300975	1303120
MvSl-1064-A1-R4_MC09-2g09440	MvSl-1064-A1-R4_MC09-2	Chr09	1303317	1307882
MvSl-1064-A1-R4_MC09-2g09441	MvSl-1064-A1-R4_MC09-2	Chr09	1308250	1309431
MvSl-1064-A1-R4_MC09-2g09442	MvSl-1064-A1-R4_MC09-2	Chr09	1309643	1310954
MvSl-1064-A1-R4_MC09-2g09443	MvSl-1064-A1-R4_MC09-2	Chr09	1311053	1314640
MvSl-1064-A1-R4_MC09-2g09444	MvSl-1064-A1-R4_MC09-2	Chr09	1315190	1316744
MvSl-1064-A1-R4_MC09-2g09445	MvSl-1064-A1-R4_MC09-2	Chr09	1316807	1317245
MvSl-1064-A1-R4_MC09-2g09446	MvSl-1064-A1-R4_MC09-2	Chr09	1317443	1317894
MvSl-1064-A1-R4_MC09-2g09447	MvSl-1064-A1-R4_MC09-2	Chr09	1318235	1319584
MvSl-1064-A1-R4_MC09-2g09448	MvSl-1064-A1-R4_MC09-2	Chr09	1320116	1321777
MvSl-1064-A1-R4_MC09-2g09449	MvSl-1064-A1-R4_MC09-2	Chr09	1322420	1323895
MvSl-1064-A1-R4_MC09-2g09450	MvSl-1064-A1-R4_MC09-2	Chr09	1324153	1325168
MvSl-1064-A1-R4_MC09-2g09451	MvSl-1064-A1-R4_MC09-2	Chr09	1327076	1327558
MvSl-1064-A1-R4_MC09-2g09452	MvSl-1064-A1-R4_MC09-2	Chr09	1328020	1329545
MvSl-1064-A1-R4_MC09-2g09453	MvSl-1064-A1-R4_MC09-2	Chr09	1330218	1331747
MvSl-1064-A1-R4_MC09-2g09454	MvSl-1064-A1-R4_MC09-2	Chr09	1332722	1334221
MvSl-1064-A1-R4_MC09-2g09455	MvSl-1064-A1-R4_MC09-2	Chr09	1335401	1337656
MvSl-1064-A1-R4_MC09-2g09456	MvSl-1064-A1-R4_MC09-2	Chr09	1339142	1341545
MvSl-1064-A1-R4_MC09-2g09457	MvSl-1064-A1-R4_MC09-2	Chr09	1342543	1343852
MvSl-1064-A1-R4_MC09-2g09458	MvSl-1064-A1-R4_MC09-2	Chr09	1344560	1346923
MvSl-1064-A1-R4_MC09-2g09459	MvSl-1064-A1-R4_MC09-2	Chr09	1347542	1348918
MvSl-1064-A1-R4_MC09-2g09460	MvSl-1064-A1-R4_MC09-2	Chr09	1349312	1349751
MvSl-1064-A1-R4_MC09-2g09461	MvSl-1064-A1-R4_MC09-2	Chr09	1350059	1351386
MvSl-1064-A1-R4_MC09-2g09462	MvSl-1064-A1-R4_MC09-2	Chr09	1351591	1352923
MvSl-1064-A1-R4_MC09-2g09463	MvSl-1064-A1-R4_MC09-2	Chr09	1353575	1355041
MvSl-1064-A1-R4_MC09-2g09464	MvSl-1064-A1-R4_MC09-2	Chr09	1356445	1358687
MvSl-1064-A1-R4_MC09-2g09465	MvSl-1064-A1-R4_MC09-2	Chr09	1359191	1360635
MvSl-1064-A1-R4_MC09-2g09466	MvSl-1064-A1-R4_MC09-2	Chr09	1361053	1362801
MvSl-1064-A1-R4_MC09-2g09467	MvSl-1064-A1-R4_MC09-2	Chr09	1362938	1363147
MvSl-1064-A1-R4_MC09-2g09468	MvSl-1064-A1-R4_MC09-2	Chr09	1363236	1364446
MvSl-1064-A1-R4_MC09-2g09469	MvSl-1064-A1-R4_MC09-2	Chr09	1364924	1365276
MvSl-1064-A1-R4_MC09-2g09470	MvSl-1064-A1-R4_MC09-2	Chr09	1366297	1367703
MvSl-1064-A1-R4_MC09-2g09471	MvSl-1064-A1-R4_MC09-2	Chr09	1368003	1372006
MvSl-1064-A1-R4_MC09-2g09472	MvSl-1064-A1-R4_MC09-2	Chr09	1372677	1374259
MvSl-1064-A1-R4_MC09-2g09473	MvSl-1064-A1-R4_MC09-2	Chr09	1375128	1375622
MvSl-1064-A1-R4_MC09-2g09474	MvSl-1064-A1-R4_MC09-2	Chr09	1376037	1378579
MvSl-1064-A1-R4_MC09-2g09475	MvSl-1064-A1-R4_MC09-2	Chr09	1379520	1380922
MvSl-1064-A1-R4_MC09-2g09476	MvSl-1064-A1-R4_MC09-2	Chr09	1382211	1382509
MvSl-1064-A1-R4_MC09-2g09477	MvSl-1064-A1-R4_MC09-2	Chr09	1382697	1382927
MvSl-1064-A1-R4_MC09-2g09478	MvSl-1064-A1-R4_MC09-2	Chr09	1383438	1384597
MvSl-1064-A1-R4_MC09-2g09479	MvSl-1064-A1-R4_MC09-2	Chr09	1385038	1386552
MvSl-1064-A1-R4_MC09-2g09480	MvSl-1064-A1-R4_MC09-2	Chr09	1387417	1387803
MvSl-1064-A1-R4_MC09-2g09481	MvSl-1064-A1-R4_MC09-2	Chr09	1388318	1390181
MvSl-1064-A1-R4_MC09-2g09482	MvSl-1064-A1-R4_MC09-2	Chr09	1391894	1393408
MvSl-1064-A1-R4_MC09-2g09483	MvSl-1064-A1-R4_MC09-2	Chr09	1394411	1395903
MvSl-1064-A1-R4_MC09-2g09484	MvSl-1064-A1-R4_MC09-2	Chr09	1396465	1397585
MvSl-1064-A1-R4_MC09-2g09485	MvSl-1064-A1-R4_MC09-2	Chr09	1398643	1401587
MvSl-1064-A1-R4_MC09-2g09486	MvSl-1064-A1-R4_MC09-2	Chr09	1402832	1403173
MvSl-1064-A1-R4_MC09-2g09487	MvSl-1064-A1-R4_MC09-2	Chr09	1403571	1403841
MvSl-1064-A1-R4_MC09-2g09488	MvSl-1064-A1-R4_MC09-2	Chr09	1404434	1404938
MvSl-1064-A1-R4_MC09-2g09489	MvSl-1064-A1-R4_MC09-2	Chr09	1406151	1406396
MvSl-1064-A1-R4_MC09-2g09490	MvSl-1064-A1-R4_MC09-2	Chr09	1406742	1407402
MvSl-1064-A1-R4_MC09-2g09491	MvSl-1064-A1-R4_MC09-2	Chr09	1407541	1407978
MvSl-1064-A1-R4_MC09-2g09492	MvSl-1064-A1-R4_MC09-2	Chr09	1408635	1409290
MvSl-1064-A1-R4_MC09-2g09493	MvSl-1064-A1-R4_MC09-2	Chr09	1409975	1411590
MvSl-1064-A1-R4_MC09-2g09494	MvSl-1064-A1-R4_MC09-2	Chr09	1411873	1412960
MvSl-1064-A1-R4_MC09-2g09495	MvSl-1064-A1-R4_MC09-2	Chr09	1413318	1414191
MvSl-1064-A1-R4_MC09-2g09496	MvSl-1064-A1-R4_MC09-2	Chr09	1414240	1418506
MvSl-1064-A1-R4_MC09-2g09497	MvSl-1064-A1-R4_MC09-2	Chr09	1418991	1422293
MvSl-1064-A1-R4_MC09-2g09498	MvSl-1064-A1-R4_MC09-2	Chr09	1422821	1427591
MvSl-1064-A1-R4_MC09-2g09499	MvSl-1064-A1-R4_MC09-2	Chr09	1428062	1428229
MvSl-1064-A1-R4_MC09-2g09500	MvSl-1064-A1-R4_MC09-2	Chr09	1429526	1429838
MvSl-1064-A1-R4_MC09-2g09501	MvSl-1064-A1-R4_MC09-2	Chr09	1430456	1435753
MvSl-1064-A1-R4_MC09-2g09502	MvSl-1064-A1-R4_MC09-2	Chr09	1436867	1440301
MvSl-1064-A1-R4_MC09-2g09503	MvSl-1064-A1-R4_MC09-2	Chr09	1440968	1443002
MvSl-1064-A1-R4_MC09-2g09504	MvSl-1064-A1-R4_MC09-2	Chr09	1443935	1444336
MvSl-1064-A1-R4_MC09-2g09505	MvSl-1064-A1-R4_MC09-2	Chr09	1444544	1444861
MvSl-1064-A1-R4_MC09-2g09506	MvSl-1064-A1-R4_MC09-2	Chr09	1445153	1445607
MvSl-1064-A1-R4_MC09-2g09507	MvSl-1064-A1-R4_MC09-2	Chr09	1445829	1446014
MvSl-1064-A1-R4_MC09-2g09508	MvSl-1064-A1-R4_MC09-2	Chr09	1446686	1448337
MvSl-1064-A1-R4_MC09-2g09509	MvSl-1064-A1-R4_MC09-2	Chr09	1449246	1450874
MvSl-1064-A1-R4_MC09-2g09510	MvSl-1064-A1-R4_MC09-2	Chr09	1451346	1454025
MvSl-1064-A1-R4_MC09-2g09511	MvSl-1064-A1-R4_MC09-2	Chr09	1454574	1455351
MvSl-1064-A1-R4_MC09-2g09512	MvSl-1064-A1-R4_MC09-2	Chr09	1456742	1458131
MvSl-1064-A1-R4_MC09-2g09513	MvSl-1064-A1-R4_MC09-2	Chr09	1458343	1463719
MvSl-1064-A1-R4_MC09-2g09514	MvSl-1064-A1-R4_MC09-2	Chr09	1464089	1465658
MvSl-1064-A1-R4_MC09-2g09515	MvSl-1064-A1-R4_MC09-2	Chr09	1466316	1467160
MvSl-1064-A1-R4_MC09-2g09516	MvSl-1064-A1-R4_MC09-2	Chr09	1467217	1467387
MvSl-1064-A1-R4_MC09-2g09517	MvSl-1064-A1-R4_MC09-2	Chr09	1468339	1469753
MvSl-1064-A1-R4_MC09-2g09518	MvSl-1064-A1-R4_MC09-2	Chr09	1469895	1471520
MvSl-1064-A1-R4_MC09-2g09519	MvSl-1064-A1-R4_MC09-2	Chr09	1471912	1475777
MvSl-1064-A1-R4_MC09-2g09520	MvSl-1064-A1-R4_MC09-2	Chr09	1477179	1478381
MvSl-1064-A1-R4_MC09-2g09521	MvSl-1064-A1-R4_MC09-2	Chr09	1482459	1484673
MvSl-1064-A1-R4_MC09-2g09522	MvSl-1064-A1-R4_MC09-2	Chr09	1484974	1485594
MvSl-1064-A1-R4_MC09-2g09523	MvSl-1064-A1-R4_MC09-2	Chr09	1486130	1486630
MvSl-1064-A1-R4_MC09-2g09524	MvSl-1064-A1-R4_MC09-2	Chr09	1487505	1489480
MvSl-1064-A1-R4_MC09-2g09525	MvSl-1064-A1-R4_MC09-2	Chr09	1490481	1492277
MvSl-1064-A1-R4_MC09-2g09526	MvSl-1064-A1-R4_MC09-2	Chr09	1493778	1494342
MvSl-1064-A1-R4_MC09-2g09527	MvSl-1064-A1-R4_MC09-2	Chr09	1495527	1496833
MvSl-1064-A1-R4_MC09-2g09528	MvSl-1064-A1-R4_MC09-2	Chr09	1496959	1499874
MvSl-1064-A1-R4_MC09-2g09529	MvSl-1064-A1-R4_MC09-2	Chr09	1500331	1502617
MvSl-1064-A1-R4_MC09-2g09530	MvSl-1064-A1-R4_MC09-2	Chr09	1502732	1505737
MvSl-1064-A1-R4_MC09-2g09531	MvSl-1064-A1-R4_MC09-2	Chr09	1506939	1509535
MvSl-1064-A1-R4_MC09-2g09532	MvSl-1064-A1-R4_MC09-2	Chr09	1510445	1512896
MvSl-1064-A1-R4_MC09-2g09533	MvSl-1064-A1-R4_MC09-2	Chr09	1514266	1514951
MvSl-1064-A1-R4_MC09-2g09534	MvSl-1064-A1-R4_MC09-2	Chr09	1515570	1516664
MvSl-1064-A1-R4_MC09-2g09535	MvSl-1064-A1-R4_MC09-2	Chr09	1516718	1516949
MvSl-1064-A1-R4_MC09-2g09536	MvSl-1064-A1-R4_MC09-2	Chr09	1518121	1518436
MvSl-1064-A1-R4_MC09-2g09537	MvSl-1064-A1-R4_MC09-2	Chr09	1519992	1520207
MvSl-1064-A1-R4_MC09-2g09538	MvSl-1064-A1-R4_MC09-2	Chr09	1521092	1521380
MvSl-1064-A1-R4_MC09-2g09539	MvSl-1064-A1-R4_MC09-2	Chr09	1521424	1522922
MvSl-1064-A1-R4_MC09-2g09540	MvSl-1064-A1-R4_MC09-2	Chr09	1524061	1526313
MvSl-1064-A1-R4_MC09-2g09541	MvSl-1064-A1-R4_MC09-2	Chr09	1526689	1528820
MvSl-1064-A1-R4_MC09-2g09542	MvSl-1064-A1-R4_MC09-2	Chr09	1528977	1531681
MvSl-1064-A1-R4_MC09-2g09543	MvSl-1064-A1-R4_MC09-2	Chr09	1531745	1532649
MvSl-1064-A1-R4_MC09-2g09545	MvSl-1064-A1-R4_MC09-2	Chr09	1534392	1536782
MvSl-1064-A1-R4_MC09-2g09546	MvSl-1064-A1-R4_MC09-2	Chr09	1537390	1537566
MvSl-1064-A1-R4_MC09-2g09547	MvSl-1064-A1-R4_MC09-2	Chr09	1537695	1537994
MvSl-1064-A1-R4_MC09-2g09548	MvSl-1064-A1-R4_MC09-2	Chr09	1538086	1538349
MvSl-1064-A1-R4_MC09-2g09549	MvSl-1064-A1-R4_MC09-2	Chr09	1538586	1538918
MvSl-1064-A1-R4_MC09-2g09550	MvSl-1064-A1-R4_MC09-2	Chr09	1539259	1540929
MvSl-1064-A1-R4_MC09-2g09551	MvSl-1064-A1-R4_MC09-2	Chr09	1541498	1543490
MvSl-1064-A1-R4_MC09-2g09552	MvSl-1064-A1-R4_MC09-2	Chr09	1543700	1545536
MvSl-1064-A1-R4_MC09-2g09553	MvSl-1064-A1-R4_MC09-2	Chr09	1545906	1547530
MvSl-1064-A1-R4_MC09-2g09554	MvSl-1064-A1-R4_MC09-2	Chr09	1547805	1548453
MvSl-1064-A1-R4_MC09-2g09555	MvSl-1064-A1-R4_MC09-2	Chr09	1548939	1549757
MvSl-1064-A1-R4_MC09-2g09556	MvSl-1064-A1-R4_MC09-2	Chr09	1550158	1552168
MvSl-1064-A1-R4_MC09-2g09557	MvSl-1064-A1-R4_MC09-2	Chr09	1554496	1557359
MvSl-1064-A1-R4_MC09-2g09558	MvSl-1064-A1-R4_MC09-2	Chr09	1557770	1558532
MvSl-1064-A1-R4_MC09-2g09559	MvSl-1064-A1-R4_MC09-2	Chr09	1559137	1559711
MvSl-1064-A1-R4_MC09-2g09560	MvSl-1064-A1-R4_MC09-2	Chr09	1559951	1561906
MvSl-1064-A1-R4_MC09-2g09561	MvSl-1064-A1-R4_MC09-2	Chr09	1562268	1563799
MvSl-1064-A1-R4_MC09-2g09562	MvSl-1064-A1-R4_MC09-2	Chr09	1564375	1565653
MvSl-1064-A1-R4_MC09-2g09563	MvSl-1064-A1-R4_MC09-2	Chr09	1566117	1567122
MvSl-1064-A1-R4_MC09-2g09564	MvSl-1064-A1-R4_MC09-2	Chr09	1567848	1569339
MvSl-1064-A1-R4_MC09-2g09565	MvSl-1064-A1-R4_MC09-2	Chr09	1569649	1571040
MvSl-1064-A1-R4_MC09-2g09566	MvSl-1064-A1-R4_MC09-2	Chr09	1571361	1572231
MvSl-1064-A1-R4_MC09-2g09567	MvSl-1064-A1-R4_MC09-2	Chr09	1572307	1574928
MvSl-1064-A1-R4_MC09-2g09568	MvSl-1064-A1-R4_MC09-2	Chr09	1575056	1575259
MvSl-1064-A1-R4_MC09-2g09569	MvSl-1064-A1-R4_MC09-2	Chr09	1575430	1580413
MvSl-1064-A1-R4_MC09-2g09570	MvSl-1064-A1-R4_MC09-2	Chr09	1580756	1581629
MvSl-1064-A1-R4_MC09-2g09571	MvSl-1064-A1-R4_MC09-2	Chr09	1582209	1582532
MvSl-1064-A1-R4_MC09-2g09573	MvSl-1064-A1-R4_MC09-2	Chr09	1584817	1586654
MvSl-1064-A1-R4_MC09-2g09577	MvSl-1064-A1-R4_MC09-2	Chr09	1589632	1590186
MvSl-1064-A1-R4_MC09-2g09578	MvSl-1064-A1-R4_MC09-2	Chr09	1591250	1595030
MvSl-1064-A1-R4_MC09-2g09579	MvSl-1064-A1-R4_MC09-2	Chr09	1595146	1596342
MvSl-1064-A1-R4_MC09-2g09580	MvSl-1064-A1-R4_MC09-2	Chr09	1596469	1599985
MvSl-1064-A1-R4_MC09-2g09582	MvSl-1064-A1-R4_MC09-2	Chr09	1601183	1605790
MvSl-1064-A1-R4_MC10-1g09587	MvSl-1064-A1-R4_MC10-1	Chr10	4445	6591
MvSl-1064-A1-R4_MC10-1g09588	MvSl-1064-A1-R4_MC10-1	Chr10	7032	9501
MvSl-1064-A1-R4_MC10-1g09589	MvSl-1064-A1-R4_MC10-1	Chr10	10236	12680
MvSl-1064-A1-R4_MC10-1g09590	MvSl-1064-A1-R4_MC10-1	Chr10	11976	14195
MvSl-1064-A1-R4_MC10-1g09591	MvSl-1064-A1-R4_MC10-1	Chr10	13356	13632
MvSl-1064-A1-R4_MC10-1g09592	MvSl-1064-A1-R4_MC10-1	Chr10	14340	15239
MvSl-1064-A1-R4_MC10-1g09593	MvSl-1064-A1-R4_MC10-1	Chr10	15091	15531
MvSl-1064-A1-R4_MC10-1g09594	MvSl-1064-A1-R4_MC10-1	Chr10	15479	15835
MvSl-1064-A1-R4_MC10-1g09595	MvSl-1064-A1-R4_MC10-1	Chr10	15619	17320
MvSl-1064-A1-R4_MC10-1g09596	MvSl-1064-A1-R4_MC10-1	Chr10	15914	16231
MvSl-1064-A1-R4_MC10-1g09597	MvSl-1064-A1-R4_MC10-1	Chr10	16331	20938
MvSl-1064-A1-R4_MC10-1g09598	MvSl-1064-A1-R4_MC10-1	Chr10	17817	20261
MvSl-1064-A1-R4_MC10-1g09599	MvSl-1064-A1-R4_MC10-1	Chr10	20953	21114
MvSl-1064-A1-R4_MC10-1g09600	MvSl-1064-A1-R4_MC10-1	Chr10	21394	22037
MvSl-1064-A1-R4_MC10-1g09601	MvSl-1064-A1-R4_MC10-1	Chr10	21528	25349
MvSl-1064-A1-R4_MC10-1g09602	MvSl-1064-A1-R4_MC10-1	Chr10	22313	23691
MvSl-1064-A1-R4_MC10-1g09603	MvSl-1064-A1-R4_MC10-1	Chr10	23980	25279
MvSl-1064-A1-R4_MC10-1g09604	MvSl-1064-A1-R4_MC10-1	Chr10	25700	26572
MvSl-1064-A1-R4_MC10-1g09605	MvSl-1064-A1-R4_MC10-1	Chr10	25719	27254
MvSl-1064-A1-R4_MC10-1g09606	MvSl-1064-A1-R4_MC10-1	Chr10	27384	29657
MvSl-1064-A1-R4_MC10-1g09607	MvSl-1064-A1-R4_MC10-1	Chr10	27933	29282
MvSl-1064-A1-R4_MC10-1g09608	MvSl-1064-A1-R4_MC10-1	Chr10	30319	35154
MvSl-1064-A1-R4_MC10-1g09609	MvSl-1064-A1-R4_MC10-1	Chr10	31112	33748
MvSl-1064-A1-R4_MC10-1g09610	MvSl-1064-A1-R4_MC10-1	Chr10	34026	34765
MvSl-1064-A1-R4_MC10-1g09611	MvSl-1064-A1-R4_MC10-1	Chr10	35198	38436
MvSl-1064-A1-R4_MC10-1g09612	MvSl-1064-A1-R4_MC10-1	Chr10	36452	38265
MvSl-1064-A1-R4_MC10-1g09613	MvSl-1064-A1-R4_MC10-1	Chr10	38456	41230
MvSl-1064-A1-R4_MC10-1g09614	MvSl-1064-A1-R4_MC10-1	Chr10	39005	40377
MvSl-1064-A1-R4_MC10-1g09615	MvSl-1064-A1-R4_MC10-1	Chr10	40606	40806
MvSl-1064-A1-R4_MC10-1g09617	MvSl-1064-A1-R4_MC10-1	Chr10	41989	43848
MvSl-1064-A1-R4_MC10-1g09618	MvSl-1064-A1-R4_MC10-1	Chr10	44177	46686
MvSl-1064-A1-R4_MC10-1g09619	MvSl-1064-A1-R4_MC10-1	Chr10	47012	49540
MvSl-1064-A1-R4_MC10-1g09620	MvSl-1064-A1-R4_MC10-1	Chr10	47347	47547
MvSl-1064-A1-R4_MC10-1g09621	MvSl-1064-A1-R4_MC10-1	Chr10	48571	54839
MvSl-1064-A1-R4_MC10-1g09622	MvSl-1064-A1-R4_MC10-1	Chr10	50263	50412
MvSl-1064-A1-R4_MC10-1g09625	MvSl-1064-A1-R4_MC10-1	Chr10	55296	56265
MvSl-1064-A1-R4_MC10-1g09627	MvSl-1064-A1-R4_MC10-1	Chr10	56311	59432
MvSl-1064-A1-R4_MC10-1g09628	MvSl-1064-A1-R4_MC10-1	Chr10	57521	59809
MvSl-1064-A1-R4_MC10-1g09629	MvSl-1064-A1-R4_MC10-1	Chr10	59635	60627
MvSl-1064-A1-R4_MC10-1g09630	MvSl-1064-A1-R4_MC10-1	Chr10	60819	64311
MvSl-1064-A1-R4_MC10-1g09631	MvSl-1064-A1-R4_MC10-1	Chr10	60998	62594
MvSl-1064-A1-R4_MC10-1g09632	MvSl-1064-A1-R4_MC10-1	Chr10	62664	63678
MvSl-1064-A1-R4_MC10-1g09633	MvSl-1064-A1-R4_MC10-1	Chr10	63903	65522
MvSl-1064-A1-R4_MC10-1g09634	MvSl-1064-A1-R4_MC10-1	Chr10	64354	65041
MvSl-1064-A1-R4_MC10-1g09635	MvSl-1064-A1-R4_MC10-1	Chr10	65171	67767
MvSl-1064-A1-R4_MC10-1g09636	MvSl-1064-A1-R4_MC10-1	Chr10	65875	66199
MvSl-1064-A1-R4_MC10-1g09637	MvSl-1064-A1-R4_MC10-1	Chr10	67646	71742
MvSl-1064-A1-R4_MC10-1g09638	MvSl-1064-A1-R4_MC10-1	Chr10	71272	72254
MvSl-1064-A1-R4_MC10-1g09639	MvSl-1064-A1-R4_MC10-1	Chr10	72644	74436
MvSl-1064-A1-R4_MC10-1g09640	MvSl-1064-A1-R4_MC10-1	Chr10	73949	74254
MvSl-1064-A1-R4_MC10-1g09641	MvSl-1064-A1-R4_MC10-1	Chr10	74663	76592
MvSl-1064-A1-R4_MC10-1g09642	MvSl-1064-A1-R4_MC10-1	Chr10	74826	77658
MvSl-1064-A1-R4_MC10-1g09643	MvSl-1064-A1-R4_MC10-1	Chr10	77730	79718
MvSl-1064-A1-R4_MC10-1g09644	MvSl-1064-A1-R4_MC10-1	Chr10	78635	78988
MvSl-1064-A1-R4_MC10-1g09645	MvSl-1064-A1-R4_MC10-1	Chr10	79622	84292
MvSl-1064-A1-R4_MC10-1g09646	MvSl-1064-A1-R4_MC10-1	Chr10	80282	80845
MvSl-1064-A1-R4_MC10-1g09647	MvSl-1064-A1-R4_MC10-1	Chr10	81247	81645
MvSl-1064-A1-R4_MC10-1g09648	MvSl-1064-A1-R4_MC10-1	Chr10	82632	84206
MvSl-1064-A1-R4_MC10-1g09649	MvSl-1064-A1-R4_MC10-1	Chr10	84986	85195
MvSl-1064-A1-R4_MC10-1g09650	MvSl-1064-A1-R4_MC10-1	Chr10	85538	85857
MvSl-1064-A1-R4_MC10-1g09651	MvSl-1064-A1-R4_MC10-1	Chr10	85809	92125
MvSl-1064-A1-R4_MC10-1g09652	MvSl-1064-A1-R4_MC10-1	Chr10	85905	87119
MvSl-1064-A1-R4_MC10-1g09653	MvSl-1064-A1-R4_MC10-1	Chr10	87478	91151
MvSl-1064-A1-R4_MC10-1g09654	MvSl-1064-A1-R4_MC10-1	Chr10	91464	94765
MvSl-1064-A1-R4_MC10-1g09655	MvSl-1064-A1-R4_MC10-1	Chr10	92884	99113
MvSl-1064-A1-R4_MC10-1g09656	MvSl-1064-A1-R4_MC10-1	Chr10	95454	96168
MvSl-1064-A1-R4_MC10-1g09657	MvSl-1064-A1-R4_MC10-1	Chr10	96371	100455
MvSl-1064-A1-R4_MC10-1g09658	MvSl-1064-A1-R4_MC10-1	Chr10	99772	100398
MvSl-1064-A1-R4_MC10-1g09659	MvSl-1064-A1-R4_MC10-1	Chr10	100763	113566
MvSl-1064-A1-R4_MC10-1g09660	MvSl-1064-A1-R4_MC10-1	Chr10	102251	104994
MvSl-1064-A1-R4_MC10-1g09661	MvSl-1064-A1-R4_MC10-1	Chr10	107063	107425
MvSl-1064-A1-R4_MC10-1g09662	MvSl-1064-A1-R4_MC10-1	Chr10	107821	108882
MvSl-1064-A1-R4_MC10-1g09663	MvSl-1064-A1-R4_MC10-1	Chr10	108991	109504
MvSl-1064-A1-R4_MC10-1g09664	MvSl-1064-A1-R4_MC10-1	Chr10	109632	111006
MvSl-1064-A1-R4_MC10-1g09665	MvSl-1064-A1-R4_MC10-1	Chr10	111115	112176
MvSl-1064-A1-R4_MC10-1g09666	MvSl-1064-A1-R4_MC10-1	Chr10	113600	118084
MvSl-1064-A1-R4_MC10-1g09667	MvSl-1064-A1-R4_MC10-1	Chr10	115446	117304
MvSl-1064-A1-R4_MC10-1g09668	MvSl-1064-A1-R4_MC10-1	Chr10	117397	118642
MvSl-1064-A1-R4_MC10-1g09669	MvSl-1064-A1-R4_MC10-1	Chr10	118423	120517
MvSl-1064-A1-R4_MC10-1g09670	MvSl-1064-A1-R4_MC10-1	Chr10	118848	120868
