"","gid","gname","chr","start","end","logCPM","logFC.water.rich","logFC.water.diploid","logFC.rich.diploid","PV.water.rich","PV.water.diploid","PV.rich.diploid","FDR.water.rich","FDR.water.diploid","FDR.rich.diploid","water1","water2","rich1","rich2","di1","di2","ratio"
"6804","MvSl-1064-A1-R4_MC08g08519","MvSl-1064-A1-R4_MC08","Chr08",669862,671064,4.6321338689106,-0.633511411231794,0.0161453979519621,0.649656809183756,0.0256172882670437,0.954610152786981,0.0217032658276161,0.0457775845668944,0.983163890551428,0.0382957877983402,4.32152996190459,4.46308084332816,4.84892782820107,5.18196547523818,4.54988797156229,4.18260604887636,0.199926560725394
"6805","MvSl-1064-A1-R4_MC08g08520","MvSl-1064-A1-R4_MC08","Chr08",671556,675846,6.56157621555456,0.288137303676199,0.540177451761007,0.252040148084808,0.215652556030709,0.020524429655217,0.278901902701393,0.28983862491079,0.0953112847052886,0.357240259558674,6.72926445863364,6.90682351884977,6.6845364983117,6.36419837959664,6.1532284627087,6.39849109622481,0.0560130657628279
"6806","MvSl-1064-A1-R4_MC08g08521","MvSl-1064-A1-R4_MC08","Chr08",676192,678786,7.33809465141783,-0.0547595011362594,0.153266181478601,0.208025682614861,0.831141966535987,0.550706809665755,0.417938054632306,0.873760097160492,0.786938973338684,0.498526979366414,7.30410445019162,7.4297715777795,7.21729849353933,7.60272774934424,6.94908209911021,7.43968839843486,0.0425967842761284
"6807","MvSl-1064-A1-R4_MC08g08522","MvSl-1064-A1-R4_MC08","Chr08",680309,682762,5.93679763476715,1.21216036781673,0.204755279617868,-1.00740508819886,2.12827842603463e-07,0.371735008881691,1.4835666732738e-05,1.1080952268743e-06,0.645603753562192,5.17859620815672e-05,6.39763295053445,6.23850404020778,5.16312026695308,5.05521371022058,6.20220027510355,6.02360762659355,-0.258707064363973
"6808","MvSl-1064-A1-R4_MC08g08523","MvSl-1064-A1-R4_MC08","Chr08",683380,686125,5.59475531718587,0.112751383134553,-0.454058785736354,-0.566810168870907,0.649261582898219,0.0665198994853697,0.0221035694892212,0.722197541895565,0.219629016610232,0.0389145686250639,5.5542997261652,5.3576058461556,5.46533543976598,5.2187235158195,5.72645176294635,6.07764613001007,-0.143793270652904
"6809","MvSl-1064-A1-R4_MC08g08527","MvSl-1064-A1-R4_MC08","Chr08",690817,693672,4.81188164686003,1.86299032382763,-0.304513305753023,-2.16750362958065,1.12030336056657e-06,0.406650644190111,1.89863897340089e-08,5.14444136111471e-06,0.677264037449105,1.07582284031809e-07,5.42528667604561,4.59133975539366,3.64246919121469,2.6125329680397,5.19771420256084,5.52673410539659,-0.777561014335864
"6810","MvSl-1064-A1-R4_MC08g08528","MvSl-1064-A1-R4_MC08","Chr08",694437,697258,5.79919737108969,-0.587091574779389,-0.288667420435997,0.298424154343392,0.0277593621064201,0.278120488636772,0.260863921312899,0.0490642132598181,0.554326982087744,0.337062927616902,5.44961805183619,5.52478105688734,6.31319621858426,5.78870356096883,5.99778530805415,5.51354111437404,0.0721629076276419
"6811","MvSl-1064-A1-R4_MC08g08529","MvSl-1064-A1-R4_MC08","Chr08",697434,699673,3.9907644305758,-1.10051911896965,0.181276614067926,1.28179573303757,0.000166240912351435,0.535651120554604,1.16777182755994e-05,0.000499417983423152,0.776697910255028,4.15553518183194e-05,3.45287249069411,3.67620140418228,4.53259111217219,4.78440936736256,3.40935993917415,3.36810719331646,0.458962337012767
"6812","MvSl-1064-A1-R4_MC08g08530","MvSl-1064-A1-R4_MC08","Chr08",700287,701226,3.78688076711069,-0.190467301205733,0.134880830167171,0.325348131372904,0.548522638709283,0.671224297390815,0.304405292481566,0.630877643822758,0.862335526756631,0.38427862804073,3.56291370567488,3.9377570683187,3.84593013617151,4.04957909776015,3.34297432076823,3.86708665945373,0.130973846686051
"6813","MvSl-1064-A1-R4_MC08g08531","MvSl-1064-A1-R4_MC08","Chr08",701363,703057,4.91430293233019,0.785655204359391,-0.283126493035365,-1.06878169739476,0.00241979640749091,0.267417215089559,3.71394673370995e-05,0.00565172018407592,0.542610786562621,0.000120134931661282,5.12456517649823,4.89567964116805,4.27168498066602,4.19057809491024,5.25557163266824,5.33756299391572,-0.323921306113404
"6814","MvSl-1064-A1-R4_MC08g08532","MvSl-1064-A1-R4_MC08","Chr08",703790,704739,7.72174565273742,-2.17335416019133,0.00193401754400351,2.17528817773533,9.71230543464881e-16,0.994065572542779,8.81885820922176e-16,1.79732214054681e-14,0.998538597998092,1.3553336986552e-14,6.41395478506115,6.77326802091775,8.66448368374976,8.8818560503669,6.76937579018115,6.4145493126842,0.412316516607577
"6815","MvSl-1064-A1-R4_MC08g08533","MvSl-1064-A1-R4_MC08","Chr08",705136,705752,4.4176865236152,-0.585274122943253,0.109781180558402,0.695055303501655,0.0472315369639417,0.709892953688424,0.0183074968889325,0.0782694392398772,0.880452573133401,0.0328696737384503,3.95161502825,4.45723715718513,4.75346141302967,4.86391538407592,4.21014105371354,4.01796666178675,0.225014215528861
"6816","MvSl-1064-A1-R4_MC08g08534","MvSl-1064-A1-R4_MC08","Chr08",705955,707153,6.2167424997427,-0.532569502695438,0.437509334072317,0.970078836767755,0.0332568544712799,0.0807238907544744,0.000116370543460701,0.0575055530857722,0.252281305640644,0.000344200452103755,5.9418275640806,6.29774648110944,6.43280709778546,6.86056199628443,5.60423985140812,5.77818586602073,0.223849431440271
"6817","MvSl-1064-A1-R4_MC08g08536","MvSl-1064-A1-R4_MC08","Chr08",710571,711691,4.98650505008786,0.704612102781632,0.102751248644748,-0.601860854136884,0.00556734983619529,0.682910615097788,0.0175609593216858,0.011882624423603,0.867865573353439,0.0316558555302626,5.1855941468672,5.26028267177978,4.54974232154998,4.49137249117537,4.99338825020679,5.23813844218687,-0.178398606032224
"6818","MvSl-1064-A1-R4_MC08g08537","MvSl-1064-A1-R4_MC08","Chr08",711789,712985,4.66800016439894,0.23574318848094,0.0920118442169977,-0.143731344263942,0.377474021055636,0.729643561655582,0.589569566952105,0.465402155467473,0.89126547296421,0.661969225082635,4.88243015441351,4.65654118193453,4.55541437778559,4.52219743779054,4.62564252455982,4.73644375804648,-0.0445041957608197
"6819","MvSl-1064-A1-R4_MC08g08538","MvSl-1064-A1-R4_MC08","Chr08",714414,717235,7.99464432377888,0.759774557964527,-0.634639261374161,-1.39441381933869,0.0143907086399235,0.0403729229332099,9.13861515273935e-06,0.0275492023982418,0.154817704472635,3.32136060828872e-05,8.04968111500452,7.79347989614424,7.56144366546279,6.62578743257562,8.53529209485149,8.58770867848606,-0.271295314269832
"6820","MvSl-1064-A1-R4_MC08g08539","MvSl-1064-A1-R4_MC08","Chr08",717507,718087,4.46312383510893,3.94935670964808,0.0479538937879684,-3.90140281586012,1.54807665864675e-15,0.911105146102808,2.90643785493964e-15,2.79162290889548e-14,0.970783866117212,4.21753581241022e-14,5.07459473354899,4.96938175644168,1.82311744450404,-0.190016368386914,4.81071265693414,5.12268872468937,-2.60267728811194
"6821","MvSl-1064-A1-R4_MC08g08540","MvSl-1064-A1-R4_MC08","Chr08",718384,719493,4.38180986424633,4.03298910517543,0.0627662198782192,-3.97022288529721,2.58779533744482e-23,0.855772968544458,9.0823656711712e-23,1.06998299266233e-21,0.949846142079655,2.78732725349422e-21,5.17286258659935,4.68931606554414,1.46163954224457,0.291085584571495,4.78950402756883,4.98130578811446,-2.47705144670264
"6822","MvSl-1064-A1-R4_MC08g08541","MvSl-1064-A1-R4_MC08","Chr08",719823,721220,6.78445262638504,-1.19908195512029,0.344642818796153,1.54372477391645,4.98327669532715e-07,0.144773347336171,1.3761628178973e-10,2.43471163856764e-06,0.374026200882625,1.09582924790179e-09,6.17767722422087,6.48601511346127,7.37996462283479,7.68091641343036,6.06110124102823,5.92740551507776,0.329087749586228
"6823","MvSl-1064-A1-R4_MC08g08542","MvSl-1064-A1-R4_MC08","Chr08",721913,723507,4.31252572081484,-1.34311086422478,-0.883802936145671,0.459307928079108,6.13884688580418e-06,0.00274653372540904,0.112239056550694,2.45504188286188e-05,0.0198491507010151,0.163615040099418,3.32060747729401,3.60926990781507,4.8627181587207,4.75505040251848,4.50071030814002,4.18538181449887,0.146951412296392
"6824","MvSl-1064-A1-R4_MC08g08543","MvSl-1064-A1-R4_MC08","Chr08",724090,726107,3.86967811803853,-1.1013440236647,-0.509341701863154,0.592002321801549,0.000204325879791059,0.0846864560371574,0.0418357407665379,0.000600222456627599,0.261032925314781,0.0686403437248758,3.21101086475015,3.31831353668157,4.44057465452478,4.27832074245458,3.88974333716096,3.64310680184037,0.210879036328054
"6825","MvSl-1064-A1-R4_MC08g08544","MvSl-1064-A1-R4_MC08","Chr08",726375,728708,6.76644628978167,-0.264186843949357,-0.527652810392055,-0.263465966442698,0.265001401791096,0.0261342054245136,0.265262708759155,0.34570875940589,0.112825783313693,0.341808069886292,6.53757029086777,6.43340851207086,6.94274206733107,6.52937161533377,7.09668292340411,6.92564407674567,-0.0577381932259611
"6826","MvSl-1064-A1-R4_MC08g08545","MvSl-1064-A1-R4_MC08","Chr08",729327,730531,11.4523912829889,-1.44629991184343,-0.270321794599421,1.17597811724401,0.00293304438246255,0.570848121221517,0.014903051236721,0.00673244361530384,0.801993138222973,0.0273383984260771,10.9582062550562,10.4719359229652,12.6401420075236,11.5058931383661,11.1980905964441,10.7838158887894,0.135453874672081
"6827","MvSl-1064-A1-R4_MC08g08546","MvSl-1064-A1-R4_MC08","Chr08",730721,731053,1.85380788455716,-0.707434598548896,0.21844684054426,0.925881439093156,0.104508890508234,0.619587228455315,0.0332355683060349,0.155958450015459,0.834163622833164,0.0557991651376549,1.80919943863795,1.46115105711741,2.74879032880346,1.78414196663776,1.67102791712273,1.14525136472389,0.686129420408933
"6828","MvSl-1064-A1-R4_MC08g08547","MvSl-1064-A1-R4_MC08","Chr08",732193,734238,7.55168913645575,-2.55545869078975,-0.711553411973539,1.84390527881621,1.07525351785495e-18,0.00979492220586182,5.94473227456289e-11,2.70372907466732e-17,0.0542868318779173,5.01244405607768e-10,6.31727143062614,5.71554557674115,8.72046333512752,8.47219410856787,6.91480551319447,6.5829457954485,0.349011304834713
"6829","MvSl-1064-A1-R4_MC08g08548","MvSl-1064-A1-R4_MC08","Chr08",735188,735962,5.90589914505552,-0.886453012715711,-0.193158467244342,0.693294545471369,0.000174888662459664,0.41118117968408,0.00315657769620778,0.000522919746573798,0.682676817479517,0.00684664196530406,5.64137312102481,5.33069096414521,6.30311740533903,6.45200915262978,5.62932555723282,5.74282042973643,0.165535460059636
"6830","MvSl-1064-A1-R4_MC08g08549","MvSl-1064-A1-R4_MC08","Chr08",736118,736498,5.06912089796528,-0.767462375853791,-0.0927366652117427,0.674725710642048,0.00464371115882308,0.731590406347729,0.012420928052107,0.010105517214598,0.892417590366999,0.0232998502298637,4.9941695966992,4.43362279605831,5.45929717610258,5.55209516763124,4.76617062197106,4.89745683337081,0.188310705065241
"6831","MvSl-1064-A1-R4_MC08g08550","MvSl-1064-A1-R4_MC08","Chr08",736753,738236,8.10446483462966,0.707293990980544,0.525323024286013,-0.181970966694532,0.00634555177552536,0.0421197509783698,0.480596253491765,0.0133418601373918,0.159596387717887,0.559327779649702,8.55007904452385,8.41312140532092,7.93604425809114,7.59653399357214,7.94622954473609,7.96973386058124,-0.0351711087286817
"6832","MvSl-1064-A1-R4_MC08g08551","MvSl-1064-A1-R4_MC08","Chr08",738528,740519,5.72314208357316,-0.841810975919605,0.102097514672609,0.943908490592214,0.00129651388393896,0.695365720486246,0.000310942421319757,0.00320223699102344,0.87233839071837,0.000837941916411738,5.50581176628651,5.31138529993497,5.9741562356985,6.48479568693787,5.45956247647266,5.1428214148676,0.232739146602002
"6833","MvSl-1064-A1-R4_MC08g08552","MvSl-1064-A1-R4_MC08","Chr08",740859,742631,5.77862360002245,-0.522681210552632,0.211358776705803,0.734039987258434,0.0217154627428016,0.353458259239184,0.00128631551202729,0.0395488763037901,0.6279889460269,0.0030504847347861,5.5765656941354,5.7032543034382,6.20729168106754,6.11835030355679,5.43587055985519,5.42471409652808,0.18251828734656
"6834","MvSl-1064-A1-R4_MC08g08553","MvSl-1064-A1-R4_MC08","Chr08",742852,746540,7.54604539355851,0.549368392122918,0.156494242413334,-0.392874149709584,0.0210510608748804,0.509545578142362,0.0983944644415786,0.0385020513724908,0.757082105189519,0.145820950451662,7.86499832183212,7.65388079010274,7.26437763236534,7.16225307526719,7.6166097366167,7.59702181308899,-0.0766161663356929
"6835","MvSl-1064-A1-R4_MC08g08554","MvSl-1064-A1-R4_MC08","Chr08",746713,749048,5.85826183006051,0.0391776800639954,-0.0363535865505612,-0.0755312666145565,0.869612552585398,0.878776898529601,0.751222715479993,0.902016505158906,0.959335700426035,0.80367899473566,5.7494459141125,5.96035920736591,5.95389937122418,5.67279350318767,6.00240119199622,5.77910492827208,-0.0190787772684345
"6836","MvSl-1064-A1-R4_MC08g08555","MvSl-1064-A1-R4_MC08","Chr08",749127,749930,5.76737905676579,0.159229301176076,-0.383836619360168,-0.543065920536244,0.488421640252027,0.0940790054478052,0.0179995107546282,0.575278027290886,0.280026726456389,0.0323519762235788,5.58482762692404,5.75775865460137,5.52002292897173,5.50987531991583,6.03430536126504,6.07988547447129,-0.135246875285308
"6837","MvSl-1064-A1-R4_MC08g08556","MvSl-1064-A1-R4_MC08","Chr08",750345,751249,5.96535487584619,-0.532532154237916,-0.000408291136433774,0.532123863101483,0.0545646438087646,0.998822018822184,0.0544368790993153,0.0889781864881538,0.999445115877479,0.0866675107555073,5.57380116878164,5.93430320123692,5.93226454339872,6.58726211275867,5.58897634961765,5.92325446159705,0.120985304899478
"6838","MvSl-1064-A1-R4_MC08g08557","MvSl-1064-A1-R4_MC08","Chr08",751461,754677,6.30417754768469,0.826118757086516,-0.291851713882394,-1.11797047096891,0.000233226359867469,0.188801334379896,6.87467294488736e-07,0.000678863884598034,0.442222039900957,3.05602870181632e-06,6.50746407416698,6.30427170930966,5.64764285792924,5.51863710934909,6.66163755945441,6.73940249337267,-0.26313802386004
"6839","MvSl-1064-A1-R4_MC08g08558","MvSl-1064-A1-R4_MC08","Chr08",755186,755957,8.43310788798756,0.856242006989833,0.590116316649115,-0.266125690340717,0.00204944938102368,0.0328998767869348,0.334888939890887,0.00487898308438353,0.133847913712841,0.416273270943616,8.74068497276553,8.98806474847371,7.84490292735256,8.16447665117579,8.17793799552689,8.37471116423747,-0.0481367260081194
"6840","MvSl-1064-A1-R4_MC08g08559","MvSl-1064-A1-R4_MC08","Chr08",756616,760322,3.77549436875904,-6.45622507610684,0.530845688755167,6.98707076486201,2.00279273217104e-49,0.336608683215522,2.66668749659532e-55,4.60269715798005e-47,0.612139677500145,5.16709918457941e-53,-0.57260949567186,-1.35614273929288,5.23556872730347,5.41451319300597,-1.65522969723692,-1.11009145788595,NA
"6841","MvSl-1064-A1-R4_MC08g08560","MvSl-1064-A1-R4_MC08","Chr08",760875,761934,4.22601266090738,-0.899616390179838,0.765510634451375,1.66512702463121,0.0147922670333015,0.0393385284479133,9.66592521517652e-06,0.028230433144667,0.151800811342384,3.49683588893006e-05,3.34026122381656,4.48622172506517,4.66703193488769,5.13572868735184,3.16776380064789,3.35337300130229,0.587864180455125
"6842","MvSl-1064-A1-R4_MC08g08561","MvSl-1064-A1-R4_MC08","Chr08",762338,763701,5.19746588629218,-0.0309052877882709,0.41347249384862,0.444377781636891,0.90842420667166,0.1249049487099,0.0987966205606478,0.930746294487231,0.340124194861182,0.146307238780207,5.14705736401467,5.45904734050326,5.08879736197809,5.55635636148857,4.76978503182979,5.01758220013264,0.121171899559139
"6843","MvSl-1064-A1-R4_MC08g08562","MvSl-1064-A1-R4_MC08","Chr08",764114,764744,4.12157708411022,-1.13226279970462,0.0776089434033954,1.20987174310801,0.000496228818488385,0.810692809061643,0.000193230183286395,0.00133798995478915,0.932301447590732,0.000547134862818383,3.28047804939887,3.95858980986846,4.54119220407793,4.99526982663333,3.61222102661196,3.55140929238766,0.412627635103327
"6844","MvSl-1064-A1-R4_MC08g08563","MvSl-1064-A1-R4_MC08","Chr08",765096,769628,5.43195557049204,0.639449582011721,-0.107908847104373,-0.747358429116094,0.0108580030716337,0.664481552183465,0.00288430858163213,0.0214426031882262,0.858351786537869,0.00633112781068164,5.54867912237925,5.59698108605374,5.03297268828347,4.83087902564707,5.49711458211091,5.84378455068081,-0.201260452329034
"6845","MvSl-1064-A1-R4_MC08g08564","MvSl-1064-A1-R4_MC08","Chr08",769923,772120,8.51831363553742,-1.55119791924515,-0.553547158656087,0.997650760589059,5.64882413139537e-07,0.0687211545359859,0.00110777630198234,2.72833235906398e-06,0.224719539750037,0.00265963202531328,7.90678845123695,7.38891390203367,8.96073809692989,9.44269863828446,8.06663873314979,8.36647958018715,0.163343495995735
"6846","MvSl-1064-A1-R4_MC08g08565","MvSl-1064-A1-R4_MC08","Chr08",772390,772688,4.91181372995967,1.00110464858196,0.137644894757853,-0.863459753824106,0.00089921775152492,0.642912986900989,0.00406429932221187,0.00229792340847408,0.845190650183973,0.00858742910029885,4.95433794566631,5.45758455049829,4.46488843785893,3.95268915306991,4.89090175744004,5.26594080105485,-0.27089553410142
"6847","MvSl-1064-A1-R4_MC08g08566","MvSl-1064-A1-R4_MC08","Chr08",772734,774581,7.73117532290347,1.08577064061144,0.479014743608961,-0.606755897002478,1.59480267580491e-05,0.0544636352127569,0.015106471032592,5.89814372840723e-05,0.191397454897747,0.0276755926481414,8.20915793556865,8.16258896858406,7.28500815450765,6.88998171563963,7.69806377034587,7.71625772535953,-0.120901533533795
"6848","MvSl-1064-A1-R4_MC08g08567","MvSl-1064-A1-R4_MC08","Chr08",775238,776424,5.79882126027352,1.59300768189037,0.832600694595661,-0.760406987294709,7.88293459505856e-11,0.000513498164874098,0.00162647900914888,7.34205086412523e-10,0.00496421799687246,0.00376943376369822,6.38900914960374,6.53330317652545,5.03905827796121,4.68672323937932,5.53901878762827,5.71811365205717,-0.21089867096241
"6849","MvSl-1064-A1-R4_MC08g08568","MvSl-1064-A1-R4_MC08","Chr08",776637,777412,8.30616938861005,-0.386617652527981,-0.0896386113188739,0.296979041209107,0.167043460538932,0.748362101131164,0.288075233519627,0.233218914530337,0.901977592801338,0.366819185068118,7.99674125554901,8.26628195747841,8.38182072359361,8.65392229423393,7.99857359109465,8.42490083518618,0.0527969617171678
"6850","MvSl-1064-A1-R4_MC08g08569","MvSl-1064-A1-R4_MC08","Chr08",778024,779452,9.92631406378505,-0.701243430837635,0.81933608276238,1.52057951360002,0.0482891567162493,0.021279379790658,2.56325478261667e-05,0.0798382878818764,0.09787313795265,8.58065168083262e-05,9.52375631638781,10.0934980541738,10.4492973673282,10.6211239481105,9.04682403747312,8.98721311941014,0.224465557962894
"6851","MvSl-1064-A1-R4_MC08g08570","MvSl-1064-A1-R4_MC08","Chr08",779918,780663,2.45228200262135,1.31825223581897,-0.972165697398145,-2.29041793321712,0.000593008704708399,0.00676418141650624,2.11988644076005e-09,0.00157614632058322,0.0407583175353138,1.4012520272636e-08,2.17293826014609,2.37992322294703,1.33545676150187,0.586051326895501,3.2215412842451,3.26166058208185,-1.75303858680945
"6852","MvSl-1064-A1-R4_MC08g08571","MvSl-1064-A1-R4_MC08","Chr08",780719,781558,1.84507844122373,0.65960347889214,-0.509447626397283,-1.16905110528942,0.0843629401847304,0.164198805848807,0.00184197359822069,0.129553158493474,0.403870671558394,0.00422819584149055,2.00250205052285,1.59490667287108,1.25408527904257,1.08791711975695,2.24926260357456,2.37418705856724,-0.980404941570041
"6853","MvSl-1064-A1-R4_MC08g08572","MvSl-1064-A1-R4_MC08","Chr08",782703,783937,5.64090988245137,-1.85325812384741,-0.158911462699756,1.69434666114765,1.33018648481694e-13,0.516416232381278,8.68724124330654e-12,1.90782334440654e-12,0.76201660570282,8.13718653709528e-11,4.72189193527301,4.69677492003481,6.42198124717599,6.68487849089531,5.01181956516738,4.70777038568414,0.431250894944923
"6854","MvSl-1064-A1-R4_MC08g08573","MvSl-1064-A1-R4_MC08","Chr08",784504,785865,6.44389522050984,-1.72651966703778,-0.56220229172182,1.16431737531596,2.58082000665278e-12,0.0199206018522444,1.54302722747652e-06,3.00329148839763e-11,0.0930758333351677,6.46932331859269e-06,5.54162243384782,5.45171851356068,7.16399767811548,7.27804572843365,6.29479539174783,5.77634598319776,0.258659683239337
"6855","MvSl-1064-A1-R4_MC08g08574","MvSl-1064-A1-R4_MC08","Chr08",786204,788584,4.93750205364385,-0.491738410189197,-0.25268150707557,0.239056903113627,0.0510863194572834,0.315457904332932,0.339688313126232,0.0839153937627783,0.593781906784388,0.421390900114665,4.61837666541158,4.73108192291475,5.15193223986134,5.18058591521777,4.94625267987882,4.90925812880899,0.0681710557695668
"6856","MvSl-1064-A1-R4_MC08g08575","MvSl-1064-A1-R4_MC08","Chr08",789040,790553,8.9200937522742,-1.56598981784591,0.13967452124066,1.70566433908657,1.35526294687004e-07,0.630635948643481,1.0729691357175e-08,7.30245825570867e-07,0.839884696023568,6.30385315051147e-08,8.18105064209616,8.2612600709191,9.63693691254383,9.92372544695231,8.08959610517099,8.07451631403374,0.275118983411051
"6857","MvSl-1064-A1-R4_MC08g08576","MvSl-1064-A1-R4_MC08","Chr08",791411,795307,7.22054488245378,-0.518687588336174,-0.297265693025391,0.221421895310783,0.0287861948803388,0.209381300680931,0.348999189980949,0.0507068053132813,0.471537377695753,0.430885806520706,6.84671262396231,7.01470456879332,7.5469252452165,7.34976651038535,7.39464804085924,7.04468452414375,0.0449796133597256
"6858","MvSl-1064-A1-R4_MC08g08577","MvSl-1064-A1-R4_MC08","Chr08",795849,796265,5.8581195694043,-1.23431421273772,0.0618015666968846,1.2961157794346,2.61251989701192e-07,0.794706320523927,6.29595030112408e-08,1.32939864172357e-06,0.923481639160095,3.29536974977268e-07,5.1855941468672,5.47214613364901,6.43742199480383,6.68876550284321,5.26840363160592,5.28029288904236,0.315310520938649
"6859","MvSl-1064-A1-R4_MC08g08578","MvSl-1064-A1-R4_MC08","Chr08",799641,799956,0.127377481160428,3.63073799558089,1.14189132994793,-2.48884666563296,4.25574630162274e-09,0.0195330260461846,9.98626361828586e-05,2.99966369134351e-08,0.0914378793881556,0.000298320003252421,0.930339085826859,1.20632793579503,-1.92629933731864,-2.20182460605613,-0.211617487449512,0.173416349281533,6.86082248470365
"6860","MvSl-1064-A1-R4_MC08g08579","MvSl-1064-A1-R4_MC08","Chr08",801829,803200,4.06835663735464,-0.518470289107488,0.184871444619839,0.703341733727327,0.0657917515696359,0.512988693101416,0.0125062876554518,0.104325110560196,0.75932928640705,0.0234288406845829,3.84559078260474,4.00338967832807,4.47689337584492,4.40894498057534,3.82172756852913,3.65917051822446,0.248213901636046
"6861","MvSl-1064-A1-R4_MC08g08580","MvSl-1064-A1-R4_MC08","Chr08",803676,805121,9.09488490015489,-1.99049179379107,0.262296335174613,2.25278812896568,3.63153925680803e-08,0.452145678053941,6.5546935700435e-10,2.17760139173404e-07,0.715324226289702,4.72799137658174e-09,7.76795853315542,8.43892536429493,9.88006922182687,10.3469307890377,8.10916554769285,7.60714922511674,0.363963983206142
"6862","MvSl-1064-A1-R4_MC08g08581","MvSl-1064-A1-R4_MC08","Chr08",805375,807010,3.6331802446174,-0.843842170332927,0.746247831509403,1.59009000184233,0.0220721766759204,0.0451767783881511,2.29999901391117e-05,0.0401245860764248,0.167392922396591,7.74398305126751e-05,2.81182777822113,3.90378602063205,4.18652527593285,4.40185862812646,2.8017490735417,2.63194556958545,0.66018927354576
"6863","MvSl-1064-A1-R4_MC08g08582","MvSl-1064-A1-R4_MC08","Chr08",807213,810304,5.24841897782977,0.726912182924642,-0.25142857250305,-0.978340755427691,0.00612048361493491,0.337644226714055,0.000227523869510572,0.0129319262524667,0.613007578245139,0.000634242843019314,5.50145413401309,5.18095230038136,4.81858873697469,4.40422461520088,5.62234541543773,5.57938729365688,-0.280368310414902
"6864","MvSl-1064-A1-R4_MC08g08583","MvSl-1064-A1-R4_MC08","Chr08",811211,814352,5.1830673114783,0.42176758966302,-0.27714620816311,-0.69891379782613,0.103090447810665,0.281018504061454,0.00686651208292551,0.154051081999848,0.557187972940467,0.0137163679812957,5.26828563542502,5.13410525226239,4.9099719762693,4.64331667840419,5.64613804359739,5.29064181730122,-0.195066960877464
"6865","MvSl-1064-A1-R4_MC08g08584","MvSl-1064-A1-R4_MC08","Chr08",815354,816811,6.35382779531401,0.425793345756472,0.0536408736599228,-0.372152472096549,0.0682564168723801,0.817662443996082,0.110530404731803,0.107611664252211,0.934984988610193,0.161409998457171,6.56706107093644,6.43266418824878,6.24901654880013,5.88077893223437,6.53355333268894,6.35662249121301,-0.0876977272479193
"6866","MvSl-1064-A1-R4_MC08g08585","MvSl-1064-A1-R4_MC08","Chr08",817320,817544,5.67279724847197,-0.655574869071875,-0.271882682782062,0.383692186289814,0.00923806391168734,0.279123236745193,0.125387721956024,0.0185436822212664,0.555324305519629,0.180095849591432,5.21959537187915,5.44877652647959,5.73895032039712,6.20842737757798,5.59102083762581,5.62916726734007,0.0905759545630122
"6867","MvSl-1064-A1-R4_MC08g08586","MvSl-1064-A1-R4_MC08","Chr08",818407,819594,5.75907693653562,-1.27264732522412,0.111212659803657,1.38385998502778,6.81618531114715e-07,0.661158669039484,6.85589004062272e-08,3.24927849709388e-06,0.856170142515089,3.56954190629261e-07,5.09208875271683,5.34974169408276,6.40950854867931,6.58047850828593,4.86240902018174,5.33131076762568,0.349636935596239
"6868","MvSl-1064-A1-R4_MC08g08587","MvSl-1064-A1-R4_MC08","Chr08",819810,826213,5.65762869370981,0.333450867778291,0.476994396163912,0.143543528385621,0.182626667713494,0.0567471747605368,0.565991313499592,0.251423339418326,0.196970699326879,0.640416662274094,5.98512580861956,5.83865081483496,5.66479909623225,5.49219047027835,5.65202539236977,5.18503948075727,0.0419634049940792
"6869","MvSl-1064-A1-R4_MC08g08588","MvSl-1064-A1-R4_MC08","Chr08",826705,827975,6.33069793447059,-0.168823927937112,-0.362312460144925,-0.193488532207813,0.446270543016755,0.1020169088753,0.381448142492171,0.533709972902284,0.296247750075142,0.463250650621561,6.08849047386889,6.20140502063394,6.23671356273927,6.38830145570113,6.5583207649568,6.4559427885636,-0.0437993205698246
"6870","MvSl-1064-A1-R4_MC08g08589","MvSl-1064-A1-R4_MC08","Chr08",828204,831405,5.09713810588344,-0.603364697433661,0.355940812174402,0.959305509608063,0.0185371635291179,0.165819973200202,0.000194125950445389,0.0344460793521518,0.406750853137684,0.000549049681932665,4.79017251969041,5.11195955348583,5.4532335335997,5.66294749614951,4.65134199450636,4.55732105366244,0.27152485458084
"6871","MvSl-1064-A1-R4_MC08g08590","MvSl-1064-A1-R4_MC08","Chr08",832187,833448,9.35097386243899,-0.0899059740031633,1.44830007224549,1.53820604624865,0.818398711057964,0.000289127112315607,0.000122736093601028,0.862841786266382,0.00304276264526392,0.000361298205828227,9.10102052490282,10.0536307914728,9.55481254040956,9.91203076369543,7.79081297382282,8.52882180246572,0.254371502920157
"6872","MvSl-1064-A1-R4_MC08g08591","MvSl-1064-A1-R4_MC08","Chr08",834010,834350,6.41667804034768,2.08021391382816,0.977990570720422,-1.10222334310773,9.31191700352839e-12,0.000927569496958791,0.000210460102450499,9.99135329303665e-11,0.00826532170328834,0.000592136681689883,6.80370844746467,7.50923077005896,4.87183902037286,5.33241444370765,5.92103662584813,6.47080871525834,-0.280152852276633
"6873","MvSl-1064-A1-R4_MC08g08592","MvSl-1064-A1-R4_MC08","Chr08",835163,839090,4.32377134330429,-0.45895459828589,0.246569086467126,0.705523684753016,0.107392175781452,0.388338332489887,0.013416102627484,0.159610389693534,0.661306117812349,0.0249581939316259,4.17235135159862,4.27325008622639,4.63524758491058,4.72508154748144,4.12522027534674,3.81426662686103,0.237438837010636
