target_id	length	eff_length	est_counts	meantpm
MvSl-1064-A1-R4_MC09-2g09349	1670	1337.99	2090	12.1874
MvSl-1064-A1-R4_MC09-2g09350	3459	3126.99	1646	4.45005
MvSl-1064-A1-R4_MC09-2g09351	491	194.821	737	38.253
MvSl-1064-A1-R4_MC09-2g09352	1971	1638.99	953	5.31117
MvSl-1064-A1-R4_MC09-2g09353	1845	1512.99	1057	5.5922
MvSl-1064-A1-R4_MC09-2g09354	1841	1508.99	649	3.87793
MvSl-1064-A1-R4_MC09-2g09355	1570	1237.99	1481	11.3629
MvSl-1064-A1-R4_MC09-2g09356	1919	1586.99	6144	32.2892
MvSl-1064-A1-R4_MC09-2g09357	1612	1279.99	232	2.33849
MvSl-1064-A1-R4_MC09-2g09358	2025	1692.99	731	3.89415
MvSl-1064-A1-R4_MC09-2g09359	2047	1714.99	1443	7.15229
MvSl-1064-A1-R4_MC09-2g09360	1338	1005.99	2	0.0206455
MvSl-1064-A1-R4_MC09-2g09361	1748	1415.99	32	0.223108
MvSl-1064-A1-R4_MC09-2g09362	228	42.5261	167	33.9721
MvSl-1064-A1-R4_MC09-2g09363	726	401.319	366	7.05768
MvSl-1064-A1-R4_MC09-2g09364	2112	1779.99	3036	12.2916
MvSl-1064-A1-R4_MC09-2g09365	2098	1765.99	2920	13.8435
MvSl-1064-A1-R4_MC09-2g09366	7474	7141.99	8889	9.45979
MvSl-1064-A1-R4_MC09-2g09367	2464	2131.99	1187	4.03639
MvSl-1064-A1-R4_MC09-2g09368	1227	894.991	770	6.94263
MvSl-1064-A1-R4_MC09-2g09369	882	551.781	734	12.251
MvSl-1064-A1-R4_MC09-2g09370	2142	1809.99	1591	7.42345
MvSl-1064-A1-R4_MC09-2g09371	1579	1246.99	1041	6.7069
MvSl-1064-A1-R4_MC09-2g09372	1484	1151.99	0	0
MvSl-1064-A1-R4_MC09-2g09373	1227	894.991	17	0.176435
MvSl-1064-A1-R4_MC09-2g09374	1378	1045.99	547	4.9903
MvSl-1064-A1-R4_MC09-2g09375	1562	1229.99	954	6.17739
MvSl-1064-A1-R4_MC09-2g09376	1967	1634.99	1384	6.68028
MvSl-1064-A1-R4_MC09-2g09377	3811	3478.99	3609	8.52054
MvSl-1064-A1-R4_MC09-2g09378	4322	3989.99	716	1.60838
MvSl-1064-A1-R4_MC09-2g09379	321	80.8737	7	0.507003
MvSl-1064-A1-R4_MC09-2g09380	1326	993.991	375	2.86772
MvSl-1064-A1-R4_MC09-2g09381	2247	1914.99	215	1.20248
MvSl-1064-A1-R4_MC09-2g09382	1961	1628.99	467	2.06577
MvSl-1064-A1-R4_MC09-2g09383	1298	965.991	704	6.80605
MvSl-1064-A1-R4_MC09-2g09384	2201	1868.99	1722.66	7.3727
MvSl-1064-A1-R4_MC09-2g09385	1515	1182.99	1339	9.75234
MvSl-1064-A1-R4_MC09-2g09386	705	381.398	262	6.58654
MvSl-1064-A1-R4_MC09-2g09387	2602	2269.99	1754	6.17495
MvSl-1064-A1-R4_MC09-2g09388	2059	1726.99	2613	14.162
MvSl-1064-A1-R4_MC09-2g09389	1885	1552.99	2193	17.8365
MvSl-1064-A1-R4_MC09-2g09390	878	547.892	1268	22.7497
MvSl-1064-A1-R4_MC09-2g09391	873	542.892	1420	34.3838
MvSl-1064-A1-R4_MC09-2g09392	1289	956.991	2169	21.0362
MvSl-1064-A1-R4_MC09-2g09393	1257	924.991	17288	210.411
MvSl-1064-A1-R4_MC09-2g09394	1059	726.991	91	0.938394
MvSl-1064-A1-R4_MC09-2g09395	1365	1032.99	375	3.41587
MvSl-1064-A1-R4_MC09-2g09396	4214	3881.99	3649	7.39987
MvSl-1064-A1-R4_MC09-2g09397	2950	2617.99	3219	10.6884
MvSl-1064-A1-R4_MC09-2g09398	1115	782.991	1577	18.6504
MvSl-1064-A1-R4_MC09-2g09399	1231	898.991	7119	76.2175
MvSl-1064-A1-R4_MC09-2g09400	759	432.888	128	3.91795
MvSl-1064-A1-R4_MC09-2g09401	1669	1336.99	26.7419	0.209237
MvSl-1064-A1-R4_MC09-2g09402	3942	3609.99	1479	3.27008
MvSl-1064-A1-R4_MC09-2g09403	1091	758.991	3095	40.759
MvSl-1064-A1-R4_MC09-2g09404	1405	1072.99	1524	12.4586
MvSl-1064-A1-R4_MC09-2g09405	518	216.383	135	5.60722
MvSl-1064-A1-R4_MC09-2g09406	1152	819.991	242	11.9803
MvSl-1064-A1-R4_MC09-2g09407	1295	962.991	1161	10.843
MvSl-1064-A1-R4_MC09-2g09408	1515	1182.99	331	2.7298
MvSl-1064-A1-R4_MC09-2g09409	896	565.446	1621	24.9027
MvSl-1064-A1-R4_MC09-2g09410	2423	2090.99	1831	7.07309
MvSl-1064-A1-R4_MC09-2g09411	1817	1484.99	1680	9.68182
MvSl-1064-A1-R4_MC09-2g09412	3019	2686.99	1200	3.77189
MvSl-1064-A1-R4_MC09-2g09413	1148	815.991	1565	17.6032
MvSl-1064-A1-R4_MC09-2g09414	1844	1511.99	644	4.59795
MvSl-1064-A1-R4_MC09-2g09415	1595	1262.99	305	2.20245
MvSl-1064-A1-R4_MC09-2g09416	2000	1667.99	645	3.1438
MvSl-1064-A1-R4_MC09-2g09417	5126	4793.99	1838	2.98687
MvSl-1064-A1-R4_MC09-2g09418	1569	1236.99	1171	6.93336
MvSl-1064-A1-R4_MC09-2g09419	1289	956.991	403	2.97995
MvSl-1064-A1-R4_MC09-2g09420	1835	1502.99	450	3.92293
MvSl-1064-A1-R4_MC09-2g09421	2833	2500.99	1008	3.34197
MvSl-1064-A1-R4_MC09-2g09422	1035	702.991	243	2.95571
MvSl-1064-A1-R4_MC09-2g09423	2289	1956.99	5463	25.2846
MvSl-1064-A1-R4_MC09-2g09424	2631	2298.99	3270	10.6103
MvSl-1064-A1-R4_MC09-2g09425	335	88.4851	31	2.65564
MvSl-1064-A1-R4_MC09-2g09426	1431	1098.99	1631	11.6913
MvSl-1064-A1-R4_MC09-2g09427	2496	2163.99	1295	5.40795
MvSl-1064-A1-R4_MC09-2g09428	1879	1546.99	628	3.56281
MvSl-1064-A1-R4_MC09-2g09429	1948	1615.99	1398	7.44795
MvSl-1064-A1-R4_MC09-2g09430	747	421.147	120	2.25798
MvSl-1064-A1-R4_MC09-2g09431	5320	4987.99	5412	7.97932
MvSl-1064-A1-R4_MC09-2g09432	1630	1297.99	2244	16.733
MvSl-1064-A1-R4_MC09-2g09433	20290	19958	6545	2.49565
MvSl-1064-A1-R4_MC09-2g09434	5375	5042.99	4605.23	7.02113
MvSl-1064-A1-R4_MC09-2g09435	769	442.623	856	15.8601
MvSl-1064-A1-R4_MC09-2g09436	360	102.337	262	21.5042
MvSl-1064-A1-R4_MC09-2g09437	486	190.847	220	9.69343
MvSl-1064-A1-R4_MC09-2g09438	491	194.821	235	8.80838
MvSl-1064-A1-R4_MC09-2g09439	2146	1813.99	3091	13.7966
MvSl-1064-A1-R4_MC09-2g09440	4566	4233.99	2645	4.89941
MvSl-1064-A1-R4_MC09-2g09441	1182	849.991	1438	15.4537
MvSl-1064-A1-R4_MC09-2g09442	1312	979.991	441	3.91586
MvSl-1064-A1-R4_MC09-2g09443	3588	3255.99	632.363	2.08463
MvSl-1064-A1-R4_MC09-2g09444	1555	1222.99	1801	13.0805
MvSl-1064-A1-R4_MC09-2g09445	439	154.944	100	5.49152
MvSl-1064-A1-R4_MC09-2g09446	452	164.421	1890	104.767
MvSl-1064-A1-R4_MC09-2g09447	1350	1017.99	787	7.0762
MvSl-1064-A1-R4_MC09-2g09448	1662	1329.99	721	4.1655
MvSl-1064-A1-R4_MC09-2g09449	1476	1143.99	819	6.28841
MvSl-1064-A1-R4_MC09-2g09450	1016	683.991	1492	17.607
MvSl-1064-A1-R4_MC09-2g09451	483	188.364	12	0.518331
MvSl-1064-A1-R4_MC09-2g09452	1526	1193.99	1	0.00350456
MvSl-1064-A1-R4_MC09-2g09453	1530	1197.99	0	0.00345186
MvSl-1064-A1-R4_MC09-2g09454	1500	1167.99	2025	15.6983
MvSl-1064-A1-R4_MC09-2g09455	2256	1923.99	31	0.106143
MvSl-1064-A1-R4_MC09-2g09456	2404	2071.99	645	2.71102
MvSl-1064-A1-R4_MC09-2g09457	1310	977.991	649	5.59563
MvSl-1064-A1-R4_MC09-2g09458	2364	2031.99	504	2.4638
MvSl-1064-A1-R4_MC09-2g09459	1377	1044.99	4094	38.4279
MvSl-1064-A1-R4_MC09-2g09460	440	155.85	797	51.6429
MvSl-1064-A1-R4_MC09-2g09461	1328	995.991	724	7.04644
MvSl-1064-A1-R4_MC09-2g09462	1333	1000.99	411	3.39872
MvSl-1064-A1-R4_MC09-2g09463	1467	1134.99	1049	8.67614
MvSl-1064-A1-R4_MC09-2g09464	2243	1910.99	352	1.78654
MvSl-1064-A1-R4_MC09-2g09465	1445	1112.99	873	7.26443
MvSl-1064-A1-R4_MC09-2g09466	1749	1416.99	154.558	0.787046
MvSl-1064-A1-R4_MC09-2g09467	210	37.702	35	6.7703
MvSl-1064-A1-R4_MC09-2g09468	1211	878.991	701	6.43009
MvSl-1064-A1-R4_MC09-2g09469	353	98.4281	1263	104.12
MvSl-1064-A1-R4_MC09-2g09470	1407	1074.99	508	3.92727
MvSl-1064-A1-R4_MC09-2g09471	4004	3671.99	1329	3.23571
MvSl-1064-A1-R4_MC09-2g09472	1583	1250.99	2381	15.6604
MvSl-1064-A1-R4_MC09-2g09473	495	197.738	644	23.5834
MvSl-1064-A1-R4_MC09-2g09474	2543	2210.99	4054	15.5793
MvSl-1064-A1-R4_MC09-2g09475	1403	1070.99	0	0
MvSl-1064-A1-R4_MC09-2g09476	299	69.7075	14	3.25276
MvSl-1064-A1-R4_MC09-2g09477	231	43.6457	26	5.64504
MvSl-1064-A1-R4_MC09-2g09478	1160	827.991	142.935	1.21284
MvSl-1064-A1-R4_MC09-2g09479	1515	1182.99	21813.4	109.915
MvSl-1064-A1-R4_MC09-2g09480	387	119.253	147	8.397
MvSl-1064-A1-R4_MC09-2g09481	1864	1531.99	17	0.0842424
MvSl-1064-A1-R4_MC09-2g09482	1515	1182.99	5321.64	28.5496
MvSl-1064-A1-R4_MC09-2g09483	1493	1160.99	2078	14.7052
MvSl-1064-A1-R4_MC09-2g09484	1121	788.991	2841	30.9709
MvSl-1064-A1-R4_MC09-2g09485	2945	2612.99	669	2.33901
MvSl-1064-A1-R4_MC09-2g09486	342	92.2553	207	19.8813
MvSl-1064-A1-R4_MC09-2g09487	271	57.857	361	47.3056
MvSl-1064-A1-R4_MC09-2g09488	505	205.688	625	27.5851
MvSl-1064-A1-R4_MC09-2g09489	246	48.6618	447	87.7571
MvSl-1064-A1-R4_MC09-2g09490	661	340.922	102.632	2.95416
MvSl-1064-A1-R4_MC09-2g09491	438	154.206	67.3681	4.19682
MvSl-1064-A1-R4_MC09-2g09492	656	336.514	248	6.66085
MvSl-1064-A1-R4_MC09-2g09493	1616	1283.99	1636	11.964
MvSl-1064-A1-R4_MC09-2g09494	1088	755.991	274	2.81122
MvSl-1064-A1-R4_MC09-2g09495	874	543.892	99	1.37455
MvSl-1064-A1-R4_MC09-2g09496	4267	3934.99	851	1.93439
MvSl-1064-A1-R4_MC09-2g09497	3303	2970.99	5929	15.335
MvSl-1064-A1-R4_MC09-2g09498	4771	4438.99	2510.7	4.86742
MvSl-1064-A1-R4_MC09-2g09499	168	24.8977	1	0.168064
MvSl-1064-A1-R4_MC09-2g09500	313	76.7529	251	22.3445
MvSl-1064-A1-R4_MC09-2g09501	5298	4965.99	6081	9.12895
MvSl-1064-A1-R4_MC09-2g09502	3435	3102.99	2492	6.60755
MvSl-1064-A1-R4_MC09-2g09503	2035	1702.99	1011	4.85818
MvSl-1064-A1-R4_MC09-2g09504	402	128.898	8	0.471537
MvSl-1064-A1-R4_MC09-2g09505	318	79.3529	33	3.26852
MvSl-1064-A1-R4_MC09-2g09506	455	166.892	127	6.52303
MvSl-1064-A1-R4_MC09-2g09507	186	30.2889	64	15.9271
MvSl-1064-A1-R4_MC09-2g09508	1652	1319.99	1622	14.5423
MvSl-1064-A1-R4_MC09-2g09509	1629	1296.99	2276	15.4971
MvSl-1064-A1-R4_MC09-2g09510	2680	2347.99	1694	6.362
MvSl-1064-A1-R4_MC09-2g09511	778	451.17	382	7.11749
MvSl-1064-A1-R4_MC09-2g09512	1390	1057.99	9066	69.605
MvSl-1064-A1-R4_MC09-2g09513	5377	5044.99	2855	5.00059
MvSl-1064-A1-R4_MC09-2g09514	1570	1237.99	1809	15.3812
MvSl-1064-A1-R4_MC09-2g09515	845	515.473	1253	20.3458
MvSl-1064-A1-R4_MC09-2g09516	171	25.706	383	150.543
MvSl-1064-A1-R4_MC09-2g09517	1415	1082.99	1568	14.1704
MvSl-1064-A1-R4_MC09-2g09518	1626	1293.99	1001	6.60269
MvSl-1064-A1-R4_MC09-2g09519	3866	3533.99	1724	4.25865
MvSl-1064-A1-R4_MC09-2g09520	1203	870.991	553.059	6.00469
MvSl-1064-A1-R4_MC09-2g09521	2215	1882.99	4953	47.4605
MvSl-1064-A1-R4_MC09-2g09522	621	305.438	1067	69.1671
MvSl-1064-A1-R4_MC09-2g09523	501	202.619	38	1.91868
MvSl-1064-A1-R4_MC09-2g09524	1976	1643.99	2945	13.9444
MvSl-1064-A1-R4_MC09-2g09525	1797	1464.99	1551	9.32116
MvSl-1064-A1-R4_MC09-2g09526	565	256.366	32	0.757504
MvSl-1064-A1-R4_MC09-2g09527	1307	974.991	1331	10.9349
MvSl-1064-A1-R4_MC09-2g09528	2916	2583.99	659	2.4484
MvSl-1064-A1-R4_MC09-2g09529	2287	1954.99	723	3.56727
MvSl-1064-A1-R4_MC09-2g09530	3006	2673.99	2519	6.89484
MvSl-1064-A1-R4_MC09-2g09531	2597	2264.99	11001.1	34.8985
MvSl-1064-A1-R4_MC09-2g09532	2452	2119.99	430	1.6083
MvSl-1064-A1-R4_MC09-2g09533	686	363.614	659	15.8776
MvSl-1064-A1-R4_MC09-2g09534	1095	762.991	1273	14.9109
MvSl-1064-A1-R4_MC09-2g09535	232	43.8976	20	5.11709
MvSl-1064-A1-R4_MC09-2g09536	316	78.3639	16.956	1.52075
MvSl-1064-A1-R4_MC09-2g09537	216	39.1601	43.1989	10.3222
MvSl-1064-A1-R4_MC09-2g09538	289	65.7604	101.354	12.6177
MvSl-1064-A1-R4_MC09-2g09539	1499	1166.99	437.544	3.29764
MvSl-1064-A1-R4_MC09-2g09540	2253	1920.99	2979.02	14.7437
MvSl-1064-A1-R4_MC09-2g09541	2132	1799.99	1402.9	6.01695
MvSl-1064-A1-R4_MC09-2g09542	2705	2372.99	1197.54	3.78616
MvSl-1064-A1-R4_MC09-2g09543	905	574.16	169.437	2.46969
MvSl-1064-A1-R4_MC09-2g09544	405	130.817	455.86	27.8949
MvSl-1064-A1-R4_MC09-2g09545	2391	2058.99	559.686	2.14828
MvSl-1064-A1-R4_MC09-2g09546	177	27.3981	163	47.044
MvSl-1064-A1-R4_MC09-2g09547	300	70.3859	870	102.562
MvSl-1064-A1-R4_MC09-2g09548	264	54.4416	58	8.34791
MvSl-1064-A1-R4_MC09-2g09549	333	87.3002	337	28.7304
MvSl-1064-A1-R4_MC09-2g09550	1671	1338.99	508	2.7305
MvSl-1064-A1-R4_MC09-2g09551	1993	1660.99	1150	6.34504
MvSl-1064-A1-R4_MC09-2g09552	1837	1504.99	626	3.06829
MvSl-1064-A1-R4_MC09-2g09553	1625	1292.99	2102	14.099
MvSl-1064-A1-R4_MC09-2g09554	649	330.097	245	7.36474
MvSl-1064-A1-R4_MC09-2g09555	819	490.23	171	2.88193
MvSl-1064-A1-R4_MC09-2g09556	2011	1678.99	1084	5.40771
MvSl-1064-A1-R4_MC09-2g09557	2864	2531.99	3252	11.2562
MvSl-1064-A1-R4_MC09-2g09558	763	436.712	1588	31.3986
MvSl-1064-A1-R4_MC09-2g09559	575	265.089	907	30.4857
MvSl-1064-A1-R4_MC09-2g09560	1956	1623.99	2603	15.8056
MvSl-1064-A1-R4_MC09-2g09561	1532	1199.99	859	5.30771
MvSl-1064-A1-R4_MC09-2g09562	1279	946.991	3253	29.2946
MvSl-1064-A1-R4_MC09-2g09563	1006	673.991	151	2.2481
MvSl-1064-A1-R4_MC09-2g09564	1492	1159.99	2000	15.3919
MvSl-1064-A1-R4_MC09-2g09565	1392	1059.99	508.207	3.81053
MvSl-1064-A1-R4_MC09-2g09566	871	540.946	1.34431	0.0686553
MvSl-1064-A1-R4_MC09-2g09567	2622	2289.99	285.305	1.10393
MvSl-1064-A1-R4_MC09-2g09568	204	35.626	0	0
MvSl-1064-A1-R4_MC09-2g09569	4984	4651.99	462.331	0.930261
MvSl-1064-A1-R4_MC09-2g09570	874	543.892	2.23667	0.0747697
MvSl-1064-A1-R4_MC09-2g09571	324	82.5238	0	0
MvSl-1064-A1-R4_MC09-2g09572	1988	1655.99	1.14106	0.00288327
MvSl-1064-A1-R4_MC09-2g09573	1838	1505.99	7.5059	0.0313121
MvSl-1064-A1-R4_MC09-2g09574	843	513.525	1.59278	0.0286681
MvSl-1064-A1-R4_MC09-2g09575	423	143.27	2	0.058413
MvSl-1064-A1-R4_MC09-2g09576	639	321.07	5.79432	0.0897432
MvSl-1064-A1-R4_MC09-2g09577	555	247.765	11.2661	0.379522
MvSl-1064-A1-R4_MC09-2g09578	3781	3448.99	0	0.010184
MvSl-1064-A1-R4_MC09-2g09579	1197	864.991	0	0
MvSl-1064-A1-R4_MC09-2g09580	3517	3184.99	66.0722	0.147001
MvSl-1064-A1-R4_MC09-2g09581	153	20.4298	0	0
MvSl-1064-A1-R4_MC09-2g09582	4608	4275.99	0	0
MvSl-1064-A1-R4_MC09-2g09583	2996	2663.99	0	0
MvSl-1064-A1-R4_MC10-1g09584	1850	1517.99	1310	6.6991
MvSl-1064-A1-R4_MC10-1g09585	2147	1814.99	0	0
MvSl-1064-A1-R4_MC10-1g09586	2470	2137.99	1.00754	0.00393261
MvSl-1064-A1-R4_MC10-1g09587	2445	2112.99	789.945	3.00831
MvSl-1064-A1-R4_MC10-1g09588	277	60.5083	785.978	98.2576
MvSl-1064-A1-R4_MC10-1g09589	441	156.548	0	0
MvSl-1064-A1-R4_MC10-1g09590	1702	1369.99	447.598	2.72474
MvSl-1064-A1-R4_MC10-1g09591	2445	2112.99	561.749	2.32781
MvSl-1064-A1-R4_MC10-1g09592	162	22.9203	32	12.4683
MvSl-1064-A1-R4_MC10-1g09593	644	325.569	36.9849	0.712508
MvSl-1064-A1-R4_MC10-1g09594	1379	1046.99	12	0.0992883
MvSl-1064-A1-R4_MC10-1g09595	1300	967.991	616.098	4.90057
MvSl-1064-A1-R4_MC10-1g09596	873	542.892	275.666	3.525
MvSl-1064-A1-R4_MC10-1g09597	2274	1941.99	1819.97	7.70659
MvSl-1064-A1-R4_MC10-1g09598	2637	2304.99	330.731	1.2707
MvSl-1064-A1-R4_MC10-1g09599	740	414.57	1.00023	0.0100957
MvSl-1064-A1-R4_MC10-1g09600	1814	1481.99	1504.8	8.35396
MvSl-1064-A1-R4_MC10-1g09601	2775	2442.99	1357	5.08333
MvSl-1064-A1-R4_MC10-1g09602	1860	1527.99	5350	31.9128
MvSl-1064-A1-R4_MC10-1g09603	2510	2177.99	2524	9.74341
MvSl-1064-A1-R4_MC10-1g09604	2529	2196.99	1670	6.30103
MvSl-1064-A1-R4_MC10-1g09605	150	19.3513	54	35.048
MvSl-1064-A1-R4_MC10-1g09606	1420	1087.99	3509	28.779
MvSl-1064-A1-R4_MC10-1g09607	1710	1377.99	766	5.05775
MvSl-1064-A1-R4_MC10-1g09608	1035	702.991	907	12.358
MvSl-1064-A1-R4_MC10-1g09609	2289	1956.99	4615	19.3472
MvSl-1064-A1-R4_MC10-1g09610	3493	3160.99	1454	3.29777
MvSl-1064-A1-R4_MC10-1g09611	688	365.54	187	4.43445
MvSl-1064-A1-R4_MC10-1g09612	2597	2264.99	1485	5.44486
MvSl-1064-A1-R4_MC10-1g09613	983	651.122	4544	63.8852
MvSl-1064-A1-R4_MC10-1g09614	306	73.5645	39.381	3.83377
MvSl-1064-A1-R4_MC10-1g09615	1930	1597.99	362.766	1.88069
MvSl-1064-A1-R4_MC10-1g09616	354	99.1089	69.9261	7.35539
MvSl-1064-A1-R4_MC10-1g09617	4671	4338.99	160.169	0.401531
MvSl-1064-A1-R4_MC10-1g09618	6317	5984.99	5102.78	7.50827
MvSl-1064-A1-R4_MC10-1g09619	6230	5897.99	90.2206	0.103423
MvSl-1064-A1-R4_MC10-1g09620	627	310.445	226	6.59497
MvSl-1064-A1-R4_MC10-1g09621	2744	2411.99	951	4.64511
MvSl-1064-A1-R4_MC10-1g09622	363	104.261	2.26987	0.0910985
MvSl-1064-A1-R4_MC10-1g09623	1062	729.991	128.86	1.79897
MvSl-1064-A1-R4_MC10-1g09624	514	213.115	19.3613	1.05795
MvSl-1064-A1-R4_MC10-1g09625	1375	1042.99	138.584	1.21647
MvSl-1064-A1-R4_MC10-1g09626	1062	729.991	128.86	1.79897
MvSl-1064-A1-R4_MC10-1g09627	4485	4152.99	1757	3.7212
MvSl-1064-A1-R4_MC10-1g09628	2095	1762.99	1711	6.68069
MvSl-1064-A1-R4_MC10-1g09629	1503	1170.99	1065	7.82071
MvSl-1064-A1-R4_MC10-1g09630	1547	1214.99	3365	21.1908
MvSl-1064-A1-R4_MC10-1g09631	324	82.5238	217	22.6486
MvSl-1064-A1-R4_MC10-1g09632	713	389.044	2262	47.3974
MvSl-1064-A1-R4_MC10-1g09633	3595	3262.99	5319	17.3922
MvSl-1064-A1-R4_MC10-1g09634	183	29.3886	442	119.184
MvSl-1064-A1-R4_MC10-1g09635	2590	2257.99	545	1.83868
MvSl-1064-A1-R4_MC10-1g09636	1152	819.991	396	2.82178
MvSl-1064-A1-R4_MC10-1g09637	457	168.3	61	2.47902
MvSl-1064-A1-R4_MC10-1g09638	1279	946.991	379	3.29373
MvSl-1064-A1-R4_MC10-1g09639	1495	1162.99	908	6.58423
MvSl-1064-A1-R4_MC10-1g09640	3424	3091.99	4521	14.5722
MvSl-1064-A1-R4_MC10-1g09641	1840	1507.99	903	5.60316
MvSl-1064-A1-R4_MC10-1g09642	2401	2068.99	482	2.10919
MvSl-1064-A1-R4_MC10-1g09643	399	127.127	598	47.0661
MvSl-1064-A1-R4_MC10-1g09644	1925	1592.99	921	5.69462
MvSl-1064-A1-R4_MC10-1g09645	2964	2631.99	2062.8	8.04143
MvSl-1064-A1-R4_MC10-1g09646	1583	1250.99	1633	12.3716
MvSl-1064-A1-R4_MC10-1g09647	1601	1268.99	14517	106.68
MvSl-1064-A1-R4_MC10-1g09648	4649	4316.99	2444	4.28609
MvSl-1064-A1-R4_MC10-1g09649	1070	737.991	1076	14.2925
MvSl-1064-A1-R4_MC10-1g09650	545	239.312	116	4.57082
MvSl-1064-A1-R4_MC10-1g09651	192	32.2087	43	16.3036
MvSl-1064-A1-R4_MC10-1g09652	833	503.831	104	2.46908
MvSl-1064-A1-R4_MC10-1g09653	225	41.2883	15.0621	2.41758
MvSl-1064-A1-R4_MC10-1g09654	557	249.365	19.8805	0.735572
MvSl-1064-A1-R4_MC10-1g09655	3819	3486.99	4762	10.6258
MvSl-1064-A1-R4_MC10-1g09656	2277	1944.99	895	3.41298
MvSl-1064-A1-R4_MC10-1g09657	4530	4197.99	3936	7.81092
MvSl-1064-A1-R4_MC10-1g09658	1304	971.991	4627	42.5364
MvSl-1064-A1-R4_MC10-1g09659	922	590.867	8691	114.226
MvSl-1064-A1-R4_MC10-1g09660	815	486.475	11742	203.897
MvSl-1064-A1-R4_MC10-1g09661	3323	2990.99	3540	9.49649
MvSl-1064-A1-R4_MC10-1g09662	2138	1805.99	1276	5.71549
MvSl-1064-A1-R4_MC10-1g09663	1876	1543.99	2078	10.5436
MvSl-1064-A1-R4_MC10-1g09664	342	92.2553	547	50.2615
MvSl-1064-A1-R4_MC10-1g09665	1490	1157.99	4299	30.0641
MvSl-1064-A1-R4_MC10-1g09666	5938	5605.99	549	0.648485
MvSl-1064-A1-R4_MC10-1g09667	716	391.965	3055	64.8777
MvSl-1064-A1-R4_MC10-1g09668	704	380.437	122	2.19734
MvSl-1064-A1-R4_MC10-1g09669	2780	2447.99	625	2.23362
MvSl-1064-A1-R4_MC10-1g09670	3389	3056.99	3232	9.16934
MvSl-1064-A1-R4_MC10-1g09671	2551	2218.99	6638	29.9198
MvSl-1064-A1-R4_MC10-1g09672	219	39.6076	0	0.307779
MvSl-1064-A1-R4_MC10-1g09673	766	439.668	60.7988	1.19904
MvSl-1064-A1-R4_MC10-1g09674	671	350.18	107	2.3368
MvSl-1064-A1-R4_MC10-1g09675	1367	1034.99	228	1.64471
MvSl-1064-A1-R4_MC10-1g09676	1297	964.991	28	0.241335
MvSl-1064-A1-R4_MC10-1g09677	1482	1149.99	2222	16.7037
MvSl-1064-A1-R4_MC10-1g09678	168	24.8977	14	3.55631
MvSl-1064-A1-R4_MC10-1g09679	1334	1001.99	474	3.46867
MvSl-1064-A1-R4_MC10-1g09680	955	623.439	193	2.22814
MvSl-1064-A1-R4_MC10-1g09681	933	601.747	3	0.055117
MvSl-1064-A1-R4_MC10-1g09682	285	63.9084	0	0.061831
MvSl-1064-A1-R4_MC10-1g09683	3148	2815.99	4346	12.3017
MvSl-1064-A1-R4_MC10-1g09684	1380	1047.99	1039	8.45998
MvSl-1064-A1-R4_MC10-1g09685	1289	956.991	399	4.24509
MvSl-1064-A1-R4_MC10-1g09686	1410	1077.99	2117	23.1476
MvSl-1064-A1-R4_MC10-1g09687	3580	3247.99	2566	7.75196
MvSl-1064-A1-R4_MC10-1g09688	2149	1816.99	13	0.039049
MvSl-1064-A1-R4_MC10-1g09689	2360	2027.99	2033	7.19919
MvSl-1064-A1-R4_MC10-1g09690	4152	3819.99	1583	3.6315
MvSl-1064-A1-R4_MC10-1g09691	1148	815.991	391	3.75155
MvSl-1064-A1-R4_MC10-1g09692	2710	2377.99	5208.38	20.641
MvSl-1064-A1-R4_MC10-1g09693	1808	1475.99	18775	105.227
MvSl-1064-A1-R4_MC10-1g09694	1187	854.991	1298	13.7167
MvSl-1064-A1-R4_MC10-1g09695	3484	3151.99	4291	11.1517
MvSl-1064-A1-R4_MC10-1g09696	814	485.524	1598	29.5187
MvSl-1064-A1-R4_MC10-1g09697	1145	812.991	925	7.3979
MvSl-1064-A1-R4_MC10-1g09698	4036	3703.99	10319	19.0891
MvSl-1064-A1-R4_MC10-1g09699	2050	1717.99	3213	14.5775
MvSl-1064-A1-R4_MC10-1g09700	1311	978.991	402	3.05655
MvSl-1064-A1-R4_MC10-1g09701	2462	2129.99	1821	7.09504
MvSl-1064-A1-R4_MC10-1g09702	2359	2026.99	2387	10.2247
MvSl-1064-A1-R4_MC10-1g09703	1069	736.991	1562	19.2731
MvSl-1064-A1-R4_MC10-1g09704	2472	2139.99	1096	4.25347
MvSl-1064-A1-R4_MC10-1g09705	2536	2203.99	1313	4.96087
MvSl-1064-A1-R4_MC10-1g09706	2878	2545.99	6472	18.2576
MvSl-1064-A1-R4_MC10-1g09707	1337	1004.99	5	0.0742861
MvSl-1064-A1-R4_MC10-1g09708	186	30.2889	0	0
MvSl-1064-A1-R4_MC10-1g09709	864	534.053	2912	42.5809
MvSl-1064-A1-R4_MC10-1g09710	3741	3408.99	2996	7.01723
MvSl-1064-A1-R4_MC10-1g09711	1735	1402.99	3597	22.5544
MvSl-1064-A1-R4_MC10-1g09712	679	357.202	315	9.20494
MvSl-1064-A1-R4_MC10-1g09713	873	542.892	4407	86.3866
MvSl-1064-A1-R4_MC10-1g09714	1421	1088.99	2888	23.466
MvSl-1064-A1-R4_MC10-1g09715	4998	4665.99	24	0.039279
