target_id	length	eff_length	est_counts	meantpm
MvSl-1064-A2-R4_MC10g10258	2025	1680.84	10	0.1347
MvSl-1064-A2-R4_MC10g10259	2085	1740.84	330	3.1619
MvSl-1064-A2-R4_MC10g10260	3932	3587.84	30	0.106041
MvSl-1064-A2-R4_MC10g10261	2318	1973.84	1665	14.3807
MvSl-1064-A2-R4_MC10g10262	2593	2248.84	4750	31.3662
MvSl-1064-A2-R4_MC10g10263	1197	852.844	540	8.77643
MvSl-1064-A2-R4_MC10g10264	3420	3075.84	659.584	3.26715
MvSl-1064-A2-R4_MC10g10265	262	52.0788	23.2715	6.1586
MvSl-1064-A2-R4_MC10g10266	1049	704.844	107.919	2.74386
MvSl-1064-A2-R4_MC10g10267	2405	2060.84	7528	58.7735
MvSl-1064-A2-R4_MC10g10268	2285	1940.84	1543	12.2721
MvSl-1064-A2-R4_MC10g10269	3264	2919.84	4687	27.3765
MvSl-1064-A2-R4_MC10g10270	1766	1421.84	2582	21.0405
MvSl-1064-A2-R4_MC10g10271	1411	1066.84	5968	73.6512
MvSl-1064-A2-R4_MC10g10272	2033	1688.84	3440	33.3732
MvSl-1064-A2-R4_MC10g10273	959	615.157	3137	83.0668
MvSl-1064-A2-R4_MC10g10274	162	24.3106	8	11.854
MvSl-1064-A2-R4_MC10g10275	3492	3147.84	12928	66.7558
MvSl-1064-A2-R4_MC10g10276	2973	2628.84	6282	33.8721
MvSl-1064-A2-R4_MC10g10277	1266	921.844	940	17.4822
MvSl-1064-A2-R4_MC10g10278	2635	2290.84	293	2.96345
MvSl-1064-A2-R4_MC10g10279	4796	4451.84	3331	12.6847
MvSl-1064-A2-R4_MC10g10280	2275	1930.84	1579	12.4233
MvSl-1064-A2-R4_MC10g10281	1962	1617.84	216	2.52102
MvSl-1064-A2-R4_MC10g10282	1042	697.844	851	18.5897
MvSl-1064-A2-R4_MC10g10283	2664	2319.84	1866	13.2041
MvSl-1064-A2-R4_MC10g10284	720	384.689	8	0.224773
MvSl-1064-A2-R4_MC10g10285	1683	1338.84	1480	15.7462
MvSl-1064-A2-R4_MC10g10286	1875	1530.84	1988	18.2193
MvSl-1064-A2-R4_MC10g10287	525	213.099	0	0
MvSl-1064-A2-R4_MC10g10288	717	382.04	1	0.0852728
MvSl-1064-A2-R4_MC10g10289	1062	717.844	1782	41.0003
MvSl-1064-A2-R4_MC10g10290	1636	1291.84	2053	25.2977
MvSl-1064-A2-R4_MC10g10291	1682	1337.84	1252	13.6144
MvSl-1064-A2-R4_MC10g10292	745	408.325	490	18.6776
MvSl-1064-A2-R4_MC10g10293	5349	5004.84	2278	7.8084
MvSl-1064-A2-R4_MC10g10294	3613	3268.84	2730	14.8379
MvSl-1064-A2-R4_MC10g10295	1067	722.844	382	10.3806
MvSl-1064-A2-R4_MC10g10296	2071	1726.84	233	2.77421
MvSl-1064-A2-R4_MC10g10297	1995	1650.84	1414	13.3731
MvSl-1064-A2-R4_MC10g10298	1025	680.844	264	5.67805
MvSl-1064-A2-R4_MC10g10299	1089	744.844	2139	46.1904
MvSl-1064-A2-R4_MC10g10300	2339	1994.84	990	6.72189
MvSl-1064-A2-R4_MC10g10301	258	50.7823	1840	608.435
MvSl-1064-A2-R4_MC10g10302	2145	1800.84	2640	20.5901
MvSl-1064-A2-R4_MC10g10303	1037	692.844	2031	44.8511
MvSl-1064-A2-R4_MC10g10304	1334	989.844	1067	15.5262
MvSl-1064-A2-R4_MC10g10305	2323	1978.84	2631	21.6607
MvSl-1064-A2-R4_MC10g10306	2253	1908.84	362	2.94755
MvSl-1064-A2-R4_MC10g10307	4702	4357.84	237	1.06277
MvSl-1064-A2-R4_MC10g10308	2847	2502.84	809	4.90703
MvSl-1064-A2-R4_MC10g10309	5824	5479.84	23171	82.9861
MvSl-1064-A2-R4_MC10g10310	1278	933.844	142.423	2.83704
MvSl-1064-A2-R4_MC10g10311	305	69.7239	32.7621	5.47079
MvSl-1064-A2-R4_MC10g10312	1595	1250.84	1205	14.5503
MvSl-1064-A2-R4_MC10g10313	231	42.5244	2287	919.29
MvSl-1064-A2-R4_MC10g10314	854	512.873	4582	136.661
MvSl-1064-A2-R4_MC10g10315	3230	2885.84	20	0.116656
MvSl-1064-A2-R4_MC10g10316	3346	3001.84	4264	22.9467
MvSl-1064-A2-R4_MC10g10317	1792	1447.84	5570	60.2636
MvSl-1064-A2-R4_MC10g10318	3123	2778.84	2684.67	14.9562
MvSl-1064-A2-R4_MC10g10319	587	265.085	32.924	2.08719
MvSl-1064-A2-R4_MC10g10320	201	34.4601	7.58424	4.15977
MvSl-1064-A2-R4_MC10g10321	5524	5179.84	2630.69	7.16826
MvSl-1064-A2-R4_MC10g10322	456	160.817	0	0
MvSl-1064-A2-R4_MC10g10323	1838	1493.84	807	7.17675
MvSl-1064-A2-R4_MC10g10324	1437	1092.84	1729	23.1927
MvSl-1064-A2-R4_MC10g10325	5742	5397.84	9140	29.5627
MvSl-1064-A2-R4_MC10g10326	1006	661.844	82	1.63072
MvSl-1064-A2-R4_MC10g10327	2474	2129.84	500	3.51096
MvSl-1064-A2-R4_MC10g10328	3750	3405.84	2378	10.9174
MvSl-1064-A2-R4_MC10g10329	1386	1041.84	1064	15.3347
MvSl-1064-A2-R4_MC10g10330	1686	1341.84	43	0.463233
MvSl-1064-A2-R4_MC10g10331	1729	1384.84	18431.7	175.827
MvSl-1064-A2-R4_MC10g10332	1731	1386.84	3210.29	37.8106
MvSl-1064-A2-R4_MC10g10333	2275	1930.84	10209	80.958
MvSl-1064-A2-R4_MC10g10334	2218	1873.84	2532	21.8605
MvSl-1064-A2-R4_MC10g10335	438	148.25	1181	111.326
MvSl-1064-A2-R4_MC10g10336	1125	780.844	1116	19.2812
MvSl-1064-A2-R4_MC10g10337	1820	1475.84	936	9.79878
MvSl-1064-A2-R4_MC10g10338	1417	1072.84	1468	18.6732
MvSl-1064-A2-R4_MC10g10339	1935	1590.84	18	0.128867
MvSl-1064-A2-R4_MC10g10340	4739	4394.84	6851	27.1235
MvSl-1064-A2-R4_MC10g10341	2709	2364.84	1700.52	11.4396
MvSl-1064-A2-R4_MC10g10342	1400	1055.84	175.326	2.86684
MvSl-1064-A2-R4_MC10g10343	1312	967.844	400.518	6.38579
MvSl-1064-A2-R4_MC10g10344	1071	726.844	2334	42.6435
MvSl-1064-A2-R4_MC10g10345	3086	2741.84	2409.33	15.1265
MvSl-1064-A2-R4_MC10g10346	3005	2660.84	9644	56.1454
MvSl-1064-A2-R4_MC10g10347	1341	996.844	1271	18.9741
MvSl-1064-A2-R4_MC10g10348	1324	979.844	9909	148.74
MvSl-1064-A2-R4_MC10g10349	3561	3216.84	2762	14.8189
MvSl-1064-A2-R4_MC10g10350	1173	828.844	184	3.58112
MvSl-1064-A2-R4_MC10g10351	2166	1821.84	1659	15.2816
MvSl-1064-A2-R4_MC10g10352	1750	1405.84	289	3.57836
MvSl-1064-A2-R4_MC10g10353	1930	1585.84	127	1.564
MvSl-1064-A2-R4_MC10g10354	1181	836.844	148	2.24413
MvSl-1064-A2-R4_MC10g10355	1005	660.844	1638	37.1837
MvSl-1064-A2-R4_MC10g10356	986	641.908	35	1.1044
MvSl-1064-A2-R4_MC10g10357	2255	1910.84	2902	22.2028
MvSl-1064-A2-R4_MC10g10358	1636	1291.84	212.302	3.33133
MvSl-1064-A2-R4_MC10g10359	988	643.908	1444	43.2159
MvSl-1064-A2-R4_MC10g10360	570	250.687	2097	142.49
MvSl-1064-A2-R4_MC10g10361	679	346.745	3002	132.674
MvSl-1064-A2-R4_MC10g10362	1445	1100.84	2768	41.252
MvSl-1064-A2-R4_MC10g10363	2100	1755.84	1651	14.9981
MvSl-1064-A2-R4_MC10g10364	744	407.449	404.068	22.3121
MvSl-1064-A2-R4_MC10g10365	2078	1733.84	72	0.726687
MvSl-1064-A2-R4_MC10g10366	4287	3942.84	8819	35.3669
MvSl-1064-A2-R4_MC10g10367	3399	3054.84	3325	15.7925
MvSl-1064-A2-R4_MC10g10368	5065	4720.84	8550	27.7248
MvSl-1064-A2-R4_MC10g10369	2671	2326.84	1162	9.1114
MvSl-1064-A2-R4_MC10g10370	3234	2889.84	2264	13.6199
MvSl-1064-A2-R4_MC10g10371	3205	2860.84	2888	16.5461
MvSl-1064-A2-R4_MC10g10372	3243	2898.84	763	5.22869
MvSl-1064-A2-R4_MC10g10373	2971	2626.84	1101.48	7.97149
MvSl-1064-A2-R4_MC10g10374	1405	1060.84	19190	329.89
MvSl-1064-A2-R4_MC10g10375	1019	674.844	3251	69.5661
MvSl-1064-A2-R4_MC10g10376	1829	1484.84	1113	12.8932
MvSl-1064-A2-R4_MC10g10377	1154	809.844	2059	44.9204
MvSl-1064-A2-R4_MC10g10378	3034	2689.84	3199	23.5159
MvSl-1064-A2-R4_MC10g10379	2469	2124.84	43	0.394142
MvSl-1064-A2-R4_MC10g10380	1908	1563.84	1673	15.3763
MvSl-1064-A2-R4_MC10g10381	4727	4382.84	4222	17.5832
MvSl-1064-A2-R4_MC10g10382	1879	1534.84	356	3.34887
MvSl-1064-A2-R4_MC10g10383	1893	1548.84	70.3162	0.743481
MvSl-1064-A2-R4_MC10g10384	261	51.6734	8.71304	2.11399
MvSl-1064-A2-R4_MC10g10385	300	67.2897	5.0228	1.54725
MvSl-1064-A2-R4_MC10g10386	2442	2097.84	185.507	1.57512
MvSl-1064-A2-R4_MC10g10387	1101	756.844	255.719	4.7675
MvSl-1064-A2-R4_MC10g10388	483	180.047	1	0.0427684
MvSl-1064-A2-R4_MC10g10389	2001	1656.84	162.684	1.92583
MvSl-1064-A2-R4_MC10g10390	2904	2559.84	1521	9.47566
MvSl-1064-A2-R4_MC10g10391	2473	2128.84	2379	18.5604
MvSl-1064-A2-R4_MC10g10392	919	575.922	668	21.5823
MvSl-1064-A2-R4_MC10g10393	222	39.7997	0	0
MvSl-1064-A2-R4_MC10g10394	1095	750.844	0	0
MvSl-1064-A2-R4_MC10g10395	2730	2385.84	3786.41	22.9885
MvSl-1064-A2-R4_MC10g10396	4323	3978.84	1848.29	8.80818
MvSl-1064-A2-R4_MC10g10397	1563	1218.84	31.0361	0.381807
MvSl-1064-A2-R4_MC10g10398	3338	2993.84	8.28407	0.175786
MvSl-1064-A2-R4_MC10g10399	1824	1479.84	6.72991	0.138873
MvSl-1064-A2-R4_MC10g10400	5338	4993.84	64.8386	0.454367
MvSl-1064-A2-R4_MC10g10401	201	34.4601	0	0
MvSl-1064-A2-R4_MC10g10402	3093	2748.84	0	0
MvSl-1064-A2-R4_MC10g10403	2404	2059.84	11.9491	0.165725
MvSl-1064-A2-R4_MC10g10404	4293	3948.84	0	0
MvSl-1064-A2-R4_MC10g10405	189	30.6841	0	0
MvSl-1064-A2-R4_MC10g10406	201	34.4601	0	0
MvSl-1064-A2-R4_MC10g10407	222	39.7997	0	0.098343
MvSl-1064-A2-R4_MC10g10408	4293	3948.84	151.057	1.86804
MvSl-1064-A2-R4_MC10g10409	3160	2815.84	1398.96	10.0611
MvSl-1064-A2-R4_MC10g10410	960	616.096	83.4051	1.99377
MvSl-1064-A2-R4_MC10g10411	222	39.7997	2.00773	0.586299
MvSl-1064-A2-R4_MC10g10412	837	496.329	0	0
MvSl-1064-A2-R4_MC11g10413	533	219.309	56.4089	4.17452
MvSl-1064-A2-R4_MC11g10414	465	167.058	73.6005	10.99
MvSl-1064-A2-R4_MC11g10415	1365	1020.84	3.06171	0.0481739
MvSl-1064-A2-R4_MC11g10416	1336	991.844	2230	36.7713
MvSl-1064-A2-R4_MC11g10417	1594	1249.84	1028	11.7782
MvSl-1064-A2-R4_MC11g10418	1616	1271.84	1316	16.3525
MvSl-1064-A2-R4_MC11g10419	156	22.1258	705	448.788
MvSl-1064-A2-R4_MC11g10420	291	63.1419	1.59952	0.566816
MvSl-1064-A2-R4_MC11g10421	1520	1175.84	451	5.19071
MvSl-1064-A2-R4_MC11g10422	1158	813.844	1536	29.507
MvSl-1064-A2-R4_MC11g10423	1758	1413.84	2684	28.325
MvSl-1064-A2-R4_MC11g10424	325	79.5311	0	0
MvSl-1064-A2-R4_MC11g10425	5297	4952.84	281.032	0.968278
MvSl-1064-A2-R4_MC11g10426	256	50.0626	0	0
MvSl-1064-A2-R4_MC11g10427	620	293.742	2	0.108815
MvSl-1064-A2-R4_MC11g10428	1494	1149.84	1541	21.037
MvSl-1064-A2-R4_MC11g10429	1844	1499.84	1503	15.4361
MvSl-1064-A2-R4_MC11g10430	2172	1827.84	2296	19.1228
MvSl-1064-A2-R4_MC11g10431	3037	2692.84	3	0.0116616
MvSl-1064-A2-R4_MC11g10432	936	592.338	4	0.0939491
MvSl-1064-A2-R4_MC11g10433	240	45.2205	193	66.7754
MvSl-1064-A2-R4_MC11g10434	213	37.238	594.895	241.203
MvSl-1064-A2-R4_MC11g10435	1225	880.844	505	7.52288
MvSl-1064-A2-R4_MC11g10436	1168	823.844	548.398	8.97193
MvSl-1064-A2-R4_MC11g10437	742	405.532	0	0.125813
MvSl-1064-A2-R4_MC11g10438	313	73.4548	43.4613	11.3345
MvSl-1064-A2-R4_MC11g10439	258	50.7823	42.9989	15.4935
MvSl-1064-A2-R4_MC11g10440	3906	3561.84	99.4146	0.582998
MvSl-1064-A2-R4_MC11g10441	345	89.7004	0	0
MvSl-1064-A2-R4_MC11g10442	2594	2249.84	1.04138	0.0226981
MvSl-1064-A2-R4_MC11g10443	410	129.038	6	0.744328
MvSl-1064-A2-R4_MC11g10444	764	426.604	6.27874	0.113333
MvSl-1064-A2-R4_MC11g10445	375	107.585	35.1724	4.16097
MvSl-1064-A2-R4_MC11g10446	454	159.4	23.7026	2.80753
MvSl-1064-A2-R4_MC11g10447	752	415.117	94.4282	4.78144
MvSl-1064-A2-R4_MC11g10448	660	329.338	65.494	3.09114
MvSl-1064-A2-R4_MC11g10449	171	25.9736	0	0.67941
MvSl-1064-A2-R4_MC11g10450	295	64.7423	3.13793	0.871165
MvSl-1064-A2-R4_MC11g10451	3966	3621.84	1963.68	9.91514
MvSl-1064-A2-R4_MC11g10452	506	197.599	13.271	1.45312
MvSl-1064-A2-R4_MC11g10453	395	120.136	261	38.3524
MvSl-1064-A2-R4_MC11g10454	869	527.141	1	0.0932967
MvSl-1064-A2-R4_MC11g10455	304	69.3201	27	5.93965
MvSl-1064-A2-R4_MC11g10456	315	74.4703	613.295	120.224
MvSl-1064-A2-R4_MC11g10457	189	30.6841	1063.77	529.433
MvSl-1064-A2-R4_MC11g10458	198	33.9182	0	1.89617
MvSl-1064-A2-R4_MC11g10459	276	57.4234	5.69679	1.08988
MvSl-1064-A2-R4_MC11g10460	333	83.5334	86.3256	17.0548
MvSl-1064-A2-R4_MC11g10461	5628	5283.84	13.1415	0.0516451
MvSl-1064-A2-R4_MC11g10462	213	37.238	0	0
MvSl-1064-A2-R4_MC11g10463	900	557.436	1.12013	0.0154732
MvSl-1064-A2-R4_MC11g10464	300	67.2897	0	0
MvSl-1064-A2-R4_MC11g10465	222	39.7997	0	0
MvSl-1064-A2-R4_MC11g10466	1609	1264.84	1685	20.4281
MvSl-1064-A2-R4_MC11g10467	3334	2989.84	7672	36.7338
MvSl-1064-A2-R4_MC11g10468	1473	1128.84	1491	20.4843
MvSl-1064-A2-R4_MC11g10469	4134	3789.84	5021	22.0014
MvSl-1064-A2-R4_MC11g10470	192	31.5615	73	28.6054
MvSl-1064-A2-R4_MC11g10471	360	97.9514	215	35.6407
MvSl-1064-A2-R4_MC11g10472	298	66.3156	109	27.4528
MvSl-1064-A2-R4_MC11g10473	3906	3561.84	1710.38	6.67925
MvSl-1064-A2-R4_MC11g10474	850	508.924	980	29.7124
MvSl-1064-A2-R4_MC11g10475	4582	4237.84	2292.33	9.10231
MvSl-1064-A2-R4_MC11g10476	933	589.397	366.552	11.1629
MvSl-1064-A2-R4_MC11g10477	201	34.4601	0	0
MvSl-1064-A2-R4_MC11g10478	636	307.735	0	0
MvSl-1064-A2-R4_MC11g10479	954	610.219	0	0.0532165
MvSl-1064-A2-R4_MC11g10480	3036	2691.84	2.27419	0.0213012
MvSl-1064-A2-R4_MC11g10481	1500	1155.84	0	0.0311398
MvSl-1064-A2-R4_MC11g10482	2872	2527.84	2256.89	15.6548
MvSl-1064-A2-R4_MC11g10483	1984	1639.84	251	2.29219
MvSl-1064-A2-R4_MC11g10484	249	47.8871	32	9.63343
MvSl-1064-A2-R4_MC11g10485	352	93.5027	21.2078	2.79695
MvSl-1064-A2-R4_MC11g10486	2659	2314.84	13.0125	0.150872
MvSl-1064-A2-R4_MC11g10487	931	587.456	4099	101.544
MvSl-1064-A2-R4_MC11g10488	495	189.163	2927	234.608
MvSl-1064-A2-R4_MC11g10489	1924	1579.84	1777	17.3632
MvSl-1064-A2-R4_MC11g10490	1411	1066.84	6969	105.587
MvSl-1064-A2-R4_MC11g10491	1319	974.844	13313	186.137
MvSl-1064-A2-R4_MC11g10492	769	431.344	114.273	4.47798
MvSl-1064-A2-R4_MC11g10493	1080	735.844	1369.87	33.626
MvSl-1064-A2-R4_MC11g10494	557	239.695	8080	440.077
MvSl-1064-A2-R4_MC11g10495	8159	7814.84	9700.31	21.4108
MvSl-1064-A2-R4_MC11g10496	224	40.6492	1.21183	0.766081
MvSl-1064-A2-R4_MC11g10497	1134	789.844	87.6115	1.72652
MvSl-1064-A2-R4_MC11g10498	1468	1123.84	775	10.4788
MvSl-1064-A2-R4_MC11g10499	2826	2481.84	24050.9	138.792
MvSl-1064-A2-R4_MC11g10500	2979	2634.84	789.06	5.94836
MvSl-1064-A2-R4_MC11g10501	1193	848.844	473	8.44454
MvSl-1064-A2-R4_MC11g10502	848	506.975	55	2.29364
MvSl-1064-A2-R4_MC11g10503	1792	1447.84	1598	15.6759
MvSl-1064-A2-R4_MC11g10504	1520	1175.84	600	8.14962
MvSl-1064-A2-R4_MC11g10505	2801	2456.84	2671	16.6264
MvSl-1064-A2-R4_MC11g10506	1417	1072.84	5925	84.053
MvSl-1064-A2-R4_MC11g10507	2756	2411.84	9977	62.1745
MvSl-1064-A2-R4_MC11g10508	2275	1930.84	2390	19.4581
MvSl-1064-A2-R4_MC11g10509	1670	1325.84	425.781	5.1504
MvSl-1064-A2-R4_MC11g10510	183	28.8424	0	0
MvSl-1064-A2-R4_MC11g10511	3128	2783.84	435	2.69435
MvSl-1064-A2-R4_MC11g10512	2362	2017.84	2201	16.9354
MvSl-1064-A2-R4_MC11g10513	2085	1740.84	132	1.46597
MvSl-1064-A2-R4_MC11g10514	356	95.4919	8	1.33559
MvSl-1064-A2-R4_MC11g10515	1469	1124.84	161.569	2.50815
MvSl-1064-A2-R4_MC11g10516	915	572.152	3205	70.8247
MvSl-1064-A2-R4_MC11g10517	1195	850.844	11	0.226309
MvSl-1064-A2-R4_MC11g10518	1011	666.844	86559	1983.41
MvSl-1064-A2-R4_MC11g10519	2227	1882.84	1748	13.828
MvSl-1064-A2-R4_MC11g10520	2035	1690.84	854	9.99113
MvSl-1064-A2-R4_MC11g10521	492	186.938	435	33.7406
MvSl-1064-A2-R4_MC11g10522	728	392.136	226	8.69123
MvSl-1064-A2-R4_MC11g10523	746	409.325	420	16.4427
MvSl-1064-A2-R4_MC11g10524	491	186.087	45	3.63857
MvSl-1064-A2-R4_MC11g10525	2245	1900.84	1851	13.944
MvSl-1064-A2-R4_MC11g10526	1008	663.844	568	12.0732
MvSl-1064-A2-R4_MC11g10527	216	38.2035	186	76.3578
MvSl-1064-A2-R4_MC11g10528	1497	1152.84	894	12.3634
MvSl-1064-A2-R4_MC11g10529	204	35.2191	719	269.39
MvSl-1064-A2-R4_MC11g10530	2337	1992.84	3066	24.7556
MvSl-1064-A2-R4_MC11g10531	1849	1504.84	490	6.54462
MvSl-1064-A2-R4_MC11g10532	198	33.9182	17	5.28158
MvSl-1064-A2-R4_MC11g10533	2034	1689.84	424	4.14524
MvSl-1064-A2-R4_MC11g10534	276	57.4234	4	0.677738
MvSl-1064-A2-R4_MC11g10535	1280	935.844	122	2.88336
MvSl-1064-A2-R4_MC11g10536	253	49.0259	3.77778	2.64915
MvSl-1064-A2-R4_MC11g10537	386	114.685	28	4.14623
MvSl-1064-A2-R4_MC11g10538	1855	1510.84	246	2.40743
MvSl-1064-A2-R4_MC11g10539	1667	1322.84	988	10.0362
MvSl-1064-A2-R4_MC11g10540	640	311.253	191	10.1513
MvSl-1064-A2-R4_MC11g10541	1713	1368.84	4069	44.0862
MvSl-1064-A2-R4_MC11g10542	1327	982.844	2289	37.8655
MvSl-1064-A2-R4_MC11g10543	5588	5243.84	6297.09	22.7636
MvSl-1064-A2-R4_MC11g10544	195	32.6183	248	111.214
MvSl-1064-A2-R4_MC11g10545	719	383.806	4.7742	0.354575
MvSl-1064-A2-R4_MC11g10546	342	88.3348	24.2374	5.39755
MvSl-1064-A2-R4_MC11g10547	393	118.86	15.7414	3.29567
MvSl-1064-A2-R4_MC11g10548	7731	7386.84	3987.91	9.99655
MvSl-1064-A2-R4_MC11g10549	1322	977.844	2532	45.8698
MvSl-1064-A2-R4_MC11g10550	2525	2180.84	1770.97	12.7572
MvSl-1064-A2-R4_MC11g10551	957	613.219	320	8.20795
MvSl-1064-A2-R4_MC11g10552	1430	1085.84	8546	118.852
MvSl-1064-A2-R4_MC11g10553	2124	1779.84	1492	13.0494
MvSl-1064-A2-R4_MC11g10554	1661	1316.84	1065.13	11.5728
MvSl-1064-A2-R4_MC11g10555	1341	996.844	3249	47.1469
MvSl-1064-A2-R4_MC11g10556	1955	1610.84	2619	25.5455
MvSl-1064-A2-R4_MC11g10557	5449	5104.84	489.859	1.98985
MvSl-1064-A2-R4_MC11g10558	1881	1536.84	5603	64.2849
MvSl-1064-A2-R4_MC11g10559	254	49.4535	22	7.27133
MvSl-1064-A2-R4_MC11g10560	527	214.626	345	22.8822
MvSl-1064-A2-R4_MC11g10561	1528	1183.84	805	11.4819
MvSl-1064-A2-R4_MC11g10562	2139	1794.84	643.661	7.87636
MvSl-1064-A2-R4_MC11g10563	890	547.602	166.854	5.59864
MvSl-1064-A2-R4_MC11g10564	621	294.557	60.1691	3.992
MvSl-1064-A2-R4_MC11g10565	4045	3700.84	1825	7.39578
MvSl-1064-A2-R4_MC11g10566	2244	1899.84	1405	12.6242
MvSl-1064-A2-R4_MC11g10567	1075	730.844	312	7.9633
MvSl-1064-A2-R4_MC11g10568	2176	1831.84	482	3.95195
MvSl-1064-A2-R4_MC11g10569	2723	2378.84	3126	18.8781
MvSl-1064-A2-R4_MC11g10570	1259	914.844	3416	50.4549
MvSl-1064-A2-R4_MC11g10571	4825	4480.84	5555	20.2881
MvSl-1064-A2-R4_MC11g10572	2070	1725.84	3702	33.2305
MvSl-1064-A2-R4_MC11g10573	168	25.509	20	16.6471
MvSl-1064-A2-R4_MC11g10574	4289	3944.84	2522	10.8646
MvSl-1064-A2-R4_MC11g10575	2333	1988.84	928	7.44539
MvSl-1064-A2-R4_MC11g10576	213	37.238	407	190.075
MvSl-1064-A2-R4_MC11g10577	303	68.7944	1.3994	0.156639
MvSl-1064-A2-R4_MC11g10578	426	139.632	6	0.628169
MvSl-1064-A2-R4_MC11g10579	395	120.136	18.1019	2.1368
MvSl-1064-A2-R4_MC11g10580	2499	2154.84	2425	19.2636
MvSl-1064-A2-R4_MC11g10581	1282	937.844	1104	18.4334
MvSl-1064-A2-R4_MC11g10582	336	85.1941	1	0.0903855
MvSl-1064-A2-R4_MC11g10583	309	71.3909	1	0.450786
MvSl-1064-A2-R4_MC11g10584	1094	749.844	931	19.2512
MvSl-1064-A2-R4_MC11g10585	778	439.597	672	22.2925
MvSl-1064-A2-R4_MC11g10586	8141	7796.84	2635	6.44174
MvSl-1064-A2-R4_MC11g10587	1429	1084.84	11	0.14692
MvSl-1064-A2-R4_MC11g10588	1293	948.844	3286	48.1523
MvSl-1064-A2-R4_MC11g10589	2050	1705.84	3271	28.9057
MvSl-1064-A2-R4_MC11g10590	703	368.953	480	18.6688
MvSl-1064-A2-R4_MC11g10591	1623	1278.84	511	6.10746
MvSl-1064-A2-R4_MC11g10592	1902	1557.84	12	0.12325
MvSl-1064-A2-R4_MC11g10593	1810	1465.84	2085	21.9712
MvSl-1064-A2-R4_MC11g10594	1049	704.844	743	15.8721
MvSl-1064-A2-R4_MC11g10595	3786	3441.84	1773	9.14573
MvSl-1064-A2-R4_MC11g10596	667	335.653	3628	185.237
MvSl-1064-A2-R4_MC11g10597	2206	1861.84	858	7.87317
MvSl-1064-A2-R4_MC11g10598	2527	2182.84	1175	9.00521
MvSl-1064-A2-R4_MC11g10599	1866	1521.84	370	2.6575
MvSl-1064-A2-R4_MC11g10600	704	369.878	7	0.683765
MvSl-1064-A2-R4_MC11g10601	651	320.975	14	0.696813
MvSl-1064-A2-R4_MC11g10602	1654	1309.84	61	0.922508
MvSl-1064-A2-R4_MC11g10603	1371	1026.84	3119	40.3911
MvSl-1064-A2-R4_MC11g10604	725	389.255	684	27.5037
MvSl-1064-A2-R4_MC11g10605	2761	2416.84	4351	30.1442
MvSl-1064-A2-R4_MC11g10606	342	88.3348	23.1937	4.35008
MvSl-1064-A2-R4_MC11g10607	1963	1618.84	108.916	1.72753
MvSl-1064-A2-R4_MC11g10608	719	383.806	554	22.0442
MvSl-1064-A2-R4_MC11g10609	408	127.606	296	31.5339
MvSl-1064-A2-R4_MC11g10610	693	359.622	1418	50.6205
MvSl-1064-A2-R4_MC11g10611	668	336.55	3057	118.984
MvSl-1064-A2-R4_MC11g10612	1581	1236.84	3242	30.2351
MvSl-1064-A2-R4_MC11g10613	1040	695.844	5255	120.564
MvSl-1064-A2-R4_MC11g10614	243	46.109	525	191.142
MvSl-1064-A2-R4_MC11g10615	1941	1596.84	2006	19.7623
MvSl-1064-A2-R4_MC11g10616	1279	934.844	2711	45.4059
MvSl-1064-A2-R4_MC11g10617	3227	2882.84	2491	14.0779
MvSl-1064-A2-R4_MC11g10618	3379	3034.84	3153	16.1906
MvSl-1064-A2-R4_MC11g10619	1471	1126.84	6929	96.3357
MvSl-1064-A2-R4_MC11g10620	2611	2266.84	955	7.2248
MvSl-1064-A2-R4_MC11g10621	2326	1981.84	347	3.28334
MvSl-1064-A2-R4_MC11g10622	2600	2255.84	867	5.98076
MvSl-1064-A2-R4_MC11g10623	2468	2123.84	87	0.827457
MvSl-1064-A2-R4_MC11g10624	243	46.109	0	0
MvSl-1064-A2-R4_MC11g10625	2596	2251.84	1752	12.8811
MvSl-1064-A2-R4_MC11g10626	2891	2546.84	3040	19.0941
MvSl-1064-A2-R4_MC11g10627	2631	2286.84	2281	16.2477
MvSl-1064-A2-R4_MC11g10628	2344	1999.84	955	8.57103
MvSl-1064-A2-R4_MC11g10629	3238	2893.84	806	4.36524
MvSl-1064-A2-R4_MC11g10630	3497	3152.84	2726	14.5866
MvSl-1064-A2-R4_MC11g10631	2487	2142.84	1007	8.05045
MvSl-1064-A2-R4_MC11g10632	1740	1395.84	93	1.06601
MvSl-1064-A2-R4_MC11g10633	1906	1561.84	2184	23.9098
MvSl-1064-A2-R4_MC11g10634	2371	2026.84	108	0.635567
MvSl-1064-A2-R4_MC11g10635	2217	1872.84	1931	16.6974
MvSl-1064-A2-R4_MC11g10636	1603	1258.84	2318	25.5116
MvSl-1064-A2-R4_MC11g10637	2557	2212.84	4411	32.4599
MvSl-1064-A2-R4_MC11g10638	1256	911.844	11	0.120189
MvSl-1064-A2-R4_MC11g10639	952	608.219	3622	99.8552
MvSl-1064-A2-R4_MC11g10640	1051	706.844	196	4.02445
MvSl-1064-A2-R4_MC11g10641	1070	725.844	1097	22.5283
MvSl-1064-A2-R4_MC11g10642	2517	2172.84	3147	19.5615
MvSl-1064-A2-R4_MC11g10643	682	349.638	819	37.5573
