#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore
MinSal-1389-A1-17072018_C009g06119	MvSl-1064-A1-R4_MC08g08573	292	292	100	100	292	97.945	579
MinSal-1389-A1-17072018_C009g06120	MvSl-1064-A1-R4_MC08g08574	459	426	100	100	459	90.632	846
MinSal-1389-A1-17072018_C009g06121	MvSl-1064-A1-R4_MC08g08575	301	350	99	99	346	84.104	555
MinSal-1389-A1-17072018_C009g06122	MvSl-1064-A1-R4_MC08g08576	976	983	100	100	985	94.315	1657
MinSal-1389-A1-17072018_C009g06123	MvSl-1064-A1-R4_MC08g08577	58	67	74	64	43	93.023	73.6
MinSal-1389-A1-17072018_C009g06126	MvSl-1064-A1-R4_MC08g08579	407	405	96	96	390	95.128	612
MinSal-1389-A1-17072018_C009g06127	MvSl-1064-A1-R4_MC08g08580	207	145	85	100	175	82.857	279
MinSal-1389-A1-17072018_C009g06128	MvSl-1064-A1-R4_MC08g08581	458	458	100	100	458	97.817	912
MinSal-1389-A1-17072018_C009g06129	MvSl-1064-A1-R4_MC08g08582	1002	1004	99	99	1003	93.918	1669
MinSal-1389-A1-17072018_C009g06130	MvSl-1064-A1-R4_MC08g08583	712	712	100	100	712	96.348	1416
MinSal-1389-A1-17072018_C009g06131	MvSl-1064-A1-R4_MC08g08584	438	429	98	100	429	96.270	850
MinSal-1389-A1-17072018_C009g06132	MvSl-1064-A1-R4_MC08g08585	78	74	95	100	74	93.243	136
MinSal-1389-A1-17072018_C009g06133	MvSl-1064-A1-R4_MC08g08586	369	369	100	100	369	94.309	717
MinSal-1389-A1-17072018_C009g06134	MvSl-1064-A1-R4_MC08g08587	2056	2056	100	100	2056	95.623	3920
MinSal-1389-A1-17072018_C009g06135	MvSl-1064-A1-R4_MC08g08588	400	371	100	100	400	89.250	652
MinSal-1389-A1-17072018_C009g06136	MvSl-1064-A1-R4_MC08g08589	905	932	100	100	932	94.099	1786
MinSal-1389-A1-17072018_C009g06140	MvSl-1064-A1-R4_MC08g08590	307	308	100	100	308	92.208	573
MinSal-1389-A1-17072018_C009g06141	MvSl-1064-A1-R4_MC08g08592	1104	1104	100	100	1107	90.244	1799
MinSal-1389-A1-17072018_C009g06142	MvSl-1064-A1-R4_MC08g08593	381	382	100	100	382	97.906	766
MinSal-1389-A1-17072018_C009g06143	MvSl-1064-A1-R4_MC08g08594	258	258	100	100	258	98.062	519
MinSal-1389-A1-17072018_C009g06145	MvSl-1064-A1-R4_MC08g08596	235	201	100	100	235	85.106	379
MinSal-1389-A1-17072018_C009g06146	MvSl-1064-A1-R4_MC08g08597	742	736	100	100	742	98.652	1502
MinSal-1389-A1-17072018_C009g06147	MvSl-1064-A1-R4_MC08g08598	312	306	98	100	306	94.118	598
MinSal-1389-A1-17072018_C009g06148	MvSl-1064-A1-R4_MC08g08599	136	186	96	70	131	87.786	232
MinSal-1389-A1-17072018_C009g06149	MvSl-1064-A1-R4_MC08g08600	674	637	98	97	660	82.879	846
MinSal-1389-A1-17072018_C009g06150	MvSl-1064-A1-R4_MC08g08601	838	862	99	100	862	94.548	1636
MinSal-1389-A1-17072018_C009g06151	MvSl-1064-A1-R4_MC08g08602	166	122	100	100	166	72.289	158
MinSal-1389-A1-17072018_C009g06152	MvSl-1064-A1-R4_MC08g08603	121	121	100	100	121	97.521	237
MinSal-1389-A1-17072018_C009g06153	MvSl-1064-A1-R4_MC08g08604	398	414	100	100	414	89.614	702
MinSal-1389-A1-17072018_C009g06155	MvSl-1064-A1-R4_MC08g08606	289	291	100	100	291	97.595	569
MinSal-1389-A1-17072018_C009g06156	MvSl-1064-A1-R4_MC08g08607	1144	1141	100	99	1147	96.687	2256
MinSal-1389-A1-17072018_C009g06157	MvSl-1064-A1-R4_MC08g08608	606	609	100	100	609	97.865	1229
MinSal-1389-A1-17072018_C009g06158	MvSl-1064-A1-R4_MC08g08609	466	466	100	100	467	95.075	828
MinSal-1389-A1-17072018_C009g06159	MvSl-1064-A1-R4_MC08g08610	376	376	100	100	376	91.755	657
MinSal-1389-A1-17072018_C009g06160	MvSl-1064-A1-R4_MC08g08611	591	581	95	99	577	92.201	1006
MinSal-1389-A1-17072018_C009g06161	MvSl-1064-A1-R4_MC08g08612	544	563	100	97	548	95.620	1060
MinSal-1389-A1-17072018_C009g06162	MvSl-1064-A1-R4_MC08g08497	388	362	100	100	388	85.309	645
MinSal-1389-A1-17072018_C009g06164	MvSl-1064-A1-R4_MC07g07729	209	239	83	62	173	69.942	200
MinSal-1389-A1-17072018_C009g06166	MvSl-1064-A1-R4_MC08g08613	981	994	100	100	995	93.467	1807
MinSal-1389-A1-17072018_C009g06167	MvSl-1064-A1-R4_MC08g08614	705	703	100	100	731	90.971	1293
MinSal-1389-A1-17072018_C009g06168	MvSl-1064-A1-R4_MC08g08615	248	285	100	100	287	76.655	414
MinSal-1389-A1-17072018_C009g06169	MvSl-1064-A1-R4_MC08g08616	642	642	100	100	642	97.352	1303
MinSal-1389-A1-17072018_C009g06170	MvSl-1064-A1-R4_MC08g08617	788	761	100	100	812	88.916	1398
MinSal-1389-A1-17072018_C009g06171	MvSl-1064-A1-R4_MC08g08618	888	884	98	98	872	93.807	1432
MinSal-1389-A1-17072018_C009g06172	MvSl-1064-A1-R4_MC08g08619	1574	1610	100	100	1619	89.500	2789
MinSal-1389-A1-17072018_C009g06173	MvSl-1064-A1-R4_MC08g08620	545	569	100	100	571	90.543	1006
MinSal-1389-A1-17072018_C009g06174	MvSl-1064-A1-R4_MC08g08621	535	578	100	100	578	87.024	917
MinSal-1389-A1-17072018_C009g06175	MvSl-1064-A1-R4_MC08g08622	405	405	100	100	405	97.284	814
MinSal-1389-A1-17072018_C009g06176	MvSl-1064-A1-R4_MC08g08623	599	511	82	99	510	90.784	772
MinSal-1389-A1-17072018_C009g06177	MvSl-1064-A1-R4_MC08g08624	210	220	94	98	211	78.440	279
MinSal-1389-A1-17072018_C009g06178	MvSl-1064-A1-R4_MC08g08625	687	686	100	100	722	86.011	1121
MinSal-1389-A1-17072018_C009g06179	MvSl-1064-A1-R4_MC08g08626	867	861	100	100	869	95.397	1662
MinSal-1389-A1-17072018_C009g06180	MvSl-1064-A1-R4_MC08g08627	1439	1434	100	100	1441	95.281	2499
MinSal-1389-A1-17072018_C009g06181	MvSl-1064-A1-R4_MC08g08628	547	547	100	100	547	96.892	1093
MinSal-1389-A1-17072018_C009g06182	MvSl-1064-A1-R4_MC08g08629	354	354	100	100	354	98.588	721
MinSal-1389-A1-17072018_C009g06183	MvSl-1064-A1-R4_MC08g08630	864	996	90	81	804	94.900	1576
MinSal-1389-A1-17072018_C009g06184	MvSl-1064-A1-R4_MC08g08631	167	211	100	79	167	100.000	342
MinSal-1389-A1-17072018_C009g06187	MvSl-1064-A1-R4_MC08g08632	292	281	100	100	292	93.493	541
MinSal-1389-A1-17072018_C009g06188	MvSl-1064-A1-R4_MC08g08633	446	445	100	100	447	94.407	834
MinSal-1389-A1-17072018_C009g06189	MvSl-1064-A1-R4_MC08g08634	1774	1749	100	100	1775	95.099	3425
MinSal-1389-A1-17072018_C009g06190	MvSl-1064-A1-R4_MC08g08635	536	536	100	100	536	95.336	981
MinSal-1389-A1-17072018_C009g06191	MvSl-1064-A1-R4_A1g01230	895	776	81	99	785	81.656	1281
MinSal-1389-A1-17072018_C009g06194	MvSl-1064-A1-R4_MC08g08636	214	203	100	100	214	92.523	396
MinSal-1389-A1-17072018_C009g06196	MvSl-1064-A1-R4_MC08g08637	361	373	100	100	373	94.370	717
MinSal-1389-A1-17072018_C009g06199	MvSl-1064-A1-R4_MC08g08641	907	916	100	100	916	94.651	1646
MinSal-1389-A1-17072018_C009g06200	MvSl-1064-A1-R4_MC08g08642	1186	1193	100	100	1193	96.982	2379
MinSal-1389-A1-17072018_C009g06204	MvSl-1064-A1-R4_MC08g08653	476	522	98	92	480	93.125	898
MinSal-1389-A1-17072018_C009g06206	MvSl-1064-A1-R4_MC08g08654	540	525	94	97	514	88.716	796
MinSal-1389-A1-17072018_C009g06207	MvSl-1064-A1-R4_MC08g08655	770	794	100	100	794	95.844	1549
MinSal-1389-A1-17072018_C009g06210	MvSl-1064-A1-R4_MC08g08659	796	833	100	100	834	90.408	1329
MinSal-1389-A1-17072018_C009g06211	MvSl-1064-A1-R4_MC08g08660	381	355	100	100	381	92.388	719
MinSal-1389-A1-17072018_C009g06215	MvSl-1064-A1-R4_MC08g08662	954	952	100	100	954	96.960	1858
MinSal-1389-A1-17072018_C009g06216	MvSl-1064-A1-R4_MC08g08663	588	588	100	100	588	94.728	1149
MinSal-1389-A1-17072018_C009g06217	MvSl-1064-A1-R4_MC08g08664	193	193	100	100	193	98.964	400
MinSal-1389-A1-17072018_C009g06218	MvSl-1064-A1-R4_MC08g08666	341	341	100	100	341	94.428	630
MinSal-1389-A1-17072018_C009g06219	MvSl-1064-A1-R4_MC08g08667	209	209	100	100	209	97.129	412
MinSal-1389-A1-17072018_C009g06220	MvSl-1064-A1-R4_MC08g08668	330	329	97	100	319	92.121	587
MinSal-1389-A1-17072018_C009g06222	MvSl-1064-A1-R4_MC08g08672	163	137	100	100	163	79.755	247
MinSal-1389-A1-17072018_C009g06223	MvSl-1064-A1-R4_MC08g08673	543	544	100	100	544	95.772	1053
MinSal-1389-A1-17072018_C009g06224	MvSl-1064-A1-R4_MC08g08674	199	199	100	100	199	97.487	388
MinSal-1389-A1-17072018_C009g06225	MvSl-1064-A1-R4_MC08g08675	535	668	100	80	535	98.131	1070
MinSal-1389-A1-17072018_C009g06227	MvSl-1064-A1-R4_MC08g08676	850	861	100	100	861	96.167	1673
MinSal-1389-A1-17072018_C009g06230	MvSl-1064-A1-R4_MC08g08677	174	181	100	100	204	70.098	239
MinSal-1389-A1-17072018_C009g06231	MvSl-1064-A1-R4_MC08g08678	357	328	91	91	316	87.963	418
MinSal-1389-A1-17072018_C009g06232	MvSl-1064-A1-R4_MC08g08679	705	693	100	100	705	95.887	1399
MinSal-1389-A1-17072018_C009g06233	MvSl-1064-A1-R4_MC08g08680	1128	1098	99	100	1126	88.455	1681
MinSal-1389-A1-17072018_C009g06234	MvSl-1064-A1-R4_MC08g08681	336	312	100	100	336	91.964	628
MinSal-1389-A1-17072018_C009g06235	MvSl-1064-A1-R4_MC08g08682	675	669	100	97	666	88.743	1056
MinSal-1389-A1-17072018_C009g06236	MvSl-1064-A1-R4_MC08g08683	254	255	89	100	227	92.157	402
MinSal-1389-A1-17072018_C009g06237	MvSl-1064-A1-R4_MC08g08685	600	530	85	93	511	91.585	927
MinSal-1389-A1-17072018_C009g06239	MvSl-1064-A1-R4_MC08g08687	718	718	100	100	718	90.947	1145
MinSal-1389-A1-17072018_C009g06240	MvSl-1064-A1-R4_MC08g08688	304	233	70	91	212	95.755	395
MinSal-1389-A1-17072018_C009g06241	MvSl-1064-A1-R4_MC08g08689	936	938	100	100	938	94.456	1689
MinSal-1389-A1-17072018_C009g06242	MvSl-1064-A1-R4_MC08g08690	842	838	100	100	844	95.735	1595
MinSal-1389-A1-17072018_C009g06243	MvSl-1064-A1-R4_MC08g08691	706	706	100	100	706	93.909	1218
MinSal-1389-A1-17072018_C009g06244	MvSl-1064-A1-R4_MC08g08692	57	50	68	78	39	92.308	78.2
MinSal-1389-A1-17072018_C009g06249	MvSl-1064-A1-R4_MC08g08698	344	342	100	100	344	91.860	587
MinSal-1389-A1-17072018_C009g06250	MvSl-1064-A1-R4_MC08g08699	63	63	100	100	63	96.825	124
MinSal-1389-A1-17072018_C009g06251	MvSl-1064-A1-R4_MC08g08700	205	177	94	99	192	86.979	301
MinSal-1389-A1-17072018_C009g06252	MvSl-1064-A1-R4_MC09-2g09246	847	677	79	96	701	79.743	1056
MinSal-1389-A1-17072018_C009g06254	MvSl-1064-A1-R4_MC09-2g09241	631	590	89	100	610	71.311	833
MinSal-1389-A1-17072018_C009g06255	MvSl-1064-A1-R4_MC08g08703	311	314	91	100	316	69.620	383
MinSal-1389-A1-17072018_C009g06256	MvSl-1064-A1-R4_MC08g08704	1008	993	100	100	1014	92.012	1838
MinSal-1389-A1-17072018_C009g06257	MvSl-1064-A1-R4_MC08g08705	259	235	100	100	259	88.803	450
MinSal-1389-A1-17072018_C009g06258	MvSl-1064-A1-R4_MC08g08706	260	265	100	100	265	94.717	500
MinSal-1389-A1-17072018_C009g06259	MvSl-1064-A1-R4_MC08g08707	37	40	97	90	36	83.333	62.0
MinSal-1389-A1-17072018_C009g06260	MvSl-1064-A1-R4_MC08g08708	626	625	100	100	626	96.486	1219
MinSal-1389-A1-17072018_C009g06261	MvSl-1064-A1-R4_MC08g08709	559	569	100	100	570	92.807	980
MinSal-1389-A1-17072018_C009g06263	MvSl-1064-A1-R4_MC08g08713	953	897	100	100	953	89.087	1566
MinSal-1389-A1-17072018_C009g06264	MvSl-1064-A1-R4_MC08g08714	300	293	100	100	300	94.667	580
MinSal-1389-A1-17072018_C009g06265	MvSl-1064-A1-R4_MC08g08715	256	272	100	100	272	93.382	509
MinSal-1389-A1-17072018_C009g06266	MvSl-1064-A1-R4_MC08g08716	99	101	100	100	103	86.408	169
MinSal-1389-A1-17072018_C009g06267	MvSl-1064-A1-R4_MC08g08717	814	984	100	77	818	84.737	1289
MinSal-1389-A1-17072018_C009g06270	MvSl-1064-A1-R4_MC08g08718	1115	1376	100	81	1139	89.464	1581
MinSal-1389-A1-17072018_C009g06271	MvSl-1064-A1-R4_MC08g08720	966	987	98	95	955	90.984	1483
MinSal-1389-A1-17072018_C009g06272	MvSl-1064-A1-R4_MC08g08721	291	283	100	100	292	92.123	546
MinSal-1389-A1-17072018_C009g06273	MvSl-1064-A1-R4_MC08g08722	263	183	63	91	167	98.204	332
MinSal-1389-A1-17072018_C009g06274	MvSl-1064-A1-R4_MC08g08723	276	264	100	100	276	86.957	460
MinSal-1389-A1-17072018_C009g06275	MvSl-1064-A1-R4_MC08g08724	269	270	100	100	270	98.148	552
MinSal-1389-A1-17072018_C009g06276	MvSl-1064-A1-R4_MC08g08725	174	262	98	65	171	98.246	351
MinSal-1389-A1-17072018_C009g06277	MvSl-1064-A1-R4_MC08g08726	292	267	91	100	267	96.629	525
MinSal-1389-A1-17072018_C009g06278	MvSl-1064-A1-R4_MC08g08727	715	660	100	100	715	87.413	1251
MinSal-1389-A1-17072018_C009g06279	MvSl-1064-A1-R4_MC08g08728	1063	1125	100	100	1147	76.635	1352
MinSal-1389-A1-17072018_C009g06280	MvSl-1064-A1-R4_MC08g08729	330	307	100	100	331	89.426	581
MinSal-1389-A1-17072018_C009g06282	MvSl-1064-A1-R4_MC08g08730	284	312	100	100	328	76.829	372
MinSal-1389-A1-17072018_C009g06283	MvSl-1064-A1-R4_MC08g08731	356	355	100	100	358	81.285	457
MinSal-1389-A1-17072018_C009g06284	MvSl-1064-A1-R4_MC08g08732	471	477	100	100	479	91.858	677
MinSal-1389-A1-17072018_C009g06285	MvSl-1064-A1-R4_MC08g08733	270	283	100	93	275	77.818	389
MinSal-1389-A1-17072018_C009g06286	MvSl-1064-A1-R4_MC08g08735	297	321	100	100	347	74.928	480
MinSal-1389-A1-17072018_C009g06287	MvSl-1064-A1-R4_MC08g08736	252	256	100	100	256	91.406	354
MinSal-1389-A1-17072018_C009g06288	MvSl-1064-A1-R4_MC08g08737	481	502	100	100	504	87.302	884
MinSal-1389-A1-17072018_C009g06289	MvSl-1064-A1-R4_MC08g08738	485	534	100	95	509	93.320	964
MinSal-1389-A1-17072018_C009g06290	MvSl-1064-A1-R4_MC08g08739	769	749	100	100	771	92.348	1439
MinSal-1389-A1-17072018_C009g06291	MvSl-1064-A1-R4_MC08g08740	576	561	100	100	576	95.486	1133
MinSal-1389-A1-17072018_C009g06292	MvSl-1064-A1-R4_MC08g08741	1498	1388	92	99	1389	94.744	2481
MinSal-1389-A1-17072018_C009g06293	MvSl-1064-A1-R4_MC08g08743	276	278	100	100	278	96.403	540
MinSal-1389-A1-17072018_C009g06294	MvSl-1064-A1-R4_MC08g08744	342	342	100	100	342	98.830	699
MinSal-1389-A1-17072018_C009g06296	MvSl-1064-A1-R4_MC01-1g01701	870	762	81	100	765	73.333	1010
MinSal-1389-A1-17072018_C009g06297	MvSl-1064-A1-R4_MC01-1g01700	192	167	90	77	173	60.116	182
MinSal-1389-A1-17072018_C009g06300	MvSl-1064-A1-R4_MC08g08761	174	240	100	72	186	75.269	260
MinSal-1389-A1-17072018_C009g06302	MvSl-1064-A1-R4_MC08g08763	575	576	100	100	604	85.596	935
MinSal-1389-A1-17072018_C009g06304	MvSl-1064-A1-R4_MC08g08766	206	206	100	100	206	89.806	382
MinSal-1389-A1-17072018_C009g06305	MvSl-1064-A1-R4_MC08g08767	209	214	100	98	211	90.521	317
MinSal-1389-A1-17072018_C009g06307	MvSl-1064-A1-R4_MC08g08772	164	161	100	100	164	90.244	294
MinSal-1389-A1-17072018_C009g06308	MvSl-1064-A1-R4_MC08g08773	363	329	100	100	363	89.532	658
MinSal-1389-A1-17072018_C009g06309	MvSl-1064-A1-R4_MC08g08774	268	203	85	100	228	86.842	386
MinSal-1389-A1-17072018_C009g06310	MvSl-1064-A1-R4_MC08g08775	172	172	100	100	172	97.674	327
MinSal-1389-A1-17072018_C009g06312	MvSl-1064-A1-R4_MC08g08778	203	203	100	100	203	96.552	393
MinSal-1389-A1-17072018_C009g06313	MvSl-1064-A1-R4_MC08g08779	706	733	100	100	736	94.293	1404
MinSal-1389-A1-17072018_C009g06314	MvSl-1064-A1-R4_MC08g08780	1108	1112	100	100	1114	90.844	1877
MinSal-1389-A1-17072018_C009g06315	MvSl-1064-A1-R4_MC08g08781	162	164	100	100	164	82.317	253
MinSal-1389-A1-17072018_C009g06317	MvSl-1064-A1-R4_MC08g08784	555	546	94	99	559	84.973	942
MinSal-1389-A1-17072018_C009g06318	MvSl-1064-A1-R4_MC08g08785	603	590	100	100	631	80.569	944
MinSal-1389-A1-17072018_C009g06319	MvSl-1064-A1-R4_MC08g08786	122	155	100	100	155	78.065	226
MinSal-1389-A1-17072018_C009g06320	MvSl-1064-A1-R4_MC08g08787	318	315	100	100	318	98.113	631
MinSal-1389-A1-17072018_C009g06321	MvSl-1064-A1-R4_MC08g08788	686	682	97	98	668	90.569	1023
MinSal-1389-A1-17072018_C009g06322	MvSl-1064-A1-R4_MC08g08789	308	271	96	100	297	77.778	410
MinSal-1389-A1-17072018_C009g06323	MvSl-1064-A1-R4_MC08g08790	472	354	75	100	357	96.359	710
MinSal-1389-A1-17072018_C009g06324	MvSl-1064-A1-R4_MC08g08793	926	936	100	99	927	91.370	1601
MinSal-1389-A1-17072018_C009g06326	MvSl-1064-A1-R4_MC08g08795	278	278	100	100	278	97.842	547
MinSal-1389-A1-17072018_C009g06327	MvSl-1064-A1-R4_MC08g08796	457	457	100	100	457	95.842	907
MinSal-1389-A1-17072018_C009g06328	MvSl-1064-A1-R4_MC08g08797	1067	1085	83	87	955	82.513	1375
MinSal-1389-A1-17072018_C009g06329	MvSl-1064-A1-R4_MC08g08798	531	582	100	100	582	87.629	990
MinSal-1389-A1-17072018_C009g06330	MvSl-1064-A1-R4_MC08g08799	274	288	100	100	288	89.931	400
MinSal-1389-A1-17072018_C009g06331	MvSl-1064-A1-R4_MC08g08803	239	264	100	92	243	74.812	306
MinSal-1389-A1-17072018_C009g06332	MvSl-1064-A1-R4_MC08g08804	678	679	100	100	681	90.015	1013
MinSal-1389-A1-17072018_C009g06333	MvSl-1064-A1-R4_MC08g08805	1162	1121	100	100	1162	94.836	2273
MinSal-1389-A1-17072018_C009g06334	MvSl-1064-A1-R4_MC08g08806	256	255	100	100	256	93.359	335
MinSal-1389-A1-17072018_C009g06340	MvSl-1064-A1-R4_MC08g08816	1017	1016	100	100	1019	97.743	1993
MinSal-1389-A1-17072018_C009g06344	MvSl-1064-A1-R4_MC08g08817	450	461	100	100	461	93.275	874
MinSal-1389-A1-17072018_C009g06345	MvSl-1064-A1-R4_MC08g08818	775	741	99	99	771	83.528	1151
MinSal-1389-A1-17072018_C009g06346	MvSl-1064-A1-R4_MC08g08819	71	71	100	100	71	95.775	143
MinSal-1389-A1-17072018_C009g06347	MvSl-1064-A1-R4_MC08g08820	491	492	99	99	490	97.755	947
MinSal-1389-A1-17072018_C009g06348	MvSl-1064-A1-R4_MC08g08821	844	794	95	99	815	81.364	1218
MinSal-1389-A1-17072018_C009g06349	MvSl-1064-A1-R4_MC08g08822	1147	1183	100	98	1182	88.579	1904
MinSal-1389-A1-17072018_C009g06350	MvSl-1064-A1-R4_MC08g08823	507	503	100	100	507	92.899	884
MinSal-1389-A1-17072018_C009g06351	MvSl-1064-A1-R4_MC08g08824	275	275	100	100	275	98.909	554
MinSal-1389-A1-17072018_C009g06352	MvSl-1064-A1-R4_MC08g08825	1188	1187	100	100	1189	94.870	2131
MinSal-1389-A1-17072018_C009g06354	MvSl-1064-A1-R4_MC08g08826	738	738	100	100	738	97.290	1495
MinSal-1389-A1-17072018_C009g06355	MvSl-1064-A1-R4_MC08g08827	981	945	96	99	939	94.782	1794
MinSal-1389-A1-17072018_C009g06356	MvSl-1064-A1-R4_MC08g08828	260	260	100	100	260	89.615	440
MinSal-1389-A1-17072018_C009g06357	MvSl-1064-A1-R4_MC08g08833	640	628	98	99	631	89.223	1118
MinSal-1389-A1-17072018_C009g06358	MvSl-1064-A1-R4_MC08g08834	324	329	99	93	306	95.342	612
MinSal-1389-A1-17072018_C009g06361	MvSl-1064-A1-R4_MC08g08839	999	1008	100	100	1008	89.583	1449
MinSal-1389-A1-17072018_C009g06363	MvSl-1064-A1-R4_MC08g08841	705	697	100	100	722	89.058	1201
MinSal-1389-A1-17072018_C009g06364	MvSl-1064-A1-R4_MC08g08842	368	393	99	99	392	83.418	667
MinSal-1389-A1-17072018_C009g06366	MvSl-1064-A1-R4_MC08g08843	1149	1325	99	86	1143	92.415	2117
MinSal-1389-A1-17072018_C009g06367	MvSl-1064-A1-R4_MC08g08845	1266	1247	99	69	865	93.301	1616
MinSal-1389-A1-17072018_C009g06368	MvSl-1064-A1-R4_MC08g08846	558	540	100	100	562	91.103	945
MinSal-1389-A1-17072018_C009g06369	MvSl-1064-A1-R4_MC08g08848	2110	2108	100	100	2115	97.258	4174
MinSal-1389-A1-17072018_C009g06370	MvSl-1064-A1-R4_MC08g08849	879	883	98	98	863	93.163	1335
MinSal-1389-A1-17072018_C009g06371	MvSl-1064-A1-R4_MC08g08850	583	579	100	100	583	96.055	1170
MinSal-1389-A1-17072018_C009g06372	MvSl-1064-A1-R4_MC08g08851	578	523	100	100	578	86.678	972
MinSal-1389-A1-17072018_C009g06373	MvSl-1064-A1-R4_MC08g08852	107	107	100	100	107	98.131	216
MinSal-1389-A1-17072018_C009g06374	MvSl-1064-A1-R4_MC08g08853	318	299	100	100	339	79.646	528
MinSal-1389-A1-17072018_C009g06375	MvSl-1064-A1-R4_MC08g08855	246	230	96	95	237	81.857	340
MinSal-1389-A1-17072018_C009g06376	MvSl-1064-A1-R4_MC08g08856	360	606	100	66	398	88.693	641
MinSal-1389-A1-17072018_C009g06379	MvSl-1064-A1-R4_MC08g08857	263	263	100	100	263	92.015	455
MinSal-1389-A1-17072018_C009g06380	MvSl-1064-A1-R4_MC08g08858	1442	1451	100	100	1481	92.032	2729
MinSal-1389-A1-17072018_C009g06381	MvSl-1064-A1-R4_MC08g08859	224	232	100	100	232	90.948	368
MinSal-1389-A1-17072018_C009g06382	MvSl-1064-A1-R4_MC08g08861	668	483	67	100	493	84.178	808
MinSal-1389-A1-17072018_C009g06383	MvSl-1064-A1-R4_MC05-1g06215	209	210	66	73	153	66.667	185
MinSal-1389-A1-17072018_C009g06387	MvSl-1064-A1-R4_MC08g08862	477	498	100	100	498	92.771	952
MinSal-1389-A1-17072018_C009g06388	MvSl-1064-A1-R4_MC08g08863	572	577	100	99	572	96.853	1154
MinSal-1389-A1-17072018_C009g06396	MvSl-1064-A1-R4_MC08g08864	329	336	100	100	346	88.150	573
MinSal-1389-A1-17072018_C009g06397	MvSl-1064-A1-R4_MC08g08865	559	661	99	83	551	94.555	1056
MinSal-1389-A1-17072018_C009g06399	MvSl-1064-A1-R4_MC08g08868	478	549	95	83	455	98.022	900
MinSal-1389-A1-17072018_C009g06400	MvSl-1064-A1-R4_MC08g08869	608	609	100	100	609	96.388	1187
MinSal-1389-A1-17072018_C009g06401	MvSl-1064-A1-R4_MC08g08870	1056	1071	100	100	1071	94.024	1805
MinSal-1389-A1-17072018_C009g06402	MvSl-1064-A1-R4_MC08g08871	206	209	97	96	200	97.000	386
MinSal-1389-A1-17072018_C009g06403	MvSl-1064-A1-R4_MC08g08872	159	159	100	100	159	99.371	315
MinSal-1389-A1-17072018_C009g06404	MvSl-1064-A1-R4_MC08g08873	329	329	100	100	329	96.657	633
MinSal-1389-A1-17072018_C009g06405	MvSl-1064-A1-R4_MC08g08874	642	672	95	97	652	87.270	1095
MinSal-1389-A1-17072018_C009g06408	MvSl-1064-A1-R4_MC08g08875	1088	1032	100	100	1101	89.918	1997
MinSal-1389-A1-17072018_C011g06416	MvSl-1064-A1-R4_MC05-3g06829	124	126	93	91	115	96.522	231
MinSal-1389-A1-17072018_C011g06417	MvSl-1064-A1-R4_MC05-3g06828	282	346	92	77	268	92.537	501
MinSal-1389-A1-17072018_C011g06418	MvSl-1064-A1-R4_MC05-3g06827	1743	1781	100	100	1788	88.423	2883
MinSal-1389-A1-17072018_C011g06419	MvSl-1064-A1-R4_MC05-3g06826	399	398	100	100	399	92.732	703
MinSal-1389-A1-17072018_C011g06420	MvSl-1064-A1-R4_MC05-3g06825	951	952	100	100	952	91.597	1602
MinSal-1389-A1-17072018_C011g06421	MvSl-1064-A1-R4_MC05-3g06824	586	567	100	100	591	94.416	1137
MinSal-1389-A1-17072018_C011g06422	MvSl-1064-A1-R4_MC05-3g06823	139	139	100	100	139	96.403	274
MinSal-1389-A1-17072018_C011g06423	MvSl-1064-A1-R4_MC05-3g06822	1380	1408	100	100	1411	93.622	2478
MinSal-1389-A1-17072018_C011g06424	MvSl-1064-A1-R4_MC05-3g06821	229	232	100	100	232	93.966	434
MinSal-1389-A1-17072018_C011g06425	MvSl-1064-A1-R4_MC05-3g06820	736	711	100	100	738	90.650	1299
MinSal-1389-A1-17072018_C011g06426	MvSl-1064-A1-R4_MC05-3g06819	775	775	100	100	783	92.209	1293
MinSal-1389-A1-17072018_C011g06429	MvSl-1064-A1-R4_MC05-3g06809	154	143	91	98	140	100.000	283
MinSal-1389-A1-17072018_C011g06430	MvSl-1064-A1-R4_MC05-3g06808	509	513	100	100	513	93.177	936
MinSal-1389-A1-17072018_C011g06431	MvSl-1064-A1-R4_MC05-3g06807	127	127	100	100	127	99.213	259
MinSal-1389-A1-17072018_C011g06433	MvSl-1064-A1-R4_MC05-3g06806	251	251	100	100	251	89.243	451
MinSal-1389-A1-17072018_C011g06435	MvSl-1064-A1-R4_MC05-3g06801	508	512	100	100	512	94.922	973
MinSal-1389-A1-17072018_C011g06436	MvSl-1064-A1-R4_MC05-3g06799	586	621	100	100	628	79.459	654
MinSal-1389-A1-17072018_C011g06437	MvSl-1064-A1-R4_MC05-3g06797	561	585	100	100	589	86.757	865
MinSal-1389-A1-17072018_C011g06438	MvSl-1064-A1-R4_MC05-3g06796	179	141	73	99	139	90.647	238
MinSal-1389-A1-17072018_C011g06439	MvSl-1064-A1-R4_MC05-3g06784	249	249	99	99	247	95.142	452
MinSal-1389-A1-17072018_C011g06441	MvSl-1064-A1-R4_MC05-3g06783	222	134	66	97	147	76.871	228
MinSal-1389-A1-17072018_C011g06442	MvSl-1064-A1-R4_MC05-3g06782	1302	1271	100	99	1283	93.241	2340
