gid	gname	chr	start	end	logCPM	logFC.MvSl.Mint	PV.MvSl.Mint	FDR.MvSl.Mint	MintM1	MintM2	MintM3	MvSlM1	MvSlM2	average	ward.D
MinSal-1389-A1-17072018_C012g07646	MinSal-1389-A1-17072018_C012	Chr11	13082	14570	6.27274873354181	14.1888757382872	4.4898952805208e-145	2.06361155955099e-143	-2.63859011229038	-2.63859011229038	-2.63859011229038	7.60468969808019	7.49613158330813	1	1
MinSal-1389-A1-17072018_C012g07647	MinSal-1389-A1-17072018_C012	Chr11	14977	15449	7.30173454997433	12.5596453543755	3.86462208202382e-160	3.01491372688411e-158	-2.63859011229038	-2.63859011229038	-1.30984499755832	8.4334588655855	8.75193432792558	1	1
MinSal-1389-A1-17072018_C013g08324	MinSal-1389-A1-17072018_C012	Chr11	16620	18432	1.79487604424224	9.25770155832974	2.41556140970868e-23	6.61212539158023e-23	-2.63859011229038	-2.63859011229038	-2.63859011229038	2.55211617511685	2.74984787702191	1	1
MinSal-1389-A1-17072018_C013g08335	MinSal-1389-A1-17072018_C012	Chr11	21447	25333	6.06968015442222	0.774344497675806	9.60224306874384e-05	0.000135907613164436	5.67805614537404	5.75865043393788	5.65580583598617	6.53276810847108	6.40861329575888	1	1
MinSal-1389-A1-17072018_C013g08336	MinSal-1389-A1-17072018_C012	Chr11	26535	27759	5.08266491585476	12.9482877198134	7.20360894593259e-111	8.22932513303166e-110	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.33032886538465	6.29429205310137	1	1
MinSal-1389-A1-17072018_C013g08337	MinSal-1389-A1-17072018_C012	Chr11	28024	29668	8.26172773860892	-1.0924310873124	1.94411161699673e-07	3.12459684932871e-07	8.57795119772515	8.68772934491878	8.55731435524392	7.41541950291525	7.61237476564668	2	2
MinSal-1389-A1-17072018_C013g08338	MinSal-1389-A1-17072018_C012	Chr11	36309	38269	7.59701340897422	1.31051813370784	1.130822361915e-10	2.0725334725793e-10	6.96431682828709	6.78934929070882	7.00118502168736	8.16661084769862	8.28991615660673	1	1
MinSal-1389-A1-17072018_C013g08339	MinSal-1389-A1-17072018_C012	Chr11	38355	40232	7.30761677191627	0.446659263150849	0.0333440638454487	0.0400571480741626	7.17688827557149	7.0933163890482	7.0548567678413	7.41202590370912	7.68683473091551	1	1
MinSal-1389-A1-17072018_C013g08340	MinSal-1389-A1-17072018_C012	Chr11	40479	41022	5.7323412354475	13.630089345065	1.49124707817081e-75	9.12446225642387e-75	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.34622120899294	7.43839962635886	1	1
MinSal-1389-A1-17072018_C013g08343	MinSal-1389-A1-17072018_C012	Chr11	44090	45502	4.95306935438446	0.543533305712416	0.00738696815039115	0.00938045280866763	4.67005312006126	4.67686323565301	4.74772511867501	5.21354915094404	5.26064557741366	1	1
MinSal-1389-A1-17072018_C013g08344	MinSal-1389-A1-17072018_C012	Chr11	46102	47388	4.15021425181651	11.9461834122422	1.26052884681193e-63	6.51017032469334e-63	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.06972516934324	5.52149450812548	1	1
MinSal-1389-A1-17072018_C013g08346	MinSal-1389-A1-17072018_C012	Chr11	49312	51872	4.09168569143313	11.8816641960261	1.46174391412452e-64	7.64932009430209e-64	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.41685376515585	5.05824130989941	1	1
MinSal-1389-A1-17072018_C013g08349	MinSal-1389-A1-17072018_C012	Chr11	54093	57096	7.08761014283127	1.93008221205922	4.91173225940717e-19	1.19891562643166e-18	5.95417226541973	5.90146818592875	6.110819554648	7.72747624515289	8.08416102968289	1	1
MinSal-1389-A1-17072018_C013g08353	MinSal-1389-A1-17072018_C012	Chr11	74540	76323	6.25399696708852	-3.06149445488898	3.23661386001253e-20	8.1624345282919e-20	6.91564799503603	7.33725490562793	6.22291611092756	3.91977052541053	3.7776228662062	2	2
MinSal-1389-A1-17072018_C013g08354	MinSal-1389-A1-17072018_C012	Chr11	76415	78316	4.72629380820269	0.57262990580431	0.0250852705161006	0.0304526144328338	4.37323518160793	4.80410161828487	4.03797834640562	4.95210916291722	5.09037285492649	1	1
MinSal-1389-A1-17072018_C013g08355	MinSal-1389-A1-17072018_C012	Chr11	78979	80517	3.73589571338557	11.4894559248749	4.22083590930089e-59	2.04288458010163e-58	-2.63859011229038	-2.63859011229038	-2.63859011229038	4.83984829921593	4.87670049111776	1	1
MinSal-1389-A1-17072018_C013g08357	MinSal-1389-A1-17072018_C012	Chr11	89068	90585	6.3121407065593	-1.75728763308871	5.25634777257059e-12	1.01151853111233e-11	6.79782436600298	6.69580982360016	6.91673707110494	5.33798171910637	4.69533701903138	2	2
MinSal-1389-A1-17072018_C013g08358	MinSal-1389-A1-17072018_C012	Chr11	91832	95881	5.38050797030427	13.2622704687713	6.24620281333927e-115	7.8295425962555e-114	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.45794875267988	6.77640846612008	1	1
MinSal-1389-A1-17072018_C013g08361	MinSal-1389-A1-17072018_C012	Chr11	99156	100634	2.14509019043701	9.66954168852661	3.9469937518151e-27	1.1807127121348e-26	-2.63859011229038	-2.63859011229038	-2.63859011229038	3.18168118751994	2.92041644787645	1	1
MinSal-1389-A1-17072018_C013g08362	MinSal-1389-A1-17072018_C012	Chr11	114072	114272	4.4328802719707	12.2535277427437	4.00018582474286e-68	2.19806318395741e-67	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.31555437981314	5.87044095879548	1	1
MinSal-1389-A1-17072018_C013g08363	MinSal-1389-A1-17072018_C012	Chr11	120843	128173	9.22079677327352	-1.35950999577919	0.0141202921408457	0.0175144795194716	9.51105361436954	8.41062008648647	10.348062972466	6.87049684505797	8.96486967810089	2	2
MinSal-1389-A1-17072018_C013g08364	MinSal-1389-A1-17072018_C012	Chr11	128424	130744	3.81150043905712	11.5737193315407	8.33876829797702e-51	3.56456793357648e-50	-2.63859011229038	-2.63859011229038	-2.63859011229038	4.63774402935473	5.19381912474142	1	1
MinSal-1389-A1-17072018_C013g08367	MinSal-1389-A1-17072018_C012	Chr11	132167	134390	5.55636470537966	1.37171967986921	1.61533827081944e-10	2.93873599499493e-10	4.61014098315408	5.07475513454323	4.73462884034755	6.14832870780343	6.23444339397404	1	1
MinSal-1389-A1-17072018_C013g08368	MinSal-1389-A1-17072018_C012	Chr11	134973	140190	4.54845831523708	12.3779928819388	6.95561709293338e-89	5.21363511302174e-88	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.7571448454709	5.72962872304722	1	1
MinSal-1389-A1-17072018_C013g08370	MinSal-1389-A1-17072018_C012	Chr11	140712	142994	7.13038731513114	0.461737348528001	0.0257174510776059	0.0311753766998826	6.82066176675129	6.95390489730273	6.99570637202468	7.26928827992062	7.49388113669059	1	1
MinSal-1389-A1-17072018_C013g08371	MinSal-1389-A1-17072018_C012	Chr11	144917	147929	9.99346517165398	-2.24528463755576	2.10014424877061e-17	4.88687411733162e-17	10.5682484307848	10.3390685604691	10.6970035349575	8.40225246925498	8.18432114071327	2	2
MinSal-1389-A1-17072018_C013g08372	MinSal-1389-A1-17072018_C012	Chr11	148497	151254	4.87981814811047	12.7329291414325	2.71766042625326e-102	2.61150869809653e-101	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.06723107570622	6.12721183849438	1	1
MinSal-1389-A1-17072018_C013g08373	MinSal-1389-A1-17072018_C012	Chr11	151980	154709	6.86681157647837	-2.44901438867038	4.54218923424463e-08	7.54727643920592e-08	7.89330248006391	7.77541826128539	6.03272171548655	4.85325627223502	5.13726695230619	2	2
MinSal-1389-A1-17072018_C013g08374	MinSal-1389-A1-17072018_C012	Chr11	154960	157178	5.98306175723508	1.44333645049016	4.4783846513071e-09	7.72319447283298e-09	5.01842161245103	5.1723355527766	5.4225596671573	6.92283467466678	6.3097273759594	1	1
MinSal-1389-A1-17072018_C013g08375	MinSal-1389-A1-17072018_C012	Chr11	158182	160480	6.52825512451398	1.14340794860383	1.81023898409262e-06	2.78632059623187e-06	5.80181932879634	5.79655247854119	6.21821924438552	6.82925193840724	7.31039931890741	1	1
MinSal-1389-A1-17072018_C013g08376	MinSal-1389-A1-17072018_C012	Chr11	162396	165278	3.76835333911494	11.5254123961239	4.61273134329825e-60	2.2658561834644e-59	-2.63859011229038	-2.63859011229038	-2.63859011229038	4.92696728964089	4.86048828755152	1	1
MinSal-1389-A1-17072018_C013g08379	MinSal-1389-A1-17072018_C012	Chr11	169014	171725	4.31175267118085	12.1209196369494	4.07207675966912e-35	1.37883170234598e-34	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.05857547597519	4.52652935492896	1	1
MinSal-1389-A1-17072018_C013g08380	MinSal-1389-A1-17072018_C012	Chr11	172537	173788	9.42556893553427	-1.11271329651595	0.000352464779108314	0.000485878557389722	9.68784973566382	9.24691065509791	10.228204742603	8.31893603958477	8.94235253620374	2	2
MinSal-1389-A1-17072018_C013g08383	MinSal-1389-A1-17072018_C012	Chr11	178716	180219	2.44505169108321	10.0203719991868	2.802438736022e-32	9.13952654888581e-32	-2.63859011229038	-2.63859011229038	-2.63859011229038	3.44045383967836	3.36328256437124	1	1
MinSal-1389-A1-17072018_C013g08387	MinSal-1389-A1-17072018_C012	Chr11	182163	183767	6.43359550310752	1.19523339898822	7.79619970733156e-09	1.33209418054089e-08	5.67805614537404	5.90462696543141	5.87455977137713	7.05103008615431	6.97771296051853	1	1
MinSal-1389-A1-17072018_C013g08388	MinSal-1389-A1-17072018_C012	Chr11	185102	188839	5.4525308505325	3.24498590626636	9.37640670168206e-43	3.55679560679929e-42	3.33234686272429	3.53099066666827	2.79875571183506	6.55413559775913	6.46101176332459	1	1
MinSal-1389-A1-17072018_C013g08389	MinSal-1389-A1-17072018_C012	Chr11	189821	191799	8.61218551485079	-1.91483039824386	7.41184604760682e-18	1.74661507218843e-17	9.04764040508505	9.240362471745	9.05618361486029	7.28173753432257	7.12167211023418	2	2
MinSal-1389-A1-17072018_C013g08392	MinSal-1389-A1-17072018_C012	Chr11	193663	195012	4.14264602900738	11.9382833066974	7.99424705502426e-48	3.23535090711528e-47	-2.63859011229038	-2.63859011229038	-2.63859011229038	4.78026252676907	5.68954855576468	1	1
MinSal-1389-A1-17072018_C013g08396	MinSal-1389-A1-17072018_C012	Chr11	199560	200799	1.94136776363127	9.42998994304043	4.55394665795982e-25	1.30373489787754e-24	-2.63859011229038	-2.63859011229038	-2.63859011229038	2.91808458141357	2.71935095852496	1	1
MinSal-1389-A1-17072018_C013g08404	MinSal-1389-A1-17072018_C012	Chr11	202361	205172	5.72429301350983	7.04534756130857	5.46781103441567e-89	4.11404208414346e-88	-0.726421499315876	-0.0790084586367495	1.0723240300342	6.71333190942173	7.18441977292586	1	1
MinSal-1389-A1-17072018_C013g08405	MinSal-1389-A1-17072018_C012	Chr11	206143	208130	7.69170455702877	0.553464335673683	0.0101346551349783	0.0126983031055128	7.2613906255126	7.32315938643181	7.70534105268828	8.02914319996868	7.95950079783278	1	1
MinSal-1389-A1-17072018_C013g08407	MinSal-1389-A1-17072018_C012	Chr11	211429	212751	6.50609953546635	-2.96786242797439	9.82718427897447e-29	3.02520122482033e-28	6.96260663384051	6.96150824597501	7.45887958750621	4.09176933176995	4.27718320943666	2	2
MinSal-1389-A1-17072018_C013g08410	MinSal-1389-A1-17072018_C012	Chr11	214068	214901	5.67845431495747	-0.683213557343683	0.00217523456157397	0.00285900370551364	5.94033619435711	6.10190857156935	5.69013094958803	5.40020308263167	5.06835950515181	2	2
MinSal-1389-A1-17072018_C013g08413	MinSal-1389-A1-17072018_C012	Chr11	218030	219967	8.50361596731101	-2.71779871682189	2.59978751841027e-30	8.23845013183029e-30	9.30514650382297	8.93638825996116	9.05091026698718	6.3627218737379	6.41734766959977	2	2
MinSal-1389-A1-17072018_C013g08414	MinSal-1389-A1-17072018_C012	Chr11	220436	221209	6.23631940696914	2.70529414179855	3.02947285520745e-34	1.01478782816525e-33	4.41385271114024	4.56950778246644	4.61108366453644	7.38227544088668	7.05607075349059	1	1
MinSal-1389-A1-17072018_C013g08415	MinSal-1389-A1-17072018_C012	Chr11	226049	227393	6.58918615585613	1.16597864890792	4.71091436216604e-08	7.81505631037561e-08	5.85809594477521	6.19772866523697	5.9041046788437	7.2014515673909	7.11924081210121	1	1
MinSal-1389-A1-17072018_C013g08416	MinSal-1389-A1-17072018_C012	Chr11	227734	230113	6.56947302727544	2.56893811661758	4.11912026882229e-32	1.34114574815197e-31	5.10778687368812	4.97009270656967	4.83621411019168	7.63087598625154	7.44928083283159	1	1
MinSal-1389-A1-17072018_C013g08417	MinSal-1389-A1-17072018_C012	Chr11	231775	233461	7.76879213736739	-0.430682384126339	0.0380485194604582	0.045399410722692	7.88610287380749	8.03020064100216	7.85958090494114	7.60831862071907	7.37704019344727	2	2
MinSal-1389-A1-17072018_C013g08418	MinSal-1389-A1-17072018_C012	Chr11	233890	235463	4.52085901915793	12.3482732425331	4.60450878361877e-88	3.41021278215428e-87	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.69396539249528	5.73344900353183	1	1
MinSal-1389-A1-17072018_C013g08419	MinSal-1389-A1-17072018_C012	Chr11	235967	237440	7.1525551083945	1.77000825404385	3.91059704416127e-15	8.43124722721171e-15	6.24893599016324	6.36529810926562	5.82599215327594	7.8747206633437	7.99732796915506	1	1
MinSal-1389-A1-17072018_C013g08420	MinSal-1389-A1-17072018_C012	Chr11	238865	239428	4.67743905494269	8.95137562857917	6.91444602077785e-89	5.18933550091037e-88	-1.696546282436	-2.63859011229038	-1.30984499755832	5.92315436161162	5.83057279074057	1	1
MinSal-1389-A1-17072018_C013g08428	MinSal-1389-A1-17072018_C012	Chr11	244769	249198	5.87675556705271	11.1072507130079	9.86676373692281e-134	2.52155354294032e-132	-2.63859011229038	-1.77790971065501	-2.63859011229038	7.16607448550295	7.117780064065	1	1
MinSal-1389-A1-17072018_C013g08429	MinSal-1389-A1-17072018_C012	Chr11	250811	251975	7.80379222253578	12.187868101254	5.73286122813748e-154	3.54063898141949e-152	-2.63859011229038	-1.77790971065501	-1.30984499755832	9.38844653543529	8.76381302839562	1	1
MinSal-1389-A1-17072018_C013g08430	MinSal-1389-A1-17072018_C012	Chr11	252612	254910	8.58090974161067	-1.53116121314745	1.45371952221889e-12	2.84646732075158e-12	9.02159449141599	9.03769185096709	9.00460932427152	7.5920827169962	7.38232193312897	2	2
MinSal-1389-A1-17072018_C013g08432	MinSal-1389-A1-17072018_C012	Chr11	256247	256736	5.21555421877252	13.0886931581982	4.31317157010382e-117	5.82523786768692e-116	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.42615218111784	6.47856929185189	1	1
MinSal-1389-A1-17072018_C013g08433	MinSal-1389-A1-17072018_C012	Chr11	262339	264115	8.02051398923604	0.579390396074193	0.00496217941060328	0.00636124577847932	7.70770455277716	7.606272280997	7.94307642718586	8.36918991650151	8.30432833286288	1	1
MinSal-1389-A1-17072018_C013g08434	MinSal-1389-A1-17072018_C012	Chr11	264656	268619	8.60009625830336	-1.11391489129206	2.14867226584135e-07	3.44217180874719e-07	8.81296770059151	9.06829607405147	8.96310322404271	7.79445800997655	7.88130835847782	2	2
MinSal-1389-A1-17072018_C013g08437	MinSal-1389-A1-17072018_C012	Chr11	275674	278259	9.04084574627782	-1.72603207213949	5.13995337304886e-13	1.02058886633646e-12	9.64210519158087	9.52067853826597	9.36957752084121	7.97778386528658	7.57382981804744	2	2
MinSal-1389-A1-17072018_C013g08439	MinSal-1389-A1-17072018_C012	Chr11	280642	282202	9.55482473031803	-2.79056231537725	6.24477629799932e-24	1.73664534103367e-23	10.2307060208487	10.3049587010043	9.91904347221426	7.59740435313132	7.10407461679533	2	2
MinSal-1389-A1-17072018_C013g08441	MinSal-1389-A1-17072018_C012	Chr11	282630	283229	8.20451343323102	-1.89006744539549	1.05250452179239e-14	2.22947456581175e-14	8.67513600604781	8.8489067457252	8.58402893934832	7.0669417753855	6.51823250009655	2	2
MinSal-1389-A1-17072018_C013g08442	MinSal-1389-A1-17072018_C012	Chr11	283403	288520	3.36016884082251	11.0691936384743	7.18657574663368e-49	2.95691933392027e-48	-2.63859011229038	-2.63859011229038	-2.63859011229038	4.35944471805221	4.51769513130463	1	1
MinSal-1389-A1-17072018_C013g08443	MinSal-1389-A1-17072018_C012	Chr11	289621	291820	3.69568836521679	1.54182088211107	1.57646571668675e-08	2.6644427691664e-08	2.56807951062286	2.93144734108464	2.89607005380611	4.40870890421559	4.23468794670834	1	1
MinSal-1389-A1-17072018_C013g08444	MinSal-1389-A1-17072018_C012	Chr11	292422	293835	4.54358586277122	9.69961542789043	3.51819064773836e-84	2.44254711363474e-83	-2.63859011229038	-1.77790971065501	-2.63859011229038	5.64726412369698	5.82102973396244	1	1
MinSal-1389-A1-17072018_C013g08449	MinSal-1389-A1-17072018_C012	Chr11	294723	297583	8.39838622298348	2.94638059895422	9.09287102154285e-40	3.30949246695688e-39	6.47449789416876	6.55615780402359	6.50330416072285	9.67874475815388	9.19296842360444	1	1
MinSal-1389-A1-17072018_C013g08450	MinSal-1389-A1-17072018_C012	Chr11	297747	300086	5.94006352177876	0.870343619797156	5.29689235539989e-05	7.5839832830635e-05	5.69875006183552	5.5765531497956	5.21190820248418	6.3882761086209	6.3812768928152	1	1
MinSal-1389-A1-17072018_C013g08451	MinSal-1389-A1-17072018_C012	Chr11	300630	302346	7.39675570109322	2.31909245956533	2.05008264715115e-10	3.72279939202425e-10	6.27121376096198	6.43686331704398	4.84842370739835	8.00956700048264	8.5870115508418	1	1
MinSal-1389-A1-17072018_C013g08454	MinSal-1389-A1-17072018_C012	Chr11	303270	305336	5.71095116943535	10.9331286222459	5.93625028787719e-127	1.09304434648521e-125	-1.696546282436	-2.63859011229038	-2.63859011229038	6.8737899147186	7.06013264912264	1	1
MinSal-1389-A1-17072018_C013g08455	MinSal-1389-A1-17072018_C012	Chr11	306129	309058	5.78248918990736	9.1693209711508	1.81824030655801e-120	2.65525782699074e-119	-1.696546282436	-2.63859011229038	-0.169870522221644	6.94126281630515	7.13376751797767	1	1
MinSal-1389-A1-17072018_C013g08469	MinSal-1389-A1-17072018_C012	Chr11	309882	314326	6.64459306139744	14.5704242050526	2.45311363650352e-146	1.26474006528951e-144	-2.63859011229038	-2.63859011229038	-2.63859011229038	7.77873398575012	8.07189212742223	1	1
MinSal-1389-A1-17072018_C013g08470	MinSal-1389-A1-17072018_C012	Chr11	319371	324702	5.33984057120959	13.2195545038968	5.0300577206517e-116	6.51161838990043e-115	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.43880680694429	6.71461671605323	1	1
MinSal-1389-A1-17072018_C013g08471	MinSal-1389-A1-17072018_C012	Chr11	324958	327806	5.0409320240968	10.2312199734792	4.29174577830931e-99	3.90272403674784e-98	-2.63859011229038	-1.77790971065501	-2.63859011229038	6.40809571880404	6.11066167547851	1	1
MinSal-1389-A1-17072018_C013g08472	MinSal-1389-A1-17072018_C012	Chr11	330856	332331	6.47518718427371	7.16715399978037	6.8636934498132e-109	7.59232060894449e-108	1.25075895919189	0.793131013857798	-1.30984499755832	7.63249695443261	7.85173691426061	1	1
MinSal-1389-A1-17072018_C013g08473	MinSal-1389-A1-17072018_C012	Chr11	336357	338610	7.0872535348439	0.494837817598373	0.0150407827046749	0.0186095159966648	6.95918015102706	6.87558264471256	6.75103163455446	7.3780300641981	7.34160375115229	1	1
MinSal-1389-A1-17072018_C013g08484	MinSal-1389-A1-17072018_C012	Chr11	340298	343009	5.86726199670704	13.7699604350805	3.10048457856445e-132	7.35310922652344e-131	-2.63859011229038	-2.63859011229038	-2.63859011229038	7.23171051184575	7.02679390662056	1	1
MinSal-1389-A1-17072018_C013g08486	MinSal-1389-A1-17072018_C012	Chr11	348152	349253	5.91009249336842	2.09128012286098	1.08446717117785e-23	3.00177677773737e-23	4.62751411463884	4.60877241708013	4.81148048248904	6.68236632862546	6.84216347235189	1	1
MinSal-1389-A1-17072018_C013g08487	MinSal-1389-A1-17072018_C012	Chr11	349391	350745	4.12118462615498	11.9141594873293	3.1809412101868e-72	1.85810841726084e-71	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.2927728847512	5.2694433404855	1	1
MinSal-1389-A1-17072018_C013g08488	MinSal-1389-A1-17072018_C012	Chr11	351005	352092	4.41123597548788	12.2301363841213	4.08704927956658e-66	2.17718914452383e-65	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.26962586908967	5.86232238281892	1	1
MinSal-1389-A1-17072018_C013g08490	MinSal-1389-A1-17072018_C012	Chr11	352592	354450	5.56143785496354	9.89601072483003	1.28624280281878e-126	2.32504072497334e-125	-1.696546282436	-1.77790971065501	-2.63859011229038	6.78329509498324	6.84275306770896	1	1
MinSal-1389-A1-17072018_C013g08492	MinSal-1389-A1-17072018_C012	Chr11	357453	360002	5.10617072245426	3.449614289648	4.4491855409755e-18	1.05643656677788e-17	1.41983182129753	2.95601462874918	3.33835724065941	6.33829692030522	5.97417845629512	1	1
MinSal-1389-A1-17072018_C013g08494	MinSal-1389-A1-17072018_C012	Chr11	363004	368593	6.18614920876395	-0.892502594141446	1.68817351056689e-05	2.4824357004343e-05	6.34395848595428	6.59968575538954	6.51484081578443	5.63048996189809	5.56787696953983	2	2
MinSal-1389-A1-17072018_C013g08495	MinSal-1389-A1-17072018_C012	Chr11	369066	370683	7.96715362265153	-1.54931562120869	1.25485289957121e-11	2.38462270562746e-11	8.55996705211698	8.49477157980919	8.14712257906174	6.76980695133016	6.95335098312886	2	2
MinSal-1389-A1-17072018_C013g08496	MinSal-1389-A1-17072018_C012	Chr11	384152	385877	0.29309466651367	7.44195054433459	2.35554233357961e-10	4.26834061607381e-10	-2.63859011229038	-2.63859011229038	-2.63859011229038	0.991144338689813	0.849642504269833	1	1
MinSal-1389-A1-17072018_C013g08497	MinSal-1389-A1-17072018_C012	Chr11	386806	388360	7.05020508428892	-2.18382947550962	4.79636038764987e-21	1.24127545780777e-20	7.80157401759894	7.52957474987124	7.44286419091743	5.44369250972672	5.39695743425801	2	2
MinSal-1389-A1-17072018_C013g08499	MinSal-1389-A1-17072018_C012	Chr11	388780	391461	4.14854670814204	11.9439091738946	2.24734672525234e-67	1.22019402326201e-66	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.47004107282677	5.13148787378618	1	1
MinSal-1389-A1-17072018_C013g08501	MinSal-1389-A1-17072018_C012	Chr11	397002	397791	1.20781240380324	8.55773440228912	1.86942538500317e-17	4.35342620097557e-17	-2.63859011229038	-2.63859011229038	-2.63859011229038	1.94841480615978	2.00227514180051	1	1
MinSal-1389-A1-17072018_C013g08502	MinSal-1389-A1-17072018_C012	Chr11	399382	404591	4.56720004075382	2.00832816936408	2.40222732898456e-13	4.82970696288555e-13	3.79897177201519	3.24230379014082	2.84823324731965	5.38950625441904	5.33628448917433	1	1
MinSal-1389-A1-17072018_C013g08505	MinSal-1389-A1-17072018_C012	Chr11	410638	412747	7.81080868853462	0.766815856090362	0.00238615375484616	0.00312859478383081	7.55036966851092	7.2368193647014	7.54579642802162	7.76076304889353	8.56359706707271	1	1
MinSal-1389-A1-17072018_C013g08506	MinSal-1389-A1-17072018_C012	Chr11	414527	415489	7.042753570077	-1.22766095343622	8.59203474537702e-08	1.40685374220769e-07	7.4934711929032	7.5984908700445	7.13926969318706	6.24049718171269	6.15691129484807	2	2
MinSal-1389-A1-17072018_C013g08510	MinSal-1389-A1-17072018_C012	Chr11	420444	421567	7.75216476956598	1.591455871272	2.60822125286384e-15	5.65416592622658e-15	6.84500102665055	6.94932357915395	6.88449093260805	8.59298156006309	8.36612635893893	1	1
MinSal-1389-A1-17072018_C013g08511	MinSal-1389-A1-17072018_C012	Chr11	421777	423134	5.17165925924252	13.0423703911867	1.45145709081852e-115	1.85868014934407e-114	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.40885260066972	6.40382670924472	1	1
MinSal-1389-A1-17072018_C013g08514	MinSal-1389-A1-17072018_C012	Chr11	423185	423822	7.93754003069534	1.98298914191415	5.58563797704649e-13	1.10760025304042e-12	6.81119007740483	6.44773152642099	7.09383955828204	8.30660195989837	9.14740123701581	1	1
MinSal-1389-A1-17072018_C013g08520	MinSal-1389-A1-17072018_C012	Chr11	423923	425581	2.78003339713355	6.84844030578492	2.44565899951513e-34	8.21082231490669e-34	-2.63859011229038	-1.24254626477001	-2.63859011229038	3.77229330387183	3.7776228662062	1	1
MinSal-1389-A1-17072018_C013g08521	MinSal-1389-A1-17072018_C012	Chr11	429040	430953	5.13573446132661	1.24938184004689	2.80929186297813e-06	4.2862304311882e-06	3.97215497483451	4.47916906034679	4.87253721571094	5.85591923854264	5.56502134569144	1	1
MinSal-1389-A1-17072018_C013g08522	MinSal-1389-A1-17072018_C012	Chr11	431714	433759	8.97981000912094	-0.92685993208055	2.05159404239813e-05	3.0019499203797e-05	9.17679370463601	9.31556225743838	9.35574454087848	8.45175357954609	8.25778170516776	2	2
MinSal-1389-A1-17072018_C013g08525	MinSal-1389-A1-17072018_C012	Chr11	434032	436290	4.73846480355247	12.5820044883272	6.9214500409472e-98	6.07060314981893e-97	-2.63859011229038	-2.63859011229038	-2.63859011229038	5.93476265066375	5.95903104983759	1	1
MinSal-1389-A1-17072018_C013g08527	MinSal-1389-A1-17072018_C012	Chr11	437605	439191	5.98648997084585	-10.0543858672647	1.98694202487267e-132	4.7502335747863e-131	6.74507880606893	6.82646352058877	6.68788558124191	-2.00164198100769	-1.97492393006676	2	2
MinSal-1389-A1-17072018_C013g08528	MinSal-1389-A1-17072018_C012	Chr11	439421	444367	7.96230998752855	2.01298952220989	6.09035464420788e-22	1.61781866870558e-21	6.6483948749104	6.76348537074891	6.99844829750821	8.80691450809368	8.8333984674843	1	1
MinSal-1389-A1-17072018_C013g08529	MinSal-1389-A1-17072018_C012	Chr11	444881	453733	6.33959850616771	10.1594220251358	6.1008298620362e-141	2.20559879585443e-139	-1.13143169633483	-1.77790971065501	-2.63859011229038	7.59408063161978	7.64282459673834	1	1
MinSal-1389-A1-17072018_C013g08530	MinSal-1389-A1-17072018_C012	Chr11	460690	461101	7.44720037270411	-1.84951104790869	9.95085532192252e-13	1.95878556453116e-12	8.13567921477817	8.12871277110864	7.47471914693236	6.07106140270059	6.12624353739757	2	2
MinSal-1389-A1-17072018_C013g08537	MinSal-1389-A1-17072018_C012	Chr11	469373	470948	5.07495289262828	-0.928636379822007	2.60381675265122e-05	3.795925627359e-05	5.51025842290604	5.47396588513062	5.17360298666583	4.57438868391593	4.3684541435459	2	2
MinSal-1389-A1-17072018_C013g08538	MinSal-1389-A1-17072018_C012	Chr11	475126	476719	5.71493223054529	13.6117039423447	2.0598703900912e-133	5.19700916717052e-132	-2.63859011229038	-2.63859011229038	-2.63859011229038	6.99970434522936	6.94952409345586	1	1
MinSal-1389-A1-17072018_C013g08540	MinSal-1389-A1-17072018_C012	Chr11	477028	478790	9.88086055652766	-2.49184862686536	2.49415991262747e-22	6.67021836805065e-22	10.4881912213487	10.3226311359069	10.5535941062841	7.99678662751652	7.93620858299419	2	2
MinSal-1389-A1-17072018_C013g08541	MinSal-1389-A1-17072018_C012	Chr11	479521	480984	6.15701844770142	-0.992386377860242	2.74577489876006e-06	4.19255714003307e-06	6.5741798919872	6.539998091726	6.3312837604518	5.5976732749628	5.39051986744246	2	2
MinSal-1389-A1-17072018_C013g08543	MinSal-1389-A1-17072018_C012	Chr11	492608	493451	8.11316545733627	-1.40545258640031	9.15698833787218e-09	1.56010873147253e-08	8.38331686892557	8.26091271365612	8.87483576584926	7.19795264233266	7.04995638627541	2	2
