
gid	gname	chr	start	end	logCPM	logFC.MvSl.Mint	PV.MvSl.Mint	FDR.MvSl.Mint
MinSal-1389-A1-17072018_C011g06836	MinSal-1389-A1-17072018_C002	Chr02	2044741	2050367	1.26068353338885	8.61949014460408	6.30376960785622e-17	1.4400978680091e-16
MinSal-1389-A1-17072018_C011g06839	MinSal-1389-A1-17072018_C002	Chr02	2059809	2062130	0.713240300501492	7.95898421076743	2.35589072721753e-13	4.73254523711562e-13
MinSal-1389-A1-17072018_C011g06840	MinSal-1389-A1-17072018_C002	Chr02	2062570	2065295	4.16145911079921	-2.23305675975861	1.35574102949168e-12	2.65590788124552e-12
MinSal-1389-A1-17072018_C011g06848	MinSal-1389-A1-17072018_C002	Chr02	2066432	2068055	2.03091129619154	-2.22902868709706	3.51453875580118e-08	5.87011180013467e-08
MinSal-1389-A1-17072018_C011g06849	MinSal-1389-A1-17072018_C002	Chr02	2068464	2070305	6.99082913782931	-1.28581043384452	2.0214792489799e-08	3.40417335307044e-08
MinSal-1389-A1-17072018_C011g06850	MinSal-1389-A1-17072018_C002	Chr02	2071316	2071534	5.6420081319609	1.23173393784422	3.12468871827584e-09	5.41746791822781e-09
MinSal-1389-A1-17072018_C011g06853	MinSal-1389-A1-17072018_C002	Chr02	2073454	2076137	5.27272888579426	13.1491067325671	3.53262056541033e-82	2.39249251092819e-81
MinSal-1389-A1-17072018_C011g06854	MinSal-1389-A1-17072018_C002	Chr02	2076535	2077907	8.05174856911191	2.22292592373495	2.17772881818518e-19	5.37269815843686e-19
MinSal-1389-A1-17072018_C011g06855	MinSal-1389-A1-17072018_C002	Chr02	2079110	2081862	0.262088157880502	7.40305106272145	2.86532717335434e-10	5.17050207956694e-10
MinSal-1389-A1-17072018_C011g06863	MinSal-1389-A1-17072018_C002	Chr02	2090692	2092962	8.8628644197679	2.01376010969703	3.75021280869562e-18	8.9216222819471e-18
MinSal-1389-A1-17072018_C011g06864	MinSal-1389-A1-17072018_C002	Chr02	2101932	2102901	4.42386519771495	12.2434617007861	1.20087364349882e-83	8.28449035084283e-83
MinSal-1389-A1-17072018_C011g06867	MinSal-1389-A1-17072018_C002	Chr02	2108542	2112254	7.80466051953676	-4.2246342786127	4.5475147502089e-35	1.53816052566997e-34
MinSal-1389-A1-17072018_C011g06868	MinSal-1389-A1-17072018_C002	Chr02	2114510	2116947	1.41863255213379	8.8151459673351	7.76050540921148e-13	1.52938992534045e-12
MinSal-1389-A1-17072018_C011g06871	MinSal-1389-A1-17072018_C002	Chr02	2121638	2123759	7.67919788394593	-1.35619418900508	1.02626568127755e-10	1.88169877080778e-10
MinSal-1389-A1-17072018_C011g06872	MinSal-1389-A1-17072018_C002	Chr02	2124346	2125924	3.83249286329685	11.5964112272983	3.75220718039559e-62	1.90047690179695e-61
MinSal-1389-A1-17072018_C011g06874	MinSal-1389-A1-17072018_C002	Chr02	2128426	2130848	7.46292347017156	7.17043883327526	7.35555968370771e-106	7.58070377141772e-105
MinSal-1389-A1-17072018_C011g06877	MinSal-1389-A1-17072018_C002	Chr02	2154961	2156099	5.90355187423221	4.18517666589596	5.22431691194483e-61	2.60819730582857e-60
MinSal-1389-A1-17072018_C011g06879	MinSal-1389-A1-17072018_C002	Chr02	2156584	2159006	4.52036508565135	1.62342348477755	2.63171975609371e-09	4.57750844573271e-09
MinSal-1389-A1-17072018_C011g06880	MinSal-1389-A1-17072018_C002	Chr02	2163019	2164310	6.5090411025525	3.76831789156076	6.78204199845947e-56	3.13987350647428e-55
MinSal-1389-A1-17072018_C011g06881	MinSal-1389-A1-17072018_C002	Chr02	2164577	2166398	3.08484388368965	1.40300833835255	3.04237844753366e-06	4.63354784890375e-06
MinSal-1389-A1-17072018_C011g06882	MinSal-1389-A1-17072018_C002	Chr02	2166751	2167385	6.49786612905553	10.3162289832918	3.49529638343802e-142	1.36270568212196e-140
MinSal-1389-A1-17072018_C011g06884	MinSal-1389-A1-17072018_C002	Chr02	2170954	2177210	0.181525002292164	3.6955172211134	7.09706681272275e-07	1.10998199873832e-06
MinSal-1389-A1-17072018_C011g06885	MinSal-1389-A1-17072018_C002	Chr02	2190203	2190848	6.77438297877	12.023166631993	1.75478517381346e-156	1.16841089213692e-154
MinSal-1389-A1-17072018_C011g06886	MinSal-1389-A1-17072018_C002	Chr02	2195840	2196553	8.3364276178233	-1.65410675457364	8.0974479799755e-12	1.54841809387979e-11
MinSal-1389-A1-17072018_C011g06887	MinSal-1389-A1-17072018_C002	Chr02	2196900	2198813	7.50360291118417	-1.81728819824933	1.2480111528514e-12	2.44810132134969e-12
MinSal-1389-A1-17072018_C011g06889	MinSal-1389-A1-17072018_C002	Chr02	2201578	2206372	4.23718408706155	12.0407565790333	5.58487033330677e-77	3.50592601643813e-76
MinSal-1389-A1-17072018_C011g06890	MinSal-1389-A1-17072018_C002	Chr02	2207098	2209394	7.53084767275581	1.18465290984769	7.09392111056672e-08	1.16708985289335e-07
MinSal-1389-A1-17072018_C011g06894	MinSal-1389-A1-17072018_C001	Chr01	11646	11999	6.05573238882194	3.56199050799441	1.35581516744873e-46	5.37069564324943e-46
MinSal-1389-A1-17072018_C011g06904	MinSal-1389-A1-17072018_C001	Chr01	19519	20829	4.26965623657445	12.0760207757201	1.20894900621352e-75	7.42407441535886e-75
MinSal-1389-A1-17072018_C011g06906	MinSal-1389-A1-17072018_C001	Chr01	31329	32833	6.01023099232348	3.68608890799462	1.06187789384995e-38	3.78393770231796e-38
MinSal-1389-A1-17072018_C011g06907	MinSal-1389-A1-17072018_C001	Chr01	33000	35300	4.35672972776213	12.1706147584989	3.39458156872253e-78	2.17004211178529e-77
MinSal-1389-A1-17072018_C011g06911	MinSal-1389-A1-17072018_C001	Chr01	45142	47866	8.92619951898056	-2.59382435408865	1.04293544744738e-27	3.1436599499355e-27
MinSal-1389-A1-17072018_C011g06913	MinSal-1389-A1-17072018_C001	Chr01	51896	53315	5.41352079686852	-1.2791980870212	7.29054303419118e-07	1.13964014826212e-06
MinSal-1389-A1-17072018_C011g06915	MinSal-1389-A1-17072018_C001	Chr01	57835	59157	5.23659676273744	13.1107583323735	1.86663447627147e-110	2.11909500122313e-109
MinSal-1389-A1-17072018_C011g06917	MinSal-1389-A1-17072018_C001	Chr01	61798	64089	4.39426239455239	12.2115967529528	1.0745988065478e-71	6.22489983147827e-71
MinSal-1389-A1-17072018_C011g06918	MinSal-1389-A1-17072018_C001	Chr01	64373	66072	5.40111076230154	3.30405973070042	1.55421466079863e-38	5.51843983217057e-38
MinSal-1389-A1-17072018_C011g06919	MinSal-1389-A1-17072018_C001	Chr01	66827	67841	6.62266460220361	-1.4770432496038	1.01260655667495e-09	1.7912556581659e-09
MinSal-1389-A1-17072018_C012g07259	MinSal-1389-A1-17072018_C001	Chr01	80721	81593	6.06449619467741	1.85902441533534	1.14914119003702e-18	2.77385364242744e-18
MinSal-1389-A1-17072018_C012g07260	MinSal-1389-A1-17072018_C001	Chr01	81855	87099	5.52912081084171	13.4178543723929	3.14379698433091e-130	6.70148954285791e-129
MinSal-1389-A1-17072018_C012g07261	MinSal-1389-A1-17072018_C001	Chr01	88238	89395	5.25810346035457	10.4604842577074	3.72349471136007e-115	4.69477226798293e-114
MinSal-1389-A1-17072018_C012g07262	MinSal-1389-A1-17072018_C001	Chr01	89838	90656	3.53039884536859	8.58306423682826	6.87162432692421e-48	2.79295238418058e-47
MinSal-1389-A1-17072018_C012g07263	MinSal-1389-A1-17072018_C001	Chr01	90990	92607	8.42630455032834	-1.39336411042488	2.5983225146671e-10	4.69583995788876e-10
MinSal-1389-A1-17072018_C012g07264	MinSal-1389-A1-17072018_C001	Chr01	94857	96205	3.63153379961371	11.3733291223514	1.34685647217036e-54	6.11138702456473e-54
MinSal-1389-A1-17072018_C012g07269	MinSal-1389-A1-17072018_C001	Chr01	110881	112496	4.08382607059429	7.03019800087609	8.46123797369983e-58	4.04691656433779e-57
MinSal-1389-A1-17072018_C012g07272	MinSal-1389-A1-17072018_C001	Chr01	112967	114662	7.63719827302107	6.44086547577512	8.0559786499157e-98	7.05165871187599e-97
MinSal-1389-A1-17072018_C012g07273	MinSal-1389-A1-17072018_C001	Chr01	115300	116984	5.69557076675097	6.96906710876168	8.48488116312623e-95	7.07134511015051e-94
MinSal-1389-A1-17072018_C012g07274	MinSal-1389-A1-17072018_C001	Chr01	119932	121906	4.60702680653123	12.440979196493	3.20751424649582e-91	2.55824083778388e-90
MinSal-1389-A1-17072018_C012g07275	MinSal-1389-A1-17072018_C001	Chr01	126726	127732	5.45028186038348	13.3353754750641	5.80157794318082e-122	8.86086363177565e-121
MinSal-1389-A1-17072018_C012g07276	MinSal-1389-A1-17072018_C001	Chr01	131379	133246	4.11500990204823	11.9074435606743	1.01267780273899e-69	5.70449492303351e-69
MinSal-1389-A1-17072018_C012g07279	MinSal-1389-A1-17072018_C001	Chr01	138061	138898	7.43755553107316	-4.17143174091082	3.06319869885335e-12	5.9457960987242e-12
MinSal-1389-A1-17072018_C012g07280	MinSal-1389-A1-17072018_C001	Chr01	139712	144235	6.26597271253325	-1.5317908518246	3.89032747960093e-11	7.23378746285381e-11
MinSal-1389-A1-17072018_C012g07281	MinSal-1389-A1-17072018_C001	Chr01	144519	149860	5.07449859090224	12.9395814790185	9.99942654113026e-110	1.12655136278969e-108
MinSal-1389-A1-17072018_C012g07288	MinSal-1389-A1-17072018_C001	Chr01	150289	151290	5.26661291869501	1.93250284272514	2.62685620124492e-10	4.7445138215719e-10
MinSal-1389-A1-17072018_C012g07290	MinSal-1389-A1-17072018_C001	Chr01	156863	161045	4.36671214421053	12.1819311338337	8.99273604416818e-60	4.40057421946661e-59
MinSal-1389-A1-17072018_C012g07291	MinSal-1389-A1-17072018_C001	Chr01	161478	163339	5.32722863618155	13.206227269233	5.22158741504687e-122	8.01635415066522e-121
MinSal-1389-A1-17072018_C012g07292	MinSal-1389-A1-17072018_C001	Chr01	164829	168949	5.27689610711294	2.12207683229986	3.94138092499624e-17	9.07758389488057e-17
MinSal-1389-A1-17072018_C012g07293	MinSal-1389-A1-17072018_C001	Chr01	170178	171936	6.79028347415006	3.30451819033309	6.03347058541302e-47	2.40123214836518e-46
MinSal-1389-A1-17072018_C012g07294	MinSal-1389-A1-17072018_C001	Chr01	172248	173652	5.23014016043953	-1.93812889853377	8.06748992468531e-15	1.71354642629696e-14
MinSal-1389-A1-17072018_C012g07308	MinSal-1389-A1-17072018_C001	Chr01	187123	189551	7.649631584643	1.08403277372554	1.27764489111405e-06	1.97994864663752e-06
MinSal-1389-A1-17072018_C012g07309	MinSal-1389-A1-17072018_C001	Chr01	189664	190341	6.25127216112854	2.57406153559389	6.63807564960557e-24	1.84422111109061e-23
MinSal-1389-A1-17072018_C012g07311	MinSal-1389-A1-17072018_C001	Chr01	195972	199000	4.28362282336939	8.51668680126295	3.37699161831413e-72	1.97357518048615e-71
MinSal-1389-A1-17072018_C012g07314	MinSal-1389-A1-17072018_C001	Chr01	211330	212462	5.26104863528831	3.21861139294311	1.42060978058124e-47	5.71522984366898e-47
MinSal-1389-A1-17072018_C012g07316	MinSal-1389-A1-17072018_C001	Chr01	215347	218426	7.29074999472465	-1.55631773135436	8.76853484410736e-09	1.4940292549218e-08
MinSal-1389-A1-17072018_C012g07317	MinSal-1389-A1-17072018_C001	Chr01	220527	222890	3.46934034102147	11.191381054555	1.64396883202788e-47	6.59591015477129e-47
MinSal-1389-A1-17072018_C012g07318	MinSal-1389-A1-17072018_C001	Chr01	223088	224254	5.49505106992649	13.3821211661124	4.83502641320857e-112	5.60711673672681e-111
MinSal-1389-A1-17072018_C012g07320	MinSal-1389-A1-17072018_C001	Chr01	225426	226675	5.82605904869163	-1.90459528911576	4.35345483217982e-16	9.71331827390724e-16
MinSal-1389-A1-17072018_C012g07323	MinSal-1389-A1-17072018_C001	Chr01	235437	238174	7.4578000631946	-1.1553968912147	7.81674453748094e-08	1.2838699592326e-07
MinSal-1389-A1-17072018_C012g07325	MinSal-1389-A1-17072018_C001	Chr01	238544	241352	3.2380517510427	10.9306982858831	3.67187771109105e-44	1.41112498806262e-43
MinSal-1389-A1-17072018_C012g07326	MinSal-1389-A1-17072018_C001	Chr01	243525	246044	2.02659096220251	-2.16421591118086	4.23381254035676e-09	7.29984670181965e-09
MinSal-1389-A1-17072018_C012g07327	MinSal-1389-A1-17072018_C001	Chr01	248287	249450	8.01360611578971	-2.46963905675232	1.96490526743406e-20	4.9697091825925e-20
MinSal-1389-A1-17072018_C012g07330	MinSal-1389-A1-17072018_C001	Chr01	259977	262379	3.62772479367911	11.3686973215625	2.74492486071306e-52	1.20136076252478e-51
MinSal-1389-A1-17072018_C012g07331	MinSal-1389-A1-17072018_C001	Chr01	263390	266844	1.98890323225689	-4.57507822248773	6.70384507240964e-11	1.23683019611144e-10
MinSal-1389-A1-17072018_C012g07334	MinSal-1389-A1-17072018_C001	Chr01	273146	274337	0.806018370125425	8.0715065698135	6.82887839302215e-14	1.39785607450947e-13
MinSal-1389-A1-17072018_C012g07335	MinSal-1389-A1-17072018_C001	Chr01	274885	276656	10.1968851806505	-5.838410037508	9.90580439688924e-45	3.84174063193493e-44
MinSal-1389-A1-17072018_C012g07337	MinSal-1389-A1-17072018_C001	Chr01	281622	284846	6.11839847601261	1.28000300680981	3.93612377498477e-08	6.55209817150555e-08
MinSal-1389-A1-17072018_C012g07338	MinSal-1389-A1-17072018_C001	Chr01	285185	285860	5.41752769309431	1.94064156085278	1.77487573046268e-20	4.49483486270164e-20
MinSal-1389-A1-17072018_C012g07340	MinSal-1389-A1-17072018_C001	Chr01	289928	290537	3.19435620093338	10.8827997799361	8.34791944085481e-31	2.66396179895022e-30
MinSal-1389-A1-17072018_C012g07341	MinSal-1389-A1-17072018_C001	Chr01	291057	297865	5.33084643440464	2.26872773778415	4.81214327055351e-18	1.13975863394485e-17
MinSal-1389-A1-17072018_C012g07342	MinSal-1389-A1-17072018_C001	Chr01	298214	299593	2.18113661946026	7.03550115986733	5.6751635589707e-25	1.61454725158235e-24
MinSal-1389-A1-17072018_C012g07345	MinSal-1389-A1-17072018_C001	Chr01	308653	309332	4.83888508692958	1.25308893462316	3.51340772833488e-07	5.56845525491108e-07
MinSal-1389-A1-17072018_C012g07348	MinSal-1389-A1-17072018_C001	Chr01	314716	315390	3.57870840254513	4.16099581737731	1.23588821961022e-20	3.15276521283263e-20
MinSal-1389-A1-17072018_C012g07349	MinSal-1389-A1-17072018_C001	Chr01	315806	316641	2.12650438956661	9.64887338718547	3.59251716544948e-26	1.0518407471568e-25
MinSal-1389-A1-17072018_C012g07350	MinSal-1389-A1-17072018_C001	Chr01	317198	319260	8.00914591166628	2.31980043361509	1.71508491195735e-15	3.74074095997763e-15
MinSal-1389-A1-17072018_C012g07353	MinSal-1389-A1-17072018_C001	Chr01	322314	324452	7.28611276676596	4.53155807602887	5.06300953740005e-71	2.89608055199157e-70
MinSal-1389-A1-17072018_C012g07354	MinSal-1389-A1-17072018_C001	Chr01	324715	327664	4.32514906312659	12.1364572310561	4.87175037711489e-80	3.20066438301362e-79
MinSal-1389-A1-17072018_C012g07355	MinSal-1389-A1-17072018_C001	Chr01	327854	329204	5.10899258014253	2.36312376175539	5.10248495777375e-18	1.20707887663741e-17
MinSal-1389-A1-17072018_C012g07358	MinSal-1389-A1-17072018_C001	Chr01	331488	333053	4.82173304425568	12.6709394353447	1.34860777099381e-100	1.27056433241802e-99
MinSal-1389-A1-17072018_C012g07361	MinSal-1389-A1-17072018_C001	Chr01	338052	339049	4.52918554829745	9.68187783312723	3.25348494837661e-82	2.20596702563842e-81
MinSal-1389-A1-17072018_C012g07364	MinSal-1389-A1-17072018_C001	Chr01	342210	344017	4.79270927277074	12.6399517748986	1.88562702527779e-99	1.72975630832758e-98
MinSal-1389-A1-17072018_C012g07365	MinSal-1389-A1-17072018_C001	Chr01	344179	345217	5.14007672338446	13.008948634516	5.98248102969606e-114	7.19111208559408e-113
MinSal-1389-A1-17072018_C012g07366	MinSal-1389-A1-17072018_C001	Chr01	350140	351705	7.23103060662001	2.03754989308768	3.20139519441254e-21	8.34644431240154e-21
MinSal-1389-A1-17072018_C012g07367	MinSal-1389-A1-17072018_C001	Chr01	352912	354207	5.5332169837741	-1.76902787318853	1.35742998787278e-13	2.75012995149885e-13
MinSal-1389-A1-17072018_C012g07368	MinSal-1389-A1-17072018_C001	Chr01	354730	356211	8.42145880611624	-1.45213234244081	1.02016875680129e-11	1.94202378824427e-11
MinSal-1389-A1-17072018_C012g07369	MinSal-1389-A1-17072018_C001	Chr01	356329	356983	6.65051203127118	4.26090999380491	1.20688591791246e-71	6.98438081010668e-71
MinSal-1389-A1-17072018_C012g07370	MinSal-1389-A1-17072018_C001	Chr01	359170	361341	7.06385445469864	3.73736106174107	2.06048273940001e-59	1.00085415685938e-58
MinSal-1389-A1-17072018_C012g07371	MinSal-1389-A1-17072018_C001	Chr01	362402	366966	7.79603141867432	2.17779369979237	3.00481909147544e-13	6.00761063970426e-13
MinSal-1389-A1-17072018_C012g07372	MinSal-1389-A1-17072018_C001	Chr01	367286	368163	3.75055586063195	7.37859385409227	8.48038455112751e-49	3.48507342926364e-48
MinSal-1389-A1-17072018_C012g07373	MinSal-1389-A1-17072018_C001	Chr01	368539	371550	7.65611227236829	3.31636169014541	1.6739437590721e-27	5.02777025659465e-27
MinSal-1389-A1-17072018_C012g07374	MinSal-1389-A1-17072018_C001	Chr01	372622	373701	5.10943559774033	12.9766289050531	2.62542133641173e-107	2.78322841495096e-106
MinSal-1389-A1-17072018_C012g07376	MinSal-1389-A1-17072018_C001	Chr01	373998	383438	6.4761920405966	2.76910893955104	1.43796631413939e-30	4.57156028840666e-30
MinSal-1389-A1-17072018_C012g07377	MinSal-1389-A1-17072018_C001	Chr01	383542	386358	3.26553194356762	10.9627327345913	6.29943172951094e-40	2.29584455283406e-39
MinSal-1389-A1-17072018_C012g07379	MinSal-1389-A1-17072018_C001	Chr01	388435	388872	5.66982751435707	-1.56699460144996	5.94141258103073e-11	1.09753151356571e-10
MinSal-1389-A1-17072018_C012g07381	MinSal-1389-A1-17072018_C001	Chr01	389489	391260	6.38004693015051	10.7465468883446	5.83499816713332e-141	2.12136191033325e-139
MinSal-1389-A1-17072018_C012g07382	MinSal-1389-A1-17072018_C001	Chr01	391522	395829	4.17865045965615	11.97680882434	4.73052476020774e-72	2.75374162367299e-71
MinSal-1389-A1-17072018_C012g07385	MinSal-1389-A1-17072018_C001	Chr01	403664	407187	6.76892790389318	1.81750131659416	5.23351334807854e-17	1.19929621425806e-16
MinSal-1389-A1-17072018_C012g07386	MinSal-1389-A1-17072018_C001	Chr01	407492	408871	3.84976537479323	8.93026573814319	1.27257690180744e-58	6.12615005695442e-58
MinSal-1389-A1-17072018_C012g07388	MinSal-1389-A1-17072018_C001	Chr01	410901	414122	7.26101787602693	15.1985363279558	1.26013072423924e-169	1.5239866677228e-167
MinSal-1389-A1-17072018_C012g07389	MinSal-1389-A1-17072018_C001	Chr01	414936	418725	5.5313314381	-1.05579799071665	2.17459939652879e-07	3.48100378817655e-07
MinSal-1389-A1-17072018_C012g07393	MinSal-1389-A1-17072018_C001	Chr01	422763	424437	9.82797621924591	-1.31825548609203	1.43252691632975e-07	2.31817435995907e-07
MinSal-1389-A1-17072018_C012g07398	MinSal-1389-A1-17072018_C001	Chr01	427061	428517	5.60495312324425	-9.68247989534936	8.23261243167424e-126	1.43489591970887e-124
MinSal-1389-A1-17072018_C012g07399	MinSal-1389-A1-17072018_C001	Chr01	429486	431054	7.31411354520559	1.49508957741787	3.5773982086616e-12	6.92799404723157e-12
MinSal-1389-A1-17072018_C012g07400	MinSal-1389-A1-17072018_C001	Chr01	431539	433002	6.25506142965929	3.38518948470557	4.98129136886743e-40	1.81880053308123e-39
MinSal-1389-A1-17072018_C012g07401	MinSal-1389-A1-17072018_C001	Chr01	433193	437065	5.20106313936588	13.0733994385412	8.2661861669962e-113	9.75805163856962e-112
MinSal-1389-A1-17072018_C012g07406	MinSal-1389-A1-17072018_C001	Chr01	460941	462344	9.3410416262954	-1.21311703276844	2.01878691145658e-06	3.09770358293416e-06
MinSal-1389-A1-17072018_C012g07407	MinSal-1389-A1-17072018_C001	Chr01	462713	465116	4.09913833167405	9.20601314152627	7.81892793581754e-67	4.20462494987792e-66
MinSal-1389-A1-17072018_C012g07409	MinSal-1389-A1-17072018_C001	Chr01	469983	472928	8.47344900749266	-1.34930229998743	2.04724134745214e-10	3.70780935971926e-10
MinSal-1389-A1-17072018_C012g07410	MinSal-1389-A1-17072018_C001	Chr01	473836	475332	3.95933412110851	11.7361110604976	9.42579351396166e-57	4.4260897277129e-56
MinSal-1389-A1-17072018_C012g07411	MinSal-1389-A1-17072018_C001	Chr01	476883	479656	3.27042362724864	10.9673535317657	4.50142863323139e-45	1.75150795013324e-44
MinSal-1389-A1-17072018_C012g07414	MinSal-1389-A1-17072018_C001	Chr01	486546	489710	6.28400042400026	1.84875942563956	3.04749797689386e-14	6.30788439087427e-14
MinSal-1389-A1-17072018_C012g07416	MinSal-1389-A1-17072018_C001	Chr01	493101	495125	7.05603868200124	1.19371368208378	8.2388175019634e-08	1.35169525239854e-07
MinSal-1389-A1-17072018_C012g07419	MinSal-1389-A1-17072018_C001	Chr01	503068	508673	8.52711999053341	-1.19780183922887	4.29198266193185e-07	6.77705549017004e-07
MinSal-1389-A1-17072018_C012g07427	MinSal-1389-A1-17072018_C001	Chr01	518630	520664	3.02728269028543	10.6911810188993	3.35782331295056e-41	1.24599004086068e-40
MinSal-1389-A1-17072018_C012g07428	MinSal-1389-A1-17072018_C001	Chr01	520823	523625	4.06229111465309	2.37671178821356	1.21380725337005e-11	2.30619486485121e-11
MinSal-1389-A1-17072018_C012g07430	MinSal-1389-A1-17072018_C001	Chr01	524142	526823	7.62954430565915	-2.14873526069665	1.57696375417722e-21	4.1441628413544e-21
MinSal-1389-A1-17072018_C012g07431	MinSal-1389-A1-17072018_C001	Chr01	527424	528989	4.84355385189069	1.25591738388553	1.75090560185406e-06	2.69713194608453e-06
MinSal-1389-A1-17072018_C012g07433	MinSal-1389-A1-17072018_C001	Chr01	531699	533430	5.33520694644072	10.5416487896436	3.26803975365606e-117	4.43167129980912e-116
MinSal-1389-A1-17072018_C012g07438	MinSal-1389-A1-17072018_C001	Chr01	533514	534674	8.70054878867388	-2.46311008299911	1.55605000406535e-22	4.18003278517283e-22
MinSal-1389-A1-17072018_C012g07439	MinSal-1389-A1-17072018_C001	Chr01	534961	536557	6.04451481622228	1.78275120956345	1.35595940618852e-13	2.74809009612625e-13
MinSal-1389-A1-17072018_C012g07440	MinSal-1389-A1-17072018_C001	Chr01	536655	537665	5.97794905851533	11.2032103223752	1.0432538321426e-115	1.338164980363e-114
MinSal-1389-A1-17072018_C012g07441	MinSal-1389-A1-17072018_C001	Chr01	538357	540626	8.08489206688911	2.12628397681082	6.74572134820124e-20	1.68600357273052e-19
MinSal-1389-A1-17072018_C012g07442	MinSal-1389-A1-17072018_C001	Chr01	541339	544179	5.03794841590544	12.9008479047253	5.49037405764929e-107	5.76878664284214e-106
MinSal-1389-A1-17072018_C012g07443	MinSal-1389-A1-17072018_C001	Chr01	544407	548624	6.54169302046408	-1.31507117872645	6.85049945508172e-09	1.17194167929602e-08
MinSal-1389-A1-17072018_C012g07444	MinSal-1389-A1-17072018_C001	Chr01	548998	550946	5.58438264727696	1.28731080875916	5.70292559007481e-10	1.01793786285492e-09
MinSal-1389-A1-17072018_C012g07445	MinSal-1389-A1-17072018_C001	Chr01	551381	552222	7.04497765597907	1.31441620268225	0.000235601024116991	0.000327509188111023
MinSal-1389-A1-17072018_C012g07446	MinSal-1389-A1-17072018_C001	Chr01	552878	555043	3.99831359460696	11.7795512326011	8.18107411662937e-62	4.12604640128899e-61
MinSal-1389-A1-17072018_C012g07447	MinSal-1389-A1-17072018_C001	Chr01	555787	556918	6.82383798461723	10.6540619261809	3.72115257990652e-144	1.58644245960619e-142
MinSal-1389-A1-17072018_C012g07448	MinSal-1389-A1-17072018_C001	Chr01	568170	572267	2.52695487696641	3.07784287976149	2.75203055714376e-13	5.51150154837239e-13
MinSal-1389-A1-17072018_C012g07451	MinSal-1389-A1-17072018_C001	Chr01	575893	578529	6.62863800651169	2.03596070793699	8.24488150603982e-19	1.99669668184683e-18
MinSal-1389-A1-17072018_C012g07453	MinSal-1389-A1-17072018_C001	Chr01	583397	586060	4.63044715327289	12.4660222848131	7.91837823475385e-86	5.57958494876948e-85
MinSal-1389-A1-17072018_C012g07456	MinSal-1389-A1-17072018_C001	Chr01	589170	590093	1.93969352127912	9.42589721178651	1.14529238579301e-19	2.84809176592924e-19
MinSal-1389-A1-17072018_C012g07458	MinSal-1389-A1-17072018_C001	Chr01	592934	594822	4.34107753506847	9.4808505107411	3.27738633635083e-72	1.91725483012982e-71
MinSal-1389-A1-17072018_C012g07459	MinSal-1389-A1-17072018_C001	Chr01	595165	595644	9.67917321062533	1.86552182835159	3.7738934618315e-07	5.97331534583693e-07
MinSal-1389-A1-17072018_C012g07460	MinSal-1389-A1-17072018_C001	Chr01	595916	596976	6.09021170514959	3.15382759032151	9.99201854462468e-41	3.6892649156041e-40
MinSal-1389-A1-17072018_C012g07462	MinSal-1389-A1-17072018_C001	Chr01	601115	602951	5.34640706825383	2.5727915435301	4.23628373174798e-29	1.31298208129385e-28
MinSal-1389-A1-17072018_C012g07463	MinSal-1389-A1-17072018_C001	Chr01	603220	604625	6.887352707031	10.7225062814412	4.98647910694658e-156	3.24723903162258e-154
MinSal-1389-A1-17072018_C012g07464	MinSal-1389-A1-17072018_C001	Chr01	606466	608977	3.79021818945273	11.5496924113223	2.62994345149196e-60	1.29336472145571e-59
MinSal-1389-A1-17072018_C012g07465	MinSal-1389-A1-17072018_C001	Chr01	611774	618586	5.9199277915036	13.824573119796	3.67366299638879e-137	1.10508258459898e-135
MinSal-1389-A1-17072018_C012g07466	MinSal-1389-A1-17072018_C001	Chr01	618781	619390	6.56560711263199	1.94798744292634	8.13580313054652e-20	2.02915695924321e-19
MinSal-1389-A1-17072018_C012g07467	MinSal-1389-A1-17072018_C001	Chr01	619712	624669	6.31369714548746	11.5587834611974	3.44968172389073e-140	1.23149481299858e-138
MinSal-1389-A1-17072018_C012g07468	MinSal-1389-A1-17072018_C001	Chr01	625048	628647	6.02117247567341	1.27338789631523	2.34340274831109e-09	4.09404619295152e-09
MinSal-1389-A1-17072018_C012g07469	MinSal-1389-A1-17072018_C001	Chr01	629842	631350	5.51774311011406	2.65022785536339	4.02370061574572e-26	1.17518234839375e-25
MinSal-1389-A1-17072018_C012g07470	MinSal-1389-A1-17072018_C001	Chr01	631700	633574	7.20448998493599	-1.89955687137795	2.8150585049324e-17	6.50879309411994e-17
MinSal-1389-A1-17072018_C012g07475	MinSal-1389-A1-17072018_C001	Chr01	637371	639056	7.19654399691701	12.4591260310143	3.26382529018431e-169	3.79243699404554e-167
MinSal-1389-A1-17072018_C012g07476	MinSal-1389-A1-17072018_C001	Chr01	639312	643835	4.8857773438018	12.7392723956456	2.43378816434255e-98	2.15263114356626e-97
MinSal-1389-A1-17072018_C012g07477	MinSal-1389-A1-17072018_C001	Chr01	644313	645458	6.78195294593936	-1.12099000912743	9.25743045740092e-08	1.51336642456711e-07
MinSal-1389-A1-17072018_C012g07479	MinSal-1389-A1-17072018_C001	Chr01	645642	647571	7.02769668028352	-9.19066727304056	7.78013849503617e-87	5.58173132222571e-86
MinSal-1389-A1-17072018_C012g07480	MinSal-1389-A1-17072018_C001	Chr01	652334	655276	10.6784707253102	-3.51820088454894	1.54303918267814e-31	4.97500010693724e-31
