gid	logFC.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2
MvSl-1064-A1-R4_MC11g10465	-0.500377629972729	0.14048998349241	7.85422651165576	7.72207718746313	8.38362154294028	8.1895213187359
MvSl-1064-A1-R4_MC11g10466	0.0348219641560718	0.968765815652966	4.86509388453453	4.97775949554176	4.78544607557651	4.98389150433851
MvSl-1064-A1-R4_MC11g10467	-0.110427916927746	0.82370397011362	7.17288876760061	7.1439888486647	7.28718497016821	7.25029228560858
MvSl-1064-A1-R4_MC11g10468	0.116087411529734	0.835617336414847	5.77051180461875	5.92476227753007	5.66930117801848	5.79606796723969
MvSl-1064-A1-R4_MC11g10469	0.00415642616672001	0.998262978028037	1.42478411764803	1.95722028379475	1.79285036726797	1.63596762777766
MvSl-1064-A1-R4_MC11g10470	0.36738313571301	0.332070887582927	6.72606253255589	7.10961592124309	6.51517256077114	6.61083799132603
MvSl-1064-A1-R4_MC11g10471	0.0342833322350732	0.958168346206429	6.40948792821169	6.32250750459136	6.27980752658835	6.38285640062646
MvSl-1064-A1-R4_MC11g10472	-0.0698052074326388	0.933791950221066	4.37450026037557	4.42765434951443	4.56341183024216	4.3724943041295
MvSl-1064-A1-R4_MC11g10473	0.284144333124351	0.644462216862375	4.42725485347199	4.15582009772233	4.0416400760376	3.98577923281512
MvSl-1064-A1-R4_MC11g10474	-0.0986169182619787	0.873235541505805	6.12708471771895	5.64250218574563	6.02770542483973	5.97717476575128
MvSl-1064-A1-R4_MC11g10475	0.0702232242901497	0.912074601136784	5.80829385973855	6.16809240507337	5.96009743010704	5.89908726473592
MvSl-1064-A1-R4_MC11g10476	0.0699415112854682	0.91007467888951	6.35776707068913	6.13917255288021	6.29928892307357	6.05517082121574
MvSl-1064-A1-R4_MC11g10477	-1.46226176277996	0.000338399640722261	3.10016338662416	3.55015290760272	4.45737305013367	5.07780779792684
MvSl-1064-A1-R4_MC11g10478	0.198301466095275	0.646207367429915	6.98221501629657	7.23826146494145	6.89662520955855	6.93902051581523
MvSl-1064-A1-R4_MC11g10479	0.546783340386224	0.444511722730966	2.37723820498611	2.89386771172465	2.11742106211649	2.12784669984062
MvSl-1064-A1-R4_MC11g10481	1.32837054264613	0.0973119409610143	1.00632955940389	0.140255512197164	-0.59880203865081	-0.611009186157945
MvSl-1064-A1-R4_MC11g10482	0.527436336588659	0.27714709607777	4.44335274182369	4.28058117912624	3.83990791601349	3.83711168816059
MvSl-1064-A1-R4_MC11g10483	-0.259035957559411	0.687998270067248	3.93417394641206	4.44472445175824	4.47874219945118	4.464952054476
MvSl-1064-A1-R4_MC11g10484	-0.359466806948849	0.496589491193261	4.3057228612125	4.2195488512523	4.74290432387992	4.48832935607729
MvSl-1064-A1-R4_MC11g10485	0.000724065211039872	0.999420184347882	5.62707596989935	6.11500267628007	5.84138983851583	5.94035541516313
MvSl-1064-A1-R4_MC11g10486	0.223928370628468	0.650878210490508	5.6646372128837	5.90903428907667	5.64220023433524	5.49163176036136
MvSl-1064-A1-R4_MC11g10487	0.137652970085033	0.788970508711939	5.88219466030936	6.14066980942934	5.92333622178515	5.83579509382075
MvSl-1064-A1-R4_MC11g10488	-0.456385958495843	0.151401165866377	7.25179026896658	7.25425634590378	7.70263219717885	7.7157885989528
MvSl-1064-A1-R4_MC11g10489	-0.621788973427192	0.153608136593334	4.20734535171076	3.91460638630674	4.59854084970946	4.76973998182509
MvSl-1064-A1-R4_MC11g10490	0.540360411230217	0.152288658478429	6.2103436474868	6.58970059121916	5.60705310006757	6.09759137485419
MvSl-1064-A1-R4_MC11g10491	-0.464031849418297	0.228303959621279	6.33981973914102	6.53609830004775	6.58962901077278	7.16400727555885
MvSl-1064-A1-R4_MC11g10492	0.0832534944555762	0.953111153663321	0.860498463581639	0.874954628255635	0.779564268928442	0.796632499304993
MvSl-1064-A1-R4_MC11g10493	0.026259349362977	0.973619832907987	5.47720194186958	5.81182605606844	5.56770824733966	5.68714450403523
MvSl-1064-A1-R4_MC11g10494	-0.199560834886453	0.683122142735571	5.8353850840128	6.23339951642832	6.20698569426526	6.28813066234642
MvSl-1064-A1-R4_MC11g10495	0.43158577911664	0.322378320012798	5.98254849466842	6.69127678610698	6.00415570821133	5.89296913567183
MvSl-1064-A1-R4_MC11g10497	0.184333297132646	0.779278138174483	9.23445428024242	9.72910120666621	9.41920060046001	9.21048165366492
MvSl-1064-A1-R4_MC11g10498	-0.27578280153406	0.482827128902792	5.80081619081369	5.74744443839275	6.00905970312951	6.08920646327907
MvSl-1064-A1-R4_MC11g10500	0.127828030976283	0.882081254369924	3.61975105740982	3.92159081773895	3.46958740555759	3.81509370063342
MvSl-1064-A1-R4_MC11g10501	0.0550161002527276	0.95186671302958	3.92503151694852	4.04824820437653	3.87614678934802	3.98906070821804
MvSl-1064-A1-R4_MC11g10502	0.0783610073404011	0.913661660449122	5.32565144951226	5.41519034182662	5.13712320739371	5.43380522843606
MvSl-1064-A1-R4_MC11g10504	-0.189762901958796	0.865775221646084	2.89071682342077	1.84414084310368	2.6650568511545	2.61786466969544
MvSl-1064-A1-R4_MC11g10505	0.594903185659339	0.0995511880170048	6.34239735361259	6.75766822515939	6.18259500379952	5.72306039002576
MvSl-1064-A1-R4_MC11g10506	-0.0106727080421986	0.98959190061243	4.90980626455303	5.43240767794067	5.18413370674883	5.22840033355333
MvSl-1064-A1-R4_MC11g10507	-0.0562196241568475	0.936941024715701	5.6242543623509	5.75528456207171	5.66205470567613	5.82848635421827
MvSl-1064-A1-R4_MC11g10508	-1.13399493632723	0.135781759123052	-0.00742019004503106	-0.241351015257579	0.684674104115754	1.16486137281459
MvSl-1064-A1-R4_MC11g10509	-1.22949925531558	5.28541553618001e-06	6.23459738116442	6.31457011532577	7.22602032286674	7.73692503072205
MvSl-1064-A1-R4_MC11g10511	-0.187990826608388	0.683529973835184	7.63732263293431	7.61304708011616	7.74096608301856	7.88188066774241
MvSl-1064-A1-R4_MC11g10512	-0.0633059522310415	0.915993045994868	7.61084138575858	7.65660650798339	7.67229680477227	7.72171835563961
MvSl-1064-A1-R4_MC11g10513	-0.039510753800586	0.954071150407726	6.31203476119593	6.16220720327761	6.13029177494599	6.41248729354349
MvSl-1064-A1-R4_MC11g10514	-0.455408547026634	0.644462216862375	0.563344489542925	0.320161516168103	0.925038416668473	0.826289046333944
MvSl-1064-A1-R4_MC11g10515	0.578929341866134	0.0843635926343367	5.83782288200442	5.91342040177787	5.24775316369538	5.34695548260548
MvSl-1064-A1-R4_MC11g10516	-0.253271079166949	0.560352831910757	5.82804687650283	6.15481677887449	6.20840767965124	6.29874779594058
MvSl-1064-A1-R4_MC11g10517	1.33299900333567	0.00648839633432786	6.98276585135678	5.48049722858117	5.25602767144906	4.8957241734643
MvSl-1064-A1-R4_MC11g10518	-0.204130219026274	0.769125029039997	4.2736699911237	4.34953165887171	4.20725875380311	4.76973998182509
MvSl-1064-A1-R4_MC11g10519	0.0175389618623995	0.988555920064546	3.07558611193811	2.75218043746298	2.57973000723143	3.16807618728783
MvSl-1064-A1-R4_MC11g10520	1.15355644318416	0.0285357400257829	4.31625082984427	3.43772136823199	2.53509632972664	3.01552512899232
MvSl-1064-A1-R4_MC11g10521	0.655892979462411	0.0549666609722208	9.09773234180896	8.93387700698761	8.31647084287417	8.40675600280977
MvSl-1064-A1-R4_MC11g10522	-0.242474854793072	0.554557281905386	6.6853567291439	6.64666104063044	6.78287905917663	7.0238573359859
MvSl-1064-A1-R4_MC11g10523	0.208432715099442	0.649726443871649	7.54746573848216	7.8068000822217	7.52999691451052	7.41732193591549
MvSl-1064-A1-R4_MC11g10525	0.498814828905546	0.138040417641381	6.97226385122857	7.43229930235067	6.75687628424234	6.68706950747213
MvSl-1064-A1-R4_MC11g10526	-0.389178344330519	0.486713266146719	9.58506113533158	9.89758016131521	10.2999593811931	9.95766731581851
MvSl-1064-A1-R4_MC11g10527	0.903593968254644	0.0987726762071297	4.49369114716273	3.51825557264283	3.12269178478495	3.24694747730934
MvSl-1064-A1-R4_MC11g10528	0.89982278297357	0.0290444153885312	5.71324443156641	5.0010261064858	4.43810883205094	4.56289233576055
MvSl-1064-A1-R4_MC11g10529	-0.341963141594034	0.408133487390963	5.48655387621946	5.56878626322195	5.9059135032104	5.83305865365502
MvSl-1064-A1-R4_MC11g10530	-0.0168923836963484	0.984441236345186	5.51119998976355	5.23348244779973	5.48212271414812	5.30280705402996
MvSl-1064-A1-R4_MC11g10531	0.509568820728846	0.595029658013815	0.860498463581639	0.723329528515129	0.226810513664148	0.383077199003963
MvSl-1064-A1-R4_MC11g10532	-0.112114585704708	0.859207980216835	8.6794536882592	8.73103557259434	8.71679884309039	8.9117824098139
MvSl-1064-A1-R4_MC11g10533	0.172052674777992	0.728372313528571	5.81696910174634	6.00092867544071	5.77384473256651	5.7062114770857
MvSl-1064-A1-R4_MC11g10535	-0.490710745019796	0.18752919656497	6.64486180557555	6.23059014450573	6.72345094394037	7.13245284156116
MvSl-1064-A1-R4_MC11g10536	1.10512925903094	6.83520676929894e-05	6.2854912006235	6.32843201901424	5.00916411338084	5.37481864364772
MvSl-1064-A1-R4_MC11g10537	0.606323563405139	0.119508372286043	6.24381823639984	6.98970782486558	5.96851394952921	6.1446972925349
MvSl-1064-A1-R4_MC11g10538	-0.496863891614296	0.132905860958567	7.72520513788798	7.72407603157759	8.13003220735792	8.30724386433733
MvSl-1064-A1-R4_MC11g10540	0.0847981655919652	0.902658662328108	6.26480518131967	5.64144497054135	5.9285222708704	5.87268205492957
MvSl-1064-A1-R4_MC11g10541	0.055915488964838	0.929990115968235	6.74631712805144	6.93639581347825	6.80090036695863	6.77666568675959
MvSl-1064-A1-R4_MC11g10542	-0.794857714069531	0.00768313766595476	5.30465638099377	5.52244853920683	6.04452184834207	6.36212629936334
MvSl-1064-A1-R4_MC11g10543	-1.40239969803932	3.96925160273134e-06	6.68467975882851	7.36408024890788	8.42472618068923	8.50687281521439
MvSl-1064-A1-R4_MC11g10544	0.0702848456970488	0.967977710167603	0.698251512244122	-0.305146115392767	0.396096894520374	-0.0299864007768409
MvSl-1064-A1-R4_MC11g10545	-0.339794387639072	0.348021957665866	7.2636246385935	7.27178494158893	7.57009283117279	7.64370417932696
MvSl-1064-A1-R4_MC11g10546	-0.0390577379226531	0.960139318458275	5.11467893389857	5.23908451116859	5.1505004732864	5.28155439973796
MvSl-1064-A1-R4_MC11g10547	0.169617315549025	0.720731532489492	6.63157532973503	6.45838392444569	6.30926321919296	6.44331724097338
MvSl-1064-A1-R4_MC11g10548	-0.235316924985823	0.675736665600488	5.14058060561625	4.85178962862691	5.25189634981906	5.22283624370009
MvSl-1064-A1-R4_MC11g10549	0.0950739542435152	0.945775019690941	1.94242573895992	1.23035397383005	1.762195305495	1.2548502760144
MvSl-1064-A1-R4_MC11g10550	-0.135001722501323	0.78787679244416	6.15570066362323	6.32052724755973	6.30262135641624	6.4451104124817
MvSl-1064-A1-R4_MC11g10551	-0.595695137186048	0.215729517243175	8.46518223046445	9.0603959814205	9.64181090191894	9.08220984821136
MvSl-1064-A1-R4_MC11g10552	-0.612463327245897	0.170468325079789	9.37189887451782	9.61389930815097	10.246197824947	9.96049098880971
MvSl-1064-A1-R4_MC11g10553	0.114243250293288	0.890756699535979	3.84972832860355	4.09842106707493	3.69730465181968	4.01826287433143
MvSl-1064-A1-R4_MC11g10554	0.618673618653656	0.185545380859564	4.24823813391325	4.18803633539269	3.56591657547449	3.63828755060722
MvSl-1064-A1-R4_MC11g10560	0.0589580301304422	0.924114222956716	6.40620647417754	6.54290851550568	6.40228448851414	6.43251115371107
MvSl-1064-A1-R4_MC11g10561	0.0147884936983569	0.988236199428562	4.53634100558819	4.11679498536469	4.32205130510425	4.32913228158159
MvSl-1064-A1-R4_MC11g10562	-0.0967991871888106	0.942051006415266	1.23067557677858	1.03808877279115	1.24625801393986	1.21055734916672
MvSl-1064-A1-R4_MC11g10563	-0.238991078294914	0.731225056759258	3.77027709485999	3.53201230370272	3.95280608537237	3.82980963232532
MvSl-1064-A1-R4_MC11g10564	-0.00939695126160042	0.994091827887144	2.7424713126437	1.79934148796837	2.33091436981801	2.36858275289559
MvSl-1064-A1-R4_MC11g10565	-0.0746018495361924	0.955271262539313	1.57261604131249	1.31766036610111	1.50881989465675	1.53181744227869
MvSl-1064-A1-R4_MC11g10566	-0.119957035830452	0.887195214024849	4.65444696207326	3.93545905192881	4.51136645864313	4.39987317661101
MvSl-1064-A1-R4_MC11g10567	0.00353514571989548	0.996196122695099	7.31527254977532	7.18809883020528	7.3112074884053	7.18490504594444
MvSl-1064-A1-R4_MC11g10568	-0.207318988639474	0.634380432102895	6.34239735361259	6.42129020000842	6.50537249846589	6.66928112453094
MvSl-1064-A1-R4_MC11g10569	-0.391503270157811	0.760243327663133	1.76933787379295	2.13600294069184	1.08221327281165	3.01552512899232
MvSl-1064-A1-R4_MC11g10570	-0.671728241243614	0.31284662054248	5.14845769035875	5.45304191848555	4.98115383157694	6.56429799777933
MvSl-1064-A1-R4_MC11g10571	-0.227946287714752	0.800443755721588	2.26578354610442	2.53255162644233	2.47019431632	2.77819681570077
MvSl-1064-A1-R4_MC11g10572	0.290747348157788	0.50899219033944	5.77687792657608	5.74449337270851	5.57323739757732	5.35968730401732
MvSl-1064-A1-R4_MC11g10577	0.769327506255891	0.180804411343913	2.97286307854517	3.31578165383064	2.34132137013704	2.44703687397647
MvSl-1064-A1-R4_MC11g10578	0.835675627878571	0.00142382420968838	7.27581228367402	7.24628107182815	6.32966079322262	6.51620647771875
MvSl-1064-A1-R4_MC11g10579	0.162786772952881	0.726390956522579	7.09859865415568	7.34179814415968	7.15183735200201	6.96799592021747
MvSl-1064-A1-R4_MC11g10581	0.111398051524165	0.859207980216835	5.74994935921414	5.4385072677919	5.55993166313302	5.41806634074856
MvSl-1064-A1-R4_MC11g10582	-0.150336420404394	0.76165331736901	5.88573326576048	5.76793458602101	5.9901698410652	5.96556112843884
MvSl-1064-A1-R4_MC11g10583	0.0465777895523966	0.943108523407682	7.90043835855245	7.79067808088538	7.85725316780302	7.74033672555774
MvSl-1064-A1-R4_MC11g10584	-0.333795258957816	0.403259364766566	5.76539860348463	5.60177318232793	6.12879063121798	5.89995916901344
MvSl-1064-A1-R4_MC11g10585	-0.847008636693891	0.102119870796506	3.23943416887474	2.72049215876453	4.02236650675956	3.63410155777764
MvSl-1064-A1-R4_MC11g10586	-0.233428068822919	0.796729620756138	2.50544207699364	3.08640784596442	2.8219168903007	3.26330174286531
MvSl-1064-A1-R4_MC11g10587	-0.54590621271314	0.533607754869298	0.609729400045228	0.657916964174481	1.03170062566217	1.27649701385765
MvSl-1064-A1-R4_MC11g10588	0.513457216346101	0.361023757254307	3.73931737917481	4.06411547051946	3.27702904478574	3.51622884642479
MvSl-1064-A1-R4_MC11g10589	0.133103920062685	0.846969727173947	5.6014806074925	6.07718955271597	5.3986316828879	5.99360516048397
MvSl-1064-A1-R4_MC11g10590	-0.385350835830123	0.263186151701617	7.03309553748924	6.95097676636407	7.24727458427529	7.49727586222041
MvSl-1064-A1-R4_MC11g10591	-0.665651050402406	0.278733926890158	2.78351647214063	2.52339849620986	3.0484142764284	3.54326762451324
MvSl-1064-A1-R4_MC11g10592	0.70614023982195	0.488399873201666	10.9504969647755	9.15000866272708	10.1820107045178	8.64225266266087
MvSl-1064-A1-R4_MC11g10593	0.425039709665289	0.203011308437761	7.0057130399507	6.94584735823088	6.66768528086968	6.42465611053978
MvSl-1064-A1-R4_MC11g10594	0.42197749898401	0.693072334478389	1.59584634257809	0.624063789845825	0.809856303929208	0.73542537132246
MvSl-1064-A1-R4_MC11g10595	-0.461131986664346	0.158387059346904	6.4410969321631	6.18850358365997	6.82241867064329	6.73769299438418
MvSl-1064-A1-R4_MC11g10598	-0.0455911542833448	0.950920658424042	5.33603550896794	5.49109997304969	5.44641438801804	5.47651449911696
MvSl-1064-A1-R4_MC11g10599	-0.483152535904138	0.141815610982583	5.77941653050056	5.55200558375375	6.12050630392187	6.1831685659986
MvSl-1064-A1-R4_MC11g10604	0.143577763754658	0.794897310729988	5.61291242152566	5.62763020370326	5.47859139191976	5.47534504513805
MvSl-1064-A1-R4_MC11g10605	-0.017087185152397	0.982429227847579	7.0698526778055	7.46284411564584	7.47611906476439	7.09258592646866
MvSl-1064-A1-R4_MC11g10606	0.730316639280901	0.0448548524817352	6.53947744780324	6.03755515478587	5.83034965216651	5.27753443591888
MvSl-1064-A1-R4_MC11g10607	0.175254058720714	0.721563785337727	6.70951848292539	7.06890969591136	6.80982730097015	6.63617548854202
MvSl-1064-A1-R4_MC11g10608	-0.955465512348214	0.133825634837184	1.28885036009014	1.20767611081467	2.21119036086555	2.15146921745286
MvSl-1064-A1-R4_MC11g10612	0.434118983253925	0.597519879686851	2.08057930756501	2.18326286070864	1.64946259862878	1.76408009349545
MvSl-1064-A1-R4_MC11g10613	0.532472462463367	0.211022111341952	5.48965776451484	5.21085409555827	4.94919087322593	4.68931323359657
MvSl-1064-A1-R4_MC11g10614	-0.33611988037763	0.45043178052173	5.80705026999183	5.36355288399614	5.83863770226619	6.02910656644435
MvSl-1064-A1-R4_MC11g10615	0.590686388314336	0.328869402677596	3.77537306529069	3.46187811360762	3.27159777653091	2.76294204329915
MvSl-1064-A1-R4_MC11g10617	-0.443994542278787	0.691367402100958	-0.318790867035187	-0.0111186353857598	0.0349861041691728	0.460767795637278
MvSl-1064-A1-R4_MC11g10619	-0.351615548719493	0.724956880069397	1.2006841785023	2.03656866465449	2.18831319403672	1.85321091295993
MvSl-1064-A1-R4_MC11g10620	-2.33431103064707	4.68666704308018e-14	4.3267025275888	4.57002942032271	6.35041815898761	7.11828727341062
MvSl-1064-A1-R4_MC11g10621	-0.0148945127327377	0.983938889689976	6.25023794750745	6.03030386987894	6.15999122891236	6.15787837593157
MvSl-1064-A1-R4_MC11g10622	-0.0585430074145919	0.923513321912876	6.82706233458783	6.893080447819	6.89265038790376	6.9449468300914
MvSl-1064-A1-R4_MC11g10624	0.748414399915663	0.0599921056749629	6.03766504065665	5.35196613196907	4.90602565135078	5.06387082849361
MvSl-1064-A1-R4_MC11g10625	0.136285783599172	0.878117583764341	4.38787085770817	3.61621824637431	3.88684329404421	3.94242660866747
MvSl-1064-A1-R4_MC11g10626	1.01240100641643	0.0369009634551155	3.57953081130238	3.87557563579689	2.92929492437419	2.50319872220251
MvSl-1064-A1-R4_MC11g10627	-3.1110085532522	3.27950968283624e-26	3.10826364163475	3.40818900684222	6.16878313800074	6.54659021423407
MvSl-1064-A1-R4_MC11g10628	-1.41586169528785	0.0404988906452977	0.0609494121467985	-0.515433434628335	1.03170062566217	1.21055734916672
MvSl-1064-A1-R4_MC11g10629	-1.32052041171097	0.0927268733245366	-0.154721557225266	-1.0588104757732	0.583100580670929	0.73542537132246
MvSl-1064-A1-R4_MC11g10630	-1.58593268664573	0.0053986238702198	0.698251512244122	0.517459986508183	2.14144092031989	2.15146921745286
MvSl-1064-A1-R4_MC11g10633	0.0191729918218721	0.981397857165489	8.44273620771459	8.74697422452925	8.56314517284158	8.60410642107011
MvSl-1064-A1-R4_MC11g10634	0.257622356934616	0.665887532872679	4.4998617233157	4.72976439903833	4.44294905587528	4.27907470467186
MvSl-1064-A1-R4_MC11g10635	0.113866778933426	0.854420091379086	5.44558361371967	5.62013632448827	5.48564541376858	5.35587954135092
MvSl-1064-A1-R4_MC11g10636	0.307304605910651	0.414811439992179	6.40620647417754	6.48809306351161	6.13104176148088	6.15057042446475
MvSl-1064-A1-R4_MC11g10637	-0.198370530724598	0.675633066941029	6.0440130534089	5.81651739074234	6.22957096529747	6.02830934251052
MvSl-1064-A1-R4_MC11g10638	0.133676213554545	0.799160475220547	8.26620496083114	8.18354499792861	8.14681631676124	8.03458641951837
MvSl-1064-A1-R4_MC11g10639	0.274133819908092	0.498540927679785	7.30825768059157	7.59759418580808	7.2844909414721	7.08109989291472
MvSl-1064-A1-R4_MC11g10640	-1.05192560539055	0.00945012561284988	3.37988130975106	3.8280442950227	4.50906046302892	4.81666722763791
MvSl-1064-A1-R4_MC11g10641	-0.172098717901931	0.773291489018135	9.15224790514572	9.12043577481461	9.38549836627627	9.22716529405617
MvSl-1064-A1-R4_MC11g10642	-0.878408794038324	0.172276219703523	1.45049883096576	1.33868570118147	2.19979712307721	2.30680903320462
MvSl-1064-A1-R4_MC11g10645	0.130884175907431	0.904524468566969	2.23652054233517	2.37863950745718	2.21119036086555	2.15146921745286
MvSl-1064-A1-R4_MC11g10648	0.124986645454565	0.924494198566821	1.2006841785023	1.03808877279115	0.897093482325192	1.09348335685826
MvSl-1064-A1-R4_MC11g10649	0.581998615286086	0.390832107602932	2.66770651154915	2.57746595101613	2.12948097985995	1.96408378012176
MvSl-1064-A1-R4_MC11g10653	0.051549176940851	0.977767901643005	-0.318790867035187	0.402345984832044	-0.247380723340143	0.300963570319712
MvSl-1064-A1-R4_MC11g10656	-0.390529701499557	0.296904766702026	5.5548253785075	5.90022185555984	6.06193130978955	6.19245028938447
MvSl-1064-A1-R4_MC11g10657	0.628755692834175	0.0364315319496133	6.35946475327089	6.53496013211722	5.91726217491224	5.72010131495862
MvSl-1064-A1-R4_MC11g10658	0.886923317589461	0.24836412624096	3.02513866518007	1.84414084310368	1.49023490463757	1.83873294808394
MvSl-1064-A1-R4_MC11g10659	0.420471162280752	0.681842575400366	2.0640164818735	1.08861006222284	1.26824136983576	1.21055734916672
MvSl-1064-A1-R4_MC11g10660	0.548529822123626	0.490994540741425	3.31136614047941	2.36845224995479	2.12948097985995	2.57483409702526
MvSl-1064-A1-R4_MC11g10661	0.666006970573052	0.189188395884732	5.15238016294796	4.33913602571017	4.23821737378174	4.02786703661862
MvSl-1064-A1-R4_MC11g10662	-0.148677335936288	0.855785416939319	8.03638781344739	7.09385750318335	7.39695400895764	8.09712663525919
MvSl-1064-A1-R4_MC11g10663	0.17066598198486	0.695325313654799	7.17192298067686	7.12406916715642	7.01592665930647	6.93817190870746
MvSl-1064-A1-R4_MC11g10664	0.0535682431751155	0.943487121884416	5.27077641073883	5.43362966073861	5.36714780815004	5.23255936344303
MvSl-1064-A1-R4_MC11g10665	0.354707979028963	0.409689609400899	7.26181027300209	7.83989665224142	7.25830039155374	7.19168556529722
MvSl-1064-A1-R4_MC11g10668	0.334982438108574	0.739522888791904	1.74875856982329	1.45878255328158	0.979355023676416	1.53181744227869
MvSl-1064-A1-R4_MC11g10670	-0.517596266287505	0.318262990104165	4.87224651327909	4.8278246008828	4.90075795099863	5.71812522103493
MvSl-1064-A1-R4_MC11g10672	-0.422855571638704	0.488399873201666	3.62540635564012	3.24515855316557	3.98302928130881	3.73917452490046
MvSl-1064-A1-R4_MC11g10673	0.473452326546045	0.532990600868167	2.50544207699364	3.23958007161414	2.56204189231941	2.33802649834619
MvSl-1064-A1-R4_MC11g10674	-0.169381247542137	0.806633881050272	4.02254641650028	4.29678781902375	4.33252220449815	4.33945298352851
MvSl-1064-A1-R4_MC11g10675	-0.146319566808101	0.811439145255633	5.23238054415496	5.18931275006329	5.19134266997149	5.50544694116645
MvSl-1064-A1-R4_MC11g10676	0.00825306992279382	0.990987100765361	6.92718662278262	7.61115824752002	7.3448921827921	7.25677302556152
MvSl-1064-A1-R4_MC11g10677	0.241379206285038	0.809376939465744	1.78962774828278	2.03656866465449	1.762195305495	1.60207949666111
MvSl-1064-A1-R4_MC11g10678	0.470278574679176	0.264745358975603	7.11426870845405	7.84725135544205	6.92889841244061	7.1748542541515
MvSl-1064-A1-R4_MC11g10679	0.4225644670436	0.35704973069784	6.42497371204695	7.2386110720481	6.43726988319599	6.49558923111528
MvSl-1064-A1-R4_MC11g10680	-0.0295354709044348	0.979065793414448	10.0735913375769	10.4396988548872	10.0757325789591	10.490163228989
MvSl-1064-A1-R4_MC11g10681	-0.0867199587586125	0.949480145843388	1.86804868184277	1.39998344628951	1.97764863621846	1.43888620193887
MvSl-1064-A1-R4_MC11g10682	-0.00306905111879704	0.998262978028037	3.17147869133523	2.64654140385907	2.94302661324013	2.92247943301425
MvSl-1064-A1-R4_MC11g10683	0.288186277932611	0.686100128569848	3.43244303674414	3.80178671244223	3.37144976017108	3.31651460298524
MvSl-1064-A1-R4_MC11g10684	0.828187381244503	0.0572119778669829	5.03193355437678	5.85715629968598	4.58546750148929	4.7640047409082
MvSl-1064-A1-R4_MC11g10686	-0.0439566265494143	0.980646638713408	0.248532770565303	0.320161516168103	0.0853858325670619	0.534487595579518
MvSl-1064-A1-R4_MC11g10689	0.282758916286589	0.599345728847405	9.47278938554453	9.61558268455503	9.37983027442706	9.13639390022815
MvSl-1064-A1-R4_MC11g10690	0.274346327810506	0.498592997295206	7.94719282114111	8.05187875438264	7.75270904411449	7.69935496722165
MvSl-1064-A1-R4_MC11g10691	0.346331360836275	0.519726970212479	4.76104497232192	4.71978194354723	4.56118760402923	4.20763255515633
MvSl-1064-A1-R4_MC11g10692	-0.105511333833695	0.843084616672002	6.73459104169168	6.97005123911811	7.01795540822511	6.90554928113108
MvSl-1064-A1-R4_MC11g10693	-0.533334188860898	0.291537655919156	4.1574739456031	4.63733371250487	4.70311034059828	5.16162647157166
MvSl-1064-A1-R4_MC11g10695	0.514644783381512	0.216123272856017	6.94764584527909	6.17979127196485	6.13852026107285	6.05907919255863
MvSl-1064-A1-R4_MC11g10696	0.466151547380228	0.26080346005979	5.38852723376169	5.57876177457692	5.06987588821958	4.97233202752242
MvSl-1064-A1-R4_MC11g10697	-0.134040568560214	0.780765024864289	6.72342820057004	6.64876707430285	6.78669177114993	6.85338971816133
MvSl-1064-A1-R4_MC11g10698	0.176184466922878	0.859207980216835	2.93692979145977	3.87557563579689	3.17599326918506	3.43193215035451
MvSl-1064-A1-R4_MC11g10703	0.307221327571108	0.632571858916494	3.96572377041508	3.81684951195788	3.46006865155559	3.70366251875525
MvSl-1064-A1-R4_MC11g10704	-0.020351265984451	0.977767901643005	7.23477989843994	7.42678712005264	7.38190989331168	7.32652777255224
MvSl-1064-A1-R4_MC11g10705	-0.340096698921142	0.386187244860541	7.57219970198243	7.66937007383729	8.09644269614759	7.81295960656173
MvSl-1064-A1-R4_MC11g10706	0.156127484453512	0.770342318898603	7.72388779014928	8.14135155871657	7.809094563788	7.77425491386535
MvSl-1064-A1-R4_MC11g10707	-0.0412078723096259	0.950630874483405	6.42335143514873	6.15777749321139	6.34654883386997	6.32819626886127
MvSl-1064-A1-R4_MC11g10708	0.369153035938106	0.31832656651739	7.07502807533121	7.47535797201257	7.04048459983192	6.78942608820825
MvSl-1064-A1-R4_MC11g10709	0.115458238474139	0.871364973157099	4.82387852100464	4.81662810630966	4.6704654635354	4.73888514322746
MvSl-1064-A1-R4_MC11g10710	-0.124860989045556	0.850241500823265	6.81040217903799	6.21432922059413	6.41342443455361	6.88279577224446
MvSl-1064-A1-R4_MC11g10711	0.252869840077526	0.543016032876112	7.29678526584969	7.31087820112419	7.22882567166882	6.84842990423344
MvSl-1064-A1-R4_MC11g10712	-0.671640769237136	0.0977276488865249	9.07401825088035	9.35012518748354	9.84454148790934	9.93461084273663
MvSl-1064-A1-R4_MC11g10713	-0.459600644545086	0.171861330698184	6.65802703560129	6.63236432745253	6.91328809365858	7.27335338753839
MvSl-1064-A1-R4_MC11g10714	-0.186340292096256	0.654604584185735	7.09401722028767	6.98262887315689	7.17602252032554	7.27335338753839
MvSl-1064-A1-R4_MC11g10719	0.189005914601894	0.682683350327103	6.19045199939583	6.39267322485046	6.15631206119913	6.05517082121574
MvSl-1064-A1-R4_MC11g10720	0.491237162027242	0.383765515981785	6.06497360551433	5.07806360404531	5.3297443988919	4.97398906275279
