target_id	est_counts	est_counts	tpm	tpm
MvSl-1064-A2-R4_MC08-1g08993	3678	4150	20.9974	17.2597
MvSl-1064-A2-R4_MC08-1g08994	1504	1235	17.9192	20.2498
MvSl-1064-A2-R4_MC08-1g08995	1456	1240	24.1811	26.3542
MvSl-1064-A2-R4_MC08-1g08996	407	365	6.71571	6.95028
MvSl-1064-A2-R4_MC08-1g08997	819	889	9.48512	8.10694
MvSl-1064-A2-R4_MC08-1g08998	811.728	700.49	11.8634	12.7583
MvSl-1064-A2-R4_MC08-1g08999	128	87	38.0363	54.9716
MvSl-1064-A2-R4_MC08-1g09000	579	580	9.68454	8.97221
MvSl-1064-A2-R4_MC08-1g09001	1793	1874	50.7365	45.1038
MvSl-1064-A2-R4_MC08-1g09002	1291	1182	14.3961	14.5888
MvSl-1064-A2-R4_MC08-1g09003	2338	2693	26.7722	21.5629
MvSl-1064-A2-R4_MC08-1g09004	531	492	3.04154	3.04476
MvSl-1064-A2-R4_MC08-1g09005	2648	3294	33.8617	25.2538
MvSl-1064-A2-R4_MC08-1g09006	1159.65	1526	6.388	4.50214
MvSl-1064-A2-R4_MC08-1g09007	141.5	98	37.7712	52.9742
MvSl-1064-A2-R4_MC08-1g09008	2390	1899	36.8161	43.0073
MvSl-1064-A2-R4_MC08-1g09009	1679.5	1574.5	25.3966	25.1403
MvSl-1064-A2-R4_MC08-1g09010	8.95648	7.56635	0.145669	0.160047
MvSl-1064-A2-R4_MC08-1g09011	13.2826	2.40272	0.0689224	0.353959
MvSl-1064-A2-R4_MC08-1g09012	119.825	158.853	0.859223	0.601133
MvSl-1064-A2-R4_MC08-1g09013	812.462	1187.09	18.4144	11.6956
MvSl-1064-A2-R4_MC08-1g09014	1755.21	1695.82	45.408	43.6714
MvSl-1064-A2-R4_MC08-1g09015	30.3158	31.1129	10.3428	9.74965
MvSl-1064-A2-R4_MC08-1g09016	0	1.00494	0.0161783	0
MvSl-1064-A2-R4_MC08-1g09017	2.33104	1.13911	0.0538976	0.102426
MvSl-1064-A2-R4_MC08-1g09018	0	0	0	0
MvSl-1064-A2-R4_MC08-1g09019	0	0	0	0
MvSl-1064-A2-R4_MC08-1g09020	0	0	0	0
MvSl-1064-A2-R4_MC08-2g09021	0	0	0	0
MvSl-1064-A2-R4_MC08-2g09022	81.3547	6.99E-07	1.06E-08	1.14229
MvSl-1064-A2-R4_MC08-2g09023	141.5	98	37.7712	52.9742
MvSl-1064-A2-R4_MC08-2g09024	2390	1899	36.8161	43.0073
MvSl-1064-A2-R4_MC08-2g09025	1679.5	1574.5	25.3966	25.1403
MvSl-1064-A2-R4_MC08-2g09026	8.95648	7.56635	0.145669	0.160047
MvSl-1064-A2-R4_MC08-2g09027	13.2826	2.40272	0.0689224	0.353959
MvSl-1064-A2-R4_MC08-2g09028	119.825	158.853	0.859223	0.601133
MvSl-1064-A2-R4_MC08-2g09029	812.462	1187.09	18.4144	11.6956
MvSl-1064-A2-R4_MC08-2g09030	1755.21	1695.82	45.408	43.6714
MvSl-1064-A2-R4_MC08-2g09031	30.3158	31.1129	10.3428	9.74965
MvSl-1064-A2-R4_MC08-2g09032	634.06	593.425	7.9313	7.86326
MvSl-1064-A2-R4_MC08-2g09033	49.7708	0	0	1.59085
MvSl-1064-A2-R4_MC08-2g09034	0	0	0	0
MvSl-1064-A2-R4_MC08-2g09035	21.5017	29.595	3.59099	2.41724
MvSl-1064-A2-R4_MC08-2g09036	1425.82	2032.91	5.94487	3.86672
MvSl-1064-A2-R4_MC08-2g09037	1425.82	2032.91	5.94487	3.86672
MvSl-1064-A2-R4_MC08-2g09038	2937.98	3613.59	16.8701	12.721
MvSl-1064-A2-R4_MC08-2g09039	40.5549	40	12.2426	11.7847
MvSl-1064-A2-R4_MC08-2g09040	6	6	0.0698986	0.064852
MvSl-1064-A2-R4_MC08-2g09041	21670.8	22247.6	2295.91	2075.3
MvSl-1064-A2-R4_MC08-2g09042	8488	8694	241.537	219.228
MvSl-1064-A2-R4_MC08-2g09043	1667	2062	62.8958	47.2178
MvSl-1064-A2-R4_MC08-2g09044	1736	1531	14.0513	14.7805
MvSl-1064-A2-R4_MC08-2g09045	2486	2151	11.646	12.4839
MvSl-1064-A2-R4_MC08-2g09046	703	861	110.228	83.4575
MvSl-1064-A2-R4_MC08-2g09047	1919	1604	61.268	67.9615
MvSl-1064-A2-R4_MC08-2g09048	1119	993	21.7094	22.71
MvSl-1064-A2-R4_MC08-2g09049	1706.53	1239.07	34.5941	44.2947
MvSl-1064-A2-R4_MC08-2g09050	177	198	6.22039	5.16186
MvSl-1064-A2-R4_MC08-2g09051	26	28	11.6984	10.7529
MvSl-1064-A2-R4_MC08-2g09052	262	201	80.3481	102.362
MvSl-1064-A2-R4_MC08-2g09053	477	395	23.0427	25.8627
MvSl-1064-A2-R4_MC08-2g09054	617	548	8.03544	8.39533
MvSl-1064-A2-R4_MC08-2g09055	15328	11232	299.336	379.537
MvSl-1064-A2-R4_MC08-2g09056	2732	2386	89.5363	95.063
MvSl-1064-A2-R4_MC08-2g09057	2900	1656	13.6588	22.1885
MvSl-1064-A2-R4_MC08-2g09058	959	838	7.45218	7.91133
MvSl-1064-A2-R4_MC08-2g09059	2753	2028	52.622	66.3601
MvSl-1064-A2-R4_MC08-2g09060	3466	3362	22.1878	21.217
MvSl-1064-A2-R4_MC08-2g09061	175	261	1.33315	0.829051
MvSl-1064-A2-R4_MC08-2g09062	351	300	12.2606	13.2996
MvSl-1064-A2-R4_MC08-2g09063	971	978	30.1047	27.7505
MvSl-1064-A2-R4_MC08-2g09064	3456	3381	197.234	187.383
MvSl-1064-A2-R4_MC08-2g09065	6121	5987	46.5386	44.1359
MvSl-1064-A2-R4_MC08-2g09066	920	924	7.7521	7.16004
MvSl-1064-A2-R4_MC08-2g09067	984	726	46.4556	58.5409
MvSl-1064-A2-R4_MC08-2g09068	2261	2180	43.0171	41.4118
MvSl-1064-A2-R4_MC08-2g09069	2379	3158	26.535	18.543
MvSl-1064-A2-R4_MC08-2g09070	1333	1316	31.5993	29.7159
MvSl-1064-A2-R4_MC08-2g09071	7458	7082	61.8205	60.393
MvSl-1064-A2-R4_MC08-2g09072	273	306	43.7945	35.9139
MvSl-1064-A2-R4_MC08-2g09073	7	13	8.7293	4.24545
MvSl-1064-A2-R4_MC08-2g09074	1732	1929	12.2488	10.201
MvSl-1064-A2-R4_MC08-2g09075	607	565	15.2486	15.2197
MvSl-1064-A2-R4_MC08-2g09076	29595	26484	625.97	649.407
MvSl-1064-A2-R4_MC08-2g09077	865	727	8.63905	9.5369
MvSl-1064-A2-R4_MC08-2g09078	4053	4272	17.9373	15.7829
MvSl-1064-A2-R4_MC08-2g09079	510	443	4.75097	5.07437
MvSl-1064-A2-R4_MC08-2g09080	362	207	5.5601	9.03432
MvSl-1064-A2-R4_MC08-2g09081	14.448	15.7454	3.94813	3.45506
MvSl-1064-A2-R4_MC08-2g09082	84.1437	58.6397	2.78163	3.70632
MvSl-1064-A2-R4_MC08-2g09083	11.0953	6.72569	1.78476	2.81265
MvSl-1064-A2-R4_MC08-2g09084	1857	2063	53.3688	44.6226
MvSl-1064-A2-R4_MC08-2g09085	1381	1476	14.4487	12.5414
MvSl-1064-A2-R4_MC08-2g09086	3701	3450	17.2196	17.1327
MvSl-1064-A2-R4_MC08-2g09087	1518	1374	29.9208	30.6863
MvSl-1064-A2-R4_MC08-2g09088	690	774	9.00429	7.44752
MvSl-1064-A2-R4_MC08-2g09089	587.38	552.764	14.9411	14.7517
MvSl-1064-A2-R4_MC08-2g09090	98.2064	175.981	1.99965	1.03532
MvSl-1064-A2-R4_MC08-2g09091	0	0	0	0
MvSl-1064-A2-R4_MC08-2g09092	408.672	619	2.60301	1.59384
MvSl-1064-A2-R4_MC08-2g09093	3.81365	2.97981	0.0206673	0.0245349
MvSl-1064-A2-R4_MC08-2g09094	0	1.02102	0.704883	0
MvSl-1064-A2-R4_MC08-2g09095	2.37508	0	0	0.487994
MvSl-1064-A2-R4_MC08-2g09096	5700.59	5474.68	15.812	15.2687
MvSl-1064-A2-R4_MC08-2g09097	905	769	4.5883	5.0084
MvSl-1064-A2-R4_MC08-2g09098	632	616	8.01377	7.62884
MvSl-1064-A2-R4_MC08-2g09099	20	12	0.0871224	0.134689
MvSl-1064-A2-R4_MC08-2g09100	519	682	280.504	209.22
MvSl-1064-A2-R4_MC08-2g09101	4704	4758	58.2057	53.392
MvSl-1064-A2-R4_MC08-2g09102	2572	3300	24.9398	18.0306
MvSl-1064-A2-R4_MC08-2g09103	2210	2361	10.7504	9.33285
MvSl-1064-A2-R4_MC08-2g09104	753	835	9.18632	7.68581
MvSl-1064-A2-R4_MC08-2g09105	310	366	6.0868	4.78452
MvSl-1064-A2-R4_MC08-2g09106	2371	2687	13.2757	10.8648
MvSl-1064-A2-R4_MC08-2g09107	2165	2648	18.0717	13.7051
MvSl-1064-A2-R4_MC08-2g09108	3291	3488	18.5879	16.2664
MvSl-1064-A2-R4_MC08-2g09109	861	720	15.3766	17.069
MvSl-1064-A2-R4_MC08-2g09110	0	2	0.101439	0
MvSl-1064-A2-R4_MC08-2g09111	1	5	0.105293	0.0195478
MvSl-1064-A2-R4_MC08-2g09112	0	0	0	0
MvSl-1064-A2-R4_MC08-2g09113	7.326	6.48566	0.0734443	0.0769694
MvSl-1064-A2-R4_MC08-2g09114	1006	904	7.72081	7.97032
MvSl-1064-A2-R4_MC08-2g09115	2361	2346	36.4599	34.0508
MvSl-1064-A2-R4_MC08-2g09116	34.674	52.5143	0.576595	0.353213
MvSl-1064-A2-R4_MC08-2g09117	5.01201	5.01072	0.337749	0.314088
MvSl-1064-A2-R4_MC08-2g09118	177.366	92.45	28.5629	52.8619
MvSl-1064-A2-R4_MC08-2g09119	60.1091	66.3865	8.21186	6.89466
MvSl-1064-A2-R4_MC08-2g09120	4414	3602	19.7466	22.4437
MvSl-1064-A2-R4_MC08-2g09121	726.544	930.717	3.39396	2.4571
MvSl-1064-A2-R4_MC08-2g09122	2045	1890	14.1741	14.2261
MvSl-1064-A2-R4_MC08-2g09123	1147	1165	19.088	17.4405
MvSl-1064-A2-R4_MC08-2g09124	6850	7426	23.5395	20.137
MvSl-1064-A2-R4_MC08-2g09125	2606.12	2692.73	9.67908	8.68773
MvSl-1064-A2-R4_MC08-2g09126	7	6	0.0252375	0.0273072
MvSl-1064-A2-R4_MC08-2g09127	1870	1671	14.2422	14.7852
MvSl-1064-A2-R4_MC08-2g09128	1	0	0	0.193643
MvSl-1064-A2-R4_MC08-2g09129	6757	8771	23.2726	16.6264
MvSl-1064-A2-R4_MC08-2g09130	2055	1959	14.0934	13.7134
MvSl-1064-A2-R4_MC08-2g09131	1714	1462	9.87218	10.7354
MvSl-1064-A2-R4_MC08-2g09132	4558	3527	29.0765	34.8568
MvSl-1064-A2-R4_MC08-2g09133	10316	9832	349.945	340.365
MvSl-1064-A2-R4_MC08-2g09134	17813	14193	189.846	221.085
MvSl-1064-A2-R4_MC08-2g09135	21	17	3.6879	4.2853
MvSl-1064-A2-R4_MC08-2g09136	180	246	4.9603	3.36895
MvSl-1064-A2-R4_MC08-2g09137	233	190	1.86432	2.12097
MvSl-1064-A2-R4_MC08-2g09138	10	15	0.317894	0.196727
MvSl-1064-A2-R4_MC08-2g09139	5156	5516	19.653	17.0368
MvSl-1064-A2-R4_MC08-2g09140	3040	3193	78.7176	69.5822
MvSl-1064-A2-R4_MC08-2g09141	400	617	26.2247	15.7868
MvSl-1064-A2-R4_MC08-2g09142	1572	1513	20.2217	19.4951
MvSl-1064-A2-R4_MC08-2g09143	1363	1179	10.5468	11.3108
MvSl-1064-A2-R4_MC08-2g09144	2094	1843	16.6843	17.5854
MvSl-1064-A2-R4_MC08-2g09145	53457	43339	556.834	637.285
MvSl-1064-A2-R4_MC08-2g09146	20145	23771	168.891	132.763
MvSl-1064-A2-R4_MC08-2g09147	29013	34319	327.836	257.111
MvSl-1064-A2-R4_MC08-2g09148	1842	3627	20.6045	9.70562
MvSl-1064-A2-R4_MC08-2g09149	10242	9663	81.6473	80.2779
MvSl-1064-A2-R4_MC08-2g09150	2809	3093	31.2919	26.3647
MvSl-1064-A2-R4_MC08-2g09151	2576	2838	13.6285	11.4731
MvSl-1064-A2-R4_MC08-2g09152	3150	2815	116.662	121.07
MvSl-1064-A2-R4_MC08-2g09153	3547	2724	47.6391	57.5712
MvSl-1064-A2-R4_MC08-2g09154	1106	1209	17.4354	14.8005
MvSl-1064-A2-R4_MC08-2g09155	959	986	7.1212	6.42463
MvSl-1064-A2-R4_MC08-2g09156	16870	19526	72.7694	58.3075
MvSl-1064-A2-R4_MC08-2g09157	290	279	19.1998	18.5754
MvSl-1064-A2-R4_MC08-2g09158	392	481	8.28984	6.27003
MvSl-1064-A2-R4_MC08-2g09159	619	660.923	14.7404	12.8159
MvSl-1064-A2-R4_MC08-2g09160	85	128	5.07767	3.12431
MvSl-1064-A2-R4_MC08-2g09161	0	0	0	0
MvSl-1064-A2-R4_MC08-2g09162	6393.4	5899.95	16.4759	16.5571
MvSl-1064-A2-R4_MC08-2g09163	0	0	0	0
MvSl-1064-A2-R4_MC08-2g09164	16.0157	7.94246	0.0413315	0.0772998
MvSl-1064-A2-R4_MC08-2g09165	151.441	174.375	1.27156	1.02435
MvSl-1064-A2-R4_MC08-2g09166	34.2531	27.6087	0.212817	0.24492
MvSl-1064-A2-R4_MC08-2g09167	639.72	651.483	7.36241	6.70739
MvSl-1064-A2-R4_MC08-2g09168	212.156	235.022	7.02886	5.8925
MvSl-1064-A2-R4_MC08-2g09169	38.8223	34.6202	4.55377	4.7226
MvSl-1064-A2-R4_MC08-2g09170	1248.33	1257.7	7.99222	7.35795
MvSl-1064-A2-R4_MC08-2g09171	3.34753	14.6667	0.056211	0.0118985
MvSl-1064-A2-R4_MC08-2g09172	15.393	6.41211	1.12002	2.50645
MvSl-1064-A2-R4_MC08-2g09173	0	6.91948	0.0230791	0
MvSl-1064-A2-R4_MC08-2g09174	0	3.09204	0.0120422	0
MvSl-1064-A2-R4_MC08-2g09175	0	0	0	0
MvSl-1064-A2-R4_MC08-2g09176	3	17	0.0510526	0.00835502
MvSl-1064-A2-R4_MC08-2g09177	0	1.28549	0.0342586	0
MvSl-1064-A2-R4_MC08-2g09178	0	0	0	0
MvSl-1064-A2-R4_MC08-2g09179	0	0	0	0
MvSl-1064-A2-R4_MC08-2g09180	0	0	0	0
MvSl-1064-A2-R4_MC08-2g09181	35.1166	37.4664	0.0937365	0.0814751
MvSl-1064-A2-R4_MC08-2g09182	0	0	0	0
MvSl-1064-A2-R4_MC08-2g09183	0	0	0	0
MvSl-1064-A2-R4_MC08-2g09184	1.63657	0	0	0.00561113
MvSl-1064-A2-R4_MC08-2g09185	0	0	0	0
MvSl-1064-A2-R4_MC09g09186	47.3807	71.1085	2.138	1.32299
MvSl-1064-A2-R4_MC09g09187	9353.57	8173.28	75.3043	79.9465
MvSl-1064-A2-R4_MC09g09188	6.40231	11.0967	0.375071	0.200619
MvSl-1064-A2-R4_MC09g09189	23.094	33.1686	0.497335	0.32133
MvSl-1064-A2-R4_MC09g09190	3	0	0	0.462797
MvSl-1064-A2-R4_MC09g09191	71.9413	96.5363	2.5686	1.77848
MvSl-1064-A2-R4_MC09g09192	216.02	254.143	1.90251	1.50004
MvSl-1064-A2-R4_MC09g09193	0	1	0.132352	0
MvSl-1064-A2-R4_MC09g09194	97.8387	168.261	6.81165	3.67253
MvSl-1064-A2-R4_MC09g09195	43.6809	35.1996	19.1869	23.3238
MvSl-1064-A2-R4_MC09g09196	394.312	396.356	3.16847	2.92399
MvSl-1064-A2-R4_MC09g09197	762.599	701.088	8.79022	8.87154
MvSl-1064-A2-R4_MC09g09198	37	28.0323	1.36541	1.67513
MvSl-1064-A2-R4_MC09g09199	536.712	622.814	4.44596	3.55386
MvSl-1064-A2-R4_MC09g09200	28.4	17.9048	3.02265	4.46526
MvSl-1064-A2-R4_MC09g09201	604.808	580.718	6.19195	5.9829
MvSl-1064-A2-R4_MC09g09202	1.33999	2.815	0.0943982	0.0416585
MvSl-1064-A2-R4_MC09g09203	0	0	0	0
MvSl-1064-A2-R4_MC09g09204	0	0	0	0
MvSl-1064-A2-R4_MC09g09205	1.45015	12.0397	0.0522292	0.00583442
MvSl-1064-A2-R4_MC09g09206	0.00525771	6.07E-06	2.50E-06	0.0021195
MvSl-1064-A2-R4_MC09g09207	266	335	3.02115	2.22538
MvSl-1064-A2-R4_MC09g09208	7092	6337	36.7797	38.178
MvSl-1064-A2-R4_MC09g09209	681	571	6.05336	6.69789
MvSl-1064-A2-R4_MC09g09210	1755	2008	9.9863	8.09506
MvSl-1064-A2-R4_MC09g09211	1018	1242	14.4386	10.9801
MvSl-1064-A2-R4_MC09g09212	2988	3327	13.2239	11.0146
MvSl-1064-A2-R4_MC09g09213	1	3	0.0625414	0.0193514
MvSl-1064-A2-R4_MC09g09214	5	7	0.221145	0.146575
MvSl-1064-A2-R4_MC09g09215	3855	3598	38.9135	38.6811
MvSl-1064-A2-R4_MC09g09216	10278.2	8005.89	123.154	146.723
MvSl-1064-A2-R4_MC09g09217	53	77	12.1001	7.68961
MvSl-1064-A2-R4_MC09g09218	5.021	12.118	0.239403	0.0920726
MvSl-1064-A2-R4_MC09g09219	2	0	0	0.737711
MvSl-1064-A2-R4_MC09g09220	26.1342	20.0244	5.10966	6.37427
MvSl-1064-A2-R4_MC09g09221	14.8072	17.4073	3.3359	2.664
MvSl-1064-A2-R4_MC09g09222	14.0578	12	0.150456	0.163539
MvSl-1064-A2-R4_MC09g09223	794	843	35.1082	30.6703
MvSl-1064-A2-R4_MC09g09224	469	555	8.60129	6.74506
MvSl-1064-A2-R4_MC09g09225	4518	3385	88.5157	109.753
MvSl-1064-A2-R4_MC09g09226	1747	1923	11.5234	9.71002
MvSl-1064-A2-R4_MC09g09227	1157	1531	8.65597	6.06725
MvSl-1064-A2-R4_MC09g09228	372	353	6.81185	6.66289
MvSl-1064-A2-R4_MC09g09229	5217	4673	276.89	287.322
MvSl-1064-A2-R4_MC09g09230	1	2	0.0303999	0.0141052
MvSl-1064-A2-R4_MC09g09231	1047.07	1299.64	5.92581	4.42784
MvSl-1064-A2-R4_MC09g09232	2186	2062	27.1442	26.701
MvSl-1064-A2-R4_MC09g09233	15612	15055	219.206	210.937
MvSl-1064-A2-R4_MC09g09234	1842	1773	9.08976	8.75868
MvSl-1064-A2-R4_MC09g09235	718	600	8.17039	9.07226
MvSl-1064-A2-R4_MC09g09236	582	625	4.75373	4.10619
MvSl-1064-A2-R4_MC09g09237	1691	1486	15.4867	16.3497
MvSl-1064-A2-R4_MC09g09238	265	367	20.9454	14.0648
MvSl-1064-A2-R4_MC09g09239	1807	1928	210.502	182.547
MvSl-1064-A2-R4_MC09g09240	345.096	416.126	3.63628	2.79745
MvSl-1064-A2-R4_MC09g09241	193.341	280.971	6.73683	4.30383
MvSl-1064-A2-R4_MC09g09242	13.81	51.5048	3.93275	0.983204
MvSl-1064-A2-R4_MC09g09243	74	163	4.78162	2.01572
MvSl-1064-A2-R4_MC09g09244	16	15	6.03044	6.33012
MvSl-1064-A2-R4_MC09g09245	0	0	0	0
MvSl-1064-A2-R4_MC09g09246	0	0	0	0
MvSl-1064-A2-R4_MC09g09247	0	0	0	0
MvSl-1064-A2-R4_MC09g09248	6.83103	0	0	0.289523
MvSl-1064-A2-R4_MC09g09249	1	3	0.378794	0.117045
MvSl-1064-A2-R4_MC09g09250	75	90.2422	55.7172	44.4538
MvSl-1064-A2-R4_MC09g09251	13	40	3.58059	1.08519
MvSl-1064-A2-R4_MC09g09252	29	41	3.3311	2.19835
MvSl-1064-A2-R4_MC09g09253	14	22	3.16475	1.85094
MvSl-1064-A2-R4_MC09g09254	1279	1174	15.9085	16.0816
MvSl-1064-A2-R4_MC09g09255	5353	6423	48.3002	37.3395
MvSl-1064-A2-R4_MC09g09256	7364	7897	70.0765	60.6199
MvSl-1064-A2-R4_MC09g09257	144	149	1.6736	1.50063
MvSl-1064-A2-R4_MC09g09258	2418	2433	12.1545	11.2035
MvSl-1064-A2-R4_MC09g09259	611	486	19.0671	22.2069
MvSl-1064-A2-R4_MC09g09260	578	687	10.2455	7.99895
MvSl-1064-A2-R4_MC09g09261	1142	1264	9.89487	8.29271
MvSl-1064-A2-R4_MC09g09262	3227	2404	33.1712	41.317
MvSl-1064-A2-R4_MC09g09263	571	469	83.742	95.1476
MvSl-1064-A2-R4_MC09g09264	3072	3413	22.9159	19.1321
MvSl-1064-A2-R4_MC09g09265	1926	1680	13.2137	14.052
MvSl-1064-A2-R4_MC09g09266	1496.34	1501.02	11.2977	10.4471
MvSl-1064-A2-R4_MC09g09267	56.5327	91.0596	2.15841	1.24405
MvSl-1064-A2-R4_MC09g09268	1875.82	2373.4	28.3454	20.7856
MvSl-1064-A2-R4_MC09g09269	2.5	0	0	0.124421
MvSl-1064-A2-R4_MC09g09270	59.6037	55.6066	8.6037	8.49021
MvSl-1064-A2-R4_MC09g09271	56.5327	91.0596	2.15841	1.24405
MvSl-1064-A2-R4_MC09g09272	1875.82	2373.4	28.3454	20.7856
MvSl-1064-A2-R4_MC09g09273	2.5	0	0	0.124421
MvSl-1064-A2-R4_MC09g09274	59.6037	55.6066	8.6037	8.49021
MvSl-1064-A2-R4_MC09g09275	127.658	175.605	4.14467	2.79724
MvSl-1064-A2-R4_MC09g09276	2265.92	2136.06	25.5109	25.1083
MvSl-1064-A2-R4_MC09g09277	2.5	3	0.160485	0.124421
MvSl-1064-A2-R4_MC09g09278	59.6037	55.6066	8.6037	8.49021
MvSl-1064-A2-R4_MC09g09279	127.658	175.605	4.14467	2.79724
MvSl-1064-A2-R4_MC09g09280	1875.82	2373.4	28.3454	20.7856
MvSl-1064-A2-R4_MC09g09281	2.5	3	0.160485	0.124421
MvSl-1064-A2-R4_MC09g09282	8.84746	21.1622	3.27431	1.26027
MvSl-1064-A2-R4_MC09g09283	50.1211	52.6038	1.2398	1.09669
MvSl-1064-A2-R4_MC09g09284	23	29.3941	5.44558	3.98481
MvSl-1064-A2-R4_MC09g09285	1	2	0.0416943	0.0193514
MvSl-1064-A2-R4_MC09g09286	1808	1400	22.0676	26.4468
MvSl-1064-A2-R4_MC09g09287	4	8	0.161703	0.0750479
MvSl-1064-A2-R4_MC09g09288	0	0	0	0
MvSl-1064-A2-R4_MC09g09289	421.497	377.066	4.02826	4.17759
MvSl-1064-A2-R4_MC09g09290	322	333	9.70103	8.71123
MvSl-1064-A2-R4_MC09g09291	278.262	262.335	4.19074	4.12517
MvSl-1064-A2-R4_MC09g09292	52	55	17.4864	16.0836
MvSl-1064-A2-R4_MC09g09293	369	307	6.56487	7.32472
MvSl-1064-A2-R4_MC09g09294	81	102	3.41358	2.51336
MvSl-1064-A2-R4_MC09g09295	1	0	0	0.0128035
MvSl-1064-A2-R4_MC09g09296	4694	5262	40.4112	33.4394
MvSl-1064-A2-R4_MC09g09297	24	36	4.1648	2.56927
MvSl-1064-A2-R4_MC09g09298	497	408	8.24686	9.3247
MvSl-1064-A2-R4_MC09g09299	1852	1491	26.8095	30.9066
MvSl-1064-A2-R4_MC09g09300	2396.06	2106.86	14.2788	15.0625
MvSl-1064-A2-R4_MC09g09301	111	198	1.64045	0.853097
MvSl-1064-A2-R4_MC09g09302	17	9	0.0870752	0.152584
MvSl-1064-A2-R4_MC09g09303	2018	2274	43.6784	35.977
MvSl-1064-A2-R4_MC09g09304	767	1019	2.9804	2.08042
MvSl-1064-A2-R4_MC09g09305	6639	5775	46.2767	49.3497
MvSl-1064-A2-R4_MC09g09306	214	507	4.65316	1.82201
MvSl-1064-A2-R4_MC09g09307	492	556	263.568	223.394
MvSl-1064-A2-R4_MC09g09308	2278	2306	14.6091	13.386
MvSl-1064-A2-R4_MC09g09309	6647	5657	72.403	78.9364
MvSl-1064-A2-R4_MC09g09310	6715	4044	67.0528	103.328
MvSl-1064-A2-R4_MC09g09311	2396	2338	25.1552	23.9168
MvSl-1064-A2-R4_MC09g09312	1417	1197	30.7326	33.7861
MvSl-1064-A2-R4_MC09g09313	901	699	13.1823	15.771
MvSl-1064-A2-R4_MC09g09314	12047	11101	141.752	142.734
MvSl-1064-A2-R4_MC09g09315	13272.8	10537.1	161.942	189.295
MvSl-1064-A2-R4_MC09g09316	0	1	0.0345899	0
MvSl-1064-A2-R4_MC09g09317	1079	1057	17.1158	16.2145
MvSl-1064-A2-R4_MC09g09318	2567	2439	17.762	17.3404
MvSl-1064-A2-R4_MC09g09319	1305	940	19.5963	25.2535
MvSl-1064-A2-R4_MC09g09320	763	724	12.5429	12.2679
MvSl-1064-A2-R4_MC09g09321	524	506	20.5322	19.7152
MvSl-1064-A2-R4_MC09g09322	3026	2931	12.9621	12.4113
MvSl-1064-A2-R4_MC09g09323	164	156	2.25168	2.19657
MvSl-1064-A2-R4_MC09g09324	2665	2602	26.8478	25.5107
MvSl-1064-A2-R4_MC09g09325	771	441	4.50829	7.31222
MvSl-1064-A2-R4_MC09g09326	357	300	1.47782	1.63106
MvSl-1064-A2-R4_MC09g09327	18	42	4.31687	1.71602
MvSl-1064-A2-R4_MC09g09328	257	365	1.68413	1.09979
MvSl-1064-A2-R4_MC09g09329	3483	2457	51.5449	67.8269
MvSl-1064-A2-R4_MC09g09330	401	351	59.2551	63.0482
MvSl-1064-A2-R4_MC09g09331	777	622	11.7972	13.6782
MvSl-1064-A2-R4_MC09g09332	765	704	12.604	12.7114
MvSl-1064-A2-R4_MC09g09333	10456	9948	421.917	411.696
MvSl-1064-A2-R4_MC09g09334	15	9	0.0809455	0.125151
MvSl-1064-A2-R4_MC09g09335	2960	3257	25.5688	21.5552
MvSl-1064-A2-R4_MC09g09336	1095	941	11.0399	11.9191
MvSl-1064-A2-R4_MC09g09337	2361	2636	14.375	11.9418
MvSl-1064-A2-R4_MC09g09338	172	233	1.07418	0.735432
MvSl-1064-A2-R4_MC09g09339	1038	1211	6.19513	4.92503
MvSl-1064-A2-R4_MC09g09340	2095	1952	10.7046	10.6559
MvSl-1064-A2-R4_MC09g09341	15	50	5.91622	1.64687
MvSl-1064-A2-R4_MC09g09342	623	1127	5.40733	2.77233
MvSl-1064-A2-R4_MC09g09343	2115	1962	45.5948	45.6296
MvSl-1064-A2-R4_MC09g09344	1782	1941	14.4586	12.3131
MvSl-1064-A2-R4_MC09g09345	2142	1972	15.0749	15.189
MvSl-1064-A2-R4_MC09g09346	300	344	93.7918	77.8103
MvSl-1064-A2-R4_MC09g09347	2762	3057	65.3707	54.8262
MvSl-1064-A2-R4_MC09g09348	968	814	5.68372	6.26947
MvSl-1064-A2-R4_MC09g09349	1455	1277	13.4435	14.2106
MvSl-1064-A2-R4_MC09g09350	220	228	1.66113	1.48678
MvSl-1064-A2-R4_MC09g09351	2420	2625	19.9474	17.0582
MvSl-1064-A2-R4_MC09g09352	383	580	57.5629	35.3078
MvSl-1064-A2-R4_MC09g09353	76	56	13.5638	17.3942
MvSl-1064-A2-R4_MC09g09354	2857	2679	25.9951	25.7181
MvSl-1064-A2-R4_MC09g09355	4889	4773	43.5172	41.351
MvSl-1064-A2-R4_MC09g09356	5971.48	3948.7	328.414	463.586
MvSl-1064-A2-R4_MC09g09357	4794	4475	48.0855	47.7917
MvSl-1064-A2-R4_MC09g09358	14	11	1.48406	1.74315
MvSl-1064-A2-R4_MC09g09359	1249	885	6.33937	8.29884
MvSl-1064-A2-R4_MC09g09360	617	565	9.01709	9.13811
MvSl-1064-A2-R4_MC09g09361	20	20	10.0419	9.75914
MvSl-1064-A2-R4_MC09g09362	714	637	4.77718	4.96696
MvSl-1064-A2-R4_MC09g09363	9594	8572	84.61	87.8523
