target_id	est_counts	est_counts	mean_counts	tpm	tpm	target_id	est_counts	est_counts	mean_counts	tpm	tpm	ratio_old/new
MvSl-1064-A1-R4_MC15g12116	1.12357	0	0.561785	0.24404	0	MvSl-1064-A1-R4_MC15g12116	1	0	0.5	0.302896	0	1.123569775
MvSl-1064-A1-R4_MC08g08650	45.8623	64.3937	55.128	10.1375	14.295	MvSl-1064-A1-R4_MC08g08650	43.1356	54.9993	49.06745	19.3736	22.478	1.12351467
MvSl-1064-A1-R4_MC05-2g06386	49	33	41	1.25648	0.821586	MvSl-1064-A1-R4_MC05-2g06386	44	29	36.5	1.76147	1.06904	1.123287668
MvSl-1064-A1-R4_A1g01182	581.529	663.94	622.7345	2.65507	2.99818	MvSl-1064-A1-R4_A1g01182	554.101	554.759	554.43	2.45396	2.36044	1.123197698
MvSl-1064-A1-R4_MC10-1g09645	2062.8	3026.96	2544.88	6.55901	9.52384	MvSl-1064-A1-R4_MC10-1g09645	1869	2663	2266	5.42172	7.45142	1.123071492
MvSl-1064-A1-R4_MC01-1g02422	67	52	59.5	16.7938	13.0878	MvSl-1064-A1-R4_MC01-1g02422	59	47	53	20.2038	15.7876	1.122641507
MvSl-1064-A1-R4_A1g00615	4.0151	5.07607	4.545585	0.0373771	0.0466629	MvSl-1064-A1-R4_A1g00615	4.0287	4.07206	4.05038	0.0396343	0.0379548	1.12226134
MvSl-1064-A1-R4_MC14g11961	88.2079	87.9946	88.10125	0.914752	0.90081	MvSl-1064-A1-R4_MC14g11961	85.9844	71.0428	78.5136	1.07356	0.835438	1.122114511
MvSl-1064-A1-R4_MC13g11336	4088.71	3608.57	3848.64	15.9896	13.9607	MvSl-1064-A1-R4_MC13g11336	3624.18	3236.84	3430.51	12.852	11.0532	1.121885667
MvSl-1064-A1-R4_MC13g11344	4088.71	3608.57	3848.64	15.9896	13.9607	MvSl-1064-A1-R4_MC13g11344	3624.18	3236.84	3430.51	12.852	11.0532	1.121885667
MvSl-1064-A1-R4_MC01-1g01723	174.658	155.324	164.991	1.83862	1.61398	MvSl-1064-A1-R4_MC01-1g01723	157.463	136.707	147.085	1.52945	1.25844	1.12173913
MvSl-1064-A1-R4_A1g00289	113.373	90.6171	101.99505	0.811637	0.641078	MvSl-1064-A1-R4_A1g00289	99.6627	82.2321	90.9474	0.846286	0.663855	1.12147296
MvSl-1064-A1-R4_MC03g04400	1120.79	899.866	1010.328	35.2762	27.2639	MvSl-1064-A1-R4_MC03g04400	990.529	811.518	901.0235	50.2311	37.2883	1.121311486
MvSl-1064-A1-R4_MC02g04233	24	16.0914	20.0457	0.886225	0.566629	MvSl-1064-A1-R4_MC02g04233	19.5081	16.2473	17.8777	0.930356	0.704803	1.12126839
MvSl-1064-A1-R4_MC08g08437	68	80	74	5.21212	5.70154	MvSl-1064-A1-R4_MC08g08437	59	73	66	5.0451	5.7517	1.12121212
MvSl-1064-A1-R4_MC05-3g06596	18	19	18.5	0.902611	0.899822	MvSl-1064-A1-R4_MC05-3g06596	17	16	16.5	1.10062	0.937669	1.121212114
MvSl-1064-A1-R4_MC08g08523	1027.23	918.299	972.7645	3.5612	3.1499	MvSl-1064-A1-R4_MC08g08523	903.473	833.226	868.3495	2.62417	2.3344	1.120245362
MvSl-1064-A1-R4_A1g00660	1270.26	1180.87	1225.565	6.61519	6.08111	MvSl-1064-A1-R4_A1g00660	1158.81	1029.29	1094.05	6.48275	5.51551	1.120209314
MvSl-1064-A1-R4_A1g01387	1777	1317.68	1547.34	2.71922	1.99633	MvSl-1064-A1-R4_A1g01387	1570.94	1192.04	1381.49	2.36265	1.73563	1.120051538
MvSl-1064-A1-R4_A1g00711	480.917	490.664	485.7905	1.02384	1.03401	MvSl-1064-A1-R4_A1g00711	423.446	444.457	433.9515	0.988518	1.0023	1.11945805
MvSl-1064-A1-R4_C27g01564	133	143.5	138.25	6.96337	7.06163	MvSl-1064-A1-R4_C27g01564	121	126	123.5	6.73158	6.34921	1.119433197
MvSl-1064-A1-R4_MC10-2g10152	133	143.5	138.25	6.96337	7.06163	MvSl-1064-A1-R4_MC10-2g10152	121	126	123.5	6.73158	6.34921	1.119433197
MvSl-1064-A1-R4_A1g01061	35.0599	14.8996	24.97975	0.0741687	0.0312008	MvSl-1064-A1-R4_A1g01061	30.5541	14.0793	22.3167	0.056276	0.0250829	1.119329914
MvSl-1064-A1-R4_A1g00277	198	225	211.5	1.4409	1.61802	MvSl-1064-A1-R4_A1g00277	178	200	189	1.56955	1.6752	1.119047618
MvSl-1064-A1-R4_MC12g11045	225	199	212	1.81933	1.58962	MvSl-1064-A1-R4_MC12g11045	202	177	189.5	2.32374	1.92087	1.118733509
MvSl-1064-A1-R4_MC01-1g02245	1635.67	3012.2	2323.935	17.4825	31.778	MvSl-1064-A1-R4_MC01-1g02245	1470	2686	2078	46.0025	77.3849	1.118351781
MvSl-1064-A1-R4_MC10-1g09660	11742	12203	11972.5	201.997	205.797	MvSl-1064-A1-R4_MC10-1g09660	10432	10986	10709	301.512	293.439	1.117984873
MvSl-1064-A1-R4_A1g01469	20	18	19	4.76359	4.33058	MvSl-1064-A1-R4_A1g01469	20	14	17	12.3882	6.9831	1.117647052
MvSl-1064-A1-R4_MC04-1g06015	963.26	1243.66	1103.46	2.26316	2.89215	MvSl-1064-A1-R4_MC04-1g06015	862.568	1112.14	987.354	1.83284	2.28407	1.117593082
MvSl-1064-A1-R4_A1g01363	60.2041	101.82	81.01205	0.914678	1.52189	MvSl-1064-A1-R4_A1g01363	54.7723	90.2126	72.49245	0.967203	1.49246	1.117523961
MvSl-1064-A1-R4_MC10-1g09773	1796.09	1951.07	1873.58	10.6303	11.4161	MvSl-1064-A1-R4_MC10-1g09773	1568.25	1785	1676.625	15.5619	16.7777	1.11747111
MvSl-1064-A1-R4_MC05-2g06347	121.265	190.904	156.0845	2.21194	3.40744	MvSl-1064-A1-R4_MC05-2g06347	111.114	168.323	139.7185	2.56386	3.60575	1.117135525
MvSl-1064-A1-R4_MC01-2g02962	137	102	119.5	2.16283	1.58231	MvSl-1064-A1-R4_MC01-2g02962	125.073	89	107.0365	2.43628	1.62076	1.116441587
MvSl-1064-A1-R4_MC02g03195	42	54	48	0.20341	0.258643	MvSl-1064-A1-R4_MC02g03195	38	48	43	0.317972	0.381973	1.116279067
MvSl-1064-A1-R4_MC10-2g09878	269.701	429.104	349.4025	3.30471	5.18705	MvSl-1064-A1-R4_MC10-2g09878	235.282	390.851	313.0665	2.53041	3.97352	1.116064797
MvSl-1064-A1-R4_MC12g10862	65.3812	67.6273	66.50425	2.13431	2.12078	MvSl-1064-A1-R4_MC12g10862	54.4621	64.7182	59.59015	1.7644	1.92768	1.116027563
MvSl-1064-A1-R4_MC07g08217	126	153	139.5	0.625061	0.750602	MvSl-1064-A1-R4_MC07g08217	115	135	125	0.641785	0.721669	1.115999999
MvSl-1064-A1-R4_MC09-2g09523	38	57.9506	47.9753	1.56952	2.26784	MvSl-1064-A1-R4_MC09-2g09523	32	54	43	3.2435	5.05328	1.115704649
MvSl-1064-A1-R4_A1g00300	642.232	602.871	622.5515	3.23586	3.00384	MvSl-1064-A1-R4_A1g00300	583.257	533.068	558.1625	5.36987	4.65731	1.115358878
MvSl-1064-A1-R4_MC02g03662	197.629	148.758	173.1935	2.69095	1.99683	MvSl-1064-A1-R4_MC02g03662	176.475	134.099	155.287	2.38126	1.70153	1.115312292
MvSl-1064-A1-R4_MC05-2g06334	180	216.976	198.488	2.6873	3.18789	MvSl-1064-A1-R4_MC05-2g06334	160	195.966	177.983	2.82538	3.24202	1.115207632
MvSl-1064-A1-R4_A1g00877	237.314	195.158	216.236	5.53072	4.42535	MvSl-1064-A1-R4_A1g00877	217.434	170.524	193.979	5.84324	4.2396	1.114739224
MvSl-1064-A1-R4_A1g00001	37.0852	23.9241	30.50465	1.87773	1.14352	MvSl-1064-A1-R4_A1g00001	30.5363	24.2061	27.3712	4.2399	3.16804	1.114479814
MvSl-1064-A1-R4_MC03g04313	686	494	590	2.38812	1.70153	MvSl-1064-A1-R4_MC03g04313	626	433	529.5	3.03594	2.01532	1.114258734
MvSl-1064-A1-R4_MC06g07487	117	132	124.5	2.59951	2.85188	MvSl-1064-A1-R4_MC06g07487	110.497	113	111.7485	2.57445	2.44234	1.114108913
MvSl-1064-A1-R4_MC07g08078	75	91	83	0.755317	0.904762	MvSl-1064-A1-R4_MC07g08078	65	84	74.5	0.93576	1.13546	1.114093958
MvSl-1064-A1-R4_MC05-3g06512	60	67	63.5	0.28958	0.3198	MvSl-1064-A1-R4_MC05-3g06512	54	60	57	0.34497	0.36639	1.114035086
MvSl-1064-A1-R4_MC06g07538	15.6173	11	13.30865	0.22528	0.156237	MvSl-1064-A1-R4_MC06g07538	13.9939	9.90037	11.947135	0.18458	0.122864	1.113961622
MvSl-1064-A1-R4_MC03g04710	1490	2402	1946	21.4216	34.0068	MvSl-1064-A1-R4_MC03g04710	1314	2180	1747	79.3173	119.319	1.113909559
MvSl-1064-A1-R4_MC05-3g06645	118.971	165.375	142.173	1.41228	1.93693	MvSl-1064-A1-R4_MC05-3g06645	105.89	149.396	127.643	1.5524	2.05662	1.113833112
MvSl-1064-A1-R4_A1g00418	28.194	31.5125	29.85325	0.209364	0.231225	MvSl-1064-A1-R4_A1g00418	31.0424	22.5632	26.8028	0.201677	0.140082	1.113810866
MvSl-1064-A1-R4_A1g00066	4558.52	5330.63	4944.575	101.034	114.87	MvSl-1064-A1-R4_A1g00066	4107.89	4772.12	4440.005	111.487	119.78	1.113641764
MvSl-1064-A1-R4_A1g00142	62.0867	49.1628	55.62475	0.345476	0.27048	MvSl-1064-A1-R4_A1g00142	54.6082	45.3001	49.95415	0.310799	0.246893	1.113516092
MvSl-1064-A1-R4_MC01-2g03099	731	770	750.5	79.2009	77.9175	MvSl-1064-A1-R4_MC01-2g03099	661	687	674	103.428	101.616	1.113501484
MvSl-1064-A1-R4_MC06g06866	114.114	94.8573	104.48565	0.58661	0.482196	MvSl-1064-A1-R4_MC06g06866	96.5824	91.0899	93.83615	0.503503	0.455303	1.113490375
MvSl-1064-A1-R4_A1g01285	25.3641	13.9245	19.6443	0.159003	0.0862863	MvSl-1064-A1-R4_A1g01285	22.4184	12.8666	17.6425	0.140865	0.0773004	1.113464639
MvSl-1064-A1-R4_MC06g06986	1249	1363	1306	11.6791	12.5855	MvSl-1064-A1-R4_MC06g06986	1102	1244	1173	20.3483	21.5033	1.113384484
MvSl-1064-A1-R4_C26g01541	10.4258	7.98642	9.20611	0.0266582	0.020211	MvSl-1064-A1-R4_C26g01541	8.82483	7.71429	8.26956	0.0212942	0.0179781	1.113252687
MvSl-1064-A1-R4_MC07g08042	476	549	512.5	11.5586	12.9668	MvSl-1064-A1-R4_MC07g08042	433	488	460.5	13.2303	13.7458	1.112920738
MvSl-1064-A1-R4_MC11g10449	32	37	34.5	0.609102	0.688631	MvSl-1064-A1-R4_MC11g10449	29	33	31	1.40474	1.45247	1.112903222
MvSl-1064-A1-R4_MC03g05191	540.833	406.703	473.768	7.44741	5.52022	MvSl-1064-A1-R4_MC03g05191	485.924	365.909	425.9165	8.83765	6.23283	1.112349486
MvSl-1064-A1-R4_MC09-2g09405	135	163	149	5.22127	5.99316	MvSl-1064-A1-R4_MC09-2g09405	117	151	134	7.71732	9.01666	1.111940298
MvSl-1064-A1-R4_MC01-1g02328	865.51	1020.27	942.89	14.5746	16.8482	MvSl-1064-A1-R4_MC01-1g02328	819.614	876.462	848.038	17.9388	17.8286	1.111848761
MvSl-1064-A1-R4_A1g00308	382.597	286.671	334.634	6.40529	4.70725	MvSl-1064-A1-R4_A1g00308	337.151	264.914	301.0325	7.01353	5.13474	1.111620838
MvSl-1064-A1-R4_MC01-1g02761	201.875	152.33	177.1025	0.629457	0.470006	MvSl-1064-A1-R4_MC01-1g02761	177.477	141.174	159.3255	0.588455	0.45102	1.111576614
MvSl-1064-A1-R4_A1g00380	1755.58	1936.8	1846.19	45.6226	48.8933	MvSl-1064-A1-R4_A1g00380	1588	1735	1661.5	277.084	292.231	1.111158592
MvSl-1064-A1-R4_A1g01375	670.668	838.089	754.3785	5.70982	7.04784	MvSl-1064-A1-R4_A1g01375	596.687	761.193	678.94	4.8343	5.86901	1.111112175
MvSl-1064-A1-R4_MC06g06991	38	22	30	0.102752	0.0588739	MvSl-1064-A1-R4_MC06g06991	34	20	27	0.146616	0.082885	1.111111107
MvSl-1064-A1-R4_MC11g10611	28	32	30	0.592028	0.659095	MvSl-1064-A1-R4_MC11g10611	26	28	27	0.664628	0.66336	1.111111107
MvSl-1064-A1-R4_MC09-2g09328	11	9	10	0.14118	0.113874	MvSl-1064-A1-R4_MC09-2g09328	9	9	9	0.105608	0.0995894	1.111111099
MvSl-1064-A1-R4_MC15g12028	9	11	10	1.03022	1.18215	MvSl-1064-A1-R4_MC15g12028	11	7	9	5.88701	3.14067	1.111111099
MvSl-1064-A1-R4_MC02g03509	4	6	5	0.707485	1.0212	MvSl-1064-A1-R4_MC02g03509	5	4	4.5	4.10399	2.23862	1.111111086
MvSl-1064-A1-R4_MC11g10456	5	5	5	0.0331835	0.0327979	MvSl-1064-A1-R4_MC11g10456	4	5	4.5	0.0338408	0.0402192	1.111111086
MvSl-1064-A1-R4_MC10-2g10057	1985.42	2793.13	2389.275	3.20025	4.45733	MvSl-1064-A1-R4_MC10-2g10057	1790.62	2511.06	2150.84	2.59117	3.51838	1.110856688
MvSl-1064-A1-R4_A1g00673	92.2599	97.0549	94.6574	7.11946	6.94719	MvSl-1064-A1-R4_A1g00673	81.8631	88.5648	85.21395	8.97716	9.10544	1.110820469
MvSl-1064-A1-R4_MC09-2g09500	251	170	210.5	27.368	17.3211	MvSl-1064-A1-R4_MC09-2g09500	219	160	189.5	36.8125	25.5202	1.110817941
MvSl-1064-A1-R4_MC04-1g05863	8.64753	7.07113	7.85933	0.122067	0.098304	MvSl-1064-A1-R4_MC04-1g05863	7.01243	7.13913	7.07578	0.133499	0.127182	1.110736892
MvSl-1064-A1-R4_MC07g07613	331	252	291.5	0.806431	0.607677	MvSl-1064-A1-R4_MC07g07613	310	215	262.5	0.881447	0.589764	1.11047619
MvSl-1064-A1-R4_MC01-2g02987	754.73	878.85	816.79	1.36213	1.57025	MvSl-1064-A1-R4_MC01-2g02987	640.391	830.855	735.623	1.03065	1.29419	1.110337768
MvSl-1064-A1-R4_MC09-2g09508	1622	3000	2311	10.2836	18.801	MvSl-1064-A1-R4_MC09-2g09508	1442	2721	2081.5	20.1463	35.731	1.110257026
MvSl-1064-A1-R4_MC03g05166	1129	1324	1226.5	10.0945	11.6915	MvSl-1064-A1-R4_MC03g05166	1021	1189	1105	27.1633	29.2505	1.109954751
MvSl-1064-A1-R4_MC01-1g02848	678.025	965.143	821.584	11.5289	16.0852	MvSl-1064-A1-R4_MC01-1g02848	597.181	883.364	740.2725	11.2856	15.6185	1.109839957
MvSl-1064-A1-R4_MC01-1g01739	261	264	262.5	7.41361	7.26747	MvSl-1064-A1-R4_MC01-1g01739	231.075	242	236.5375	10.5206	10.0626	1.109760608
MvSl-1064-A1-R4_MC13g11370	1158.6	1038.54	1098.57	3.97546	3.52586	MvSl-1064-A1-R4_MC13g11370	1037.98	941.981	989.9805	3.31244	2.89741	1.109688524
MvSl-1064-A1-R4_MC14g11968	7.64027	12.3014	9.970835	1.14305	1.7337	MvSl-1064-A1-R4_MC14g11968	3.68147	14.2902	8.985835	1.11511	4.35466	1.109616957
MvSl-1064-A1-R4_MC02g03346	2025	1975.26	2000.13	4.35878	4.2086	MvSl-1064-A1-R4_MC02g03346	1801.67	1803.99	1802.83	3.52186	3.40992	1.109439049
MvSl-1064-A1-R4_MC04-1g05462	27.2167	22.5392	24.87795	0.185634	0.151935	MvSl-1064-A1-R4_MC04-1g05462	25.1246	19.7316	22.4281	0.150064	0.112774	1.109231272
MvSl-1064-A1-R4_A1g00358	9653.28	7264.26	8458.77	12.6229	9.40533	MvSl-1064-A1-R4_A1g00358	8685.31	6572.08	7628.695	10.1705	7.45705	1.108809567
MvSl-1064-A1-R4_MC01-2g03022	344	421	382.5	23.5258	26.8086	MvSl-1064-A1-R4_MC01-2g03022	310	380	345	24.0789	26.995	1.108695652
MvSl-1064-A1-R4_MC03g05017	1668.65	1046.25	1357.45	3.54613	2.20093	MvSl-1064-A1-R4_MC03g05017	1474.76	974.192	1224.476	2.86091	1.8275	1.108596657
MvSl-1064-A1-R4_MC08g08527	938.569	538.756	738.6625	3.11202	1.76756	MvSl-1064-A1-R4_MC08g08527	888.984	443.665	666.3245	2.4907	1.19932	1.10856272
MvSl-1064-A1-R4_MC01-1g01977	174.086	208.012	191.049	0.535035	0.632627	MvSl-1064-A1-R4_MC01-1g01977	155.42	189.298	172.359	0.421056	0.494921	1.10843646
MvSl-1064-A1-R4_MC12g11018	23	18	20.5	0.604344	0.45957	MvSl-1064-A1-R4_MC12g11018	21	16	18.5	1.22847	0.847895	1.108108102
MvSl-1064-A1-R4_MC11g10495	923	844	883.5	6.75808	6.10644	MvSl-1064-A1-R4_MC11g10495	805	790	797.5	30.5547	27.6058	1.10783699
MvSl-1064-A1-R4_MC11g10733	312.582	473.682	393.132	1.37176	2.05614	MvSl-1064-A1-R4_MC11g10733	284.367	425.656	355.0115	1.05913	1.52594	1.107378211
MvSl-1064-A1-R4_A1g01465	240	153	196.5	7.97402	4.87457	MvSl-1064-A1-R4_A1g01465	216	139	177.5	8.19852	4.85722	1.107042253
MvSl-1064-A1-R4_MC06g07318	37.9361	55.5989	46.7675	0.5337	0.770516	MvSl-1064-A1-R4_MC06g07318	33.3494	51.1566	42.253	0.468638	0.675539	1.106844482
MvSl-1064-A1-R4_MC02g04016	323	310	316.5	1.26256	1.19876	MvSl-1064-A1-R4_MC02g04016	296	276	286	1.50217	1.34344	1.106643356
MvSl-1064-A1-R4_A1g01123	8.7259	30.5518	19.63885	0.448643	1.47977	MvSl-1064-A1-R4_A1g01123	7.15091	28.3633	17.757105	0.294561	1.07298	1.105971378
MvSl-1064-A1-R4_MC07g07895	94	240	167	0.419559	1.05954	MvSl-1064-A1-R4_MC07g07895	86	216	151	0.448335	1.07965	1.105960264
MvSl-1064-A1-R4_MC10-2g09961	477	327	402	1.13118	0.767547	MvSl-1064-A1-R4_MC10-2g09961	443	284	363.5	1.127	0.697564	1.105914718
MvSl-1064-A1-R4_MC02g03362	196.628	97.7607	147.19435	0.669197	0.329204	MvSl-1064-A1-R4_MC02g03362	176.801	89.4302	133.1156	0.512875	0.250237	1.105763336
MvSl-1064-A1-R4_MC09-2g09469	1263	1280	1271.5	107.386	100.854	MvSl-1064-A1-R4_MC09-2g09469	1137	1163	1150	110.302	104.308	1.105652174
MvSl-1064-A1-R4_A1g01316	1101.96	1237.96	1169.96	3.56479	3.96274	MvSl-1064-A1-R4_A1g01316	1009.61	1106.94	1058.275	3.35239	3.54151	1.105534951
MvSl-1064-A1-R4_MC07g07776	131	89	110	1.95576	1.30762	MvSl-1064-A1-R4_MC07g07776	118	81	99.5	1.99555	1.28462	1.105527637
MvSl-1064-A1-R4_MC01-1g01761	44	19	31.5	2.25138	0.916223	MvSl-1064-A1-R4_MC01-1g01761	36	21	28.5	4.66224	2.52775	1.105263154
MvSl-1064-A1-R4_MC12g11278	0	2.89925	1.449625	0	0.00563692	MvSl-1064-A1-R4_MC12g11278	0	2.62409	1.312045	0	0.004355	1.104859124
MvSl-1064-A1-R4_MC08g08673	581	623	602	3.32126	3.52104	MvSl-1064-A1-R4_MC08g08673	521	569	545	2.73471	2.86333	1.104587156
MvSl-1064-A1-R4_MC02g03342	332.482	218.509	275.4955	5.57689	3.59441	MvSl-1064-A1-R4_MC02g03342	307.555	191.297	249.426	6.29037	3.64783	1.104517973
MvSl-1064-A1-R4_A1g01181	4.37849	5.78094	5.079715	0.389834	0.478274	MvSl-1064-A1-R4_A1g01181	3.81603	5.38347	4.59975	0.275	0.353029	1.104345864
MvSl-1064-A1-R4_MC03g04442	497.479	580.525	539.002	1.3259	1.53129	MvSl-1064-A1-R4_MC03g04442	456.368	519.822	488.095	1.15973	1.27539	1.104297319
MvSl-1064-A1-R4_MC11g10457	48	37	42.5	0.274577	0.209257	MvSl-1064-A1-R4_MC11g10457	45	32	38.5	0.3245	0.220107	1.103896101
MvSl-1064-A1-R4_MC11g10617	7.70436	5.41082	6.55759	0.0301434	0.0209429	MvSl-1064-A1-R4_MC11g10617	8.64585	3.23528	5.940565	0.0471051	0.0168902	1.103866364
MvSl-1064-A1-R4_MC10-2g10075	17	15	16	0.0887529	0.0774379	MvSl-1064-A1-R4_MC10-2g10075	16	13	14.5	0.101088	0.0785248	1.103448268
MvSl-1064-A1-R4_MC05-1g06279	47.2064	75.3528	61.2796	0.106832	0.168794	MvSl-1064-A1-R4_MC05-1g06279	43.8744	67.2011	55.53775	0.0828031	0.12266	1.103386433
MvSl-1064-A1-R4_MC05-2g06469	904	1220	1062	193.192	258.145	MvSl-1064-A1-R4_MC05-2g06469	804	1121	962.5	142.369	193.572	1.103376623
MvSl-1064-A1-R4_MC06g07543	1050.86	1096.37	1073.615	3.73916	3.85973	MvSl-1064-A1-R4_MC06g07543	965.02	981.096	973.058	3.3752	3.30475	1.103341219
MvSl-1064-A1-R4_MC03g04373	873.277	893.677	883.477	3.02247	3.06038	MvSl-1064-A1-R4_MC03g04373	807.445	794.207	800.826	2.70852	2.56672	1.103207188
MvSl-1064-A1-R4_A1g01374	3827.75	3757.88	3792.815	7.18892	6.9868	MvSl-1064-A1-R4_A1g01374	3452.91	3424.02	3438.465	5.53002	5.30754	1.103054706
MvSl-1064-A1-R4_MC02g03391	537.287	527.113	532.2	9.31486	8.95969	MvSl-1064-A1-R4_MC02g03391	498.656	466.303	482.4795	9.06921	7.94293	1.103052047
MvSl-1064-A1-R4_MC01-1g01720	1942.5	1895.92	1919.21	7.80062	7.5317	MvSl-1064-A1-R4_MC01-1g01720	1785.49	1696.07	1740.78	7.16137	6.54282	1.102500029
MvSl-1064-A1-R4_MC01-1g02417	5455.35	4277.88	4866.615	21.4545	16.6433	MvSl-1064-A1-R4_MC01-1g02417	4900.51	3928.09	4414.3	20.4782	15.7807	1.10246585
MvSl-1064-A1-R4_MC13g11338	443.01	375.318	409.164	12.2812	10.1063	MvSl-1064-A1-R4_MC13g11338	402.986	339.295	371.1405	18.6281	14.3191	1.102450419
MvSl-1064-A1-R4_MC13g11346	443.01	375.318	409.164	12.2812	10.1063	MvSl-1064-A1-R4_MC13g11346	402.986	339.295	371.1405	18.6281	14.3191	1.102450419
MvSl-1064-A1-R4_MC11g10735	6.36097	9.22857	7.79477	0.0156433	0.022463	MvSl-1064-A1-R4_MC11g10735	6.34259	7.7992	7.070895	0.0130075	0.0154626	1.102373871
MvSl-1064-A1-R4_A1g00540	2892.9	2501.57	2697.235	6.48721	5.55264	MvSl-1064-A1-R4_A1g00540	2698.14	2195.62	2446.88	6.3309	4.97654	1.102316011
MvSl-1064-A1-R4_MC14g11837	215	227	221	45.0078	46.2048	MvSl-1064-A1-R4_MC14g11837	195	206	200.5	75.6979	78.1386	1.102244388
MvSl-1064-A1-R4_MC11g10420	7754	8022	7888	54.8541	56.0822	MvSl-1064-A1-R4_MC11g10420	6919	7394	7156.5	103.957	104.278	1.10221477
MvSl-1064-A1-R4_MC12g10974	35	19	27	0.596277	0.317294	MvSl-1064-A1-R4_MC12g10974	34	15	24.5	1.13913	0.462974	1.102040812
MvSl-1064-A1-R4_A1g01070	16.2375	8.07346	12.15548	0.0234778	0.0115578	MvSl-1064-A1-R4_A1g01070	11.039	11.0254	11.0322	0.0146704	0.0141917	1.101818304
MvSl-1064-A1-R4_A1g00021	1073.1	850.515	961.8075	91.7056	67.3591	MvSl-1064-A1-R4_A1g00021	962.113	783.781	872.947	177.001	142.168	1.101793694
MvSl-1064-A1-R4_MC01-1g01745	29	36	32.5	1.99477	2.30303	MvSl-1064-A1-R4_MC01-1g01745	28	31	29.5	3.20407	3.33252	1.101694912
MvSl-1064-A1-R4_MC10-2g10122	148.562	129.018	138.79	0.58924	0.506228	MvSl-1064-A1-R4_MC10-2g10122	137.835	114.141	125.988	0.475562	0.379323	1.101612851
MvSl-1064-A1-R4_MC11g10635	1262	1325	1293.5	19.8484	20.4799	MvSl-1064-A1-R4_MC11g10635	1135	1214	1174.5	26.6929	26.4655	1.10131971
MvSl-1064-A1-R4_MC01-1g02382	85	100	92.5	1.3494	1.56004	MvSl-1064-A1-R4_MC01-1g02382	81	87	84	1.64305	1.6466	1.101190475
MvSl-1064-A1-R4_MC10-1g09774	1874.78	1685.34	1780.06	3.35897	2.9893	MvSl-1064-A1-R4_MC10-1g09774	1707.79	1525.19	1616.49	2.81162	2.43002	1.101188377
MvSl-1064-A1-R4_MC05-3g06588	1314	701	1007.5	9.0137	4.75244	MvSl-1064-A1-R4_MC05-3g06588	1196	634	915	11.9715	6.0098	1.101092896
MvSl-1064-A1-R4_A1g00480	36.319	37.9459	37.13245	0.808839	0.821802	MvSl-1064-A1-R4_A1g00480	33.5521	33.904	33.72805	1.46047	1.35253	1.100936754
MvSl-1064-A1-R4_MC13g11376	1032.47	837.376	934.923	4.38163	3.51521	MvSl-1064-A1-R4_MC13g11376	943.891	754.815	849.353	4.15617	3.19339	1.100747275
MvSl-1064-A1-R4_MC04-1g05499	288.969	379	333.9845	48.4544	60.4075	MvSl-1064-A1-R4_MC04-1g05499	261.919	345	303.4595	53.9544	69.9746	1.100590029
MvSl-1064-A1-R4_MC11g10184	3	8	5.5	0.187181	0.465385	MvSl-1064-A1-R4_MC11g10184	5	5	5	0.905	0.89055	1.099999978
MvSl-1064-A1-R4_A1g01244	1174.02	1143.97	1158.995	5.05931	4.87633	MvSl-1064-A1-R4_A1g01244	1056.47	1051.32	1053.895	4.47177	4.27748	1.099725305
MvSl-1064-A1-R4_MC12g10967	609.056	445.387	527.2215	1.3147	0.95166	MvSl-1064-A1-R4_MC12g10967	540.689	418.363	479.526	0.997467	0.746524	1.099463845
MvSl-1064-A1-R4_MC12g11195	1010	1164	1087	53.9931	58.5212	MvSl-1064-A1-R4_MC12g11195	921	1058	989.5	137.524	150.15	1.098534613
MvSl-1064-A1-R4_MC09-2g09490	102.632	142.085	122.3585	2.51937	3.38895	MvSl-1064-A1-R4_MC09-2g09490	94.6944	128.128	111.4112	2.185	2.7447	1.098260318
MvSl-1064-A1-R4_MC01-1g02575	859	650	754.5	13.7149	10.1958	MvSl-1064-A1-R4_MC01-1g02575	787	587	687	15.964	11.1098	1.098253275
MvSl-1064-A1-R4_A1g00166	3091.91	2313.53	2702.72	5.58268	4.13539	MvSl-1064-A1-R4_A1g00166	2864.45	2057.95	2461.2	5.2339	3.63728	1.098130993
MvSl-1064-A1-R4_MC13g11588	290	462	376	11.6629	17.601	MvSl-1064-A1-R4_MC13g11588	263	422	342.5	16.158	23.4961	1.097810219
MvSl-1064-A1-R4_MC03g04280	381.941	396.276	389.1085	4.63924	4.74868	MvSl-1064-A1-R4_MC03g04280	337.763	371.279	354.521	3.64966	3.79183	1.097561216
MvSl-1064-A1-R4_MC05-2g06482	7.45691	3.41719	5.43705	1.36017	0.59943	MvSl-1064-A1-R4_MC05-2g06482	6.58524	3.32362	4.95443	1.78185	0.908222	1.097411789
MvSl-1064-A1-R4_MC12g11205	330.498	466.917	398.7075	10.5721	14.3677	MvSl-1064-A1-R4_MC12g11205	287.25	439.388	363.319	24.0822	33.824	1.097403384
MvSl-1064-A1-R4_MC09-2g09482	5321.64	2782.48	4052.06	37.6468	19.4525	MvSl-1064-A1-R4_MC09-2g09482	4839.34	2545.49	3692.415	34.3574	17.243	1.097401023
