gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	PV.XY23.XX23	FDR.XY23.XX23	A1_1	A1_2	A2_1	A2_2
MvSl-1064-A1-R4_MC10-2g10118	MvSl-1064-A1-R4_MC10-2	Auto	723048	724610	2.42341995847356	-0.224608827053478	0.599272183115805	0.830102949945596	2.0640164818735	2.87240057704554	2.00408980366394	2.55725595172505
MvSl-1064-A1-R4_MC10-2g10119	MvSl-1064-A1-R4_MC10-2	Auto	724656	727993	6.1014749254865	-0.380534369650637	0.081392205033852	0.294918175105811	6.16737769884514	6.38258492838585	5.85416417617589	5.94289589596052
MvSl-1064-A1-R4_MC10-2g10122	MvSl-1064-A1-R4_MC10-2	Auto	731921	737258	3.09489826724842	-0.270886366739402	0.475460560118538	0.755014166169405	3.0920173944436	3.34204966729722	2.57091305767424	3.2578708939428
MvSl-1064-A1-R4_MC10-2g10123	MvSl-1064-A1-R4_MC10-2	Auto	738200	741292	3.10351250308165	-1.03474989752408	0.0111597190395093	0.0767967225422874	3.16372663886479	3.81684951195788	2.08062437286006	2.83035299748728
MvSl-1064-A1-R4_MC10-2g10125	MvSl-1064-A1-R4_MC11	Auto	1	557	0.995528429439464	0.198780626537784	0.666725734518289	0.870762062992765	1.13876355311607	0.624063789845825	1.08221327281165	1.09348335685826
MvSl-1064-A1-R4_MC10-2g10126	MvSl-1064-A1-R4_MC11	Auto	1997	3361	7.00953702069658	0.338705315369793	0.159145838078911	0.436256373216952	6.99319195504178	6.64718783734081	6.87395503237826	7.41335819105557
MvSl-1064-A1-R4_MC10-2g10127	MvSl-1064-A1-R4_MC11	Auto	3555	4890	7.35810777588086	0.205357211638092	0.332579473891444	0.637018177335605	7.36555765853805	7.12860343085654	7.51053218036494	7.4014011932172
MvSl-1064-A1-R4_MC10-2g10128	MvSl-1064-A1-R4_MC11	Auto	5223	6816	4.90496250902085	0.306626915110477	0.263473327902789	0.567024660150061	4.59227722221831	4.87895579823203	5.02054153500464	5.07780779792684
MvSl-1064-A1-R4_MC10-2g10132	MvSl-1064-A1-R4_MC11	Auto	9415	9570	6.48600604168779	1.68805873616656	9.416641179589e-14	1.92861779587678e-11	5.45514208399454	5.3609860802101	6.92717225032269	7.24515526822004
MvSl-1064-A1-R4_MC10-2g10133	MvSl-1064-A1-R4_MC11	Auto	10987	11277	2.87241327015497	-0.250559950342139	0.582671020478313	0.820451157006785	3.49556164249358	2.24024055419435	3.00979041625536	2.42781967774171
MvSl-1064-A1-R4_MC10-2g10134	MvSl-1064-A1-R4_MC11	Auto	12336	13855	1.20442492916658	2.60598392146673	1.43535893034116e-06	5.51203460660475e-05	-0.835648609255145	-0.305146115392767	1.41340407577061	2.3276955499693
MvSl-1064-A1-R4_MC10-2g10136	MvSl-1064-A1-R4_MC11	Auto	17177	18934	4.98847100921316	-0.730923709756391	0.0138572039341637	0.0912707459834935	5.00398619594321	5.55762085865046	4.42837939362263	4.71530309340796
MvSl-1064-A1-R4_MC11g10154	MvSl-1064-A1-R4_MC11	Auto	26424	26679	0.123255117298726	0.501067465834623	0.337106241595412	0.642825956595818	-0.154721557225266	-0.121646988427214	0.617759117438837	-0.0299864007768409
MvSl-1064-A1-R4_MC11g10157	MvSl-1064-A1-R4_MC11	Auto	28717	30210	6.98057345070964	-0.114892037508436	0.587007059816309	0.822795180871531	6.87413835963779	7.1826582750313	6.95454602730118	6.8889571042932
MvSl-1064-A1-R4_MC11g10158	MvSl-1064-A1-R4_MC11	Auto	30475	32318	6.72458090898986	0.0284784280739418	0.901361531578587	0.9693101505987	6.44029503633727	6.93682677512528	6.75784775423382	6.71953421735536
MvSl-1064-A1-R4_MC11g10159	MvSl-1064-A1-R4_MC11	Auto	32687	34858	7.45991706079125	-0.432706514082372	0.0672060646208352	0.262417870117305	7.37272036631094	7.89925923515542	7.25830039155374	7.19630657440235
MvSl-1064-A1-R4_MC11g10160	MvSl-1064-A1-R4_MC11	Auto	35777	38813	5.89908632862708	0.336110162440487	0.138075148275302	0.406336785995262	5.56221545264955	5.86351732632862	6.16219423428354	5.94374172973093
MvSl-1064-A1-R4_MC11g10162	MvSl-1064-A1-R4_MC11	Auto	43495	43734	5.22184492944881	0.210570999251166	0.43288529640798	0.723559417837027	4.87462286417839	5.31531159324766	5.35050057039253	5.29487395212873
MvSl-1064-A1-R4_MC11g10163	MvSl-1064-A1-R4_MC11	Auto	43790	44002	7.14234580669867	-0.0752128719123692	0.737898588730393	0.904957279191055	6.91627057879869	7.4014060763647	7.04765204309787	7.15891730686415
MvSl-1064-A1-R4_MC11g10164	MvSl-1064-A1-R4_MC11	Auto	44416	45640	8.41467314825129	-0.390860116713635	0.107793311603945	0.352128543303187	8.385356544596	8.78121551828464	8.15900173772808	8.25180447849881
MvSl-1064-A1-R4_MC11g10166	MvSl-1064-A1-R4_MC11	Auto	48028	48769	3.98809097248154	-0.101072815302615	0.73948575117768	0.905488460018563	4.20356970232937	3.85383250984413	3.9080012839402	3.96593207703667
MvSl-1064-A1-R4_MC11g10169	MvSl-1064-A1-R4_MC11	Auto	51661	55566	6.23889211480711	-0.229327558938805	0.290618129643754	0.59859053520863	6.23921517555266	6.45055828015048	6.19770846795751	6.03784707662176
MvSl-1064-A1-R4_MC11g10170	MvSl-1064-A1-R4_MC11	Auto	56006	58599	6.67330374406151	-0.038821937737656	0.850856923577619	0.951051037466441	6.72078904954642	6.66394456319416	6.65678963419549	6.65075276765997
MvSl-1064-A1-R4_MC11g10171	MvSl-1064-A1-R4_MC11	Auto	59225	59634	6.33282194265946	-0.182320131507733	0.421720696648638	0.716217459540293	6.21503960244105	6.60062138902226	6.31916902968289	6.1542290274839
MvSl-1064-A1-R4_MC11g10176	MvSl-1064-A1-R4_MC11	Auto	63862	64521	3.45472400592027	-0.0861241168058766	0.79573580933072	0.931915511485752	3.37988130975106	3.60324499032219	3.27159777653091	3.53879620654894
MvSl-1064-A1-R4_MC11g10177	MvSl-1064-A1-R4_MC11	Auto	65537	65707	4.5607883375985	-0.858051310615748	0.0051010667880836	0.0424365343434189	4.60950002512602	5.18496561336742	4.22703640817478	3.89773078193497
MvSl-1064-A1-R4_MC11g10179	MvSl-1064-A1-R4_MC11	Auto	68118	72083	1.57005177418844	-0.297986954974168	0.512842553603069	0.776285428148133	1.26005617628976	2.03656866465449	1.35297072604261	1.47678001260646
MvSl-1064-A1-R4_MC11g10180	MvSl-1064-A1-R4_MC11	Auto	72177	72682	0.210697988091179	0.529335598802289	0.293348836354642	0.601522452997051	-0.00742019004503106	-0.121646988427214	0.435487141403478	0.422445398857581
MvSl-1064-A1-R4_MC11g10181	MvSl-1064-A1-R4_MC11	Auto	72732	73126	1.84461846581725	1.15157249348622	0.00956540920988612	0.0691442437171768	1.28885036009014	1.03808877279115	1.97764863621846	2.54838590502687
MvSl-1064-A1-R4_MC11g10188	MvSl-1064-A1-R4_MC11	Auto	80414	80689	1.76615951742172	-0.346942537088659	0.441267687647553	0.728697379371137	2.2066516700451	1.60478447812862	1.82286758558995	1.31883981204561
MvSl-1064-A1-R4_MC11g10189	MvSl-1064-A1-R4_MC11	Auto	80786	81118	2.48717742629051	-0.0115399433708866	0.975607256756432	0.991244492460246	2.61182674764429	2.36845224995479	2.44145975735139	2.52144378275764
MvSl-1064-A1-R4_MC11g10192	MvSl-1064-A1-R4_MC11	Auto	87785	88684	5.64141821719858	-0.274968615179737	0.252048012827238	0.555502143416003	5.91719610503943	5.61260331601756	5.58204019671301	5.40829483049812
MvSl-1064-A1-R4_MC11g10194	MvSl-1064-A1-R4_MC11	Auto	90145	90366	1.80822223067719	-0.484702689272346	0.248130198473433	0.550674914155952	2.12915656544841	1.92977044901421	1.61556630208888	1.49536009349266
MvSl-1064-A1-R4_MC11g10197	MvSl-1064-A1-R4_MC11	Auto	98495	99967	3.43762837443872	-1.45159308254458	0.000186095621568452	0.00325364743238176	3.47691431187121	4.35985291976475	2.71393110988261	2.35846907358727
MvSl-1064-A1-R4_MC11g10198	MvSl-1064-A1-R4_MC11	Auto	100461	104594	4.91125611959539	-2.13976777264466	7.14490774303402e-11	8.90731831964909e-09	5.16213993890097	5.95995970113207	3.50704654580415	3.46058182220183
MvSl-1064-A1-R4_MC11g10201	MvSl-1064-A1-R4_MC11	Auto	111768	112617	0.142194218659721	1.06644114061119	0.151513810190872	0.424896553331843	-2.99088545089834	0.361838885752739	0.226810513664148	0.766353504217873
MvSl-1064-A1-R4_MC11g10207	MvSl-1064-A1-R4_MC11	Auto	134631	136614	5.65055382715306	0.224404006503986	0.452454189051917	0.737402602164568	5.52488061282012	5.54297543455533	5.21982361102215	6.14910438144821
MvSl-1064-A1-R4_MC11g10208	MvSl-1064-A1-R4_MC11	Auto	136862	137110	7.50143069085112	0.847205396126145	6.70365967128336e-05	0.00142382420968838	6.95608562613635	7.07440401190019	7.86831505463246	7.85852351407612
MvSl-1064-A1-R4_MC11g10209	MvSl-1064-A1-R4_MC11	Auto	137582	137933	7.62889007300784	-0.541066909643809	0.0208176544484401	0.12099558349019	7.62643592128024	8.08530729176548	7.42535730367355	7.2351715333918
MvSl-1064-A1-R4_MC11g10210	MvSl-1064-A1-R4_MC11	Auto	139344	142002	7.14409784826856	-0.156049735202282	0.440065459071825	0.7275500824401	7.26724653873073	7.17134902264221	7.07713892725411	7.05080106400311
MvSl-1064-A1-R4_MC11g10212	MvSl-1064-A1-R4_MC11	Auto	142449	143379	1.74636459360828	-0.945478778373394	0.0296605934285604	0.153699051007516	1.90571646398152	2.33745162279358	1.24625801393986	1.18789027543498
MvSl-1064-A1-R4_MC11g10213	MvSl-1064-A1-R4_MC11	Auto	144280	144774	3.93294487919774	-0.962530969812099	0.00255334831581626	0.0250158339551839	4.29511750033734	4.3751976682634	3.61391950054984	3.09686103540841
MvSl-1064-A1-R4_MC11g10214	MvSl-1064-A1-R4_MC11	Auto	145705	147628	5.56217584997034	0.107617284362599	0.65444849017067	0.86396039172009	5.35828113570862	5.64144497054135	5.56215782499955	5.66577309188612
MvSl-1064-A1-R4_MC11g10215	MvSl-1064-A1-R4_MC11	Auto	148134	149544	5.76525607557884	0.0570197815173344	0.810210924544222	0.936941024715701	5.8438994158274	5.62120926483005	5.636929639695	5.93441017121467
MvSl-1064-A1-R4_MC11g10216	MvSl-1064-A1-R4_MC11	Auto	149662	150980	3.06727001820872	-0.424706635730634	0.266610537733312	0.57211644884345	3.57953081130238	2.87240057704554	2.92237975464046	2.76294204329915
MvSl-1064-A1-R4_MC11g10221	MvSl-1064-A1-R4_MC11	Auto	155304	155860	5.49928046930646	-0.11267811474579	0.667475601476333	0.870762062992765	5.77178727831596	5.30065288713143	5.58313677959702	5.28556319334075
MvSl-1064-A1-R4_MC11g10222	MvSl-1064-A1-R4_MC11	Auto	156662	164820	3.47894524103395	-0.285547576026504	0.397318908338245	0.697940017910397	3.39981704050347	3.79799631071217	3.21046406969305	3.44154539506496
MvSl-1064-A1-R4_MC11g10223	MvSl-1064-A1-R4_MC11	Auto	165456	166548	0.777525595475374	-0.768567872128429	0.126314421032025	0.387261736015379	0.740555667169856	1.37983886641864	-0.0172382443287424	0.671506004349459
MvSl-1064-A1-R4_MC11g10226	MvSl-1064-A1-R4_MC11	Auto	174537	177515	5.86853762594344	-0.294763953005912	0.190487084373011	0.480141870917132	6.14392834385031	5.85988588895478	5.78913041503749	5.63468263928698
MvSl-1064-A1-R4_MC11g10227	MvSl-1064-A1-R4_MC11	Auto	178233	179425	5.07237197824604	-0.385215128506843	0.215572681982167	0.512253096798509	5.61291242152566	4.77481444303087	4.87949267742921	4.85673715410464
MvSl-1064-A1-R4_MC11g10228	MvSl-1064-A1-R4_MC11	Auto	180286	181133	6.53482380474032	0.399919439510793	0.0865386258719109	0.306844707234204	6.41030712683138	6.22636580232554	6.93792703391952	6.46468958583361
MvSl-1064-A1-R4_MC11g10229	MvSl-1064-A1-R4_MC11	Auto	181482	183273	7.90971681873647	0.0350798495475363	0.874364331417067	0.958613558354525	7.860234488651	7.92316354947006	8.06421376166808	7.77568070191564
MvSl-1064-A1-R4_MC11g10230	MvSl-1064-A1-R4_MC11	Auto	183760	185279	8.31766533678955	-0.506089022444776	0.0466944520199775	0.20844093216183	8.23648875148121	8.80489874873633	8.04285220731124	8.0425044725981
MvSl-1064-A1-R4_MC11g10231	MvSl-1064-A1-R4_MC11	Auto	186103	188903	1.03610651719423	1.12479703225933	0.0159600605177849	0.100806368346781	0.609729400045228	0.140255512197164	1.54528669415879	1.3801112766975
MvSl-1064-A1-R4_MC11g10232	MvSl-1064-A1-R4_MC11	Auto	189374	190790	3.46778801156265	-0.884508735357921	0.00990299206964997	0.0710471541143695	3.79557882929984	3.88989110843525	2.69782296046647	3.19105423687047
MvSl-1064-A1-R4_MC11g10233	MvSl-1064-A1-R4_MC11	Auto	191785	194540	10.4005784860757	0.230145832919095	0.46543897263927	0.746403065369687	10.1183955641211	10.4269471407573	10.6628987540363	10.3413256001806
MvSl-1064-A1-R4_MC11g10234	MvSl-1064-A1-R4_MC11	Auto	194788	197062	7.01736120219067	0.533985332460452	0.0151395939518519	0.0971146809648249	6.92317452541189	6.49805639300203	7.21898299177309	7.29869871345762
MvSl-1064-A1-R4_MC11g10236	MvSl-1064-A1-R4_MC11	Auto	197454	199123	4.3918546812362	-0.853056805299022	0.00438885551797274	0.0377529351656015	4.47501946683448	4.98943970362514	3.92193616757178	3.89072991718453
MvSl-1064-A1-R4_MC11g10237	MvSl-1064-A1-R4_MC11	Auto	199496	199678	6.12983536349932	-0.0369330643986145	0.866594144253303	0.956079050783492	6.04506834523053	6.24388620477577	6.19913962231161	6.01790514166059
MvSl-1064-A1-R4_MC11g10238	MvSl-1064-A1-R4_MC11	Auto	200050	203177	9.44164089156274	-0.174886168874428	0.520603157240329	0.781404355013315	9.67812742992527	9.35698456372359	9.29411711591529	9.40682129679112
MvSl-1064-A1-R4_MC11g10239	MvSl-1064-A1-R4_MC11	Auto	203470	205831	1.46424586077719	0.881644513997574	0.0634045147556059	0.252385763964702	1.10677724032396	0.816202698447347	1.33225031868038	2.18619322026427
MvSl-1064-A1-R4_MC11g10240	MvSl-1064-A1-R4_MC11	Auto	205972	208056	4.33159561354326	0.395708033053822	0.164756522679525	0.44525152626116	4.08954267213068	4.14988451626868	4.46214917849494	4.56509274554016
MvSl-1064-A1-R4_MC11g10241	MvSl-1064-A1-R4_MC11	Auto	208344	208699	1.02476502704359	0.0219182321018058	0.96225489605447	0.988555920064546	1.2006841785023	0.816202698447347	0.779564268928442	1.2548502760144
MvSl-1064-A1-R4_MC11g10242	MvSl-1064-A1-R4_MC11	Auto	208751	210219	6.47265368122664	-0.130378151928193	0.545385011358512	0.796874165409199	6.53722921449115	6.53552932832261	6.51574696712388	6.2874644900281
MvSl-1064-A1-R4_MC11g10243	MvSl-1064-A1-R4_MC11	Auto	211104	212018	5.30605626260668	-0.160813629103725	0.566119525740166	0.809468111771428	5.02980287370379	5.66660673262398	5.27921762531722	5.1659822256547
MvSl-1064-A1-R4_MC11g10244	MvSl-1064-A1-R4_MC11	Auto	212721	213915	6.30169967397989	-0.0576742343681774	0.811445994213231	0.936941024715701	6.50844412787194	6.12789332292161	6.47851598224207	6.03229106406151
MvSl-1064-A1-R4_MC11g10245	MvSl-1064-A1-R4_MC11	Auto	215845	216855	6.85730270509977	-1.05044291458273	7.61516472098847e-06	0.00023394873903551	7.1322551324029	7.4301581777739	6.00497419918423	6.44092287334688
MvSl-1064-A1-R4_MC11g10246	MvSl-1064-A1-R4_MC11	Auto	219624	221850	7.72797778614743	-0.0173744033129766	0.935059581422241	0.980970547116779	7.73602760193872	7.73724888219469	7.75587304886534	7.68171834620932
MvSl-1064-A1-R4_MC11g10247	MvSl-1064-A1-R4_MC11	Auto	222331	224365	5.76322087730108	-0.120038747827935	0.642781965215436	0.857906976692503	5.50967188152731	6.07718955271597	5.8220137133114	5.57151141302895
MvSl-1064-A1-R4_MC11g10248	MvSl-1064-A1-R4_MC11	Auto	224902	225393	3.72096536693607	1.43206511743477	1.73411531058798e-05	0.000457572389622019	2.55369508287989	3.06764026291004	4.23263772258816	4.28709491867115
MvSl-1064-A1-R4_MC11g10250	MvSl-1064-A1-R4_MC11	Auto	226558	227303	5.44098549563023	0.976050699801332	0.000379294727602029	0.00566439799797336	4.62086871916693	5.08430149794404	5.61350750628108	6.047322170156
MvSl-1064-A1-R4_MC11g10251	MvSl-1064-A1-R4_MC11	Auto	227427	227917	5.93878289821321	-0.125738259190067	0.554079547658524	0.80180789413005	5.95922686383486	6.03996417309403	5.8873903349466	5.86198314807402
MvSl-1064-A1-R4_MC11g10252	MvSl-1064-A1-R4_MC11	Auto	229072	231316	5.71032092952817	1.75469833016985	1.16814774611765e-10	1.39561207112556e-08	4.29866129000392	4.81662810630966	6.13179135833703	6.51165026239024
MvSl-1064-A1-R4_MC11g10254	MvSl-1064-A1-R4_MC11	Auto	233927	234142	3.03750045916849	0.363519252449503	0.335687237326133	0.640972611649145	3.01655655156213	2.65494784998016	2.90143311698682	3.45584621232468
MvSl-1064-A1-R4_MC11g10255	MvSl-1064-A1-R4_MC11	Auto	234233	235729	6.72854224347317	2.00219668490473	2.09015802962686e-13	4.18128822577912e-11	5.01695228195119	5.70961070370959	7.5966699796968	7.18669248510532
MvSl-1064-A1-R4_MC11g10257	MvSl-1064-A1-R4_MC11	Auto	236491	238827	9.50696960354286	0.0893346573075432	0.79143690796503	0.930427809527838	9.79164374791008	9.03314554138149	9.85802438339005	9.16033289961815
MvSl-1064-A1-R4_MC11g10258	MvSl-1064-A1-R4_MC11	Auto	239514	241362	4.66388548623755	-0.276163165641383	0.333001328573572	0.637542272065405	4.99745919017734	4.56334632697352	4.44053097382345	4.59555120467798
MvSl-1064-A1-R4_MC11g10259	MvSl-1064-A1-R4_MC11	Auto	242201	242398	5.90175527960301	0.841119973994456	0.00327237854320246	0.0301245341698812	5.10863500279946	5.67593039404947	5.85052589266913	6.58016007266043
MvSl-1064-A1-R4_MC11g10260	MvSl-1064-A1-R4_MC11	Auto	242804	244837	5.42362406634613	-0.201303183734504	0.415908908204401	0.712340783863874	5.39184910061978	5.63826866856488	5.38988523251026	5.24633683661957
MvSl-1064-A1-R4_MC11g10261	MvSl-1064-A1-R4_MC11	Auto	244895	245170	1.90641527278038	-0.0339953088034998	0.935231606212797	0.980970547116779	1.80963622164455	2.02364331076711	2.05556128242121	1.70144545473244
MvSl-1064-A1-R4_MC11g10262	MvSl-1064-A1-R4_MC11	Auto	245327	246606	3.97898920346019	-0.72376708292367	0.0308446187463378	0.157744001460165	3.95228681172475	4.57002942032271	3.76457941402506	3.35771541499368
MvSl-1064-A1-R4_MC11g10263	MvSl-1064-A1-R4_MC11	Auto	246652	246904	1.87188222089621	-0.970769740640294	0.0227569974537043	0.128259887985839	2.04726129654279	2.46722561081168	1.28989477138147	1.35997521067637
MvSl-1064-A1-R4_MC11g10264	MvSl-1064-A1-R4_MC11	Auto	247896	248281	6.0435890267151	-0.165542817445312	0.495706818459114	0.768300910339693	6.00332900283851	6.23480215353195	5.6713649308665	6.19813257966447
MvSl-1064-A1-R4_MC11g10265	MvSl-1064-A1-R4_MC11	Auto	248480	250334	5.54601288330514	0.426461205410246	0.071280743543417	0.273486599447133	5.23792862865893	5.39149036693483	5.79576730875627	5.68815433614097
MvSl-1064-A1-R4_MC11g10266	MvSl-1064-A1-R4_MC11	Auto	250669	252335	4.42469227112487	0.15110302955253	0.587213261986685	0.822795180871531	4.31275003638101	4.38027652875254	4.5477697503868	4.44597358588719
MvSl-1064-A1-R4_MC11g10267	MvSl-1064-A1-R4_MC11	Auto	252727	253366	6.15737051579742	0.118037087425425	0.580498503821459	0.819031261492979	6.06393277907675	6.12940232500632	6.24973787624325	6.17958271141173
MvSl-1064-A1-R4_MC11g10268	MvSl-1064-A1-R4_MC11	Auto	253433	255145	5.43774708200347	0.102798116859329	0.668798069535452	0.871138854352508	5.31519210671067	5.45183627483999	5.49383174923868	5.48234759167801
MvSl-1064-A1-R4_MC11g10269	MvSl-1064-A1-R4_MC11	Auto	255388	256714	7.86857364340943	0.0981854839049621	0.654839097067491	0.864130242841497	7.8727703844172	7.76250997865682	8.01163092099686	7.81527230456046
MvSl-1064-A1-R4_MC11g10270	MvSl-1064-A1-R4_MC11	Auto	257655	263242	6.51616420727121	-0.946837839141633	4.62872632219772e-05	0.00103688291207148	6.73393678947675	7.07244415735171	6.12352429349557	5.79231619457117
MvSl-1064-A1-R4_MC11g10272	MvSl-1064-A1-R4_MC11	Auto	264382	265100	3.67373934619486	0.194228121894673	0.557071452951536	0.803206275274742	3.78045109878073	3.3368341875132	3.6224782640658	3.89773078193497
MvSl-1064-A1-R4_MC11g10274	MvSl-1064-A1-R4_MC11	Auto	265594	265986	3.57969277540798	0.188590109432893	0.553305550791955	0.80180789413005	3.46434749578331	3.49970680332943	3.61391950054984	3.72349922730247
MvSl-1064-A1-R4_MC11g10275	MvSl-1064-A1-R4_MC11	Auto	266774	274504	0.556367090874631	0.398567204246012	0.406873529667205	0.706875288250272	0.188674630077544	0.480099990677373	0.717002608109013	0.73542537132246
MvSl-1064-A1-R4_MC11g10277	MvSl-1064-A1-R4_MC11	Auto	276464	278987	2.82096113792777	0.533295725642185	0.194187019784931	0.485580448892434	2.83323337501183	2.15982641008018	2.69782296046647	3.34752499437067
MvSl-1064-A1-R4_MC11g10278	MvSl-1064-A1-R4_MC11	Auto	279475	280431	7.9588877028109	-0.00962420853629601	0.966285092565651	0.989373070357584	7.8222674806936	8.09228797694156	8.07204586551097	7.82563381081832
MvSl-1064-A1-R4_MC11g10279	MvSl-1064-A1-R4_MC11	Auto	280899	282328	6.3965682680296	0.819108622307139	0.0238672321097002	0.132455439101704	6.36116044046287	5.31398512119425	7.17201970952909	6.14543274289164
MvSl-1064-A1-R4_MC11g10280	MvSl-1064-A1-R4_MC11	Auto	282495	284618	10.2560368086795	0.899982074043217	0.015409517824207	0.0981871646843173	10.0645131068779	9.31267627786842	10.9750040085119	10.1945292671422
MvSl-1064-A1-R4_MC11g10281	MvSl-1064-A1-R4_MC11	Auto	284858	286517	7.36008718905046	0.366941999243429	0.077636557651782	0.286868414484806	7.08481047366524	7.24070693743396	7.51972477717009	7.54376221884174
MvSl-1064-A1-R4_MC11g10282	MvSl-1064-A1-R4_MC11	Auto	286794	288134	7.04957732044971	-0.116571479088708	0.566627756093583	0.809863305371258	7.18825407258252	7.02053038592723	7.02200436745758	6.95756468830025
MvSl-1064-A1-R4_MC11g10283	MvSl-1064-A1-R4_MC11	Auto	288979	290933	2.08037526756663	-0.583038510653761	0.154848959112087	0.430158571398438	2.49312236922274	2.18326286070864	1.90934454220671	1.61912306168024
MvSl-1064-A1-R4_MC11g10284	MvSl-1064-A1-R4_MC11	Auto	291260	296708	3.00257698490514	1.83494690710957	1.34431089392048e-06	5.25625559522909e-05	1.57261604131249	2.02364331076711	3.57916747860167	3.68759440156175
MvSl-1064-A1-R4_MC11g10285	MvSl-1064-A1-R4_MC11	Auto	297327	299207	2.03034276325381	1.00913343127086	0.0139245543782426	0.0914343639401852	1.54900555523041	1.33868570118147	2.42198042488576	2.44703687397647
MvSl-1064-A1-R4_MC11g10286	MvSl-1064-A1-R4_MC11	Auto	299478	299731	0.962955276000011	-0.0100528194047015	0.982535308148861	0.994091827887144	1.00632955940389	0.931407289569646	0.748622530865082	1.14145890209207
MvSl-1064-A1-R4_MC11g10287	MvSl-1064-A1-R4_MC11	Auto	299790	300316	7.78805820054985	0.495238101411497	0.0242381044728789	0.133908911159733	7.6104849980364	7.42217749193853	7.92843946201786	8.09541494812648
MvSl-1064-A1-R4_MC11g10288	MvSl-1064-A1-R4_MC11	Auto	300535	302062	6.19594338811806	-0.18905146098595	0.37804274357266	0.682596009878918	6.18854317412969	6.37941781367265	6.05956962691277	6.1365824971219
MvSl-1064-A1-R4_MC11g10289	MvSl-1064-A1-R4_MC11	Auto	302520	304658	6.20750291180111	0.362078331255702	0.0872438399181482	0.308963158079831	5.95586421209073	6.0717058550289	6.37658439200193	6.37723221316705
MvSl-1064-A1-R4_MC11g10290	MvSl-1064-A1-R4_MC11	Auto	304706	305595	3.67813491046764	-0.0280406685956006	0.929287484384327	0.980486600749728	3.74971127995246	3.63333642013912	3.75682563768183	3.56541916960771
MvSl-1064-A1-R4_MC11g10291	MvSl-1064-A1-R4_MC11	Auto	305733	306353	10.0133861995353	-0.0745586108400087	0.801232712583315	0.933234373405554	9.86316808643475	10.2156718028466	9.96594583204028	9.9852476471901
MvSl-1064-A1-R4_MC11g10292	MvSl-1064-A1-R4_MC11	Auto	306678	310722	6.2589214985051	0.0996219342154262	0.641077716722316	0.857139080279099	6.14097019281159	6.27216688759014	6.34912953666851	6.2653064345154
MvSl-1064-A1-R4_MC11g10293	MvSl-1064-A1-R4_MC11	Auto	311208	313451	6.2269883868956	-0.170423909401232	0.437153112700882	0.725262771937479	6.18663181995648	6.4225216318078	6.23795011191038	6.03388068078455
MvSl-1064-A1-R4_MC11g10294	MvSl-1064-A1-R4_MC11	Auto	314171	315245	7.19552752143243	-0.144845254179018	0.502813834296826	0.771256170224911	7.07502807533121	7.43443725396193	7.11932456347269	7.12352236295058
MvSl-1064-A1-R4_MC11g10295	MvSl-1064-A1-R4_MC11	Auto	315681	317856	5.87776645414671	-0.619059592431893	0.0048188402637477	0.0405593580711915	6.24932259303539	6.05353981221601	5.52040725859613	5.55167491601647
MvSl-1064-A1-R4_MC11g10296	MvSl-1064-A1-R4_MC11	Auto	322076	324798	4.23646993620359	0.2323870749058	0.430161723501015	0.722177101302997	4.20734535171076	4.01923979292042	4.22703640817478	4.45786435346382
MvSl-1064-A1-R4_MC11g10297	MvSl-1064-A1-R4_MC11	Auto	325558	326816	3.57644985892155	0.461236462856136	0.15006339409884	0.422157509442451	3.26863872708741	3.3831083375262	3.70940692262168	3.85879868873371
MvSl-1064-A1-R4_MC11g10298	MvSl-1064-A1-R4_MC11	Auto	327591	332415	0.502702444644198	-0.155785169097419	0.746231878957605	0.908832878775778	0.563344489542925	0.589397115731511	0.473830429048058	0.383077199003963
MvSl-1064-A1-R4_MC11g10299	MvSl-1064-A1-R4_MC11	Auto	333353	335422	4.67880693743508	-0.0398993435980498	0.884779277071667	0.964373232288756	4.62369694960204	4.76901751634766	4.75657689156405	4.55405698146648
MvSl-1064-A1-R4_MC11g10300	MvSl-1064-A1-R4_MC11	Auto	336562	336729	5.96685369139579	-0.236629161533559	0.270014280395335	0.575628956619746	5.99133469207247	6.16368075596594	5.84596509748692	5.8421600081756
MvSl-1064-A1-R4_MC11g10301	MvSl-1064-A1-R4_MC11	Auto	338504	342792	4.39965725793587	-0.726588955358342	0.0101894973868667	0.072291349075745	4.81648140092361	4.61380929951142	3.95619565517596	4.031054268436
MvSl-1064-A1-R4_MC11g10302	MvSl-1064-A1-R4_MC11	Auto	343236	345568	1.75115666525852	-0.820918423508042	0.0618687271072767	0.249271564672971	2.33644503957311	1.84414084310368	1.43299876617706	1.16486137281459
MvSl-1064-A1-R4_MC11g10303	MvSl-1064-A1-R4_MC11	Auto	346693	346905	0.64924029601124	-0.205780128048531	0.69429981266875	0.882702776910521	1.23067557677858	0.0915411311555719	0.717002608109013	0.383077199003963
MvSl-1064-A1-R4_MC11g10304	MvSl-1064-A1-R4_MC11	Auto	348779	349204	5.88257882424311	1.49582197860904	6.76107939002459e-10	6.68492010494155e-08	4.76617359946979	5.11051570644089	6.25800104111494	6.6076392851703
MvSl-1064-A1-R4_MC11g10305	MvSl-1064-A1-R4_MC11	Auto	350171	350565	5.9734949566025	-0.0999325648104121	0.644445470384323	0.859194038475814	6.1009373890643	5.94032064988907	5.8873903349466	5.95720805925878
