gida1	youngold	logFC.A1.A2	abs	DE	DE2	genediff	upk5diff	upk10diff	upk15diff	upk20diff	down5kdiff	down10kdiff	down15kdiff	down20kdiff	ratioprot	ratiocds	intron_nr_diff	intron_mean_diff	intron_total_diff	GC0diff	GC3diff	dn	ds	dnds
MvSl-1064-A1-R4_MC01-2g03166	Auto	3.777867735	3.777867735	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03274	Auto	1.646340887	1.646340887	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03288	Auto	0.990964441	0.990964441	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03297	Auto	1.458376395	1.458376395	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03352	Auto	1.094837538	1.094837538	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03359	Auto	1.252069275	1.252069275	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03360	Auto	-1.932556102	1.932556102	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03362	Auto	2.042368447	2.042368447	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03366	Auto	2.548127895	2.548127895	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03373	Auto	1.105863354	1.105863354	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03374	Auto	0.689665321	0.689665321	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03384	Auto	2.468218596	2.468218596	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03392	Auto	-1.90387515	1.90387515	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03394	Auto	1.829171379	1.829171379	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03432	Auto	-3.710587015	3.710587015	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.932871972	0.932918396	2	-49.167	95	-0.14	-0.17	NA	NA	NA
MvSl-1064-A1-R4_MC02g03433	Auto	-6.158073001	6.158073001	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03442	Auto	-5.153117119	5.153117119	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.932871972	0.932918396	2	-49.167	95	-0.15	-0.17	NA	NA	NA
MvSl-1064-A1-R4_MC02g03451	Auto	-2.668968539	2.668968539	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03455	Auto	2.515322922	2.515322922	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03469	Auto	2.571153308	2.571153308	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03482	Auto	1.174197786	1.174197786	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03493	Auto	0.873272705	0.873272705	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03495	Auto	1.675742645	1.675742645	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03508	Auto	-2.300600211	2.300600211	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03522	Auto	-4.51041666	4.51041666	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.034965035	1.034904014	-1	-10.5	-72	-0.43	-0.21	NA	NA	NA
MvSl-1064-A1-R4_MC02g03579	Auto	5.13562295	5.13562295	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03584	Auto	1.425187622	1.425187622	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.980836237	0.980869565	-1	13.083	-74	0.03	0.43	NA	NA	NA
MvSl-1064-A1-R4_MC02g03606	Auto	1.354539397	1.354539397	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03663	Auto	3.428231195	3.428231195	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03676	Auto	2.189753815	2.189753815	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03772	Auto	1.342986243	1.342986243	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03808	Auto	1.722787903	1.722787903	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03872	Auto	1.133635611	1.133635611	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03891	Auto	2.21026572	2.21026572	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g03893	Auto	1.925451973	1.925451973	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g04109	Auto	1.278810482	1.278810482	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g04181	Auto	-0.798356861	0.798356861	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g04185	Auto	-2.522903041	2.522903041	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g04198	Auto	1.982177055	1.982177055	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g04208	Auto	0.905097022	0.905097022	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g04217	Auto	-2.060362229	2.060362229	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g04225	Auto	-3.336924952	3.336924952	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g04245	Auto	3.568390977	3.568390977	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC02g04246	Auto	-1.470663338	1.470663338	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04350	Auto	9.706419946	9.706419946	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04352	Auto	-0.813359118	0.813359118	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04419	Auto	2.351411102	2.351411102	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04423	Auto	0.841987833	0.841987833	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04424	Auto	3.05218518	3.05218518	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.009001637	1.008994276	0	-5.3333	-32	0.24	0.46	NA	NA	NA
MvSl-1064-A1-R4_MC03g04474	Auto	-1.570200753	1.570200753	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04565	Auto	1.623364984	1.623364984	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04585	Auto	1.842880175	1.842880175	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04650	Auto	0.794465156	0.794465156	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04706	Auto	8.665064922	8.665064922	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04707	Auto	4.42885232	4.42885232	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04730	Auto	0.941309491	0.941309491	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04760	Auto	4.062554469	4.062554469	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	1	1	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04777	Auto	0.860788238	0.860788238	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04791	Auto	0.942533901	0.942533901	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04792	Auto	1.501846069	1.501846069	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.945378151	0.945492662	0	0	0	-0.01	-0.86	NA	NA	NA
MvSl-1064-A1-R4_MC03g04807	Auto	-1.761008869	1.761008869	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04822	Auto	1.693889296	1.693889296	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04831	Auto	1.048826104	1.048826104	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04840	Auto	-1.277030027	1.277030027	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04877	Auto	5.334386647	5.334386647	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04879	Auto	-1.84868273	1.84868273	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04884	Auto	3.487763833	3.487763833	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04885	Auto	-5.478775526	5.478775526	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04895	Auto	-0.997991256	0.997991256	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04909	Auto	1.966043025	1.966043025	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04915	Auto	-1.008182435	1.008182435	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g04931	Auto	1.218626164	1.218626164	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g05014	Auto	1.556657673	1.556657673	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g05016	Auto	1.58973385	1.58973385	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g05022	Auto	3.407276008	3.407276008	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g05037	Auto	1.584511224	1.584511224	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g05043	Auto	-0.850427141	0.850427141	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g05082	Auto	-1.887609074	1.887609074	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g05094	Auto	1.476143872	1.476143872	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g05097	Auto	4.287244089	4.287244089	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g05099	Auto	1.871965153	1.871965153	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g05134	Auto	4.124870169	4.124870169	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g05141	Auto	-0.964512004	0.964512004	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g05149	Auto	1.65530861	1.65530861	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g05187	Auto	1.436737543	1.436737543	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g05222	Auto	1.350894625	1.350894625	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g05233	Auto	1.441384271	1.441384271	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g05244	Auto	0.951125142	0.951125142	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC03g05260	Auto	0.65769881	0.65769881	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05279	Auto	-1.7146887	1.7146887	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05282	Auto	5.175785008	5.175785008	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05310	Auto	-0.667337928	0.667337928	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05312	Auto	2.569657342	2.569657342	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05313	Auto	2.983108569	2.983108569	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05315	Auto	5.661959534	5.661959534	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05323	Auto	0.644965672	0.644965672	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05376	Auto	1.730684959	1.730684959	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05378	Auto	0.970073278	0.970073278	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05382	Auto	1.250773282	1.250773282	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05388	Auto	2.153663353	2.153663353	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05389	Auto	3.436033959	3.436033959	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05411	Auto	1.224964151	1.224964151	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.982000837	0.982008368	-2	-0.5	-116	0.12	0.16	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05437	Auto	3.227926308	3.227926308	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05493	Auto	0.591446878	0.591446878	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05504	Auto	-1.156400131	1.156400131	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05546	Auto	1.26427804	1.26427804	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05677	Auto	0.976347781	0.976347781	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05803	Auto	4.496130829	4.496130829	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05832	Auto	4.670637681	4.670637681	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05833	Auto	4.106005149	4.106005149	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05863	Auto	1.886897546	1.886897546	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g05907	Auto	1.820048438	1.820048438	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g06004	Auto	1.420965945	1.420965945	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g06022	Auto	0.940585564	0.940585564	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g06027	Auto	4.799070086	4.799070086	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g06041	Auto	1.24047057	1.24047057	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-1g06073	Auto	-2.404658963	2.404658963	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC04-2g06086	Auto	2.668295191	2.668295191	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-1g06125	Auto	0.998850301	0.998850301	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-1g06164	Auto	2.787799389	2.787799389	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-1g06215	Auto	0.969286676	0.969286676	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-1g06264	Auto	1.525133551	1.525133551	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-2g06305	Auto	1.529982122	1.529982122	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-2g06306	Auto	1.066954713	1.066954713	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-2g06312	Auto	1.524409022	1.524409022	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.015873016	1.015856237	-1	4.4667	-46	0.34	0.43	NA	NA	NA
MvSl-1064-A1-R4_MC05-2g06318	Auto	2.561929224	2.561929224	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-2g06335	Auto	3.089655278	3.089655278	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-2g06338	Auto	1.456580705	1.456580705	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-2g06342	Auto	0.858692768	0.858692768	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-2g06373	Auto	0.772612795	0.772612795	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-2g06375	Auto	1.014309577	1.014309577	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-2g06394	Auto	-0.615043751	0.615043751	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-2g06418	Auto	1.360669113	1.360669113	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-2g06420	Auto	-2.531381084	2.531381084	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-2g06438	Auto	2.967757884	2.967757884	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-2g06483	Auto	-0.837132444	0.837132444	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-2g06485	Auto	-1.429571067	1.429571067	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-3g06513	Auto	-1.224846913	1.224846913	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-3g06523	Auto	-2.427079998	2.427079998	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-3g06538	Auto	0.781271572	0.781271572	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-3g06566	Auto	1.286824258	1.286824258	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-3g06591	Auto	0.707273927	0.707273927	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9743083	0.974333662	-1	14.5303	79	-0.06	-0.27	NA	NA	NA
MvSl-1064-A1-R4_MC05-3g06731	Auto	-1.110557998	1.110557998	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-3g06733	Auto	2.074478968	2.074478968	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-3g06742	Auto	0.637597379	0.637597379	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0.25	1	0	0	NA	NA	NA
